Position, Time(s)
X=-232.396 Y=9.882 Z=155.742,0.008334
X=-232.487 Y=9.662 Z=155.740,0.4
X=-232.541 Y=9.813 Z=155.544,0.008676
X=-232.531 Y=9.834 Z=155.531,0.036167
X=-232.508 Y=9.895 Z=155.476,0.044253
X=-232.395 Y=9.872 Z=155.487,0.061656
X=-232.276 Y=9.896 Z=155.479,0.059186
X=-232.164 Y=9.951 Z=155.376,0.056753
X=-232.053 Y=9.983 Z=155.306,0.056033
X=-232.071 Y=10.039 Z=155.304,0.053872
X=-231.970 Y=10.015 Z=155.315,0.053618
X=-232.023 Y=10.020 Z=155.327,0.05409
X=-232.063 Y=9.949 Z=155.347,0.050675
X=-232.079 Y=9.850 Z=155.367,0.053422
X=-232.074 Y=9.784 Z=155.347,0.055169
X=-232.035 Y=9.654 Z=155.325,0.054051
X=-232.010 Y=9.548 Z=155.318,0.053977
X=-232.012 Y=9.491 Z=155.286,0.054791
X=-231.936 Y=9.433 Z=155.263,0.053064
X=-231.950 Y=9.334 Z=155.312,0.05103
X=-231.893 Y=9.263 Z=155.302,0.053951
X=-231.885 Y=9.122 Z=155.281,0.056105
X=-231.873 Y=8.998 Z=155.258,0.055483
X=-231.871 Y=8.892 Z=155.269,0.05396
X=-231.777 Y=8.754 Z=155.265,0.055903
X=-231.653 Y=8.649 Z=155.293,0.055757
X=-231.455 Y=8.530 Z=155.580,0.052418
X=-231.041 Y=8.381 Z=156.289,0.055252
X=-231.135 Y=8.167 Z=156.298,0.055676
X=-231.306 Y=8.067 Z=155.958,0.055548
X=-231.262 Y=7.962 Z=155.873,0.054783
X=-231.255 Y=7.904 Z=155.904,0.056089
X=-231.261 Y=7.874 Z=155.991,0.055597
X=-231.262 Y=7.884 Z=155.999,0.058552
X=-231.262 Y=7.916 Z=155.934,0.052786
X=-231.243 Y=7.908 Z=155.918,0.055535
X=-231.120 Y=7.918 Z=155.887,0.055017
X=-230.987 Y=8.157 Z=155.837,0.056238
X=-230.888 Y=8.655 Z=155.743,0.054369
X=-230.776 Y=9.475 Z=155.670,0.05543
X=-230.785 Y=10.383 Z=155.614,0.055662
X=-230.988 Y=11.253 Z=155.522,0.057006
X=-231.276 Y=11.932 Z=155.566,0.054901
X=-231.557 Y=12.579 Z=155.636,0.05604
X=-231.846 Y=13.181 Z=155.790,0.05548
X=-232.134 Y=13.664 Z=155.995,0.057186
X=-232.491 Y=14.055 Z=155.946,0.053539
X=-232.856 Y=14.372 Z=155.919,0.056098
X=-233.201 Y=14.570 Z=156.251,0.054851
X=-233.713 Y=14.736 Z=156.401,0.055121
X=-234.242 Y=14.893 Z=156.381,0.056168
X=-234.781 Y=14.918 Z=156.501,0.055816
X=-235.210 Y=14.789 Z=157.183,0.055678
X=-235.508 Y=14.465 Z=157.711,0.055779
X=-235.734 Y=14.024 Z=157.856,0.054431
X=-235.978 Y=13.706 Z=157.763,0.056527
X=-236.085 Y=13.554 Z=157.749,0.055711
X=-236.138 Y=13.450 Z=157.898,0.054733
X=-236.083 Y=13.320 Z=158.034,0.055365
X=-236.064 Y=13.269 Z=158.173,0.056364
X=-236.010 Y=13.231 Z=158.152,0.055811
X=-235.851 Y=13.261 Z=158.025,0.054195
X=-235.549 Y=13.239 Z=157.855,0.057432
X=-235.330 Y=13.179 Z=157.935,0.053838
X=-235.232 Y=13.164 Z=158.016,0.05672
X=-235.347 Y=13.246 Z=158.058,0.054935
X=-235.518 Y=13.282 Z=158.025,0.0556
X=-235.635 Y=13.303 Z=158.021,0.054806
X=-235.745 Y=13.267 Z=157.991,0.056996
X=-235.822 Y=13.216 Z=158.040,0.055149
X=-235.850 Y=13.203 Z=158.117,0.055872
X=-235.784 Y=13.269 Z=158.103,0.05408
X=-235.712 Y=13.344 Z=158.055,0.055739
X=-235.712 Y=13.473 Z=158.037,0.055706
X=-235.793 Y=13.625 Z=158.006,0.055703
X=-235.938 Y=13.817 Z=157.980,0.05588
X=-236.091 Y=13.871 Z=157.996,0.056379
X=-236.204 Y=13.872 Z=158.012,0.05557
X=-236.288 Y=13.826 Z=157.965,0.054813
X=-236.344 Y=13.810 Z=157.951,0.055374
X=-236.302 Y=13.760 Z=157.956,0.056064
X=-236.349 Y=13.793 Z=157.957,0.055094
X=-236.331 Y=13.798 Z=157.974,0.055959
X=-236.354 Y=13.815 Z=157.991,0.055488
X=-236.317 Y=13.837 Z=158.006,0.05576
X=-236.278 Y=13.824 Z=158.029,0.054441
X=-236.217 Y=13.769 Z=158.056,0.05685
X=-236.174 Y=13.719 Z=158.092,0.055233
X=-236.128 Y=13.736 Z=158.115,0.055418
X=-236.095 Y=13.724 Z=158.125,0.055885
X=-236.033 Y=13.727 Z=158.130,0.054054
X=-236.047 Y=13.753 Z=158.103,0.057064
X=-236.025 Y=13.756 Z=158.079,0.054515
X=-236.056 Y=13.695 Z=158.090,0.057196
X=-236.072 Y=13.692 Z=158.121,0.054762
X=-236.134 Y=13.710 Z=158.186,0.055388
X=-236.179 Y=13.711 Z=158.217,0.056449
X=-236.197 Y=13.749 Z=158.264,0.054598
X=-236.228 Y=13.839 Z=158.275,0.055937
X=-236.249 Y=13.903 Z=158.256,0.054579
X=-236.222 Y=13.942 Z=158.251,0.056228
X=-236.251 Y=14.050 Z=158.241,0.0558
X=-236.274 Y=14.185 Z=158.280,0.055053
X=-236.299 Y=14.349 Z=158.303,0.056141
X=-236.236 Y=14.403 Z=158.275,0.056001
X=-236.168 Y=14.522 Z=158.302,0.053576
X=-236.033 Y=14.546 Z=158.426,0.058719
X=-235.717 Y=14.536 Z=158.557,0.053572
X=-235.241 Y=14.480 Z=158.623,0.055287
X=-234.433 Y=14.204 Z=158.404,0.055945
X=-233.171 Y=13.826 Z=157.864,0.05622
X=-231.735 Y=13.391 Z=157.061,0.054632
X=-230.419 Y=12.905 Z=156.009,0.05565
X=-229.105 Y=12.407 Z=155.380,0.054195
X=-227.884 Y=12.031 Z=154.777,0.056229
X=-226.787 Y=11.770 Z=154.193,0.054998
X=-225.701 Y=11.655 Z=153.889,0.056382
X=-224.472 Y=11.634 Z=153.666,0.055244
X=-223.220 Y=11.868 Z=153.350,0.055513
X=-221.844 Y=12.425 Z=152.880,0.056169
X=-220.223 Y=13.272 Z=152.551,0.056483
X=-218.657 Y=14.222 Z=152.039,0.053966
X=-217.093 Y=14.889 Z=151.711,0.05656
X=-215.310 Y=15.214 Z=151.919,0.056091
X=-213.441 Y=15.410 Z=152.201,0.05442
X=-211.159 Y=15.502 Z=152.436,0.056144
X=-208.796 Y=15.452 Z=152.178,0.055109
X=-206.390 Y=15.261 Z=151.520,0.05484
X=-203.652 Y=14.987 Z=150.828,0.055772
X=-200.681 Y=14.575 Z=150.239,0.05558
X=-197.470 Y=13.948 Z=149.613,0.056493
X=-194.400 Y=13.075 Z=148.572,0.055341
X=-191.183 Y=12.106 Z=148.112,0.056476
X=-187.606 Y=11.323 Z=148.898,0.056019
X=-184.261 Y=10.681 Z=149.441,0.053265
X=-181.044 Y=10.315 Z=149.907,0.057597
X=-177.613 Y=10.014 Z=149.963,0.05484
X=-174.308 Y=9.739 Z=149.839,0.055436
X=-170.879 Y=9.449 Z=149.803,0.054865
X=-167.307 Y=9.395 Z=149.795,0.055481
X=-163.607 Y=9.549 Z=149.438,0.054747
X=-160.087 Y=9.813 Z=148.963,0.057353
X=-156.680 Y=10.273 Z=148.707,0.054605
X=-153.388 Y=10.716 Z=149.261,0.055981
X=-149.950 Y=11.395 Z=150.130,0.055396
X=-146.665 Y=11.866 Z=151.082,0.055944
X=-143.561 Y=12.018 Z=152.250,0.056071
X=-140.659 Y=11.977 Z=153.476,0.054426
X=-137.755 Y=11.855 Z=154.436,0.05718
X=-135.261 Y=11.697 Z=154.793,0.054424
X=-132.989 Y=11.593 Z=155.246,0.056855
X=-130.977 Y=11.190 Z=155.539,0.055516
X=-129.394 Y=10.521 Z=155.599,0.055252
X=-128.141 Y=9.767 Z=155.508,0.063314
X=-127.135 Y=9.229 Z=155.594,0.048705
X=-126.282 Y=8.763 Z=156.039,0.053481
X=-125.519 Y=8.163 Z=156.671,0.057694
X=-125.056 Y=7.573 Z=157.023,0.055131
X=-124.789 Y=7.111 Z=157.010,0.055105
X=-124.638 Y=6.762 Z=156.805,0.054721
X=-124.514 Y=6.579 Z=156.825,0.055228
X=-124.476 Y=6.321 Z=156.933,0.056044
X=-124.492 Y=6.027 Z=157.062,0.055284
X=-124.477 Y=5.729 Z=157.197,0.055402
X=-124.387 Y=5.462 Z=157.312,0.055065
X=-124.108 Y=5.246 Z=157.291,0.056294
X=-123.683 Y=5.007 Z=157.240,0.054558
X=-123.098 Y=4.769 Z=157.152,0.056133
X=-122.419 Y=4.584 Z=157.016,0.054929
X=-121.521 Y=4.420 Z=156.901,0.05686
X=-120.321 Y=4.252 Z=156.859,0.054955
X=-118.890 Y=4.151 Z=156.759,0.054868
X=-117.187 Y=4.100 Z=156.613,0.056261
X=-115.354 Y=4.100 Z=156.043,0.056554
X=-113.191 Y=4.069 Z=155.480,0.054161
X=-110.814 Y=3.975 Z=155.249,0.055521
X=-108.139 Y=3.876 Z=155.023,0.056124
X=-105.496 Y=3.986 Z=154.927,0.056688
X=-102.576 Y=4.330 Z=155.059,0.054681
X=-99.766 Y=5.006 Z=155.097,0.05566
X=-96.893 Y=6.011 Z=154.877,0.054388
X=-93.944 Y=7.112 Z=154.690,0.05636
X=-90.876 Y=8.154 Z=154.841,0.054591
X=-88.194 Y=9.027 Z=154.668,0.055962
X=-85.956 Y=9.751 Z=154.476,0.055517
X=-84.468 Y=10.143 Z=154.793,0.055402
X=-83.516 Y=10.479 Z=155.092,0.055818
X=-83.072 Y=10.585 Z=155.343,0.059109
X=-83.081 Y=10.546 Z=155.532,0.054244
X=-83.431 Y=10.490 Z=155.459,0.052702
X=-83.713 Y=10.431 Z=155.395,0.056749
X=-83.939 Y=10.305 Z=155.760,0.054672
X=-84.010 Y=10.349 Z=155.774,0.056403
X=-83.919 Y=10.437 Z=155.841,0.054079
X=-83.651 Y=10.545 Z=155.916,0.057432
X=-83.348 Y=10.676 Z=155.786,0.054283
X=-82.893 Y=10.780 Z=155.714,0.055802
