Position, Time(s)
X=-229.168 Y=15.206 Z=156.298,0.333333
X=-228.867 Y=15.011 Z=156.467,0.4
X=-229.310 Y=14.752 Z=156.780,0.013279
X=-229.354 Y=14.679 Z=156.895,0.031108
X=-229.376 Y=14.555 Z=156.821,0.043341
X=-229.299 Y=14.389 Z=156.698,0.057108
X=-229.124 Y=14.170 Z=156.699,0.054268
X=-229.003 Y=13.937 Z=156.819,0.052023
X=-228.926 Y=13.724 Z=156.834,0.055204
X=-228.863 Y=13.490 Z=156.741,0.053966
X=-228.779 Y=13.350 Z=156.677,0.051773
X=-228.759 Y=13.207 Z=156.661,0.049914
X=-228.747 Y=13.117 Z=156.674,0.051952
X=-228.779 Y=12.994 Z=156.670,0.051536
X=-228.828 Y=12.902 Z=156.732,0.049705
X=-228.892 Y=12.808 Z=156.801,0.052571
X=-229.003 Y=12.690 Z=156.853,0.048573
X=-229.086 Y=12.552 Z=156.761,0.053463
X=-229.206 Y=12.370 Z=156.549,0.051477
X=-229.273 Y=12.204 Z=156.523,0.048954
X=-229.391 Y=12.007 Z=156.569,0.050229
X=-229.479 Y=11.820 Z=156.607,0.049195
X=-229.511 Y=11.501 Z=156.703,0.046556
X=-229.560 Y=11.253 Z=156.775,0.045676
X=-229.642 Y=10.917 Z=156.479,0.049058
X=-229.543 Y=10.818 Z=155.813,0.047584
X=-229.554 Y=10.822 Z=154.966,0.055729
X=-229.473 Y=10.866 Z=154.864,0.053603
X=-229.420 Y=10.818 Z=155.022,0.055641
X=-229.465 Y=10.822 Z=155.106,0.055137
X=-229.565 Y=10.881 Z=155.239,0.055244
X=-229.692 Y=10.928 Z=155.330,0.056124
X=-229.849 Y=11.050 Z=155.446,0.055288
X=-229.940 Y=11.177 Z=155.617,0.056467
X=-230.033 Y=11.283 Z=155.772,0.058322
X=-230.055 Y=11.334 Z=155.939,0.055311
X=-230.032 Y=11.352 Z=156.014,0.052965
X=-230.002 Y=11.321 Z=156.026,0.05753
X=-230.039 Y=11.223 Z=156.029,0.052913
X=-230.126 Y=11.106 Z=156.036,0.056036
X=-230.253 Y=11.052 Z=156.109,0.055433
X=-230.327 Y=11.022 Z=156.178,0.055449
X=-230.382 Y=11.031 Z=156.160,0.052312
X=-230.475 Y=11.027 Z=156.158,0.054433
X=-230.572 Y=10.959 Z=156.198,0.057519
X=-230.671 Y=10.857 Z=156.234,0.053629
X=-230.748 Y=10.716 Z=156.262,0.055311
X=-230.845 Y=10.607 Z=156.261,0.056385
X=-230.926 Y=10.422 Z=156.317,0.055861
X=-230.948 Y=10.330 Z=156.402,0.053845
X=-230.917 Y=10.236 Z=156.398,0.056503
X=-230.883 Y=10.207 Z=156.275,0.055369
X=-230.843 Y=10.210 Z=156.210,0.057783
X=-230.815 Y=10.284 Z=156.211,0.052975
X=-230.783 Y=10.317 Z=156.219,0.056225
X=-230.733 Y=10.317 Z=156.219,0.05595
X=-230.673 Y=10.312 Z=156.193,0.055361
X=-230.667 Y=10.295 Z=156.242,0.054936
X=-230.738 Y=10.351 Z=156.211,0.055473
X=-230.832 Y=10.422 Z=156.176,0.056527
X=-230.944 Y=10.579 Z=156.242,0.051713
X=-231.000 Y=10.834 Z=156.385,0.055953
X=-231.045 Y=11.063 Z=156.471,0.056292
X=-231.096 Y=11.297 Z=156.455,0.055228
X=-231.096 Y=11.488 Z=156.406,0.054704
X=-231.116 Y=11.636 Z=156.377,0.055367
X=-231.167 Y=11.812 Z=156.382,0.055439
X=-231.150 Y=11.988 Z=156.426,0.0566
X=-231.102 Y=12.043 Z=156.481,0.053966
X=-231.069 Y=12.065 Z=156.576,0.056125
X=-231.044 Y=12.087 Z=156.589,0.058706
X=-230.918 Y=12.115 Z=156.558,0.053182
X=-230.808 Y=12.164 Z=156.542,0.055135
X=-230.633 Y=12.287 Z=156.519,0.056135
X=-230.465 Y=12.404 Z=156.461,0.055596
X=-230.249 Y=12.454 Z=156.497,0.054562
X=-230.137 Y=12.546 Z=156.468,0.055722
X=-230.023 Y=12.571 Z=156.481,0.055318
X=-229.926 Y=12.601 Z=156.479,0.051224
X=-229.832 Y=12.625 Z=156.370,0.056319
X=-229.750 Y=12.654 Z=156.293,0.054611
X=-229.640 Y=12.621 Z=156.346,0.056567
X=-229.512 Y=12.508 Z=156.455,0.056371
X=-229.487 Y=12.481 Z=156.447,0.054398
X=-229.368 Y=12.538 Z=156.383,0.057197
X=-229.263 Y=12.642 Z=156.369,0.05459
X=-229.052 Y=12.679 Z=156.372,0.054598
X=-228.829 Y=12.686 Z=156.449,0.056176
X=-228.682 Y=12.710 Z=156.332,0.056471
X=-228.433 Y=12.785 Z=156.134,0.055511
X=-228.105 Y=12.931 Z=155.819,0.056263
X=-227.922 Y=13.144 Z=155.569,0.05443
X=-227.756 Y=13.362 Z=155.670,0.054097
X=-227.521 Y=13.515 Z=155.775,0.055611
X=-227.300 Y=13.547 Z=155.552,0.055547
