Position, Time(s)
X=-233.583 Y=11.341 Z=155.981,0.008333
X=-233.606 Y=11.451 Z=155.886,0.4
X=-233.330 Y=11.739 Z=155.677,0.01354
X=-233.243 Y=11.795 Z=155.695,0.033077
X=-233.239 Y=11.755 Z=155.678,0.046175
X=-233.284 Y=11.736 Z=155.635,0.059346
X=-233.291 Y=11.717 Z=155.566,0.055668
X=-233.287 Y=11.629 Z=155.457,0.058123
X=-233.252 Y=11.580 Z=155.410,0.055789
X=-233.208 Y=11.513 Z=155.393,0.055229
X=-233.186 Y=11.397 Z=155.424,0.053184
X=-233.271 Y=11.292 Z=155.453,0.053739
X=-233.325 Y=11.210 Z=155.469,0.054363
X=-233.314 Y=11.115 Z=155.484,0.050537
X=-233.274 Y=11.028 Z=155.459,0.05439
X=-233.252 Y=10.987 Z=155.391,0.052545
X=-233.209 Y=10.966 Z=155.322,0.053212
X=-233.125 Y=10.940 Z=155.308,0.054799
X=-233.032 Y=11.014 Z=155.360,0.051149
X=-233.011 Y=11.047 Z=155.398,0.052881
X=-232.975 Y=11.145 Z=155.404,0.055319
X=-232.914 Y=11.195 Z=155.354,0.055658
X=-232.923 Y=11.204 Z=155.289,0.054576
X=-232.830 Y=11.260 Z=155.277,0.055887
X=-232.779 Y=11.316 Z=155.453,0.055283
X=-232.767 Y=11.417 Z=155.632,0.055572
X=-232.804 Y=11.469 Z=155.630,0.055032
X=-232.798 Y=11.581 Z=155.556,0.054712
X=-232.772 Y=11.766 Z=155.505,0.057549
X=-232.723 Y=11.928 Z=155.462,0.055388
X=-232.725 Y=12.047 Z=155.347,0.05531
X=-232.770 Y=12.230 Z=155.160,0.055167
X=-232.763 Y=12.405 Z=154.900,0.05471
X=-232.734 Y=12.552 Z=154.714,0.057533
X=-232.635 Y=12.785 Z=154.776,0.057186
X=-232.680 Y=13.225 Z=154.950,0.054214
X=-232.866 Y=13.595 Z=154.918,0.05609
X=-233.073 Y=14.106 Z=154.878,0.051315
X=-233.470 Y=14.700 Z=154.793,0.055024
