Position, Time(s)
X=-212.154 Y=21.902 Z=26.566,0.008334
X=-208.462 Y=24.983 Z=45.226,0.4
X=-201.004 Y=38.119 Z=99.644,0.015601
X=-200.358 Y=39.548 Z=107.365,0.071333
X=-199.949 Y=40.237 Z=115.142,0.039665
X=-199.441 Y=40.334 Z=122.440,0.053227
X=-199.135 Y=39.612 Z=130.545,0.055585
X=-199.273 Y=38.485 Z=138.377,0.055203
X=-199.203 Y=36.753 Z=144.922,0.056295
X=-198.903 Y=34.950 Z=150.343,0.051791
X=-198.586 Y=32.769 Z=155.235,0.054471
X=-198.187 Y=30.739 Z=159.056,0.054839
X=-198.339 Y=28.822 Z=163.792,0.054412
X=-199.348 Y=27.138 Z=168.642,0.05604
X=-201.076 Y=25.470 Z=172.987,0.055806
X=-203.180 Y=23.783 Z=176.467,0.055854
X=-205.694 Y=22.074 Z=179.237,0.055686
X=-207.872 Y=20.362 Z=181.049,0.055741
X=-209.757 Y=18.716 Z=182.118,0.055765
X=-211.332 Y=17.358 Z=182.323,0.055256
X=-213.079 Y=16.505 Z=182.197,0.058231
X=-214.429 Y=16.004 Z=181.040,0.052703
X=-215.227 Y=15.752 Z=179.642,0.055739
X=-215.641 Y=15.839 Z=178.470,0.055188
X=-215.819 Y=16.233 Z=177.289,0.057321
X=-215.680 Y=14.666 Z=176.484,0.053551
X=-215.929 Y=13.941 Z=175.444,0.05588
X=-217.089 Y=14.325 Z=174.523,0.05758
X=-217.900 Y=13.580 Z=172.871,0.053867
X=-218.605 Y=12.612 Z=171.156,0.056224
X=-218.939 Y=12.422 Z=170.946,0.0555
X=-218.646 Y=11.872 Z=171.553,0.05446
X=-218.398 Y=11.261 Z=171.157,0.056068
X=-218.827 Y=10.191 Z=170.883,0.055332
X=-220.009 Y=9.636 Z=170.789,0.056168
X=-220.191 Y=9.743 Z=170.364,0.055328
X=-220.296 Y=9.684 Z=169.124,0.055174
X=-219.902 Y=9.361 Z=169.268,0.055335
X=-219.681 Y=10.122 Z=170.259,0.056585
X=-220.349 Y=11.270 Z=170.404,0.055008
X=-221.010 Y=12.625 Z=170.518,0.055701
X=-221.128 Y=13.303 Z=170.391,0.055669
X=-220.679 Y=13.039 Z=170.238,0.054855
X=-220.164 Y=11.871 Z=169.444,0.056436
X=-219.788 Y=11.094 Z=168.243,0.054606
X=-219.833 Y=12.288 Z=167.821,0.055519
