Position, Time(s)
X=-204.219 Y=18.481 Z=8.268,0.008333
X=-204.221 Y=18.457 Z=8.279,0.4
X=-204.224 Y=18.469 Z=8.275,0.012673
X=-204.199 Y=18.450 Z=8.277,0.029297
X=-204.223 Y=18.439 Z=8.282,0.041654
X=-204.229 Y=18.428 Z=8.290,0.054865
X=-204.227 Y=18.427 Z=8.300,0.049289
X=-204.226 Y=18.410 Z=8.308,0.051502
X=-204.237 Y=18.435 Z=8.305,0.049042
X=-204.221 Y=18.424 Z=8.302,0.051738
X=-204.174 Y=18.435 Z=8.298,0.047006
X=-204.221 Y=18.408 Z=8.320,0.047253
X=-204.230 Y=18.421 Z=8.307,0.04718
X=-204.225 Y=18.433 Z=8.302,0.055512
X=-204.186 Y=18.420 Z=8.313,0.054491
X=-204.172 Y=18.432 Z=8.311,0.05499
X=-204.188 Y=18.395 Z=8.332,0.056137
X=-204.199 Y=18.411 Z=8.310,0.056129
X=-204.226 Y=18.412 Z=8.304,0.055102
X=-204.202 Y=18.420 Z=8.307,0.054972
X=-204.211 Y=18.416 Z=8.288,0.057024
X=-204.192 Y=18.409 Z=8.318,0.053612
X=-204.207 Y=18.400 Z=8.328,0.056172
X=-204.200 Y=18.412 Z=8.312,0.055162
X=-204.170 Y=18.391 Z=8.329,0.055962
X=-204.189 Y=18.382 Z=8.336,0.056511
X=-204.189 Y=18.382 Z=8.330,0.055547
X=-204.184 Y=18.380 Z=8.343,0.054805
X=-204.173 Y=18.392 Z=8.325,0.05553
X=-204.204 Y=18.380 Z=8.305,0.053455
X=-204.203 Y=18.374 Z=8.321,0.055435
X=-204.203 Y=18.362 Z=8.324,0.055133
X=-204.206 Y=18.389 Z=8.335,0.05604
X=-204.184 Y=18.395 Z=8.324,0.054424
X=-204.165 Y=18.411 Z=8.323,0.057171
X=-204.152 Y=18.372 Z=8.325,0.054694
X=-204.173 Y=18.370 Z=8.346,0.057267
X=-204.184 Y=18.373 Z=8.337,0.054143
X=-204.175 Y=18.335 Z=8.353,0.054292
X=-204.171 Y=18.355 Z=8.356,0.055418
X=-204.158 Y=18.360 Z=8.353,0.057333
X=-204.166 Y=18.349 Z=8.340,0.053787
X=-204.158 Y=18.332 Z=8.353,0.056544
