Position, Time(s)
X=-215.104 Y=7.696 Z=7.770,0.137592
X=-215.068 Y=7.711 Z=7.759,0.4
X=-214.350 Y=7.594 Z=7.648,0.012044
X=-213.516 Y=8.345 Z=9.177,0.029741
X=-215.068 Y=8.978 Z=14.897,0.043373
X=-215.612 Y=10.853 Z=25.560,0.051916
X=-214.930 Y=12.050 Z=36.234,0.050579
X=-211.941 Y=13.985 Z=50.741,0.061494
X=-208.336 Y=16.312 Z=65.068,0.048832
X=-205.704 Y=18.076 Z=75.542,0.047091
X=-203.299 Y=19.891 Z=85.131,0.048916
X=-200.912 Y=22.098 Z=94.454,0.048443
X=-198.639 Y=24.324 Z=102.558,0.046878
X=-197.413 Y=26.101 Z=108.532,0.045346
X=-196.667 Y=27.920 Z=113.272,0.049363
X=-196.084 Y=30.371 Z=117.793,0.05441
X=-195.915 Y=31.963 Z=120.690,0.046934
X=-195.992 Y=32.854 Z=123.759,0.048106
X=-195.858 Y=32.933 Z=127.016,0.048383
X=-195.887 Y=32.218 Z=130.862,0.046929
X=-195.206 Y=30.789 Z=134.932,0.046972
X=-194.675 Y=29.206 Z=138.015,0.050559
X=-193.696 Y=27.480 Z=140.171,0.048567
X=-192.872 Y=25.597 Z=141.716,0.0473
X=-192.139 Y=24.141 Z=142.435,0.049047
X=-191.402 Y=21.968 Z=142.808,0.044627
X=-190.865 Y=20.054 Z=142.874,0.04656
X=-190.451 Y=18.631 Z=142.826,0.048303
X=-190.691 Y=17.956 Z=142.842,0.047043
X=-191.622 Y=18.092 Z=142.646,0.053349
X=-193.240 Y=19.081 Z=142.514,0.055742
X=-195.587 Y=20.843 Z=143.651,0.07125
X=-198.065 Y=22.960 Z=146.513,0.048221
X=-200.393 Y=24.521 Z=150.084,0.048377
X=-202.255 Y=25.746 Z=155.514,0.056647
X=-203.074 Y=26.053 Z=160.964,0.053021
X=-203.148 Y=25.629 Z=165.562,0.055059
X=-203.343 Y=24.907 Z=169.616,0.057265
X=-204.135 Y=24.402 Z=173.377,0.054985
X=-205.769 Y=24.127 Z=176.318,0.056157
X=-207.826 Y=23.593 Z=177.843,0.055407
X=-210.417 Y=23.484 Z=178.213,0.05532
X=-213.133 Y=23.443 Z=177.686,0.054289
X=-214.978 Y=24.278 Z=175.931,0.056645
X=-216.291 Y=24.394 Z=173.919,0.056166
X=-216.129 Y=24.840 Z=172.305,0.052037
X=-214.557 Y=24.355 Z=172.833,0.056054
X=-213.812 Y=24.011 Z=173.320,0.054583
X=-214.152 Y=25.101 Z=172.883,0.057113
X=-216.036 Y=25.769 Z=172.110,0.055003
X=-218.119 Y=25.535 Z=170.547,0.055289
X=-219.277 Y=24.421 Z=169.410,0.056109
X=-218.886 Y=24.507 Z=170.208,0.056798
X=-218.293 Y=24.394 Z=172.775,0.054966
X=-218.392 Y=23.573 Z=174.086,0.055758
X=-218.641 Y=23.693 Z=173.260,0.053769
X=-219.806 Y=24.779 Z=171.590,0.056063
X=-221.007 Y=25.139 Z=171.984,0.056265
X=-221.654 Y=25.129 Z=172.671,0.054892
X=-221.420 Y=24.423 Z=173.105,0.054879
X=-220.675 Y=23.142 Z=172.892,0.055459
X=-219.784 Y=21.722 Z=172.332,0.055294
X=-219.316 Y=20.230 Z=171.608,0.055904
X=-219.154 Y=19.249 Z=171.433,0.056664
X=-219.018 Y=19.163 Z=171.115,0.054684
X=-218.762 Y=18.990 Z=169.242,0.056179
X=-218.742 Y=18.103 Z=168.287,0.055615
