Position, Time(s)
X=-216.450 Y=14.128 Z=7.945,0.015607
X=-216.711 Y=13.745 Z=14.572,0.4
X=-211.355 Y=20.662 Z=61.947,0.010866
X=-209.775 Y=23.122 Z=73.349,0.046074
X=-208.668 Y=25.011 Z=81.702,0.04179
X=-207.857 Y=26.829 Z=89.590,0.054012
X=-206.955 Y=28.716 Z=97.530,0.053367
X=-206.300 Y=30.717 Z=103.963,0.055435
X=-205.581 Y=32.610 Z=109.172,0.049713
X=-204.780 Y=33.373 Z=112.931,0.047749
X=-203.758 Y=33.613 Z=116.539,0.046767
X=-202.711 Y=33.088 Z=122.704,0.047345
X=-201.620 Y=31.914 Z=128.121,0.048069
X=-200.955 Y=30.427 Z=133.828,0.047404
X=-200.660 Y=28.743 Z=139.483,0.046666
X=-200.704 Y=27.247 Z=144.960,0.046666
X=-200.286 Y=26.292 Z=151.190,0.063541
X=-200.172 Y=27.492 Z=155.787,0.050773
X=-200.581 Y=28.633 Z=160.704,0.045966
X=-201.707 Y=29.019 Z=165.776,0.046685
X=-203.464 Y=28.755 Z=171.490,0.047297
X=-205.842 Y=27.694 Z=176.740,0.048888
X=-208.556 Y=25.989 Z=181.084,0.048593
X=-211.050 Y=24.101 Z=184.189,0.056856
X=-213.564 Y=22.309 Z=186.037,0.054849
X=-216.858 Y=21.249 Z=186.321,0.055702
X=-219.263 Y=20.582 Z=185.764,0.054579
X=-221.189 Y=19.851 Z=184.305,0.055057
X=-222.236 Y=19.415 Z=181.823,0.054825
X=-222.324 Y=19.190 Z=179.178,0.055976
X=-221.893 Y=19.462 Z=176.485,0.055696
X=-220.885 Y=21.035 Z=174.382,0.067312
X=-221.205 Y=23.530 Z=173.439,0.048675
X=-222.630 Y=25.508 Z=172.578,0.05206
X=-222.498 Y=24.948 Z=171.844,0.055705
X=-223.172 Y=26.177 Z=170.922,0.053553
X=-222.573 Y=27.181 Z=170.168,0.05472
X=-222.679 Y=27.602 Z=169.063,0.055898
X=-221.653 Y=27.973 Z=169.766,0.055929
X=-221.473 Y=28.685 Z=170.596,0.056018
X=-220.718 Y=28.918 Z=171.136,0.055174
X=-220.359 Y=28.295 Z=172.049,0.056419
X=-219.880 Y=26.856 Z=172.521,0.054614
X=-219.434 Y=25.792 Z=171.629,0.055954
X=-220.390 Y=25.884 Z=170.315,0.055802
X=-222.285 Y=26.509 Z=169.874,0.05411
X=-222.808 Y=26.948 Z=170.312,0.056755
X=-222.243 Y=26.873 Z=170.716,0.055199
X=-221.417 Y=26.067 Z=170.962,0.055177
X=-220.711 Y=24.321 Z=170.695,0.055976
X=-220.157 Y=22.244 Z=169.714,0.055535
X=-219.861 Y=20.859 Z=168.756,0.05509
X=-219.417 Y=20.169 Z=168.650,0.055547
X=-219.388 Y=19.806 Z=167.046,0.055686
X=-220.098 Y=19.108 Z=165.041,0.05182
X=-220.903 Y=19.063 Z=165.029,0.055876
X=-219.603 Y=18.486 Z=166.485,0.055055
X=-218.437 Y=18.480 Z=167.023,0.056268
X=-217.948 Y=18.524 Z=166.989,0.054879
X=-217.932 Y=18.549 Z=167.757,0.056191
X=-218.123 Y=18.497 Z=168.018,0.055153
X=-218.195 Y=18.370 Z=167.965,0.055273
X=-218.130 Y=17.874 Z=167.655,0.055858
X=-217.944 Y=17.199 Z=167.514,0.055284
X=-218.283 Y=16.795 Z=167.798,0.054374
X=-218.559 Y=16.959 Z=167.917,0.056884
X=-218.266 Y=17.127 Z=168.276,0.056137
X=-218.384 Y=16.916 Z=168.564,0.057125
X=-218.384 Y=16.206 Z=168.611,0.05402
X=-218.469 Y=15.844 Z=168.487,0.054763
X=-218.309 Y=16.037 Z=168.543,0.055937
X=-218.321 Y=15.923 Z=168.749,0.055101
X=-218.410 Y=15.737 Z=168.937,0.055645
X=-218.457 Y=15.290 Z=169.128,0.055685
X=-218.262 Y=15.224 Z=169.181,0.055714
