Position, Time(s)
X=-223.679 Y=20.240 Z=166.766,0.008333
X=-223.814 Y=20.441 Z=166.816,0.4
X=-224.172 Y=20.694 Z=167.101,0.011918
X=-224.237 Y=20.811 Z=167.125,0.030644
X=-224.291 Y=20.943 Z=167.081,0.044649
X=-224.406 Y=21.216 Z=167.004,0.056429
X=-224.709 Y=21.400 Z=166.866,0.052807
X=-224.901 Y=21.571 Z=166.871,0.052283
X=-225.126 Y=21.775 Z=166.781,0.053768
X=-225.173 Y=21.995 Z=166.591,0.050285
X=-225.220 Y=22.126 Z=166.471,0.050817
X=-225.171 Y=22.218 Z=166.501,0.051204
X=-225.117 Y=22.202 Z=166.478,0.048864
X=-225.064 Y=22.165 Z=166.431,0.048749
X=-224.991 Y=22.043 Z=166.368,0.051094
X=-224.952 Y=21.878 Z=166.294,0.048578
X=-224.945 Y=21.681 Z=166.287,0.050359
X=-224.839 Y=21.218 Z=166.305,0.050261
X=-224.740 Y=20.941 Z=166.329,0.052637
X=-224.581 Y=20.715 Z=166.304,0.055407
X=-224.481 Y=20.469 Z=166.238,0.055859
X=-224.489 Y=20.125 Z=166.139,0.054488
X=-224.554 Y=19.826 Z=166.067,0.0544
X=-224.591 Y=19.531 Z=166.085,0.056646
X=-224.587 Y=19.352 Z=166.082,0.056889
X=-224.535 Y=19.151 Z=166.117,0.053261
X=-224.456 Y=19.074 Z=166.080,0.055399
X=-224.383 Y=18.997 Z=166.018,0.05508
X=-224.335 Y=18.941 Z=165.974,0.055914
X=-224.352 Y=18.909 Z=166.002,0.056
X=-224.402 Y=18.848 Z=166.044,0.05574
X=-224.444 Y=18.795 Z=166.109,0.054758
X=-224.402 Y=18.853 Z=166.101,0.056728
X=-224.395 Y=18.872 Z=166.096,0.055669
X=-224.463 Y=18.825 Z=166.125,0.057434
X=-224.568 Y=18.763 Z=166.166,0.049727
X=-224.667 Y=18.736 Z=166.132,0.055511
X=-224.796 Y=18.660 Z=166.116,0.055508
X=-224.905 Y=18.626 Z=166.093,0.055495
X=-225.027 Y=18.644 Z=166.089,0.055249
X=-225.111 Y=18.686 Z=166.116,0.055969
X=-225.168 Y=18.752 Z=166.126,0.05482
X=-225.118 Y=18.867 Z=166.094,0.056223
X=-225.170 Y=19.031 Z=166.060,0.055244
X=-225.186 Y=19.143 Z=166.040,0.055332
X=-225.211 Y=19.209 Z=166.099,0.055875
X=-225.220 Y=19.316 Z=166.105,0.056451
X=-225.198 Y=19.391 Z=166.088,0.054568
X=-225.216 Y=19.453 Z=166.022,0.055798
X=-225.255 Y=19.449 Z=166.007,0.055094
X=-225.303 Y=19.477 Z=166.018,0.055705
X=-225.434 Y=19.493 Z=166.069,0.055753
X=-225.511 Y=19.538 Z=166.070,0.055455
X=-225.564 Y=19.611 Z=166.089,0.051704
X=-225.580 Y=19.655 Z=166.107,0.05573
X=-225.657 Y=19.660 Z=166.188,0.054773
X=-225.653 Y=19.651 Z=166.240,0.055929
X=-225.610 Y=19.626 Z=166.287,0.055942
X=-225.604 Y=19.535 Z=166.336,0.055154
X=-225.600 Y=19.466 Z=166.362,0.055704
X=-225.551 Y=19.412 Z=166.379,0.055774
X=-225.492 Y=19.354 Z=166.389,0.056101
X=-225.455 Y=19.315 Z=166.385,0.055378
X=-225.389 Y=19.199 Z=166.347,0.056321
X=-225.374 Y=19.152 Z=166.315,0.054226
X=-225.364 Y=19.098 Z=166.314,0.055556
