Position, Time(s)
X=-221.500 Y=17.035 Z=166.650,0.148783
X=-221.652 Y=16.788 Z=166.661,0.4
X=-222.650 Y=16.758 Z=167.202,0.012894
X=-222.945 Y=16.771 Z=167.189,0.044902
X=-223.126 Y=16.693 Z=167.250,0.044203
X=-223.243 Y=16.685 Z=167.261,0.055036
X=-223.232 Y=16.662 Z=167.361,0.052251
X=-223.149 Y=16.740 Z=167.390,0.058627
X=-222.960 Y=16.862 Z=167.414,0.050834
X=-222.703 Y=17.049 Z=167.420,0.052582
X=-222.464 Y=17.238 Z=167.437,0.048964
X=-222.234 Y=17.395 Z=167.469,0.051106
X=-221.990 Y=17.570 Z=167.488,0.050901
X=-221.872 Y=17.671 Z=167.552,0.048983
X=-221.663 Y=17.716 Z=167.497,0.048659
X=-221.442 Y=17.671 Z=167.533,0.060413
X=-221.269 Y=17.666 Z=167.440,0.048304
X=-221.042 Y=17.497 Z=167.427,0.052065
X=-220.971 Y=17.213 Z=167.266,0.05338
X=-220.872 Y=17.050 Z=167.200,0.047536
X=-220.791 Y=16.773 Z=167.077,0.051994
X=-220.862 Y=16.415 Z=166.953,0.048716
X=-220.897 Y=15.908 Z=166.900,0.048594
X=-221.028 Y=15.120 Z=166.880,0.04655
X=-221.261 Y=14.372 Z=166.792,0.046309
X=-221.611 Y=13.497 Z=166.705,0.046804
X=-221.932 Y=12.612 Z=166.662,0.052874
X=-222.273 Y=11.849 Z=166.628,0.056298
X=-222.570 Y=11.170 Z=166.571,0.053404
X=-222.750 Y=10.715 Z=166.468,0.055976
X=-222.884 Y=10.349 Z=166.420,0.053093
X=-222.971 Y=10.023 Z=166.368,0.066923
X=-222.981 Y=9.748 Z=166.335,0.04625
X=-223.015 Y=9.537 Z=166.277,0.055297
X=-222.931 Y=9.372 Z=166.264,0.055013
X=-222.848 Y=9.255 Z=166.253,0.057671
X=-222.745 Y=9.179 Z=166.301,0.052921
X=-222.613 Y=9.160 Z=166.361,0.055237
X=-222.423 Y=9.181 Z=166.393,0.060307
X=-222.221 Y=9.251 Z=166.337,0.050957
