Position, Time(s)
X=-225.373 Y=20.540 Z=167.001,0.008333
X=-225.834 Y=20.049 Z=166.794,0.4
X=-226.165 Y=19.736 Z=166.538,0.015091
X=-226.225 Y=19.656 Z=166.499,0.032486
X=-226.266 Y=19.500 Z=166.502,0.047534
X=-226.269 Y=19.349 Z=166.453,0.059149
X=-226.241 Y=19.141 Z=166.469,0.056042
X=-226.257 Y=18.897 Z=166.476,0.055141
X=-226.336 Y=18.779 Z=166.453,0.05608
X=-226.332 Y=18.701 Z=166.431,0.054877
X=-226.360 Y=18.645 Z=166.436,0.053587
X=-226.405 Y=18.642 Z=166.428,0.055214
X=-226.427 Y=18.586 Z=166.477,0.054398
X=-226.439 Y=18.579 Z=166.490,0.054309
X=-226.477 Y=18.559 Z=166.542,0.051689
X=-226.515 Y=18.565 Z=166.540,0.05278
X=-226.511 Y=18.503 Z=166.542,0.053542
X=-226.523 Y=18.453 Z=166.493,0.052992
X=-226.569 Y=18.406 Z=166.472,0.05157
X=-226.585 Y=18.347 Z=166.478,0.053031
X=-226.597 Y=18.250 Z=166.476,0.0527
X=-226.600 Y=18.105 Z=166.483,0.053419
X=-226.572 Y=17.993 Z=166.487,0.04882
X=-226.517 Y=17.922 Z=166.494,0.050348
X=-226.457 Y=17.842 Z=166.483,0.048852
X=-226.339 Y=17.678 Z=166.506,0.05657
X=-226.204 Y=17.570 Z=166.508,0.055721
X=-226.122 Y=17.466 Z=166.531,0.054082
X=-226.041 Y=17.374 Z=166.522,0.055842
X=-225.968 Y=17.302 Z=166.491,0.05533
X=-225.877 Y=17.165 Z=166.467,0.055933
X=-225.698 Y=17.042 Z=166.482,0.054179
X=-225.556 Y=16.877 Z=166.497,0.055161
X=-225.460 Y=16.735 Z=166.494,0.055645
X=-225.362 Y=16.671 Z=166.495,0.05594
X=-225.305 Y=16.553 Z=166.524,0.056381
X=-225.302 Y=16.484 Z=166.556,0.055032
X=-225.259 Y=16.450 Z=166.567,0.054049
X=-225.264 Y=16.444 Z=166.561,0.056829
X=-225.273 Y=16.450 Z=166.542,0.052297
X=-225.289 Y=16.402 Z=166.577,0.055296
X=-225.377 Y=16.409 Z=166.597,0.056092
X=-225.496 Y=16.382 Z=166.607,0.054792
X=-225.611 Y=16.406 Z=166.645,0.056092
X=-225.720 Y=16.432 Z=166.690,0.055482
X=-225.755 Y=16.452 Z=166.766,0.054713
X=-225.896 Y=16.517 Z=166.802,0.055817
X=-226.001 Y=16.566 Z=166.820,0.055772
X=-226.100 Y=16.648 Z=166.815,0.056083
X=-226.243 Y=16.721 Z=166.851,0.055061
X=-226.333 Y=16.790 Z=166.869,0.056705
X=-226.450 Y=16.845 Z=166.899,0.055373
X=-226.563 Y=16.859 Z=166.947,0.054178
X=-226.648 Y=16.868 Z=166.997,0.05593
X=-226.770 Y=16.891 Z=167.063,0.054574
X=-226.864 Y=16.908 Z=167.062,0.055843
X=-226.914 Y=16.894 Z=167.076,0.056534
X=-226.899 Y=16.889 Z=167.097,0.052057
X=-226.845 Y=16.895 Z=167.075,0.054717
X=-226.812 Y=16.944 Z=167.007,0.056002
X=-226.834 Y=17.017 Z=166.989,0.056016
X=-226.799 Y=17.030 Z=167.010,0.054667
X=-226.734 Y=17.054 Z=167.027,0.055781
X=-226.673 Y=17.135 Z=167.038,0.056138
X=-226.589 Y=17.217 Z=166.999,0.055097
X=-226.501 Y=17.247 Z=166.968,0.05463
X=-226.449 Y=17.310 Z=166.949,0.058006
X=-226.335 Y=17.377 Z=166.940,0.056519
X=-226.179 Y=17.395 Z=166.913,0.05222
X=-226.021 Y=17.437 Z=166.886,0.056876
X=-225.813 Y=17.482 Z=166.884,0.054904
X=-225.613 Y=17.530 Z=166.835,0.056494
X=-225.411 Y=17.589 Z=166.723,0.053778
X=-225.185 Y=17.589 Z=166.667,0.056706
X=-225.037 Y=17.603 Z=166.668,0.055067
X=-224.822 Y=17.582 Z=166.637,0.052615
X=-224.679 Y=17.488 Z=166.596,0.056057
X=-224.549 Y=17.412 Z=166.559,0.05502
X=-224.491 Y=17.356 Z=166.545,0.056058
X=-224.420 Y=17.279 Z=166.526,0.054036
X=-224.356 Y=17.150 Z=166.551,0.056578
X=-224.316 Y=17.026 Z=166.551,0.054548
X=-224.302 Y=16.897 Z=166.543,0.056657
X=-224.229 Y=16.760 Z=166.525,0.054924
X=-224.241 Y=16.617 Z=166.502,0.056764
X=-224.188 Y=16.434 Z=166.470,0.061101
X=-224.110 Y=16.213 Z=166.444,0.050348
X=-223.966 Y=15.937 Z=166.470,0.055536
X=-223.751 Y=15.630 Z=166.469,0.055097
X=-223.466 Y=15.399 Z=166.318,0.055755
X=-223.204 Y=15.159 Z=166.069,0.054666
X=-222.984 Y=14.906 Z=165.854,0.055733
X=-222.641 Y=14.745 Z=165.645,0.054688
X=-222.232 Y=14.662 Z=165.650,0.052005
X=-221.801 Y=14.699 Z=165.809,0.055309
X=-221.097 Y=14.802 Z=166.052,0.05688
X=-220.081 Y=15.058 Z=166.165,0.054962
X=-218.977 Y=15.361 Z=166.126,0.055501
X=-217.869 Y=15.776 Z=165.911,0.055839
X=-216.575 Y=16.341 Z=165.876,0.054555
X=-215.221 Y=17.138 Z=165.812,0.057593
X=-213.755 Y=18.162 Z=165.812,0.054412
X=-212.013 Y=19.324 Z=165.802,0.054999
X=-210.036 Y=20.430 Z=166.012,0.056019
X=-208.133 Y=21.484 Z=165.856,0.055156
X=-206.271 Y=22.356 Z=165.870,0.055019
X=-204.289 Y=22.879 Z=166.119,0.057749
X=-202.366 Y=22.937 Z=166.370,0.05506
X=-200.710 Y=22.723 Z=166.013,0.054821
X=-199.211 Y=22.179 Z=165.724,0.055537
X=-197.717 Y=21.408 Z=165.710,0.05559
X=-196.352 Y=20.366 Z=165.742,0.053106
X=-194.993 Y=19.064 Z=165.669,0.057168
X=-193.716 Y=17.713 Z=165.449,0.053495
X=-192.289 Y=16.367 Z=165.223,0.056184
X=-190.626 Y=15.053 Z=164.943,0.054148
X=-188.973 Y=13.819 Z=164.397,0.056191
X=-187.184 Y=12.613 Z=164.478,0.054377
X=-185.196 Y=11.601 Z=165.103,0.06424
X=-183.309 Y=10.851 Z=165.762,0.049127
X=-181.283 Y=10.420 Z=165.855,0.052993
X=-179.205 Y=10.069 Z=165.630,0.059088
X=-177.160 Y=9.911 Z=165.619,0.055435
X=-175.216 Y=9.982 Z=165.768,0.053729
X=-173.340 Y=10.183 Z=165.875,0.056289
X=-171.598 Y=10.436 Z=165.907,0.055996
X=-169.897 Y=10.770 Z=165.790,0.053552
X=-168.371 Y=11.324 Z=165.600,0.056557
X=-166.902 Y=12.017 Z=165.470,0.054487
X=-165.343 Y=12.687 Z=165.675,0.056488
X=-163.748 Y=13.347 Z=166.064,0.055435
X=-162.097 Y=14.161 Z=166.198,0.054804
X=-160.370 Y=15.066 Z=166.142,0.055656
X=-158.577 Y=15.941 Z=166.052,0.056717
X=-156.821 Y=16.823 Z=166.071,0.05556
X=-155.142 Y=17.640 Z=165.891,0.054382
X=-153.558 Y=18.241 Z=165.579,0.056202
X=-152.001 Y=18.502 Z=165.452,0.055498
X=-150.532 Y=18.516 Z=165.749,0.056228
X=-148.913 Y=18.314 Z=166.423,0.055843
X=-147.171 Y=18.015 Z=166.589,0.054538
X=-145.203 Y=17.600 Z=166.532,0.055838
X=-143.202 Y=17.148 Z=166.308,0.055787
X=-141.131 Y=16.722 Z=166.105,0.054331
X=-138.986 Y=16.326 Z=165.667,0.055505
X=-136.966 Y=15.955 Z=165.311,0.055773
X=-134.687 Y=15.455 Z=165.696,0.054985
X=-132.444 Y=15.083 Z=166.007,0.056468
X=-130.175 Y=14.907 Z=166.084,0.055863
X=-128.093 Y=15.060 Z=165.736,0.055914
X=-125.987 Y=15.518 Z=165.278,0.053961
X=-124.039 Y=15.971 Z=165.019,0.05669
X=-122.295 Y=16.471 Z=165.181,0.05609
X=-120.785 Y=16.967 Z=165.348,0.054763
X=-119.355 Y=17.174 Z=165.630,0.056141
X=-118.043 Y=17.027 Z=165.727,0.055462
X=-116.969 Y=16.812 Z=165.599,0.056235
X=-116.104 Y=16.703 Z=165.558,0.054791
X=-115.193 Y=16.618 Z=165.683,0.055596
X=-114.344 Y=16.310 Z=166.005,0.055628
X=-113.734 Y=15.861 Z=166.097,0.05639
X=-113.301 Y=15.408 Z=166.123,0.053583
X=-113.144 Y=15.244 Z=165.909,0.057806
X=-112.955 Y=15.277 Z=165.846,0.053196
X=-112.733 Y=15.565 Z=165.870,0.057204
X=-112.321 Y=16.164 Z=165.851,0.054149
X=-111.666 Y=16.839 Z=165.851,0.058431
X=-111.012 Y=17.580 Z=165.747,0.052991
X=-110.315 Y=18.265 Z=165.679,0.055999
X=-109.623 Y=18.790 Z=165.708,0.054582
X=-108.947 Y=19.206 Z=165.722,0.055604
X=-108.301 Y=19.467 Z=165.855,0.055217
X=-107.810 Y=19.762 Z=165.900,0.056239
X=-107.358 Y=20.049 Z=165.915,0.056388
X=-107.010 Y=20.340 Z=165.866,0.054952
X=-106.747 Y=20.576 Z=165.710,0.055765
X=-106.564 Y=20.669 Z=165.650,0.055194
X=-106.472 Y=20.765 Z=165.605,0.056033
X=-106.436 Y=20.882 Z=165.495,0.054721
X=-106.504 Y=20.968 Z=165.494,0.05518
X=-106.662 Y=21.010 Z=165.467,0.055162
X=-106.843 Y=21.085 Z=165.505,0.056084
X=-107.041 Y=21.181 Z=165.551,0.055875
X=-107.290 Y=21.260 Z=165.582,0.055552
X=-107.533 Y=21.377 Z=165.568,0.056441
X=-107.665 Y=21.526 Z=165.580,0.055345
X=-107.794 Y=21.623 Z=165.647,0.055582
X=-107.939 Y=21.787 Z=165.705,0.054476
X=-107.992 Y=21.922 Z=165.787,0.056355
X=-107.904 Y=22.153 Z=165.693,0.055678
X=-107.794 Y=22.480 Z=165.656,0.054853
X=-107.685 Y=22.837 Z=165.667,0.056616
X=-107.515 Y=23.260 Z=165.641,0.054713
X=-107.197 Y=23.681 Z=165.560,0.05592
X=-106.719 Y=24.091 Z=165.510,0.055834
X=-106.064 Y=24.391 Z=165.360,0.055935
X=-105.280 Y=24.727 Z=165.120,0.053177
X=-104.355 Y=25.059 Z=165.105,0.055656
X=-103.300 Y=25.383 Z=165.348,0.056595
X=-102.148 Y=25.596 Z=165.555,0.055758
X=-100.948 Y=25.740 Z=165.439,0.056472
X=-99.579 Y=25.842 Z=165.091,0.054849
X=-98.001 Y=25.894 Z=164.971,0.056552
X=-96.204 Y=25.963 Z=165.001,0.053762
X=-94.098 Y=26.021 Z=165.147,0.05522
X=-91.755 Y=26.029 Z=165.144,0.056131
X=-89.182 Y=25.984 Z=165.022,0.054755
X=-86.447 Y=25.830 Z=164.828,0.05631
X=-83.686 Y=25.491 Z=164.713,0.058219
X=-80.743 Y=24.999 Z=165.188,0.05557
X=-77.724 Y=24.622 Z=165.948,0.053348
X=-74.767 Y=24.539 Z=166.336,0.056847
X=-71.737 Y=24.754 Z=166.045,0.054364
X=-68.642 Y=25.034 Z=165.913,0.054859
X=-65.638 Y=25.178 Z=166.121,0.05516
X=-62.899 Y=25.273 Z=166.182,0.056154
X=-60.039 Y=25.369 Z=166.113,0.055151
X=-57.048 Y=25.414 Z=165.886,0.055894
X=-54.167 Y=25.605 Z=165.534,0.056201
X=-51.092 Y=25.965 Z=165.214,0.055311
X=-47.927 Y=26.569 Z=164.767,0.055611
X=-44.534 Y=27.377 Z=164.431,0.055287
X=-41.208 Y=28.311 Z=164.294,0.056092
X=-37.748 Y=29.270 Z=165.074,0.054412
X=-34.285 Y=30.113 Z=166.108,0.055477
X=-31.030 Y=30.872 Z=165.972,0.05482
X=-27.932 Y=31.244 Z=165.524,0.056381
X=-24.743 Y=31.510 Z=165.523,0.055189
X=-21.726 Y=31.651 Z=165.782,0.055887
X=-18.679 Y=31.654 Z=165.903,0.055119
X=-15.304 Y=31.548 Z=165.770,0.056516
X=-11.775 Y=31.265 Z=165.216,0.053958
X=-8.252 Y=30.740 Z=164.453,0.055998
X=-4.712 Y=30.048 Z=163.892,0.056005
X=-1.087 Y=29.357 Z=163.681,0.055627
X=2.584 Y=28.673 Z=164.196,0.056532
X=6.693 Y=27.956 Z=165.312,0.055241
X=10.640 Y=27.387 Z=165.824,0.05525
X=14.158 Y=26.983 Z=165.715,0.05459
X=17.680 Y=26.616 Z=165.788,0.056336
X=21.222 Y=26.252 Z=165.796,0.05654
X=24.500 Y=25.948 Z=166.066,0.054403
X=27.633 Y=25.809 Z=166.054,0.055246
X=30.975 Y=25.719 Z=166.082,0.057304
X=34.265 Y=25.688 Z=165.734,0.054352
X=37.319 Y=25.826 Z=165.037,0.055673
X=40.463 Y=26.118 Z=164.435,0.055525
X=43.792 Y=26.510 Z=164.246,0.056096
X=47.148 Y=27.034 Z=164.064,0.054521
X=50.571 Y=27.604 Z=164.359,0.056018
X=54.034 Y=28.247 Z=165.211,0.054579
X=57.234 Y=28.855 Z=165.592,0.056414
X=60.518 Y=29.370 Z=165.625,0.054463
X=63.886 Y=29.741 Z=165.331,0.056532
X=67.085 Y=29.913 Z=165.310,0.054902
X=69.746 Y=30.040 Z=165.506,0.056706
X=72.373 Y=30.198 Z=165.728,0.055418
X=75.243 Y=30.265 Z=165.645,0.054382
X=77.959 Y=30.207 Z=165.086,0.057007
X=80.738 Y=29.972 Z=164.420,0.054245
X=83.730 Y=29.556 Z=164.085,0.056714
X=86.984 Y=28.955 Z=163.988,0.056571
X=90.253 Y=28.236 Z=163.942,0.053807
X=93.676 Y=27.485 Z=164.173,0.056297
X=97.211 Y=26.870 Z=164.789,0.055251
X=100.883 Y=26.227 Z=165.243,0.055038
X=104.329 Y=25.698 Z=165.311,0.055286
