Position, Time(s)
X=-222.998 Y=9.105 Z=166.286,0.333334
X=-223.065 Y=8.489 Z=166.180,0.4
X=-222.526 Y=8.808 Z=166.948,0.014748
X=-222.363 Y=8.850 Z=167.042,0.027412
X=-222.132 Y=8.888 Z=167.025,0.042712
X=-221.862 Y=8.882 Z=166.924,0.05586
X=-221.615 Y=8.880 Z=166.918,0.053474
X=-221.396 Y=8.864 Z=166.959,0.051556
X=-221.088 Y=8.822 Z=167.019,0.052716
X=-220.969 Y=8.782 Z=167.001,0.054043
X=-220.954 Y=8.758 Z=167.010,0.048689
X=-221.046 Y=8.620 Z=167.039,0.051379
X=-221.131 Y=8.510 Z=167.022,0.051709
X=-221.148 Y=8.430 Z=167.121,0.0493
X=-221.317 Y=8.305 Z=167.024,0.051109
X=-221.439 Y=8.139 Z=166.993,0.048922
X=-221.548 Y=8.005 Z=166.981,0.050174
X=-221.609 Y=7.854 Z=167.023,0.054501
X=-221.660 Y=7.726 Z=166.988,0.055603
X=-221.731 Y=7.623 Z=166.889,0.055726
X=-221.816 Y=7.519 Z=166.840,0.0562
X=-221.734 Y=7.452 Z=166.874,0.055202
X=-221.642 Y=7.423 Z=166.850,0.054592
X=-221.540 Y=7.391 Z=166.841,0.056332
X=-221.415 Y=7.338 Z=166.858,0.055076
X=-221.266 Y=7.277 Z=166.842,0.056022
X=-221.113 Y=7.181 Z=166.797,0.054366
X=-221.048 Y=7.153 Z=166.749,0.05658
X=-221.035 Y=7.147 Z=166.695,0.05511
X=-221.068 Y=7.144 Z=166.709,0.055954
X=-221.114 Y=7.201 Z=166.723,0.054855
X=-221.226 Y=7.283 Z=166.737,0.056822
X=-221.362 Y=7.395 Z=166.747,0.051961
X=-221.505 Y=7.604 Z=166.679,0.05553
X=-221.649 Y=7.722 Z=166.628,0.056669
X=-221.858 Y=7.832 Z=166.567,0.054832
X=-222.084 Y=7.943 Z=166.466,0.053793
X=-222.209 Y=8.011 Z=166.473,0.056703
X=-222.304 Y=8.037 Z=166.566,0.056499
X=-222.360 Y=8.085 Z=166.623,0.055183
X=-222.419 Y=8.123 Z=166.587,0.055545
X=-222.447 Y=8.128 Z=166.627,0.054812
X=-222.417 Y=8.147 Z=166.672,0.05521
X=-222.450 Y=8.222 Z=166.726,0.055591
X=-222.470 Y=8.266 Z=166.728,0.055799
X=-222.522 Y=8.341 Z=166.709,0.055657
X=-222.528 Y=8.435 Z=166.711,0.055582
X=-222.577 Y=8.429 Z=166.727,0.056104
X=-222.618 Y=8.394 Z=166.761,0.055741
X=-222.643 Y=8.385 Z=166.770,0.05621
X=-222.705 Y=8.406 Z=166.745,0.049718
X=-222.776 Y=8.360 Z=166.755,0.05503
X=-222.771 Y=8.327 Z=166.736,0.055841
X=-222.791 Y=8.242 Z=166.712,0.05629
X=-222.783 Y=8.156 Z=166.733,0.055231
X=-222.784 Y=8.033 Z=166.769,0.054779
X=-222.812 Y=7.934 Z=166.795,0.056137
X=-222.875 Y=7.870 Z=166.766,0.054588
X=-222.935 Y=7.789 Z=166.737,0.056609
X=-223.066 Y=7.757 Z=166.739,0.055906
X=-223.199 Y=7.744 Z=166.755,0.054559
X=-223.265 Y=7.685 Z=166.758,0.056827
