Position, Time(s)
X=-187.783 Y=2.287 Z=79.505,0.008334
X=-187.788 Y=2.253 Z=79.527,0.4
X=-187.788 Y=2.304 Z=79.499,0.013625
X=-187.786 Y=2.308 Z=79.498,0.022525
X=-187.811 Y=2.303 Z=79.494,0.026441
X=-187.799 Y=2.283 Z=79.507,0.03447
X=-187.803 Y=2.268 Z=79.526,0.034269
X=-187.779 Y=2.261 Z=79.515,0.033711
X=-187.768 Y=2.258 Z=79.520,0.032563
X=-187.792 Y=2.273 Z=79.514,0.033063
X=-187.799 Y=2.275 Z=79.514,0.032644
X=-187.808 Y=2.279 Z=79.507,0.032642
X=-187.829 Y=2.265 Z=79.521,0.034028
X=-187.799 Y=2.261 Z=79.517,0.033948
X=-187.788 Y=2.250 Z=79.513,0.033474
X=-187.798 Y=2.259 Z=79.514,0.03353
X=-187.789 Y=2.261 Z=79.516,0.032699
X=-187.800 Y=2.263 Z=79.519,0.032496
X=-187.782 Y=2.254 Z=79.518,0.032741
X=-187.776 Y=2.246 Z=79.528,0.032963
X=-187.771 Y=2.250 Z=79.523,0.031385
X=-187.780 Y=2.273 Z=79.510,0.046618
X=-187.799 Y=2.267 Z=79.515,0.054063
X=-187.815 Y=2.273 Z=79.518,0.056862
X=-187.793 Y=2.280 Z=79.511,0.0541
X=-187.814 Y=2.291 Z=79.506,0.05754
X=-187.794 Y=2.271 Z=79.511,0.054595
X=-187.761 Y=2.260 Z=79.514,0.055331
X=-187.773 Y=2.264 Z=79.515,0.055234
X=-187.790 Y=2.250 Z=79.531,0.055093
X=-187.806 Y=2.304 Z=79.507,0.055417
X=-187.807 Y=2.285 Z=79.506,0.055601
X=-187.792 Y=2.279 Z=79.515,0.055843
X=-187.797 Y=2.290 Z=79.496,0.056341
X=-187.812 Y=2.275 Z=79.516,0.055042
X=-187.796 Y=2.280 Z=79.491,0.055038
X=-187.804 Y=2.284 Z=79.506,0.05602
X=-187.818 Y=2.307 Z=79.498,0.055471
X=-187.817 Y=2.306 Z=79.487,0.052759
X=-187.808 Y=2.281 Z=79.495,0.024606
X=-187.805 Y=2.274 Z=79.501,0.031085
X=-187.807 Y=2.290 Z=79.499,0.045534
X=-187.797 Y=2.268 Z=79.510,0.042605
X=-187.803 Y=2.258 Z=79.513,0.044711
X=-187.807 Y=2.279 Z=79.512,0.046957
X=-187.790 Y=2.281 Z=79.510,0.04381
X=-187.811 Y=2.290 Z=79.515,0.042407
X=-187.784 Y=2.310 Z=79.499,0.0449
X=-187.788 Y=2.309 Z=79.496,0.044282
X=-187.827 Y=2.295 Z=79.511,0.044135
X=-187.846 Y=2.301 Z=79.511,0.044647
X=-187.809 Y=2.292 Z=79.503,0.044964
X=-187.777 Y=2.286 Z=79.506,0.043932
X=-187.813 Y=2.271 Z=79.522,0.043977
X=-187.827 Y=2.274 Z=79.532,0.045495
X=-187.814 Y=2.318 Z=79.506,0.043808
X=-187.801 Y=2.310 Z=79.496,0.044296
X=-187.786 Y=2.308 Z=79.488,0.04496
X=-187.786 Y=2.302 Z=79.486,0.043528
X=-187.791 Y=2.297 Z=79.489,0.044384
X=-187.808 Y=2.296 Z=79.493,0.045692
X=-187.808 Y=2.276 Z=79.505,0.040892
X=-187.805 Y=2.298 Z=79.502,0.045339
X=-187.809 Y=2.308 Z=79.506,0.042608
X=-187.805 Y=2.291 Z=79.500,0.044442
X=-187.832 Y=2.289 Z=79.506,0.04456
X=-187.819 Y=2.288 Z=79.499,0.04395
X=-187.825 Y=2.294 Z=79.491,0.046521
X=-187.811 Y=2.293 Z=79.494,0.042956
