Position, Time(s)
X=-188.277 Y=2.305 Z=78.598,0.008333
X=-188.306 Y=2.348 Z=78.596,0.4
X=-188.297 Y=2.329 Z=78.601,0.013031
X=-188.303 Y=2.325 Z=78.606,0.02517
X=-188.279 Y=2.322 Z=78.595,0.02864
X=-188.306 Y=2.356 Z=78.600,0.036212
X=-188.325 Y=2.371 Z=78.600,0.036481
X=-188.330 Y=2.372 Z=78.605,0.034339
X=-188.316 Y=2.366 Z=78.603,0.034547
X=-188.313 Y=2.365 Z=78.604,0.034582
X=-188.305 Y=2.353 Z=78.616,0.03452
X=-188.306 Y=2.338 Z=78.606,0.035036
X=-188.298 Y=2.330 Z=78.601,0.03621
X=-188.317 Y=2.345 Z=78.607,0.03461
X=-188.315 Y=2.361 Z=78.601,0.034628
X=-188.286 Y=2.332 Z=78.596,0.034202
X=-188.299 Y=2.346 Z=78.593,0.034462
X=-188.313 Y=2.339 Z=78.590,0.034402
X=-188.293 Y=2.355 Z=78.592,0.034272
X=-188.301 Y=2.374 Z=78.597,0.034206
X=-188.306 Y=2.354 Z=78.603,0.053999
X=-188.303 Y=2.330 Z=78.600,0.054828
X=-188.302 Y=2.333 Z=78.610,0.056115
X=-188.278 Y=2.339 Z=78.607,0.055962
X=-188.298 Y=2.357 Z=78.601,0.054603
X=-188.286 Y=2.373 Z=78.593,0.056045
X=-188.260 Y=2.346 Z=78.594,0.053686
X=-188.295 Y=2.356 Z=78.601,0.057159
X=-188.314 Y=2.358 Z=78.607,0.054745
X=-188.317 Y=2.359 Z=78.599,0.055349
X=-188.293 Y=2.372 Z=78.598,0.055824
X=-188.291 Y=2.326 Z=78.594,0.055576
X=-188.275 Y=2.330 Z=78.600,0.056307
X=-188.290 Y=2.355 Z=78.608,0.055565
X=-188.326 Y=2.380 Z=78.610,0.055173
X=-188.292 Y=2.360 Z=78.606,0.054872
X=-188.268 Y=2.338 Z=78.607,0.056887
X=-188.297 Y=2.341 Z=78.611,0.040483
X=-188.292 Y=2.348 Z=78.603,0.043685
X=-188.316 Y=2.347 Z=78.602,0.044641
X=-188.293 Y=2.340 Z=78.587,0.044683
X=-188.301 Y=2.340 Z=78.593,0.043354
X=-188.294 Y=2.369 Z=78.596,0.045962
X=-188.272 Y=2.365 Z=78.600,0.044059
X=-188.295 Y=2.382 Z=78.599,0.043939
X=-188.282 Y=2.362 Z=78.603,0.044724
X=-188.282 Y=2.372 Z=78.598,0.044306
X=-188.291 Y=2.351 Z=78.596,0.045097
X=-188.296 Y=2.378 Z=78.592,0.043897
X=-188.297 Y=2.370 Z=78.582,0.044595
X=-188.276 Y=2.352 Z=78.601,0.045013
X=-188.277 Y=2.359 Z=78.608,0.044207
X=-188.292 Y=2.372 Z=78.610,0.043589
X=-188.272 Y=2.365 Z=78.610,0.046258
X=-188.295 Y=2.384 Z=78.620,0.043888
X=-188.281 Y=2.374 Z=78.608,0.045199
X=-188.284 Y=2.379 Z=78.617,0.04236
X=-188.276 Y=2.364 Z=78.615,0.044804
X=-188.266 Y=2.347 Z=78.616,0.044671
X=-188.259 Y=2.348 Z=78.605,0.042123
X=-188.294 Y=2.393 Z=78.607,0.042233
X=-188.300 Y=2.390 Z=78.609,0.045936
X=-188.279 Y=2.368 Z=78.611,0.042919
X=-188.286 Y=2.362 Z=78.600,0.0459
X=-188.280 Y=2.387 Z=78.592,0.043907
X=-188.296 Y=2.370 Z=78.617,0.044094
X=-188.264 Y=2.348 Z=78.611,0.045223
X=-188.282 Y=2.361 Z=78.623,0.044261
X=-188.259 Y=2.352 Z=78.628,0.045343
X=-188.284 Y=2.378 Z=78.625,0.043245
X=-188.264 Y=2.367 Z=78.623,0.044824
X=-188.265 Y=2.354 Z=78.619,0.044278
X=-188.257 Y=2.349 Z=78.609,0.044379
X=-188.289 Y=2.383 Z=78.614,0.044578
X=-188.267 Y=2.373 Z=78.605,0.044242
X=-188.259 Y=2.364 Z=78.599,0.04371
X=-188.268 Y=2.377 Z=78.601,0.046885
X=-188.281 Y=2.383 Z=78.598,0.042101
X=-188.254 Y=2.373 Z=78.607,0.045348
X=-188.263 Y=2.371 Z=78.608,0.045486
X=-188.237 Y=2.367 Z=78.606,0.043214
X=-188.271 Y=2.386 Z=78.612,0.044273
X=-188.287 Y=2.375 Z=78.606,0.041859
X=-188.249 Y=2.362 Z=78.610,0.043321
X=-188.252 Y=2.357 Z=78.623,0.044469
X=-188.280 Y=2.386 Z=78.624,0.045134
X=-188.270 Y=2.375 Z=78.611,0.043802
X=-188.290 Y=2.405 Z=78.610,0.045192
X=-188.296 Y=2.408 Z=78.620,0.044606
X=-188.278 Y=2.399 Z=78.612,0.044686
X=-188.239 Y=2.358 Z=78.607,0.044198
X=-188.218 Y=2.350 Z=78.611,0.043166
X=-188.256 Y=2.383 Z=78.616,0.045376
X=-188.287 Y=2.390 Z=78.627,0.043872
X=-188.261 Y=2.398 Z=78.622,0.045196
X=-188.290 Y=2.416 Z=78.622,0.044218
X=-188.259 Y=2.395 Z=78.618,0.044812
X=-188.251 Y=2.386 Z=78.620,0.043693
X=-188.252 Y=2.402 Z=78.619,0.0447
X=-188.267 Y=2.413 Z=78.624,0.044825
X=-188.257 Y=2.405 Z=78.618,0.045235
X=-188.284 Y=2.394 Z=78.618,0.044131
X=-188.241 Y=2.384 Z=78.615,0.043973
X=-188.239 Y=2.386 Z=78.612,0.043458
X=-188.257 Y=2.372 Z=78.613,0.040751
X=-188.268 Y=2.398 Z=78.612,0.044385
X=-188.286 Y=2.407 Z=78.613,0.045367
X=-188.263 Y=2.375 Z=78.601,0.043752
X=-188.261 Y=2.383 Z=78.613,0.045357
X=-188.273 Y=2.390 Z=78.611,0.042964
X=-188.260 Y=2.405 Z=78.603,0.045281
X=-188.237 Y=2.393 Z=78.595,0.044329
X=-188.268 Y=2.393 Z=78.602,0.044509
X=-188.252 Y=2.398 Z=78.603,0.044172
X=-188.275 Y=2.408 Z=78.604,0.044707
X=-188.250 Y=2.406 Z=78.596,0.043419
X=-188.261 Y=2.393 Z=78.621,0.045731
X=-188.256 Y=2.395 Z=78.627,0.045589
X=-188.256 Y=2.402 Z=78.609,0.042689
X=-188.229 Y=2.352 Z=78.601,0.045185
X=-188.236 Y=2.393 Z=78.611,0.044977
X=-188.288 Y=2.425 Z=78.618,0.042975
X=-188.284 Y=2.425 Z=78.608,0.045201
X=-188.277 Y=2.433 Z=78.611,0.044837
X=-188.275 Y=2.406 Z=78.624,0.043131
X=-188.264 Y=2.407 Z=78.630,0.045383
X=-188.213 Y=2.389 Z=78.617,0.044014
X=-188.267 Y=2.403 Z=78.618,0.044863
X=-188.249 Y=2.425 Z=78.577,0.044243
X=-188.246 Y=2.408 Z=78.619,0.044006
X=-188.263 Y=2.422 Z=78.631,0.044869
X=-188.281 Y=2.411 Z=78.608,0.043459
X=-188.238 Y=2.413 Z=78.628,0.045413
X=-188.208 Y=2.408 Z=78.627,0.043869
X=-188.227 Y=2.400 Z=78.592,0.04495
X=-188.207 Y=2.305 Z=78.565,0.044478
X=-188.135 Y=2.228 Z=78.591,0.044731
X=-188.238 Y=2.345 Z=78.622,0.044203
X=-188.312 Y=2.298 Z=78.574,0.043892
X=-188.304 Y=2.439 Z=78.651,0.045138
X=-187.877 Y=3.509 Z=79.615,0.043535
X=-186.539 Y=4.851 Z=81.719,0.045483
X=-186.065 Y=5.467 Z=83.693,0.045023
X=-185.017 Y=6.258 Z=87.018,0.044486
X=-182.975 Y=5.708 Z=91.291,0.04444
X=-180.293 Y=5.022 Z=96.828,0.044124
X=-177.854 Y=4.546 Z=104.384,0.043913
X=-175.486 Y=5.044 Z=111.606,0.045171
X=-172.755 Y=6.024 Z=119.392,0.044025
X=-170.229 Y=7.295 Z=125.388,0.044218
X=-167.736 Y=8.689 Z=130.960,0.041633
X=-165.320 Y=10.466 Z=135.983,0.044305
X=-163.848 Y=13.589 Z=141.319,0.044522
X=-162.226 Y=15.132 Z=145.944,0.045761
X=-160.722 Y=15.696 Z=152.172,0.043454
X=-159.159 Y=14.630 Z=157.001,0.045942
X=-157.904 Y=13.091 Z=161.430,0.045719
X=-156.940 Y=13.307 Z=166.168,0.043229
X=-155.626 Y=13.261 Z=168.636,0.045163
X=-154.330 Y=13.517 Z=169.596,0.049035
X=-152.913 Y=13.416 Z=170.473,0.038886
X=-151.370 Y=13.433 Z=170.846,0.042864
X=-148.876 Y=13.161 Z=170.404,0.044951
X=-145.660 Y=12.542 Z=169.617,0.044639
X=-144.537 Y=12.586 Z=169.833,0.044544
X=-144.271 Y=11.891 Z=168.464,0.043762
X=-144.556 Y=11.408 Z=167.888,0.044965
X=-143.986 Y=11.664 Z=167.929,0.043538
X=-143.458 Y=11.533 Z=167.393,0.04501
X=-144.027 Y=10.896 Z=166.156,0.044469
X=-144.612 Y=9.745 Z=165.136,0.043939
X=-145.126 Y=9.078 Z=164.411,0.044902
X=-146.002 Y=8.727 Z=163.730,0.040456
X=-147.197 Y=8.099 Z=163.309,0.044598
X=-147.415 Y=7.919 Z=164.306,0.044382
X=-147.334 Y=7.729 Z=165.300,0.044105
X=-147.266 Y=7.771 Z=165.995,0.04408
X=-146.920 Y=7.472 Z=166.309,0.045435
X=-146.651 Y=7.185 Z=166.346,0.043552
X=-146.532 Y=6.521 Z=166.185,0.044575
X=-146.423 Y=5.891 Z=166.349,0.044418
