Position, Time(s)
X=-175.780 Y=3.121 Z=78.433,0.177993
X=-175.787 Y=3.123 Z=78.437,0.4
X=-175.774 Y=3.105 Z=78.421,0.012518
X=-175.755 Y=3.083 Z=78.434,0.0451
X=-175.770 Y=3.090 Z=78.430,0.039418
X=-175.772 Y=3.116 Z=78.426,0.046886
X=-175.756 Y=3.108 Z=78.422,0.045188
X=-175.762 Y=3.081 Z=78.433,0.043676
X=-175.793 Y=3.105 Z=78.432,0.038812
X=-175.776 Y=3.095 Z=78.421,0.040609
X=-175.773 Y=3.107 Z=78.421,0.040893
X=-175.767 Y=3.090 Z=78.435,0.038948
X=-175.767 Y=3.091 Z=78.430,0.036401
X=-175.751 Y=3.088 Z=78.438,0.036661
X=-175.773 Y=3.104 Z=78.440,0.035801
X=-175.782 Y=3.122 Z=78.439,0.035674
X=-175.787 Y=3.119 Z=78.446,0.035553
X=-175.770 Y=3.107 Z=78.446,0.034864
X=-175.800 Y=3.106 Z=78.441,0.036274
X=-175.795 Y=3.101 Z=78.436,0.035061
X=-175.774 Y=3.097 Z=78.435,0.035498
X=-175.767 Y=3.100 Z=78.438,0.034248
X=-175.770 Y=3.117 Z=78.444,0.034284
X=-175.800 Y=3.126 Z=78.440,0.034654
X=-175.768 Y=3.089 Z=78.436,0.049553
X=-175.753 Y=3.079 Z=78.440,0.05504
X=-175.801 Y=3.093 Z=78.436,0.055246
X=-175.794 Y=3.117 Z=78.434,0.055838
X=-175.786 Y=3.121 Z=78.429,0.055683
X=-175.794 Y=3.110 Z=78.428,0.058081
X=-175.757 Y=3.095 Z=78.437,0.052304
X=-175.766 Y=3.109 Z=78.437,0.055839
X=-175.763 Y=3.110 Z=78.434,0.05507
X=-175.765 Y=3.079 Z=78.440,0.05611
X=-175.758 Y=3.092 Z=78.431,0.054587
X=-175.752 Y=3.100 Z=78.439,0.056106
X=-175.795 Y=3.122 Z=78.444,0.056759
X=-175.770 Y=3.109 Z=78.442,0.056151
X=-175.745 Y=3.091 Z=78.438,0.054589
X=-175.754 Y=3.079 Z=78.441,0.054971
X=-175.785 Y=3.096 Z=78.443,0.055464
X=-175.778 Y=3.107 Z=78.434,0.053228
X=-175.779 Y=3.124 Z=78.430,0.028157
X=-175.799 Y=3.114 Z=78.440,0.037807
X=-175.775 Y=3.078 Z=78.427,0.04688
X=-175.769 Y=3.087 Z=78.421,0.042079
X=-175.772 Y=3.099 Z=78.432,0.043996
X=-175.774 Y=3.130 Z=78.423,0.045431
X=-175.775 Y=3.130 Z=78.430,0.044386
X=-175.768 Y=3.109 Z=78.423,0.044235
X=-175.768 Y=3.083 Z=78.424,0.044152
X=-175.778 Y=3.095 Z=78.425,0.044547
X=-175.783 Y=3.102 Z=78.421,0.044338
X=-175.792 Y=3.109 Z=78.427,0.044939
X=-175.787 Y=3.116 Z=78.426,0.04495
X=-175.780 Y=3.093 Z=78.429,0.044155
X=-175.781 Y=3.090 Z=78.433,0.04384
X=-175.760 Y=3.094 Z=78.428,0.045155
X=-175.765 Y=3.090 Z=78.424,0.043909
X=-175.778 Y=3.099 Z=78.429,0.043804
X=-175.783 Y=3.115 Z=78.425,0.045118
X=-175.771 Y=3.091 Z=78.436,0.043951
X=-175.790 Y=3.098 Z=78.435,0.045193
X=-175.794 Y=3.113 Z=78.433,0.04335
X=-175.757 Y=3.100 Z=78.424,0.041966
X=-175.762 Y=3.109 Z=78.431,0.044542
X=-175.775 Y=3.091 Z=78.441,0.042766
X=-175.785 Y=3.091 Z=78.439,0.045711
X=-175.787 Y=3.103 Z=78.439,0.043237
X=-175.770 Y=3.090 Z=78.444,0.045188
X=-175.773 Y=3.075 Z=78.449,0.044824
X=-175.755 Y=3.067 Z=78.443,0.043626
X=-175.785 Y=3.104 Z=78.432,0.044744
X=-175.791 Y=3.121 Z=78.428,0.044101
X=-175.767 Y=3.094 Z=78.434,0.046166
X=-175.777 Y=3.078 Z=78.439,0.043405
X=-175.802 Y=3.103 Z=78.433,0.044633
X=-175.799 Y=3.117 Z=78.430,0.043685
X=-175.779 Y=3.115 Z=78.432,0.044144
X=-175.784 Y=3.122 Z=78.440,0.045125
X=-175.760 Y=3.101 Z=78.437,0.043655
X=-175.768 Y=3.097 Z=78.439,0.045442
X=-175.766 Y=3.093 Z=78.434,0.043867
X=-175.782 Y=3.112 Z=78.435,0.044607
X=-175.778 Y=3.094 Z=78.427,0.04426
X=-175.789 Y=3.098 Z=78.424,0.044751
X=-175.765 Y=3.091 Z=78.427,0.040948
X=-175.768 Y=3.101 Z=78.428,0.044679
X=-175.762 Y=3.078 Z=78.421,0.043757
X=-175.783 Y=3.097 Z=78.418,0.044859
X=-175.784 Y=3.089 Z=78.417,0.045374
X=-175.801 Y=3.087 Z=78.421,0.043598
X=-175.777 Y=3.070 Z=78.423,0.044719
X=-175.783 Y=3.089 Z=78.422,0.043712
X=-175.789 Y=3.097 Z=78.422,0.048507
X=-175.793 Y=3.106 Z=78.430,0.041165
X=-175.757 Y=3.104 Z=78.434,0.043986
X=-175.781 Y=3.117 Z=78.428,0.045195
X=-175.762 Y=3.105 Z=78.431,0.043885
X=-175.772 Y=3.111 Z=78.439,0.044742
X=-175.774 Y=3.110 Z=78.435,0.044219
X=-175.815 Y=3.109 Z=78.439,0.044021
X=-175.806 Y=3.122 Z=78.436,0.044681
X=-175.790 Y=3.100 Z=78.427,0.044354
X=-175.771 Y=3.083 Z=78.438,0.044225
X=-175.762 Y=3.088 Z=78.431,0.044428
X=-175.778 Y=3.096 Z=78.447,0.045425
X=-175.790 Y=3.118 Z=78.434,0.043846
X=-175.786 Y=3.110 Z=78.444,0.044812
X=-175.768 Y=3.105 Z=78.440,0.041156
X=-175.781 Y=3.094 Z=78.436,0.044634
X=-175.739 Y=3.074 Z=78.423,0.04358
X=-175.760 Y=3.097 Z=78.418,0.044357
X=-175.774 Y=3.105 Z=78.436,0.045923
X=-175.794 Y=3.120 Z=78.436,0.043107
