Position, Time(s)
X=-172.447 Y=7.598 Z=79.011,0.008334
X=-172.457 Y=7.622 Z=79.005,0.4
X=-172.466 Y=7.653 Z=79.013,0.013435
X=-172.462 Y=7.643 Z=79.010,0.030971
X=-172.449 Y=7.634 Z=79.008,0.028474
X=-172.445 Y=7.633 Z=79.020,0.036869
X=-172.474 Y=7.645 Z=79.024,0.036076
X=-172.454 Y=7.645 Z=79.020,0.036653
X=-172.466 Y=7.645 Z=79.020,0.034936
X=-172.471 Y=7.647 Z=79.011,0.035617
X=-172.445 Y=7.637 Z=79.013,0.034644
X=-172.456 Y=7.658 Z=79.010,0.035161
X=-172.456 Y=7.664 Z=79.015,0.034822
X=-172.457 Y=7.658 Z=79.023,0.034365
X=-172.463 Y=7.645 Z=79.016,0.035919
X=-172.460 Y=7.645 Z=79.017,0.034023
X=-172.444 Y=7.645 Z=79.011,0.03435
X=-172.451 Y=7.616 Z=79.018,0.034108
X=-172.489 Y=7.640 Z=79.023,0.033782
X=-172.494 Y=7.649 Z=79.016,0.033998
X=-172.502 Y=7.669 Z=79.018,0.034286
X=-172.482 Y=7.658 Z=79.022,0.034294
X=-172.473 Y=7.669 Z=79.013,0.034041
X=-172.442 Y=7.648 Z=79.016,0.033541
X=-172.453 Y=7.645 Z=79.012,0.033477
X=-172.443 Y=7.641 Z=79.021,0.03368
X=-172.476 Y=7.648 Z=79.020,0.033895
X=-172.458 Y=7.649 Z=79.019,0.033743
X=-172.456 Y=7.654 Z=79.016,0.033285
X=-172.471 Y=7.647 Z=79.012,0.035426
X=-172.450 Y=7.641 Z=79.009,0.03399
X=-172.449 Y=7.636 Z=79.011,0.033236
X=-172.478 Y=7.650 Z=79.022,0.033014
X=-172.441 Y=7.622 Z=79.024,0.033366
X=-172.440 Y=7.616 Z=79.032,0.046327
X=-172.499 Y=7.661 Z=79.029,0.053824
X=-172.479 Y=7.666 Z=79.013,0.055632
X=-172.456 Y=7.640 Z=79.009,0.056455
X=-172.462 Y=7.645 Z=79.021,0.055059
X=-172.456 Y=7.642 Z=79.017,0.05543
X=-172.453 Y=7.626 Z=79.023,0.055739
X=-172.439 Y=7.629 Z=79.025,0.055488
X=-172.447 Y=7.646 Z=79.022,0.055955
X=-172.492 Y=7.672 Z=79.018,0.054638
X=-172.482 Y=7.657 Z=79.021,0.055652
X=-172.432 Y=7.637 Z=79.010,0.055602
X=-172.451 Y=7.654 Z=79.022,0.056139
X=-172.457 Y=7.655 Z=79.031,0.055098
X=-172.442 Y=7.640 Z=79.036,0.059022
X=-172.417 Y=7.651 Z=79.027,0.05228
X=-172.462 Y=7.656 Z=79.032,0.055319
X=-172.463 Y=7.658 Z=79.023,0.05336
X=-172.458 Y=7.647 Z=79.018,0.027552
X=-172.446 Y=7.652 Z=79.016,0.038267
X=-172.443 Y=7.656 Z=79.022,0.045569
X=-172.456 Y=7.669 Z=79.020,0.043184
X=-172.460 Y=7.684 Z=79.024,0.043757
X=-172.454 Y=7.671 Z=79.023,0.045848
X=-172.439 Y=7.667 Z=79.019,0.047187
X=-172.420 Y=7.642 Z=79.027,0.041568
X=-172.426 Y=7.643 Z=79.025,0.04352
X=-172.420 Y=7.638 Z=79.022,0.044725
X=-172.441 Y=7.653 Z=79.025,0.044308
X=-172.479 Y=7.677 Z=79.028,0.044798
X=-172.474 Y=7.702 Z=79.023,0.045067
X=-172.464 Y=7.678 Z=79.027,0.044283
X=-172.458 Y=7.673 Z=79.020,0.044256
X=-172.464 Y=7.647 Z=79.017,0.045436
X=-172.455 Y=7.648 Z=79.013,0.043802
X=-172.452 Y=7.672 Z=79.013,0.044955
X=-172.427 Y=7.672 Z=79.008,0.042687
X=-172.429 Y=7.675 Z=79.013,0.044785
X=-172.421 Y=7.652 Z=79.019,0.045876
X=-172.435 Y=7.635 Z=79.025,0.043597
X=-172.424 Y=7.640 Z=79.014,0.040525
X=-172.453 Y=7.667 Z=79.022,0.045175
X=-172.483 Y=7.678 Z=79.025,0.042895
X=-172.470 Y=7.697 Z=79.022,0.044138
X=-172.460 Y=7.654 Z=79.029,0.045422
X=-172.436 Y=7.632 Z=79.034,0.044478
X=-172.445 Y=7.660 Z=79.038,0.04421
X=-172.417 Y=7.635 Z=79.037,0.044283
X=-172.413 Y=7.645 Z=79.044,0.045786
X=-172.462 Y=7.681 Z=79.035,0.043594
X=-172.485 Y=7.683 Z=79.035,0.044046
X=-172.446 Y=7.650 Z=79.020,0.045121
X=-172.451 Y=7.669 Z=79.026,0.044448
X=-172.442 Y=7.653 Z=79.018,0.044249
X=-172.429 Y=7.657 Z=79.030,0.044738
X=-172.457 Y=7.684 Z=79.044,0.044023
X=-172.437 Y=7.673 Z=79.041,0.044894
X=-172.439 Y=7.678 Z=79.043,0.044048
X=-172.436 Y=7.674 Z=79.034,0.044936
X=-172.461 Y=7.680 Z=79.034,0.044901
X=-172.438 Y=7.663 Z=79.034,0.045295
X=-172.438 Y=7.658 Z=79.030,0.04492
X=-172.420 Y=7.649 Z=79.036,0.044152
X=-172.444 Y=7.658 Z=79.038,0.040215
X=-172.425 Y=7.640 Z=79.027,0.042182
X=-172.460 Y=7.670 Z=79.040,0.045052
X=-172.476 Y=7.705 Z=79.027,0.044767
X=-172.470 Y=7.704 Z=79.027,0.042849
X=-172.462 Y=7.686 Z=79.039,0.046146
X=-172.454 Y=7.675 Z=79.028,0.043463
X=-172.423 Y=7.664 Z=79.034,0.045343
X=-172.435 Y=7.655 Z=79.032,0.045191
X=-172.418 Y=7.662 Z=79.032,0.043868
X=-172.436 Y=7.692 Z=79.032,0.043552
X=-172.432 Y=7.673 Z=79.034,0.04465
X=-172.443 Y=7.705 Z=79.025,0.045104
X=-172.423 Y=7.694 Z=79.017,0.043764
X=-172.434 Y=7.667 Z=79.032,0.044705
X=-172.422 Y=7.671 Z=79.033,0.04409
