Position, Time(s)
X=-160.668 Y=-4.964 Z=157.401,0.008333
X=-160.518 Y=-5.446 Z=157.197,0.4
X=-160.070 Y=-7.243 Z=156.826,0.015032
X=-159.920 Y=-7.778 Z=156.792,0.026652
X=-159.785 Y=-8.187 Z=156.797,0.02934
X=-159.656 Y=-8.533 Z=156.774,0.038576
X=-159.471 Y=-8.903 Z=156.728,0.038882
X=-159.343 Y=-9.092 Z=156.654,0.037567
X=-159.226 Y=-9.207 Z=156.579,0.036337
X=-159.028 Y=-9.195 Z=156.519,0.037279
X=-158.938 Y=-9.129 Z=156.476,0.036389
X=-158.867 Y=-8.947 Z=156.421,0.036884
X=-158.859 Y=-8.643 Z=156.459,0.038397
X=-158.906 Y=-8.311 Z=156.557,0.036671
X=-158.947 Y=-7.936 Z=156.618,0.036299
X=-159.103 Y=-7.417 Z=156.647,0.037858
X=-159.261 Y=-6.805 Z=156.680,0.036632
X=-159.428 Y=-6.346 Z=156.738,0.053544
X=-159.654 Y=-5.840 Z=156.803,0.054201
X=-159.861 Y=-5.330 Z=156.879,0.055676
X=-160.002 Y=-4.848 Z=156.912,0.055144
X=-160.100 Y=-4.384 Z=156.888,0.055874
X=-160.214 Y=-3.950 Z=156.843,0.054641
X=-160.324 Y=-3.575 Z=156.902,0.055592
X=-160.436 Y=-3.247 Z=156.923,0.056751
X=-160.466 Y=-2.941 Z=156.866,0.055128
X=-160.478 Y=-2.654 Z=156.806,0.054585
X=-160.484 Y=-2.425 Z=156.763,0.057369
X=-160.576 Y=-2.262 Z=156.747,0.054601
X=-160.572 Y=-2.182 Z=156.764,0.055177
X=-160.541 Y=-2.134 Z=156.742,0.054924
X=-160.481 Y=-2.098 Z=156.717,0.056616
X=-160.405 Y=-2.105 Z=156.634,0.055075
X=-160.332 Y=-2.115 Z=156.527,0.057025
X=-160.275 Y=-2.106 Z=156.497,0.054607
X=-160.293 Y=-2.107 Z=156.485,0.052939
X=-160.291 Y=-2.112 Z=156.504,0.043586
X=-160.319 Y=-2.146 Z=156.509,0.045118
X=-160.373 Y=-2.229 Z=156.502,0.043214
X=-160.434 Y=-2.368 Z=156.530,0.045128
X=-160.496 Y=-2.498 Z=156.552,0.044327
X=-160.558 Y=-2.651 Z=156.637,0.046178
X=-160.610 Y=-2.895 Z=156.696,0.044641
X=-160.659 Y=-3.179 Z=156.771,0.042321
X=-160.679 Y=-3.562 Z=156.800,0.044724
X=-160.663 Y=-4.038 Z=156.850,0.043918
X=-160.563 Y=-4.564 Z=156.835,0.044695
X=-160.510 Y=-5.043 Z=156.828,0.045271
X=-160.405 Y=-5.530 Z=156.764,0.044026
X=-160.239 Y=-6.145 Z=156.469,0.045116
X=-159.903 Y=-6.788 Z=156.218,0.043218
X=-159.484 Y=-7.420 Z=155.866,0.045447
X=-159.038 Y=-8.103 Z=155.401,0.043394
X=-158.493 Y=-8.836 Z=154.868,0.045314
X=-158.027 Y=-9.538 Z=154.427,0.044027
X=-157.580 Y=-10.266 Z=154.047,0.044353
X=-157.170 Y=-10.977 Z=153.898,0.044121
X=-156.909 Y=-11.683 Z=153.811,0.041088
X=-156.657 Y=-12.374 Z=153.794,0.046031
X=-156.482 Y=-13.017 Z=153.703,0.043026
X=-156.337 Y=-13.599 Z=153.581,0.044213
X=-156.282 Y=-14.117 Z=153.428,0.045219
X=-156.282 Y=-14.561 Z=153.342,0.044905
X=-156.331 Y=-14.916 Z=153.264,0.043807
X=-156.467 Y=-15.117 Z=153.226,0.044226
X=-156.663 Y=-15.235 Z=153.248,0.045397
X=-156.858 Y=-15.343 Z=153.365,0.043601
X=-157.067 Y=-15.340 Z=153.463,0.04516
X=-157.254 Y=-15.232 Z=153.587,0.043906
X=-157.413 Y=-15.085 Z=153.683,0.045849
X=-157.542 Y=-14.888 Z=153.817,0.042788
X=-157.667 Y=-14.518 Z=153.882,0.045052
X=-157.796 Y=-13.969 Z=153.950,0.043332
X=-157.899 Y=-13.373 Z=154.034,0.045161
X=-157.945 Y=-12.602 Z=154.153,0.044112
X=-157.917 Y=-11.592 Z=154.286,0.04586
X=-157.824 Y=-10.307 Z=154.431,0.042222
X=-157.664 Y=-8.841 Z=154.613,0.045222
X=-157.303 Y=-7.030 Z=154.677,0.044517
X=-156.826 Y=-5.246 Z=154.544,0.044999
X=-156.237 Y=-3.249 Z=154.289,0.040269
