Position, Time(s)
X=-176.459 Y=8.453 Z=159.810,0.008334
X=-175.817 Y=8.527 Z=159.305,0.4
X=-175.097 Y=8.013 Z=159.361,0.013451
X=-174.969 Y=7.811 Z=159.369,0.026447
X=-174.852 Y=7.620 Z=159.347,0.030214
X=-174.722 Y=7.383 Z=159.297,0.039987
X=-174.584 Y=7.083 Z=159.222,0.038149
X=-174.491 Y=6.806 Z=159.151,0.037189
X=-174.313 Y=6.436 Z=159.050,0.038769
X=-174.199 Y=6.140 Z=158.997,0.03759
X=-174.035 Y=5.674 Z=159.009,0.039675
X=-173.962 Y=5.298 Z=159.048,0.03897
X=-173.896 Y=4.752 Z=159.161,0.039679
X=-173.875 Y=4.363 Z=159.248,0.038465
X=-173.808 Y=3.914 Z=159.332,0.040299
X=-173.756 Y=3.538 Z=159.392,0.038539
X=-173.697 Y=3.138 Z=159.447,0.040231
X=-173.633 Y=2.859 Z=159.443,0.039604
X=-173.628 Y=2.588 Z=159.469,0.03869
X=-173.659 Y=2.439 Z=159.475,0.039258
X=-173.679 Y=2.337 Z=159.440,0.038786
X=-173.723 Y=2.267 Z=159.478,0.040023
X=-173.790 Y=2.296 Z=159.514,0.038432
X=-173.843 Y=2.337 Z=159.597,0.039623
X=-173.907 Y=2.428 Z=159.623,0.038347
X=-173.897 Y=2.556 Z=159.609,0.039758
X=-173.775 Y=2.669 Z=159.609,0.038006
X=-173.470 Y=2.787 Z=159.676,0.039385
X=-173.223 Y=2.866 Z=159.617,0.036833
X=-172.744 Y=2.943 Z=159.282,0.036225
X=-172.196 Y=2.980 Z=158.759,0.041648
X=-171.571 Y=3.056 Z=158.142,0.051311
X=-170.951 Y=3.149 Z=157.502,0.054534
X=-170.275 Y=3.191 Z=156.756,0.055081
X=-169.474 Y=3.166 Z=155.848,0.055725
X=-168.737 Y=3.060 Z=154.701,0.05639
X=-168.097 Y=2.769 Z=153.682,0.054772
X=-167.498 Y=2.396 Z=153.045,0.05677
X=-167.183 Y=1.936 Z=152.688,0.057729
X=-166.962 Y=1.404 Z=152.535,0.055741
X=-166.740 Y=0.805 Z=152.467,0.054328
X=-166.548 Y=0.132 Z=152.434,0.055119
X=-166.535 Y=-0.620 Z=152.422,0.054254
X=-166.763 Y=-1.328 Z=152.459,0.058318
X=-167.004 Y=-2.085 Z=152.650,0.054431
X=-167.169 Y=-2.766 Z=152.990,0.055539
X=-167.481 Y=-3.342 Z=153.316,0.054463
X=-167.587 Y=-3.528 Z=153.437,0.056136
X=-167.810 Y=-3.883 Z=153.635,0.031036
X=-168.094 Y=-4.198 Z=153.845,0.036549
X=-168.309 Y=-4.446 Z=154.019,0.040774
X=-168.578 Y=-4.652 Z=154.241,0.044559
X=-168.774 Y=-4.812 Z=154.595,0.043813
X=-168.841 Y=-4.953 Z=155.035,0.043862
X=-168.922 Y=-5.014 Z=155.485,0.042907
X=-168.889 Y=-4.992 Z=155.994,0.046108
X=-168.808 Y=-4.790 Z=156.479,0.042711
X=-168.768 Y=-4.439 Z=156.856,0.046222
X=-168.703 Y=-3.981 Z=157.146,0.042857
X=-168.741 Y=-3.378 Z=157.337,0.044697
X=-168.837 Y=-2.645 Z=157.449,0.044124
X=-169.058 Y=-1.815 Z=157.669,0.045321
X=-169.336 Y=-0.895 Z=158.048,0.043885
X=-169.550 Y=0.110 Z=158.597,0.043957
X=-169.692 Y=1.196 Z=159.082,0.044476
X=-169.798 Y=2.270 Z=159.476,0.048481
X=-169.897 Y=3.319 Z=159.741,0.042507
X=-169.869 Y=4.389 Z=159.827,0.043632
X=-169.790 Y=5.349 Z=159.920,0.043265
X=-169.699 Y=6.280 Z=159.939,0.044107
X=-169.693 Y=6.951 Z=159.862,0.045586
X=-169.684 Y=7.522 Z=159.811,0.040714
X=-169.725 Y=7.902 Z=159.858,0.043097
X=-169.818 Y=8.053 Z=159.948,0.045257
X=-169.971 Y=8.051 Z=160.119,0.04451
X=-170.140 Y=7.872 Z=160.292,0.044114
X=-170.304 Y=7.689 Z=160.352,0.045025
X=-170.458 Y=7.293 Z=160.363,0.044464
X=-170.574 Y=6.799 Z=160.244,0.043398
X=-170.732 Y=6.272 Z=159.999,0.047644
X=-170.910 Y=5.723 Z=159.925,0.04121
X=-170.969 Y=5.120 Z=160.265,0.044398
X=-171.011 Y=4.787 Z=160.667,0.048461
X=-170.910 Y=5.172 Z=161.308,0.041555
X=-170.803 Y=6.140 Z=162.098,0.044668
X=-170.902 Y=7.018 Z=162.741,0.054232
X=-171.202 Y=7.509 Z=162.953,0.036795
X=-171.595 Y=7.665 Z=162.756,0.042503
X=-171.759 Y=7.641 Z=162.583,0.047561
X=-171.668 Y=7.424 Z=162.430,0.043529
X=-171.492 Y=7.240 Z=162.280,0.047224
X=-171.244 Y=6.991 Z=162.225,0.03997
X=-171.034 Y=6.714 Z=162.224,0.044241
X=-170.785 Y=6.440 Z=162.251,0.041515
X=-170.555 Y=6.175 Z=162.229,0.042858
X=-170.338 Y=5.905 Z=162.204,0.045974
X=-170.131 Y=5.603 Z=162.154,0.043649
X=-169.728 Y=5.063 Z=161.822,0.045019
X=-169.146 Y=4.266 Z=161.265,0.043296
X=-168.613 Y=2.974 Z=160.421,0.046403
X=-168.595 Y=1.536 Z=159.552,0.042792
X=-169.064 Y=0.169 Z=159.006,0.045296
X=-169.821 Y=-0.641 Z=158.856,0.044205
X=-170.568 Y=-0.966 Z=158.958,0.045689
X=-171.088 Y=-0.886 Z=159.212,0.042858
X=-171.335 Y=-0.558 Z=159.382,0.044497
X=-171.342 Y=-0.215 Z=159.541,0.043324
