Position, Time(s)
X=-154.283 Y=-2.599 Z=157.336,0.008333
X=-154.364 Y=-3.415 Z=157.336,0.4
X=-154.122 Y=-4.197 Z=157.579,0.014471
X=-154.014 Y=-4.129 Z=157.684,0.02535
X=-153.978 Y=-4.031 Z=157.750,0.031934
X=-153.930 Y=-3.705 Z=157.937,0.036956
X=-153.905 Y=-3.319 Z=158.110,0.036886
X=-153.936 Y=-2.744 Z=158.343,0.03794
X=-154.126 Y=-1.927 Z=158.507,0.036421
X=-154.436 Y=-1.128 Z=158.622,0.035983
X=-154.890 Y=-0.259 Z=158.610,0.037557
X=-155.528 Y=0.767 Z=158.523,0.037476
X=-156.081 Y=1.493 Z=158.384,0.037542
X=-156.891 Y=2.399 Z=158.130,0.038572
X=-157.623 Y=3.032 Z=157.886,0.037144
X=-158.319 Y=3.591 Z=157.589,0.038514
X=-159.142 Y=4.269 Z=157.228,0.037938
X=-159.777 Y=4.780 Z=156.925,0.036652
X=-160.740 Y=5.601 Z=156.494,0.037566
X=-161.477 Y=6.241 Z=156.087,0.036199
X=-161.829 Y=6.726 Z=155.820,0.054839
X=-161.835 Y=7.096 Z=155.733,0.053418
X=-161.561 Y=7.357 Z=155.770,0.056449
X=-161.011 Y=7.484 Z=155.915,0.05393
X=-160.169 Y=7.552 Z=156.020,0.059414
X=-158.737 Y=7.317 Z=155.987,0.053775
X=-156.506 Y=6.361 Z=155.906,0.053968
X=-154.093 Y=4.431 Z=155.901,0.056105
X=-152.517 Y=1.848 Z=156.061,0.056947
X=-152.312 Y=-0.615 Z=156.301,0.055542
X=-152.871 Y=-2.048 Z=156.522,0.054549
X=-153.423 Y=-2.914 Z=156.682,0.05468
X=-153.925 Y=-3.587 Z=156.813,0.056102
X=-154.437 Y=-4.468 Z=157.028,0.054391
X=-155.119 Y=-5.538 Z=157.252,0.05736
X=-155.891 Y=-6.604 Z=157.399,0.05675
X=-156.748 Y=-7.553 Z=157.420,0.056342
X=-157.207 Y=-7.908 Z=157.400,0.059357
X=-157.778 Y=-8.364 Z=157.322,0.029955
X=-158.326 Y=-8.867 Z=157.149,0.036925
X=-158.863 Y=-9.345 Z=156.956,0.036801
X=-159.244 Y=-9.790 Z=156.845,0.042514
X=-159.395 Y=-10.175 Z=156.800,0.045406
X=-159.339 Y=-10.502 Z=156.700,0.044849
X=-159.114 Y=-10.843 Z=156.572,0.041925
X=-158.717 Y=-11.299 Z=156.447,0.043156
