Position, Time(s)
X=-227.241 Y=-7.464 Z=180.670,0.008333
X=-227.706 Y=-7.563 Z=180.942,0.4
X=-227.764 Y=-7.963 Z=180.939,0.011825
X=-227.720 Y=-8.012 Z=181.033,0.047071
X=-227.669 Y=-8.088 Z=181.079,0.038749
X=-227.525 Y=-8.306 Z=181.098,0.038136
X=-227.476 Y=-8.415 Z=181.056,0.039992
X=-227.339 Y=-8.534 Z=180.992,0.041399
X=-227.151 Y=-8.730 Z=180.914,0.041685
X=-227.004 Y=-8.915 Z=180.818,0.039877
X=-226.796 Y=-9.238 Z=180.670,0.040783
X=-226.622 Y=-9.635 Z=180.663,0.041783
X=-226.513 Y=-9.956 Z=180.725,0.039894
X=-226.338 Y=-10.224 Z=180.800,0.040927
X=-226.188 Y=-10.467 Z=180.765,0.040882
X=-226.017 Y=-10.585 Z=180.802,0.039246
X=-225.821 Y=-10.727 Z=180.791,0.041133
X=-225.732 Y=-10.795 Z=180.877,0.040399
X=-225.546 Y=-10.829 Z=180.961,0.039675
X=-225.428 Y=-10.903 Z=181.026,0.040926
X=-225.308 Y=-10.957 Z=181.119,0.03855
X=-225.127 Y=-11.012 Z=181.148,0.040461
X=-225.045 Y=-10.985 Z=181.182,0.040782
X=-224.836 Y=-10.975 Z=181.178,0.03966
X=-224.603 Y=-10.922 Z=181.245,0.041038
X=-224.561 Y=-10.772 Z=181.200,0.040607
X=-224.736 Y=-10.275 Z=181.380,0.038757
X=-224.882 Y=-9.588 Z=181.666,0.051562
X=-224.768 Y=-8.607 Z=181.762,0.05562
X=-224.404 Y=-7.247 Z=181.651,0.055524
X=-223.948 Y=-5.968 Z=181.360,0.055265
X=-223.391 Y=-4.745 Z=180.903,0.057161
X=-223.081 Y=-3.602 Z=180.390,0.0541
X=-222.990 Y=-2.549 Z=180.173,0.057744
X=-222.781 Y=-1.354 Z=180.308,0.053782
X=-222.482 Y=0.021 Z=180.625,0.056783
X=-223.048 Y=0.729 Z=180.489,0.056126
X=-223.627 Y=0.985 Z=180.571,0.053902
X=-224.017 Y=0.929 Z=180.818,0.05694
X=-224.416 Y=0.750 Z=180.947,0.053806
X=-224.739 Y=0.662 Z=181.026,0.057122
X=-225.124 Y=0.574 Z=180.803,0.056007
X=-225.292 Y=0.375 Z=180.763,0.053893
X=-225.181 Y=-0.091 Z=180.922,0.055187
X=-224.725 Y=-0.844 Z=180.914,0.055843
X=-223.822 Y=-1.799 Z=180.907,0.051491
X=-222.618 Y=-3.028 Z=180.875,0.055285
X=-221.599 Y=-4.366 Z=180.922,0.056042
X=-220.917 Y=-5.481 Z=181.074,0.055793
X=-220.174 Y=-6.304 Z=181.251,0.056153
X=-219.427 Y=-6.922 Z=181.202,0.055799
X=-218.792 Y=-7.194 Z=181.004,0.054828
X=-218.327 Y=-7.193 Z=180.770,0.05433
