Position, Time(s)
X=-214.196 Y=-3.723 Z=130.816,0.008334
X=-214.893 Y=-3.069 Z=130.705,0.4
X=-215.506 Y=-2.204 Z=130.589,0.017227
X=-215.244 Y=-1.979 Z=130.005,0.034972
X=-215.179 Y=-1.874 Z=130.167,0.035354
X=-215.147 Y=-1.923 Z=130.441,0.03944
X=-215.241 Y=-1.903 Z=131.077,0.039388
X=-215.416 Y=-1.985 Z=131.600,0.036897
X=-215.653 Y=-1.978 Z=132.283,0.036951
X=-215.708 Y=-1.945 Z=132.927,0.036518
X=-215.796 Y=-1.898 Z=133.647,0.036058
X=-215.876 Y=-1.433 Z=134.747,0.036134
X=-215.663 Y=-0.783 Z=136.444,0.037389
X=-215.607 Y=-0.290 Z=137.953,0.036253
X=-215.575 Y=-0.117 Z=139.209,0.035609
X=-215.465 Y=-0.149 Z=140.257,0.035731
X=-215.326 Y=-0.190 Z=141.587,0.035379
X=-215.209 Y=-0.136 Z=142.513,0.034124
X=-215.061 Y=-0.061 Z=143.600,0.034222
X=-215.022 Y=-0.116 Z=144.669,0.034433
X=-214.944 Y=-0.247 Z=145.573,0.033894
X=-214.903 Y=-0.452 Z=146.510,0.034221
X=-214.886 Y=-0.660 Z=147.556,0.034212
X=-214.764 Y=-0.906 Z=148.696,0.033843
X=-214.635 Y=-1.038 Z=150.153,0.033821
X=-214.516 Y=-1.170 Z=151.034,0.044355
X=-214.152 Y=-1.159 Z=150.551,0.053309
X=-213.922 Y=-1.464 Z=149.091,0.055076
X=-214.135 Y=-1.955 Z=147.921,0.055822
X=-214.527 Y=-2.635 Z=147.137,0.055735
X=-215.828 Y=-3.362 Z=147.640,0.056436
X=-217.489 Y=-4.266 Z=149.418,0.057708
X=-218.701 Y=-5.183 Z=150.518,0.05303
X=-218.850 Y=-5.670 Z=151.246,0.060089
X=-218.837 Y=-5.730 Z=151.499,0.054518
X=-218.411 Y=-6.053 Z=151.321,0.057312
X=-217.780 Y=-6.684 Z=150.812,0.053552
X=-216.657 Y=-8.081 Z=150.126,0.051404
X=-215.053 Y=-10.030 Z=149.256,0.055647
X=-213.616 Y=-11.945 Z=148.218,0.058026
X=-212.380 Y=-13.697 Z=146.899,0.055379
X=-211.854 Y=-14.342 Z=146.211,0.053836
X=-211.109 Y=-15.046 Z=145.244,0.034068
X=-210.201 Y=-15.496 Z=144.128,0.045018
X=-209.456 Y=-15.656 Z=142.813,0.048351
X=-208.476 Y=-15.349 Z=141.431,0.04126
X=-207.723 Y=-14.901 Z=140.340,0.040724
X=-207.527 Y=-14.223 Z=139.712,0.043422
X=-207.845 Y=-13.494 Z=139.442,0.045682
X=-208.518 Y=-12.732 Z=139.561,0.042662
X=-209.140 Y=-11.811 Z=140.074,0.045447
X=-209.664 Y=-10.872 Z=140.749,0.043851
X=-210.050 Y=-9.962 Z=141.529,0.044901
X=-210.414 Y=-9.065 Z=142.362,0.042051
X=-210.784 Y=-8.161 Z=143.227,0.044804
X=-211.001 Y=-7.428 Z=143.985,0.0442
X=-211.096 Y=-6.646 Z=144.689,0.04398
X=-211.265 Y=-5.927 Z=145.327,0.045402
X=-211.208 Y=-5.380 Z=145.688,0.043261
X=-210.843 Y=-4.954 Z=145.558,0.045692
X=-210.208 Y=-4.646 Z=145.087,0.043991
X=-209.368 Y=-4.374 Z=144.548,0.044494
X=-208.604 Y=-4.043 Z=144.229,0.044685
X=-208.308 Y=-3.912 Z=143.777,0.043985
X=-208.709 Y=-4.123 Z=143.262,0.041656
X=-209.343 Y=-4.012 Z=143.146,0.046766
X=-210.632 Y=-4.046 Z=143.437,0.040296
X=-212.052 Y=-4.428 Z=143.946,0.045815
X=-212.991 Y=-5.131 Z=144.513,0.044074
X=-213.539 Y=-6.157 Z=145.236,0.044733
X=-213.684 Y=-7.196 Z=145.810,0.045195
X=-213.686 Y=-8.212 Z=146.374,0.042796
X=-213.639 Y=-9.144 Z=146.872,0.044619
X=-213.527 Y=-9.782 Z=147.233,0.044793
X=-213.482 Y=-9.751 Z=147.393,0.043745
X=-213.154 Y=-9.712 Z=147.453,0.048217
X=-212.635 Y=-9.489 Z=147.346,0.041523
X=-212.213 Y=-9.289 Z=147.362,0.045326
X=-211.781 Y=-9.138 Z=147.442,0.04512
X=-211.389 Y=-8.724 Z=147.760,0.043479
X=-211.165 Y=-8.071 Z=148.249,0.044966
X=-211.135 Y=-7.317 Z=148.869,0.046627
X=-211.331 Y=-6.533 Z=149.583,0.041332
X=-211.590 Y=-5.785 Z=150.471,0.044322
X=-211.865 Y=-5.017 Z=151.607,0.044396
X=-212.165 Y=-4.435 Z=152.943,0.044353
X=-212.473 Y=-3.947 Z=154.277,0.048053
X=-212.513 Y=-3.536 Z=155.430,0.037724
X=-212.458 Y=-3.157 Z=156.465,0.043231
X=-212.233 Y=-2.844 Z=157.135,0.045023
X=-211.693 Y=-2.525 Z=157.636,0.044327
X=-211.764 Y=-2.351 Z=158.033,0.048281
X=-211.919 Y=-2.431 Z=158.314,0.0403
X=-211.975 Y=-2.413 Z=158.639,0.044337
X=-212.245 Y=-2.427 Z=159.281,0.044244
X=-212.725 Y=-2.649 Z=160.244,0.044949
X=-213.135 Y=-2.774 Z=161.294,0.043849
X=-213.939 Y=-2.996 Z=162.521,0.045942
X=-214.589 Y=-3.028 Z=163.343,0.043804
X=-214.882 Y=-3.271 Z=163.698,0.04371
