Position, Time(s)
X=-224.803 Y=-5.981 Z=180.132,0.008333
X=-224.865 Y=-5.526 Z=180.362,0.4
X=-224.146 Y=-4.700 Z=179.825,0.01396
X=-223.681 Y=-4.672 Z=179.513,0.04686
X=-223.348 Y=-4.721 Z=179.400,0.035804
X=-223.067 Y=-4.784 Z=179.233,0.040911
X=-222.957 Y=-4.790 Z=179.140,0.04204
X=-222.796 Y=-4.963 Z=179.089,0.039496
X=-222.717 Y=-5.151 Z=179.081,0.042014
X=-222.700 Y=-5.305 Z=179.205,0.041524
X=-222.761 Y=-5.432 Z=179.165,0.041337
X=-222.823 Y=-5.477 Z=179.152,0.041464
X=-222.843 Y=-5.545 Z=179.196,0.041916
X=-222.910 Y=-5.671 Z=179.387,0.041244
X=-223.055 Y=-5.820 Z=179.560,0.039635
X=-223.207 Y=-5.922 Z=179.745,0.041255
X=-223.317 Y=-6.018 Z=179.905,0.041462
X=-223.429 Y=-6.141 Z=180.033,0.039809
X=-223.617 Y=-6.254 Z=180.221,0.041034
X=-223.741 Y=-6.335 Z=180.183,0.040741
X=-223.695 Y=-6.427 Z=180.077,0.039137
X=-223.592 Y=-6.475 Z=179.992,0.040288
X=-223.480 Y=-6.385 Z=179.856,0.039172
X=-223.554 Y=-6.187 Z=179.742,0.041313
X=-223.559 Y=-5.978 Z=179.768,0.043773
X=-223.705 Y=-5.736 Z=179.966,0.056922
X=-223.757 Y=-5.686 Z=180.050,0.05345
X=-223.711 Y=-5.676 Z=180.123,0.055351
X=-223.706 Y=-5.617 Z=180.215,0.056435
X=-223.816 Y=-5.462 Z=180.244,0.055007
X=-223.872 Y=-5.289 Z=180.251,0.055239
X=-223.931 Y=-5.105 Z=180.270,0.055397
X=-224.004 Y=-4.917 Z=180.309,0.055185
X=-224.122 Y=-4.774 Z=180.346,0.056344
X=-224.280 Y=-4.646 Z=180.334,0.055118
X=-224.471 Y=-4.600 Z=180.353,0.055101
X=-224.561 Y=-4.613 Z=180.341,0.055525
X=-224.600 Y=-4.650 Z=180.384,0.054558
X=-224.576 Y=-4.685 Z=180.465,0.056381
X=-224.693 Y=-4.631 Z=180.536,0.055283
X=-224.739 Y=-4.731 Z=180.551,0.056908
X=-224.750 Y=-5.056 Z=180.597,0.052432
X=-225.010 Y=-5.395 Z=180.571,0.053564
X=-225.268 Y=-5.639 Z=180.735,0.055869
X=-225.479 Y=-5.923 Z=180.868,0.055646
X=-225.722 Y=-6.200 Z=181.061,0.055952
X=-225.986 Y=-6.521 Z=181.231,0.056019
X=-226.238 Y=-6.714 Z=181.240,0.055626
X=-226.601 Y=-6.892 Z=181.170,0.05535
X=-226.670 Y=-7.216 Z=181.233,0.0543
X=-226.876 Y=-7.895 Z=181.139,0.056091
X=-227.018 Y=-8.779 Z=181.202,0.056384
X=-227.319 Y=-9.871 Z=181.169,0.055896
X=-227.500 Y=-10.811 Z=181.068,0.056531
X=-227.523 Y=-11.406 Z=180.960,0.056176
X=-227.396 Y=-11.959 Z=180.861,0.055256
X=-227.051 Y=-12.402 Z=180.891,0.054136
X=-226.524 Y=-12.748 Z=180.877,0.054476
X=-225.980 Y=-12.955 Z=180.726,0.05146
X=-225.510 Y=-12.865 Z=180.554,0.054872
X=-224.964 Y=-12.821 Z=180.561,0.054643
X=-224.629 Y=-12.629 Z=180.333,0.057221
X=-224.423 Y=-12.404 Z=180.175,0.054119
X=-224.240 Y=-12.110 Z=180.179,0.057545
X=-223.951 Y=-11.786 Z=180.418,0.055145
X=-223.616 Y=-11.213 Z=180.500,0.055008
X=-223.367 Y=-10.414 Z=180.486,0.055558
X=-223.144 Y=-9.680 Z=180.628,0.055973
X=-222.981 Y=-9.023 Z=180.810,0.055616
X=-222.941 Y=-8.499 Z=180.861,0.05622
X=-223.014 Y=-8.017 Z=180.763,0.056775
X=-222.859 Y=-7.661 Z=181.067,0.053612
X=-222.743 Y=-7.336 Z=181.072,0.056642
X=-222.244 Y=-6.870 Z=181.094,0.053698
X=-221.684 Y=-6.558 Z=180.852,0.057356
X=-221.251 Y=-6.390 Z=180.689,0.05372
X=-221.036 Y=-6.126 Z=180.830,0.053856
X=-220.728 Y=-5.793 Z=180.824,0.054441
X=-220.772 Y=-5.295 Z=180.257,0.057519
X=-220.802 Y=-4.567 Z=180.293,0.055435
X=-220.884 Y=-3.898 Z=180.029,0.055102
X=-220.762 Y=-3.239 Z=180.014,0.055094
X=-220.806 Y=-2.214 Z=179.837,0.05537
X=-221.173 Y=-0.519 Z=179.641,0.056065
X=-222.256 Y=1.663 Z=179.471,0.054615
X=-223.768 Y=3.533 Z=179.865,0.059162
X=-225.540 Y=4.817 Z=180.260,0.055081
X=-227.051 Y=5.330 Z=180.738,0.054328
X=-228.208 Y=5.587 Z=180.941,0.054803
X=-229.005 Y=5.641 Z=180.926,0.055215
X=-229.494 Y=5.598 Z=180.949,0.054368
X=-229.440 Y=5.308 Z=180.834,0.055307
X=-228.991 Y=5.073 Z=180.643,0.055208
X=-228.385 Y=4.836 Z=180.597,0.054996
X=-227.732 Y=4.655 Z=180.538,0.052425
X=-226.972 Y=4.679 Z=180.503,0.055564
X=-226.242 Y=4.649 Z=180.479,0.055746
X=-225.527 Y=4.731 Z=180.421,0.056796
X=-224.874 Y=4.841 Z=180.313,0.054545
X=-224.242 Y=4.837 Z=180.206,0.05457
X=-223.560 Y=4.727 Z=180.079,0.055998
X=-222.499 Y=4.574 Z=179.798,0.055519
X=-220.801 Y=4.328 Z=179.875,0.056368
X=-219.242 Y=3.544 Z=179.629,0.056084
X=-217.884 Y=2.183 Z=179.374,0.057265
X=-217.099 Y=0.250 Z=178.916,0.054905
X=-216.797 Y=-1.581 Z=179.200,0.055684
X=-216.859 Y=-3.323 Z=179.612,0.054091
X=-217.133 Y=-5.067 Z=179.855,0.055487
X=-217.673 Y=-6.623 Z=179.898,0.055497
X=-218.353 Y=-7.956 Z=180.026,0.057056
X=-219.104 Y=-9.225 Z=180.038,0.054183
X=-219.674 Y=-10.113 Z=180.260,0.056177
X=-220.198 Y=-10.909 Z=180.459,0.053596
X=-220.647 Y=-11.467 Z=180.313,0.05285
X=-220.937 Y=-11.652 Z=180.108,0.055489
X=-220.926 Y=-11.534 Z=179.899,0.065189
X=-220.877 Y=-11.305 Z=179.877,0.050733
X=-220.856 Y=-11.072 Z=179.823,0.053932
X=-220.868 Y=-10.814 Z=179.767,0.051778
X=-220.804 Y=-10.598 Z=179.786,0.056788
X=-220.787 Y=-10.327 Z=179.768,0.054149
X=-220.799 Y=-10.015 Z=179.809,0.055657
X=-220.775 Y=-9.699 Z=179.845,0.056684
X=-220.785 Y=-9.418 Z=179.890,0.054164
X=-220.775 Y=-9.193 Z=179.957,0.05487
X=-220.612 Y=-9.032 Z=180.103,0.055745
X=-220.373 Y=-8.916 Z=180.253,0.056171
X=-220.143 Y=-8.687 Z=180.158,0.055119
X=-219.785 Y=-8.455 Z=180.133,0.05572
X=-219.401 Y=-8.139 Z=180.159,0.055453
X=-219.100 Y=-7.813 Z=180.160,0.053317
X=-218.864 Y=-7.633 Z=180.058,0.055222
X=-218.696 Y=-7.624 Z=179.799,0.056087
X=-218.361 Y=-7.745 Z=179.677,0.055029
X=-218.025 Y=-7.903 Z=179.666,0.055519
X=-217.743 Y=-7.969 Z=179.600,0.056047
X=-217.498 Y=-7.994 Z=179.595,0.055044
X=-217.283 Y=-7.939 Z=179.626,0.05673
X=-217.076 Y=-7.865 Z=179.672,0.054658
X=-216.847 Y=-7.725 Z=179.753,0.055863
X=-216.632 Y=-7.597 Z=179.725,0.054621
X=-216.508 Y=-7.447 Z=179.696,0.056143
X=-216.408 Y=-7.322 Z=179.703,0.060288
X=-216.410 Y=-7.115 Z=179.764,0.052157
X=-216.457 Y=-6.815 Z=179.835,0.054265
X=-216.375 Y=-6.644 Z=179.929,0.056184
X=-216.241 Y=-6.324 Z=179.920,0.053932
X=-216.133 Y=-5.954 Z=179.802,0.056268
X=-216.064 Y=-5.385 Z=179.739,0.05099
X=-215.961 Y=-4.822 Z=179.682,0.055795
X=-215.841 Y=-4.199 Z=179.684,0.056777
X=-215.840 Y=-3.559 Z=179.722,0.054362
X=-215.802 Y=-2.981 Z=179.811,0.05523
