Position, Time(s)
X=-220.575 Y=-9.223 Z=177.565,0.008333
X=-220.982 Y=-9.773 Z=177.833,0.4
X=-221.493 Y=-10.606 Z=177.340,0.015041
X=-221.613 Y=-10.573 Z=177.553,0.043811
X=-221.709 Y=-10.710 Z=177.613,0.037118
X=-221.689 Y=-10.961 Z=177.880,0.041465
X=-221.593 Y=-11.400 Z=177.983,0.042272
X=-221.567 Y=-11.514 Z=178.009,0.04024
X=-221.662 Y=-11.383 Z=178.015,0.041946
X=-221.640 Y=-11.441 Z=178.079,0.043192
X=-221.558 Y=-11.336 Z=178.062,0.042006
X=-221.550 Y=-11.297 Z=178.033,0.04229
X=-221.596 Y=-11.412 Z=177.987,0.040882
X=-221.481 Y=-11.445 Z=177.956,0.041972
X=-221.349 Y=-11.397 Z=177.890,0.041772
X=-221.282 Y=-11.404 Z=177.846,0.04126
X=-221.229 Y=-11.361 Z=177.764,0.04097
X=-221.135 Y=-11.334 Z=177.740,0.04205
X=-221.055 Y=-11.329 Z=177.687,0.041471
X=-220.966 Y=-11.246 Z=177.666,0.040234
X=-220.732 Y=-11.259 Z=177.552,0.041209
X=-220.522 Y=-11.341 Z=177.373,0.042315
X=-220.423 Y=-11.346 Z=177.190,0.055731
X=-220.244 Y=-11.378 Z=177.159,0.054284
X=-220.031 Y=-11.390 Z=177.430,0.05518
X=-220.054 Y=-11.341 Z=178.009,0.056481
X=-220.289 Y=-11.337 Z=178.290,0.054701
X=-220.281 Y=-11.304 Z=178.833,0.055665
X=-219.992 Y=-11.017 Z=179.296,0.05834
X=-219.772 Y=-9.997 Z=179.736,0.052275
X=-219.752 Y=-8.656 Z=180.107,0.055742
X=-219.954 Y=-7.397 Z=180.213,0.054529
X=-220.097 Y=-6.524 Z=180.145,0.058202
X=-219.735 Y=-6.020 Z=180.034,0.055944
X=-219.113 Y=-5.663 Z=179.822,0.055975
X=-218.526 Y=-5.198 Z=179.557,0.053638
X=-218.104 Y=-4.890 Z=179.451,0.055286
X=-217.856 Y=-4.661 Z=179.428,0.056684
X=-217.762 Y=-4.550 Z=179.433,0.050407
X=-217.904 Y=-4.423 Z=179.542,0.060282
X=-218.206 Y=-4.190 Z=179.637,0.054452
X=-218.526 Y=-4.014 Z=179.777,0.053068
X=-218.867 Y=-3.995 Z=179.925,0.054851
X=-219.123 Y=-4.004 Z=180.024,0.056056
X=-219.411 Y=-3.976 Z=180.185,0.055601
X=-219.554 Y=-3.990 Z=180.244,0.056024
X=-219.714 Y=-3.998 Z=180.415,0.054506
X=-219.925 Y=-3.961 Z=180.487,0.055331
X=-220.049 Y=-3.920 Z=180.626,0.057255
X=-220.036 Y=-3.957 Z=180.754,0.054823
X=-219.901 Y=-4.140 Z=180.772,0.055326
X=-219.417 Y=-4.139 Z=180.671,0.056108
X=-218.517 Y=-3.996 Z=180.609,0.054653
X=-218.486 Y=-4.408 Z=179.982,0.054715
X=-218.809 Y=-5.195 Z=180.033,0.056143
X=-218.903 Y=-6.163 Z=180.495,0.055468
X=-218.999 Y=-7.322 Z=180.726,0.050927
X=-219.079 Y=-8.595 Z=180.844,0.056928
X=-219.078 Y=-9.938 Z=180.890,0.053523
X=-218.902 Y=-11.368 Z=180.692,0.05719
X=-218.528 Y=-12.835 Z=180.110,0.053613
X=-218.080 Y=-14.158 Z=179.506,0.055759
X=-217.792 Y=-15.181 Z=178.948,0.054781
X=-217.828 Y=-15.874 Z=178.488,0.057496
X=-217.946 Y=-16.511 Z=178.458,0.055124
X=-218.499 Y=-16.607 Z=178.516,0.057008
X=-218.985 Y=-16.360 Z=178.959,0.055379
X=-219.511 Y=-15.839 Z=179.299,0.053145
X=-220.056 Y=-15.312 Z=179.477,0.055481
X=-220.492 Y=-14.775 Z=179.675,0.054086
X=-220.766 Y=-14.211 Z=179.812,0.05554
X=-220.824 Y=-13.558 Z=179.937,0.055947
X=-220.613 Y=-12.846 Z=179.950,0.056065
X=-220.156 Y=-11.845 Z=179.781,0.056435
X=-219.505 Y=-10.813 Z=179.598,0.052424
X=-218.901 Y=-9.739 Z=179.175,0.056276
X=-218.406 Y=-8.593 Z=178.975,0.055075
X=-218.115 Y=-7.234 Z=179.413,0.055586
X=-218.337 Y=-5.902 Z=180.402,0.055694
X=-218.930 Y=-5.035 Z=180.999,0.057163
X=-219.487 Y=-4.611 Z=181.089,0.05689
X=-219.720 Y=-4.396 Z=180.909,0.05316
X=-219.810 Y=-3.813 Z=180.797,0.05464
X=-220.077 Y=-2.594 Z=180.580,0.055825
X=-220.659 Y=-0.877 Z=180.286,0.056056
X=-221.605 Y=1.295 Z=180.167,0.054183
X=-223.691 Y=3.404 Z=179.982,0.05635
X=-226.519 Y=4.810 Z=179.740,0.055733
X=-229.275 Y=5.329 Z=179.651,0.057255
X=-231.586 Y=5.281 Z=179.454,0.055128
X=-233.348 Y=4.989 Z=179.364,0.0545
X=-234.346 Y=4.794 Z=179.329,0.055509
