Position, Time(s)
X=-220.581 Y=-6.948 Z=178.561,0.008333
X=-220.493 Y=-6.956 Z=178.332,0.4
X=-219.947 Y=-7.121 Z=178.454,0.01184
X=-219.873 Y=-7.222 Z=178.346,0.040268
X=-219.794 Y=-7.390 Z=178.231,0.03318
X=-219.621 Y=-7.646 Z=177.945,0.040814
X=-219.313 Y=-7.911 Z=178.169,0.040909
X=-219.213 Y=-8.065 Z=178.308,0.039498
X=-219.154 Y=-8.085 Z=178.466,0.037156
X=-219.096 Y=-8.050 Z=178.554,0.037493
X=-218.961 Y=-8.095 Z=178.659,0.039534
X=-218.795 Y=-8.227 Z=179.097,0.037755
X=-218.946 Y=-8.126 Z=179.438,0.039286
X=-219.472 Y=-7.890 Z=178.783,0.037632
X=-219.516 Y=-7.905 Z=178.391,0.04999
X=-219.600 Y=-8.112 Z=178.179,0.054496
X=-219.754 Y=-8.179 Z=178.178,0.0564
X=-220.087 Y=-8.307 Z=178.278,0.054828
X=-220.350 Y=-8.439 Z=178.459,0.056108
X=-220.776 Y=-8.458 Z=178.764,0.055615
X=-221.048 Y=-8.536 Z=179.323,0.055696
X=-221.332 Y=-8.504 Z=179.427,0.05495
X=-221.434 Y=-8.434 Z=179.341,0.05547
X=-221.509 Y=-8.429 Z=179.360,0.055879
X=-221.685 Y=-8.391 Z=179.380,0.055397
X=-221.722 Y=-8.405 Z=179.492,0.055924
X=-221.686 Y=-8.395 Z=179.413,0.055996
X=-221.602 Y=-8.380 Z=179.221,0.054861
X=-221.662 Y=-8.365 Z=179.097,0.058075
X=-221.677 Y=-8.609 Z=179.157,0.05274
X=-221.557 Y=-8.828 Z=179.174,0.055273
X=-221.500 Y=-8.892 Z=179.171,0.052589
X=-221.510 Y=-9.043 Z=179.154,0.030479
X=-221.609 Y=-9.134 Z=179.105,0.036031
X=-221.565 Y=-9.235 Z=179.006,0.036005
X=-221.595 Y=-9.304 Z=178.867,0.042812
X=-221.619 Y=-9.386 Z=178.776,0.046424
X=-221.670 Y=-9.522 Z=178.643,0.041717
X=-221.688 Y=-9.726 Z=178.593,0.043841
X=-221.605 Y=-9.824 Z=178.540,0.04511
X=-221.422 Y=-9.923 Z=178.431,0.043757
X=-221.217 Y=-10.097 Z=178.192,0.04869
X=-220.966 Y=-10.222 Z=177.669,0.041804
X=-220.534 Y=-10.162 Z=176.981,0.04339
X=-219.878 Y=-9.643 Z=175.995,0.044056
X=-219.284 Y=-9.141 Z=175.382,0.045186
X=-218.452 Y=-8.970 Z=175.174,0.043415
X=-217.575 Y=-8.791 Z=175.450,0.045311
X=-216.757 Y=-8.594 Z=175.698,0.043748
X=-216.241 Y=-8.308 Z=175.890,0.044829
X=-215.850 Y=-8.005 Z=176.043,0.044351
X=-215.458 Y=-7.707 Z=176.220,0.045662
X=-215.172 Y=-7.594 Z=176.466,0.042577
X=-215.050 Y=-7.498 Z=176.712,0.044669
X=-214.959 Y=-7.424 Z=177.112,0.041138
X=-214.924 Y=-7.376 Z=177.539,0.045343
X=-215.008 Y=-7.438 Z=177.717,0.04193
X=-215.226 Y=-7.656 Z=177.805,0.045323
X=-215.262 Y=-7.796 Z=177.832,0.04462
X=-215.052 Y=-7.895 Z=177.859,0.044947
X=-214.399 Y=-8.073 Z=177.954,0.044512
X=-213.980 Y=-8.302 Z=177.699,0.043771
X=-213.555 Y=-8.428 Z=177.409,0.045981
X=-213.145 Y=-8.484 Z=177.234,0.042883
X=-212.935 Y=-8.473 Z=176.992,0.046368
X=-212.462 Y=-8.339 Z=176.991,0.043769
X=-212.006 Y=-8.091 Z=176.725,0.043535
X=-211.475 Y=-7.781 Z=176.164,0.044615
X=-210.889 Y=-7.418 Z=175.418,0.043494
X=-209.964 Y=-6.940 Z=174.855,0.044487
X=-208.892 Y=-6.462 Z=174.087,0.044661
X=-207.744 Y=-5.996 Z=172.762,0.045137
X=-206.070 Y=-5.663 Z=171.618,0.043618
X=-204.585 Y=-5.615 Z=170.860,0.047149
X=-203.521 Y=-5.764 Z=170.688,0.042431
X=-201.873 Y=-6.054 Z=171.333,0.044838
X=-200.291 Y=-6.371 Z=171.599,0.04365
X=-198.648 Y=-6.701 Z=171.093,0.040271
X=-196.806 Y=-7.116 Z=170.364,0.045316
X=-194.724 Y=-7.704 Z=169.801,0.044116
X=-192.260 Y=-8.632 Z=169.506,0.043858
X=-189.524 Y=-9.912 Z=169.534,0.045499
X=-186.563 Y=-11.684 Z=169.692,0.044156
X=-183.879 Y=-13.657 Z=169.873,0.045704
X=-181.815 Y=-15.643 Z=170.184,0.043001
