Position, Time(s)
X=-190.906 Y=-7.580 Z=-10.205,0.192335
X=-190.923 Y=-7.577 Z=-10.208,0.4
X=-190.906 Y=-7.582 Z=-10.189,0.011016
X=-190.953 Y=-7.537 Z=-10.202,0.033389
X=-190.942 Y=-7.538 Z=-10.209,0.033095
X=-190.904 Y=-7.549 Z=-10.211,0.029658
X=-190.895 Y=-7.548 Z=-10.213,0.035047
X=-190.926 Y=-7.563 Z=-10.204,0.033164
X=-190.894 Y=-7.579 Z=-10.198,0.032092
X=-190.906 Y=-7.572 Z=-10.196,0.036556
X=-190.937 Y=-7.542 Z=-10.200,0.054821
X=-190.927 Y=-7.528 Z=-10.211,0.05455
X=-190.926 Y=-7.557 Z=-10.198,0.056099
X=-190.905 Y=-7.553 Z=-10.192,0.054456
X=-190.896 Y=-7.551 Z=-10.190,0.056556
X=-190.787 Y=-7.560 Z=-10.188,0.054593
X=-191.156 Y=-7.514 Z=-10.071,0.057128
X=-191.635 Y=-7.342 Z=-9.782,0.053916
X=-192.489 Y=-7.039 Z=-7.930,0.056208
X=-192.351 Y=-6.465 Z=-2.258,0.060566
X=-191.181 Y=-5.471 Z=5.335,0.051501
X=-188.672 Y=-4.132 Z=15.311,0.054962
X=-185.456 Y=-2.600 Z=27.295,0.055903
X=-182.341 Y=-1.157 Z=39.971,0.056356
X=-179.756 Y=0.148 Z=52.110,0.054746
X=-177.657 Y=1.110 Z=62.824,0.056807
X=-175.929 Y=1.773 Z=73.033,0.055264
X=-175.520 Y=1.999 Z=75.829,0.052387
X=-174.776 Y=2.399 Z=82.322,0.027733
X=-174.465 Y=2.484 Z=89.618,0.033618
X=-174.522 Y=2.470 Z=96.705,0.03841
X=-174.766 Y=2.280 Z=103.405,0.043417
X=-175.582 Y=2.118 Z=110.006,0.043834
X=-174.908 Y=2.647 Z=116.204,0.045373
X=-175.453 Y=3.401 Z=122.286,0.042836
X=-176.461 Y=3.656 Z=127.597,0.04576
X=-178.073 Y=3.757 Z=132.597,0.042544
X=-179.746 Y=3.592 Z=137.011,0.045075
X=-181.543 Y=3.423 Z=141.230,0.044183
X=-183.953 Y=3.207 Z=145.355,0.04436
X=-185.405 Y=3.290 Z=149.279,0.044608
X=-186.991 Y=3.573 Z=153.443,0.044682
X=-188.256 Y=3.701 Z=157.236,0.04533
X=-189.798 Y=3.453 Z=160.828,0.043355
X=-191.536 Y=3.213 Z=163.976,0.044825
X=-193.414 Y=2.744 Z=166.879,0.044076
X=-195.603 Y=2.160 Z=169.496,0.044292
X=-197.816 Y=1.294 Z=171.463,0.045465
X=-200.305 Y=0.553 Z=172.639,0.043935
X=-202.990 Y=-0.188 Z=172.986,0.044229
X=-205.767 Y=-0.864 Z=172.133,0.040334
X=-207.652 Y=-0.186 Z=170.698,0.045753
X=-209.283 Y=1.259 Z=169.861,0.043284
X=-210.881 Y=2.419 Z=168.725,0.046216
X=-212.527 Y=2.958 Z=167.010,0.044905
X=-213.992 Y=2.864 Z=165.224,0.042475
X=-214.922 Y=2.252 Z=163.881,0.045071
X=-215.661 Y=1.413 Z=162.613,0.044118
X=-216.004 Y=0.532 Z=161.289,0.045244
X=-216.198 Y=0.558 Z=160.799,0.043378
X=-216.629 Y=0.042 Z=159.959,0.045222
X=-216.680 Y=-0.546 Z=159.021,0.045103
X=-217.127 Y=-0.530 Z=158.320,0.042928
X=-217.844 Y=-0.110 Z=158.721,0.045512
X=-218.607 Y=0.074 Z=158.770,0.043216
X=-219.783 Y=0.134 Z=158.515,0.045851
X=-221.373 Y=-0.078 Z=157.852,0.043416
X=-222.700 Y=-0.862 Z=156.773,0.044727
X=-222.962 Y=-1.012 Z=156.178,0.045677
