Position, Time(s)
X=-211.849 Y=-11.234 Z=-10.092,0.008333
X=-211.837 Y=-11.245 Z=-10.090,0.4
X=-211.822 Y=-11.082 Z=-10.057,0.014028
X=-211.859 Y=-11.073 Z=-10.040,0.022718
X=-211.847 Y=-11.241 Z=-10.089,0.027896
X=-211.818 Y=-11.204 Z=-10.077,0.034689
X=-211.942 Y=-11.090 Z=-9.974,0.033557
X=-212.054 Y=-11.150 Z=-9.441,0.032929
X=-211.515 Y=-11.206 Z=-9.042,0.032487
X=-210.618 Y=-11.190 Z=-4.943,0.032959
X=-210.386 Y=-11.330 Z=1.403,0.032168
X=-209.932 Y=-11.576 Z=7.994,0.030822
X=-208.678 Y=-11.691 Z=13.708,0.032447
X=-206.827 Y=-11.837 Z=18.777,0.032167
X=-204.801 Y=-12.015 Z=23.763,0.031998
X=-202.643 Y=-12.375 Z=29.444,0.032325
X=-200.475 Y=-12.717 Z=36.001,0.03273
X=-198.411 Y=-13.070 Z=42.612,0.032997
X=-196.784 Y=-13.324 Z=47.501,0.03263
X=-194.448 Y=-13.672 Z=53.351,0.033052
X=-192.077 Y=-14.129 Z=58.527,0.032982
X=-189.790 Y=-14.465 Z=63.490,0.032506
X=-187.869 Y=-14.715 Z=68.366,0.032775
X=-186.309 Y=-14.851 Z=73.330,0.030594
X=-184.962 Y=-14.861 Z=78.461,0.031144
X=-183.854 Y=-14.883 Z=83.219,0.030358
X=-183.192 Y=-14.902 Z=86.192,0.029801
X=-182.522 Y=-14.863 Z=90.469,0.028393
X=-182.406 Y=-14.774 Z=93.543,0.029856
X=-182.481 Y=-14.560 Z=97.042,0.028152
X=-182.878 Y=-14.367 Z=100.539,0.02931
X=-183.144 Y=-14.238 Z=102.510,0.028986
X=-183.663 Y=-13.989 Z=105.134,0.027791
X=-184.266 Y=-13.775 Z=107.217,0.029055
X=-185.936 Y=-13.328 Z=110.165,0.027749
X=-188.077 Y=-12.937 Z=112.399,0.034556
X=-189.846 Y=-12.775 Z=112.995,0.054593
X=-191.608 Y=-12.594 Z=112.257,0.056887
X=-193.461 Y=-12.462 Z=110.873,0.054784
X=-194.970 Y=-11.951 Z=109.231,0.056015
X=-196.306 Y=-11.079 Z=107.035,0.054805
X=-197.207 Y=-9.791 Z=104.650,0.056061
X=-197.800 Y=-8.068 Z=102.444,0.055256
X=-197.874 Y=-6.667 Z=100.746,0.059421
X=-197.462 Y=-5.412 Z=98.941,0.055573
X=-196.870 Y=-4.293 Z=97.150,0.053932
X=-196.640 Y=-2.765 Z=95.357,0.055281
X=-196.823 Y=-1.177 Z=93.509,0.055076
X=-197.293 Y=-0.474 Z=91.694,0.055626
X=-197.602 Y=0.147 Z=90.721,0.077388
X=-197.509 Y=0.354 Z=90.463,0.034316
X=-196.898 Y=0.215 Z=91.275,0.055713
X=-196.777 Y=0.146 Z=91.469,0.054403
X=-196.870 Y=0.165 Z=91.657,0.02632
X=-197.065 Y=0.781 Z=91.905,0.037821
X=-197.202 Y=0.976 Z=92.208,0.044007
X=-197.110 Y=0.978 Z=91.855,0.044849
X=-197.116 Y=0.966 Z=90.366,0.043886
X=-197.287 Y=1.035 Z=87.789,0.044321
X=-197.806 Y=1.011 Z=85.056,0.044503
X=-199.213 Y=0.870 Z=82.985,0.043991
X=-201.133 Y=-0.024 Z=82.345,0.044468
X=-202.106 Y=-1.387 Z=81.704,0.044675
X=-202.246 Y=-2.639 Z=81.972,0.044217
X=-202.257 Y=-3.609 Z=82.883,0.048558
