Position, Time(s)
X=-188.155 Y=-11.673 Z=154.573,0.008333
X=-186.293 Y=-8.396 Z=154.034,0.4
X=-185.302 Y=-3.753 Z=153.793,0.015322
X=-185.173 Y=-3.742 Z=153.893,0.026981
X=-184.989 Y=-3.907 Z=154.014,0.029269
X=-184.788 Y=-4.220 Z=154.102,0.039006
X=-184.388 Y=-4.776 Z=154.174,0.038052
X=-183.976 Y=-5.299 Z=154.121,0.038013
X=-183.622 Y=-5.552 Z=154.051,0.049331
X=-183.324 Y=-5.629 Z=154.013,0.054813
X=-182.918 Y=-5.633 Z=153.985,0.055204
X=-182.517 Y=-5.697 Z=154.013,0.055117
X=-182.179 Y=-5.867 Z=154.056,0.05636
X=-181.930 Y=-6.099 Z=154.036,0.054697
X=-181.781 Y=-6.289 Z=153.944,0.05572
X=-181.746 Y=-6.418 Z=153.929,0.055397
X=-181.694 Y=-6.458 Z=153.893,0.054965
X=-181.619 Y=-6.528 Z=153.942,0.057041
X=-181.651 Y=-6.575 Z=153.956,0.055171
X=-181.799 Y=-6.541 Z=153.940,0.056153
X=-181.924 Y=-6.468 Z=153.878,0.054584
X=-182.122 Y=-6.394 Z=153.900,0.055859
X=-182.241 Y=-6.337 Z=153.930,0.054768
X=-182.316 Y=-6.327 Z=153.931,0.055573
X=-182.473 Y=-6.367 Z=153.887,0.055149
X=-182.554 Y=-6.387 Z=153.862,0.052065
X=-182.707 Y=-6.475 Z=153.845,0.030733
X=-182.873 Y=-6.570 Z=153.895,0.038437
X=-182.937 Y=-6.569 Z=153.902,0.044177
X=-183.000 Y=-6.560 Z=153.898,0.04337
X=-183.075 Y=-6.515 Z=153.881,0.045928
X=-183.074 Y=-6.498 Z=153.801,0.042606
X=-183.093 Y=-6.473 Z=153.752,0.044127
X=-183.113 Y=-6.434 Z=153.726,0.043991
X=-183.090 Y=-6.392 Z=153.699,0.042996
X=-183.045 Y=-6.347 Z=153.637,0.046558
X=-182.938 Y=-6.264 Z=153.540,0.043757
X=-182.837 Y=-6.169 Z=153.474,0.044575
X=-182.770 Y=-6.029 Z=153.431,0.044215
X=-182.704 Y=-5.865 Z=153.394,0.045662
X=-182.658 Y=-5.730 Z=153.405,0.042951
X=-182.570 Y=-5.569 Z=153.411,0.044365
X=-182.538 Y=-5.424 Z=153.387,0.046341
X=-182.498 Y=-5.306 Z=153.384,0.045304
X=-182.445 Y=-5.225 Z=153.415,0.043378
X=-182.428 Y=-5.119 Z=153.454,0.043146
X=-182.412 Y=-4.965 Z=153.551,0.044781
X=-182.458 Y=-4.850 Z=153.613,0.045001
X=-182.520 Y=-4.745 Z=153.696,0.0381
X=-182.612 Y=-4.596 Z=153.785,0.046295
X=-182.688 Y=-4.364 Z=153.879,0.043537
X=-182.821 Y=-3.962 Z=153.972,0.045623
X=-183.070 Y=-3.364 Z=154.057,0.042849
X=-183.383 Y=-2.882 Z=154.087,0.045026
X=-183.685 Y=-2.557 Z=154.125,0.043554
X=-183.942 Y=-2.356 Z=154.143,0.046248
X=-184.149 Y=-2.336 Z=154.257,0.043285
X=-184.339 Y=-2.278 Z=154.416,0.045585
X=-184.535 Y=-2.252 Z=154.573,0.043438
X=-184.773 Y=-2.245 Z=154.725,0.044452
X=-185.002 Y=-2.240 Z=154.883,0.044701
X=-185.201 Y=-2.190 Z=155.137,0.043426
X=-185.428 Y=-2.055 Z=155.491,0.045109
X=-185.738 Y=-1.967 Z=155.718,0.045352
X=-186.048 Y=-1.788 Z=155.961,0.044449
X=-186.398 Y=-1.513 Z=155.986,0.04433
X=-186.676 Y=-1.223 Z=155.938,0.043747
X=-186.954 Y=-0.930 Z=155.836,0.046921
X=-187.161 Y=-0.572 Z=155.669,0.042859
X=-187.348 Y=-0.255 Z=155.447,0.044746
X=-187.538 Y=0.008 Z=155.186,0.043841
X=-187.627 Y=0.203 Z=154.826,0.04274
X=-187.650 Y=0.388 Z=154.576,0.044045
X=-187.630 Y=0.565 Z=154.366,0.045185
X=-187.647 Y=0.672 Z=154.153,0.044586
X=-187.634 Y=0.844 Z=153.978,0.043632
X=-187.606 Y=0.927 Z=153.808,0.044183
X=-187.597 Y=0.935 Z=153.792,0.045065
X=-187.573 Y=0.897 Z=153.775,0.042935
X=-187.481 Y=0.799 Z=153.757,0.045696
X=-187.439 Y=0.801 Z=153.728,0.044609
X=-187.410 Y=0.804 Z=153.708,0.044608
X=-187.403 Y=0.858 Z=153.767,0.045146
X=-187.459 Y=0.931 Z=153.880,0.044601
X=-187.592 Y=1.082 Z=154.057,0.044328
X=-187.786 Y=1.295 Z=154.199,0.044475
X=-188.112 Y=1.537 Z=154.297,0.043755
X=-188.438 Y=1.761 Z=154.293,0.044693
