Position, Time(s)
X=-181.178 Y=4.546 Z=154.813,0.333333
X=-181.475 Y=4.441 Z=154.972,0.4
X=-182.373 Y=4.168 Z=155.055,0.013801
X=-182.519 Y=4.140 Z=155.094,0.025134
X=-182.607 Y=4.117 Z=155.134,0.029662
X=-182.721 Y=4.110 Z=155.142,0.037131
X=-182.871 Y=4.097 Z=155.128,0.038239
X=-182.986 Y=4.093 Z=155.101,0.036348
X=-183.028 Y=4.073 Z=155.066,0.036246
X=-183.061 Y=4.030 Z=155.081,0.037547
X=-183.192 Y=3.959 Z=155.087,0.03618
X=-183.261 Y=3.918 Z=155.067,0.035773
X=-183.327 Y=3.897 Z=155.047,0.038103
X=-183.412 Y=3.833 Z=155.030,0.036716
X=-183.475 Y=3.753 Z=155.068,0.03625
X=-183.490 Y=3.677 Z=155.087,0.036223
X=-183.514 Y=3.621 Z=155.111,0.036875
X=-183.523 Y=3.565 Z=155.141,0.035922
X=-183.523 Y=3.495 Z=155.108,0.036156
X=-183.499 Y=3.375 Z=155.083,0.037623
X=-183.464 Y=3.217 Z=155.079,0.03587
X=-183.368 Y=3.058 Z=155.061,0.035266
X=-183.270 Y=2.916 Z=154.997,0.035456
X=-183.166 Y=2.792 Z=154.947,0.03716
X=-183.064 Y=2.648 Z=154.879,0.035485
X=-182.904 Y=2.466 Z=154.818,0.035836
X=-182.735 Y=2.352 Z=154.755,0.03562
X=-182.563 Y=2.228 Z=154.693,0.035763
X=-182.391 Y=2.115 Z=154.600,0.036878
X=-182.202 Y=1.956 Z=154.544,0.034678
X=-182.017 Y=1.830 Z=154.465,0.034472
X=-181.853 Y=1.747 Z=154.391,0.03476
X=-181.596 Y=1.591 Z=154.297,0.034422
X=-181.357 Y=1.462 Z=154.129,0.042369
X=-181.015 Y=1.356 Z=153.655,0.053567
X=-180.715 Y=1.210 Z=152.913,0.05585
X=-180.428 Y=1.083 Z=152.041,0.055269
X=-180.185 Y=0.968 Z=151.313,0.055356
X=-179.831 Y=0.900 Z=150.897,0.055845
X=-179.634 Y=0.789 Z=150.792,0.055884
X=-179.489 Y=0.733 Z=150.828,0.05462
X=-179.520 Y=0.739 Z=150.880,0.056446
X=-179.607 Y=0.711 Z=150.961,0.055009
X=-179.743 Y=0.727 Z=151.102,0.056799
X=-179.924 Y=0.760 Z=151.274,0.055261
X=-180.081 Y=0.767 Z=151.503,0.05402
X=-180.249 Y=0.827 Z=151.854,0.057318
X=-180.504 Y=1.015 Z=152.246,0.057055
X=-180.751 Y=1.244 Z=152.701,0.053385
X=-180.889 Y=1.410 Z=152.933,0.051382
X=-181.125 Y=1.623 Z=153.164,0.033498
X=-181.312 Y=1.813 Z=153.277,0.045199
