Position, Time(s)
X=-181.917 Y=-1.872 Z=155.054,0.008333
X=-182.033 Y=-2.013 Z=155.122,0.4
X=-182.141 Y=-2.265 Z=154.923,0.017543
X=-182.128 Y=-2.329 Z=154.852,0.033179
X=-182.131 Y=-2.327 Z=154.849,0.019588
X=-182.128 Y=-2.285 Z=154.855,0.033061
X=-182.159 Y=-2.250 Z=154.836,0.037109
X=-182.143 Y=-2.254 Z=154.820,0.035125
X=-182.126 Y=-2.299 Z=154.824,0.03434
X=-182.126 Y=-2.342 Z=154.848,0.034342
X=-182.154 Y=-2.369 Z=154.880,0.034062
X=-182.128 Y=-2.455 Z=154.906,0.034058
X=-182.139 Y=-2.501 Z=154.936,0.034248
X=-182.191 Y=-2.547 Z=154.964,0.034348
X=-182.205 Y=-2.593 Z=154.958,0.035554
X=-182.269 Y=-2.614 Z=154.931,0.03477
X=-182.321 Y=-2.632 Z=154.903,0.03458
X=-182.375 Y=-2.685 Z=154.923,0.034039
X=-182.426 Y=-2.704 Z=154.922,0.033888
X=-182.485 Y=-2.695 Z=154.916,0.034656
X=-182.543 Y=-2.683 Z=154.899,0.033929
X=-182.581 Y=-2.686 Z=154.904,0.033941
X=-182.631 Y=-2.625 Z=154.886,0.034155
X=-182.741 Y=-2.567 Z=154.892,0.034216
X=-182.769 Y=-2.520 Z=154.911,0.049036
X=-182.793 Y=-2.494 Z=154.917,0.054168
X=-182.796 Y=-2.493 Z=154.929,0.056251
X=-182.824 Y=-2.509 Z=154.922,0.05812
X=-182.821 Y=-2.519 Z=154.903,0.052199
X=-182.817 Y=-2.505 Z=154.879,0.05547
X=-182.846 Y=-2.463 Z=154.837,0.056598
X=-182.840 Y=-2.462 Z=154.813,0.05443
X=-182.915 Y=-2.443 Z=154.823,0.05761
X=-182.982 Y=-2.433 Z=154.828,0.055333
X=-183.061 Y=-2.431 Z=154.834,0.054096
X=-183.177 Y=-2.421 Z=154.854,0.058177
X=-183.217 Y=-2.409 Z=154.864,0.053422
X=-183.322 Y=-2.369 Z=154.890,0.054981
X=-183.433 Y=-2.316 Z=154.924,0.063139
X=-183.448 Y=-2.280 Z=154.918,0.047947
X=-183.456 Y=-2.264 Z=154.926,0.052388
X=-183.505 Y=-2.238 Z=154.920,0.027616
X=-183.623 Y=-2.250 Z=154.976,0.032859
X=-183.708 Y=-2.220 Z=154.976,0.041123
X=-183.746 Y=-2.228 Z=155.004,0.04268
X=-183.720 Y=-2.233 Z=155.017,0.045104
X=-183.742 Y=-2.275 Z=155.049,0.043551
X=-183.736 Y=-2.329 Z=155.069,0.046594
X=-183.764 Y=-2.322 Z=155.075,0.044103
X=-183.755 Y=-2.294 Z=155.098,0.043845
X=-183.705 Y=-2.307 Z=155.087,0.044454
X=-183.707 Y=-2.324 Z=155.070,0.043372
X=-183.645 Y=-2.349 Z=155.061,0.044609
X=-183.571 Y=-2.401 Z=155.049,0.046516
X=-183.548 Y=-2.419 Z=155.041,0.042711
X=-183.524 Y=-2.493 Z=155.060,0.044833
X=-183.467 Y=-2.529 Z=155.041,0.043887
X=-183.389 Y=-2.606 Z=155.063,0.04555
X=-183.339 Y=-2.653 Z=155.082,0.043487
X=-183.349 Y=-2.669 Z=155.116,0.045045
X=-183.337 Y=-2.740 Z=155.177,0.04321
X=-183.369 Y=-2.894 Z=155.265,0.044572
X=-183.367 Y=-3.127 Z=155.350,0.044729
X=-183.357 Y=-3.420 Z=155.434,0.044236
X=-183.368 Y=-3.695 Z=155.457,0.04138
X=-183.325 Y=-3.932 Z=155.444,0.044084
X=-183.332 Y=-4.093 Z=155.434,0.044608
X=-183.337 Y=-4.176 Z=155.423,0.04518
X=-183.338 Y=-4.213 Z=155.431,0.043245
X=-183.386 Y=-4.176 Z=155.450,0.044537
X=-183.375 Y=-4.121 Z=155.424,0.046902
X=-183.301 Y=-4.106 Z=155.418,0.042181
X=-183.267 Y=-4.067 Z=155.416,0.043608
X=-183.264 Y=-4.059 Z=155.422,0.044809
X=-183.244 Y=-4.073 Z=155.434,0.045192
X=-183.214 Y=-4.078 Z=155.406,0.043753
X=-183.166 Y=-4.153 Z=155.426,0.044703
X=-183.152 Y=-4.163 Z=155.439,0.044423
X=-183.122 Y=-4.204 Z=155.430,0.044128
X=-183.075 Y=-4.234 Z=155.427,0.045554
X=-183.013 Y=-4.313 Z=155.416,0.043796
X=-182.965 Y=-4.367 Z=155.386,0.044351
X=-182.938 Y=-4.424 Z=155.339,0.0449
X=-182.858 Y=-4.472 Z=155.271,0.043497
X=-182.796 Y=-4.497 Z=155.219,0.044645
X=-182.754 Y=-4.548 Z=155.175,0.045366
X=-182.737 Y=-4.611 Z=155.173,0.039898
X=-182.698 Y=-4.693 Z=155.146,0.044016
X=-182.635 Y=-4.844 Z=155.121,0.044891
X=-182.598 Y=-5.028 Z=155.088,0.045041
X=-182.575 Y=-5.363 Z=155.067,0.04556
X=-182.568 Y=-5.853 Z=155.024,0.043099
X=-182.563 Y=-6.399 Z=155.001,0.044956
X=-182.620 Y=-6.889 Z=154.954,0.043834
X=-182.677 Y=-7.374 Z=154.895,0.043636
X=-182.717 Y=-7.790 Z=154.812,0.044187
X=-182.754 Y=-8.117 Z=154.794,0.045226
X=-182.773 Y=-8.333 Z=154.760,0.045252
X=-182.744 Y=-8.442 Z=154.770,0.043155
X=-182.624 Y=-8.486 Z=154.769,0.044648
X=-182.512 Y=-8.504 Z=154.780,0.045212
X=-182.357 Y=-8.457 Z=154.773,0.044234
X=-182.133 Y=-8.386 Z=154.720,0.044438
X=-181.873 Y=-8.264 Z=154.674,0.044322
X=-181.562 Y=-8.022 Z=154.607,0.04362
X=-181.213 Y=-7.748 Z=154.599,0.045126
X=-180.838 Y=-7.521 Z=154.573,0.046214
X=-180.464 Y=-7.397 Z=154.486,0.044891
X=-179.967 Y=-7.427 Z=154.385,0.042225
X=-179.440 Y=-7.560 Z=154.263,0.041101
X=-178.871 Y=-7.802 Z=154.029,0.044907
X=-178.243 Y=-8.150 Z=153.861,0.043784
X=-177.445 Y=-8.478 Z=153.726,0.044819
X=-176.516 Y=-8.800 Z=153.530,0.045192
X=-175.452 Y=-9.146 Z=153.122,0.043713
X=-174.265 Y=-9.468 Z=152.498,0.045762
X=-172.864 Y=-9.640 Z=152.121,0.043423
X=-171.407 Y=-9.636 Z=151.901,0.045453
X=-169.807 Y=-9.563 Z=151.807,0.042938
X=-167.960 Y=-9.381 Z=151.616,0.044249
X=-166.010 Y=-9.122 Z=151.240,0.045086
X=-163.738 Y=-8.717 Z=150.796,0.043492
X=-161.335 Y=-8.173 Z=150.311,0.045771
X=-158.787 Y=-7.451 Z=149.820,0.044118
X=-156.035 Y=-6.509 Z=149.366,0.043912
X=-153.221 Y=-5.341 Z=149.014,0.04463
X=-150.231 Y=-3.920 Z=148.653,0.04406
X=-147.136 Y=-2.499 Z=148.752,0.045734
X=-143.957 Y=-1.085 Z=148.765,0.043537
X=-141.185 Y=0.079 Z=148.982,0.045021
X=-138.682 Y=1.065 Z=148.981,0.043967
X=-136.406 Y=1.703 Z=149.099,0.040291
X=-134.313 Y=1.964 Z=149.295,0.045083
X=-132.510 Y=1.760 Z=149.622,0.04321
X=-131.002 Y=1.080 Z=150.136,0.044239
X=-129.707 Y=0.110 Z=150.571,0.045255
X=-128.460 Y=-0.815 Z=150.888,0.04514
X=-127.345 Y=-1.560 Z=150.920,0.0464
X=-126.034 Y=-2.104 Z=150.841,0.04457
X=-124.486 Y=-2.595 Z=150.752,0.044499
X=-122.724 Y=-3.015 Z=150.564,0.042638
X=-120.690 Y=-3.507 Z=150.315,0.044172
X=-118.504 Y=-4.113 Z=149.902,0.044936
X=-116.051 Y=-4.775 Z=149.420,0.04443
X=-113.293 Y=-5.477 Z=148.923,0.043617
X=-110.194 Y=-6.121 Z=148.555,0.04628
X=-106.995 Y=-6.632 Z=148.212,0.042609
X=-103.772 Y=-7.106 Z=148.395,0.04409
X=-100.603 Y=-7.500 Z=149.289,0.045018
X=-98.036 Y=-7.642 Z=149.273,0.044672
X=-95.666 Y=-7.661 Z=149.600,0.0439
X=-93.380 Y=-7.663 Z=150.031,0.044767
X=-91.201 Y=-7.543 Z=150.473,0.044646
X=-88.997 Y=-7.482 Z=150.770,0.045592
X=-86.812 Y=-7.340 Z=150.848,0.038496
