Position, Time(s)
X=-181.792 Y=-1.021 Z=155.587,0.008334
X=-181.774 Y=-0.969 Z=155.489,0.4
X=-181.460 Y=-1.082 Z=155.401,0.014995
X=-181.325 Y=-1.116 Z=155.412,0.021694
X=-181.260 Y=-1.155 Z=155.427,0.028115
X=-181.192 Y=-1.189 Z=155.435,0.036216
X=-181.072 Y=-1.248 Z=155.416,0.036922
X=-181.010 Y=-1.331 Z=155.375,0.03435
X=-180.953 Y=-1.447 Z=155.328,0.033936
X=-180.913 Y=-1.590 Z=155.273,0.034781
X=-180.872 Y=-1.826 Z=155.243,0.034115
X=-180.890 Y=-2.089 Z=155.243,0.034054
X=-180.898 Y=-2.289 Z=155.256,0.034971
X=-180.866 Y=-2.402 Z=155.208,0.034005
X=-180.823 Y=-2.425 Z=155.160,0.034645
X=-180.788 Y=-2.372 Z=155.128,0.03432
X=-180.780 Y=-2.313 Z=155.092,0.035325
X=-180.730 Y=-2.257 Z=155.093,0.034265
X=-180.701 Y=-2.318 Z=155.106,0.038922
X=-180.611 Y=-2.395 Z=155.041,0.056431
X=-180.558 Y=-2.464 Z=155.033,0.053104
X=-180.565 Y=-2.468 Z=155.054,0.056467
X=-180.524 Y=-2.545 Z=155.099,0.055269
X=-180.515 Y=-2.635 Z=155.080,0.05716
X=-180.535 Y=-2.784 Z=155.072,0.055027
X=-180.593 Y=-2.869 Z=155.072,0.055216
X=-180.685 Y=-3.006 Z=155.090,0.055743
X=-180.739 Y=-3.096 Z=155.110,0.054505
X=-180.819 Y=-3.158 Z=155.088,0.056038
X=-180.812 Y=-3.273 Z=155.037,0.054907
X=-180.856 Y=-3.343 Z=154.965,0.056646
X=-180.885 Y=-3.420 Z=154.949,0.05535
X=-180.881 Y=-3.473 Z=154.925,0.0562
X=-180.918 Y=-3.510 Z=154.924,0.055087
X=-180.878 Y=-3.513 Z=154.834,0.054353
X=-180.875 Y=-3.523 Z=154.780,0.055045
X=-180.870 Y=-3.479 Z=154.626,0.024805
X=-180.807 Y=-3.462 Z=154.400,0.039283
X=-180.766 Y=-3.433 Z=154.108,0.044911
X=-180.669 Y=-3.434 Z=153.642,0.044369
X=-180.576 Y=-3.372 Z=153.270,0.047924
X=-180.439 Y=-3.334 Z=152.982,0.040842
X=-180.357 Y=-3.256 Z=152.756,0.046016
X=-180.229 Y=-3.207 Z=152.779,0.044722
X=-180.176 Y=-3.126 Z=152.772,0.043709
X=-180.086 Y=-3.017 Z=152.697,0.043637
X=-179.928 Y=-2.912 Z=152.574,0.044308
X=-179.789 Y=-2.755 Z=152.480,0.044017
X=-179.639 Y=-2.616 Z=152.414,0.044701
X=-179.436 Y=-2.449 Z=152.385,0.045926
X=-179.289 Y=-2.226 Z=152.318,0.042845
X=-179.168 Y=-1.954 Z=152.235,0.046923
X=-179.011 Y=-1.660 Z=152.216,0.042616
X=-178.838 Y=-1.282 Z=152.178,0.043571
X=-178.673 Y=-0.772 Z=152.154,0.045546
X=-178.556 Y=-0.164 Z=152.093,0.043869
X=-178.446 Y=0.620 Z=152.108,0.045134
X=-178.377 Y=1.371 Z=152.062,0.044445
X=-178.293 Y=2.248 Z=152.054,0.040768
X=-178.283 Y=3.095 Z=151.974,0.045612
X=-178.183 Y=3.960 Z=152.002,0.042483
X=-178.052 Y=4.790 Z=151.979,0.044883
X=-177.923 Y=5.454 Z=151.963,0.044778
X=-177.875 Y=5.822 Z=151.904,0.044287
X=-177.825 Y=5.938 Z=151.768,0.043609
X=-177.754 Y=5.841 Z=151.777,0.044644
X=-177.701 Y=5.433 Z=151.821,0.045862
X=-177.568 Y=4.887 Z=151.983,0.043589
X=-177.508 Y=4.180 Z=152.096,0.044625
X=-177.468 Y=3.297 Z=152.310,0.044277
X=-177.467 Y=2.352 Z=152.562,0.044165
X=-177.527 Y=1.461 Z=152.722,0.045058
X=-177.560 Y=0.609 Z=152.795,0.043622
X=-177.599 Y=-0.200 Z=152.838,0.045047
X=-177.647 Y=-0.991 Z=152.914,0.044283
X=-177.680 Y=-1.672 Z=152.927,0.044087
X=-177.736 Y=-2.359 Z=152.977,0.043938
X=-177.837 Y=-2.879 Z=152.949,0.044644
X=-177.868 Y=-3.305 Z=152.942,0.044478
X=-177.929 Y=-3.633 Z=152.933,0.045553
X=-178.031 Y=-3.936 Z=152.944,0.03981
X=-178.165 Y=-4.178 Z=153.022,0.046061
X=-178.330 Y=-4.280 Z=153.066,0.043588
X=-178.526 Y=-4.290 Z=153.169,0.043443
X=-178.658 Y=-4.209 Z=153.230,0.045375
X=-178.816 Y=-4.049 Z=153.312,0.043619
X=-178.977 Y=-3.903 Z=153.396,0.046099
X=-179.123 Y=-3.812 Z=153.491,0.043048
X=-179.241 Y=-3.721 Z=153.556,0.044964
X=-179.354 Y=-3.677 Z=153.629,0.045913
X=-179.482 Y=-3.658 Z=153.681,0.042928
X=-179.592 Y=-3.607 Z=153.738,0.043187
X=-179.703 Y=-3.611 Z=153.794,0.046124
X=-179.803 Y=-3.630 Z=153.797,0.043757
X=-179.854 Y=-3.630 Z=153.801,0.045029
X=-179.910 Y=-3.682 Z=153.842,0.044264
X=-179.928 Y=-3.714 Z=153.876,0.044768
X=-179.950 Y=-3.721 Z=153.899,0.043297
X=-179.966 Y=-3.784 Z=153.931,0.045322
X=-179.886 Y=-3.905 Z=153.944,0.044254
X=-179.749 Y=-4.021 Z=153.909,0.044025
X=-179.623 Y=-4.162 Z=153.884,0.044584
X=-179.480 Y=-4.312 Z=153.866,0.045171
X=-179.345 Y=-4.431 Z=153.848,0.040927
X=-179.154 Y=-4.609 Z=153.898,0.043383
X=-178.912 Y=-4.742 Z=153.889,0.045555
X=-178.656 Y=-4.942 Z=153.872,0.043384
X=-178.349 Y=-5.157 Z=153.853,0.044051
X=-177.985 Y=-5.360 Z=153.827,0.044671
X=-177.568 Y=-5.528 Z=153.833,0.045033
X=-177.040 Y=-5.665 Z=153.857,0.04418
X=-176.445 Y=-5.750 Z=153.794,0.044815
X=-175.851 Y=-5.612 Z=153.736,0.045038
X=-175.258 Y=-5.282 Z=153.586,0.044005
X=-174.702 Y=-4.684 Z=153.465,0.044464
X=-174.120 Y=-3.976 Z=153.247,0.044415
X=-173.230 Y=-3.172 Z=153.388,0.044466
X=-172.148 Y=-2.306 Z=153.443,0.043934
X=-170.914 Y=-1.416 Z=153.452,0.046952
X=-169.322 Y=-0.389 Z=153.333,0.043336
X=-167.427 Y=0.778 Z=153.180,0.044701
