Position, Time(s)
X=-205.667 Y=5.104 Z=158.322,0.008334
X=-205.853 Y=4.588 Z=158.088,0.4
X=-206.337 Y=2.992 Z=157.917,0.012062
X=-206.365 Y=2.245 Z=157.917,0.026966
X=-206.336 Y=1.832 Z=157.874,0.029916
X=-206.402 Y=1.265 Z=157.742,0.039611
X=-206.446 Y=0.830 Z=157.681,0.037975
X=-206.395 Y=0.458 Z=157.583,0.037829
X=-206.181 Y=0.132 Z=157.544,0.036621
X=-205.861 Y=-0.100 Z=157.114,0.036263
X=-205.653 Y=-0.388 Z=156.616,0.037693
X=-205.463 Y=-0.510 Z=156.539,0.055135
X=-205.406 Y=-0.640 Z=156.315,0.056042
X=-205.187 Y=-0.653 Z=156.133,0.052759
X=-205.075 Y=-0.688 Z=155.850,0.055077
X=-204.795 Y=-0.512 Z=155.634,0.058551
X=-204.585 Y=-0.313 Z=155.404,0.053077
X=-204.416 Y=-0.310 Z=155.322,0.056374
X=-204.166 Y=-0.410 Z=155.324,0.054988
X=-203.983 Y=-0.252 Z=155.215,0.056056
X=-203.738 Y=-0.202 Z=155.069,0.055863
X=-203.472 Y=-0.125 Z=154.829,0.055537
X=-203.239 Y=-0.144 Z=154.904,0.05469
X=-203.119 Y=-0.083 Z=154.991,0.055522
X=-202.825 Y=0.009 Z=155.224,0.055992
X=-202.611 Y=0.268 Z=155.487,0.054964
X=-202.487 Y=0.620 Z=155.626,0.056511
X=-202.470 Y=0.748 Z=155.625,0.051645
X=-202.494 Y=1.074 Z=155.612,0.028575
X=-202.555 Y=1.492 Z=155.573,0.035716
X=-202.602 Y=1.934 Z=155.439,0.036704
X=-202.506 Y=2.244 Z=155.276,0.045272
X=-202.341 Y=2.482 Z=155.227,0.044383
X=-202.372 Y=2.635 Z=155.197,0.043284
X=-202.376 Y=2.523 Z=155.225,0.043806
X=-202.254 Y=2.542 Z=155.232,0.045629
X=-202.191 Y=2.595 Z=155.129,0.04352
X=-202.126 Y=2.513 Z=155.132,0.0458
X=-202.088 Y=2.565 Z=155.050,0.043294
X=-202.043 Y=2.681 Z=155.007,0.045768
X=-201.954 Y=2.788 Z=154.874,0.043637
