Position, Time(s)
X=-198.451 Y=4.010 Z=153.840,0.008334
X=-198.072 Y=4.053 Z=154.377,0.4
X=-198.048 Y=3.295 Z=156.044,0.014881
X=-198.146 Y=2.836 Z=156.642,0.032094
X=-198.209 Y=2.643 Z=156.869,0.032397
X=-198.341 Y=2.307 Z=157.237,0.03993
X=-198.419 Y=2.065 Z=157.458,0.039047
X=-198.488 Y=1.882 Z=157.695,0.037726
X=-198.468 Y=1.791 Z=157.894,0.037217
X=-198.446 Y=1.777 Z=158.173,0.037969
X=-198.451 Y=1.812 Z=158.324,0.036776
X=-198.542 Y=1.909 Z=158.528,0.038044
X=-198.673 Y=2.131 Z=158.675,0.046336
X=-198.819 Y=2.299 Z=158.839,0.055341
X=-199.034 Y=2.430 Z=158.984,0.054136
X=-199.308 Y=2.530 Z=159.075,0.058561
X=-199.632 Y=2.579 Z=159.147,0.052952
X=-199.914 Y=2.627 Z=159.123,0.055265
X=-200.194 Y=2.672 Z=159.094,0.058279
X=-200.476 Y=2.650 Z=159.145,0.053311
X=-200.795 Y=2.711 Z=159.231,0.055039
X=-201.181 Y=2.850 Z=159.317,0.055326
X=-201.516 Y=3.027 Z=159.285,0.055947
X=-201.826 Y=3.286 Z=159.127,0.056943
X=-202.077 Y=3.544 Z=158.889,0.055269
X=-202.290 Y=3.835 Z=158.491,0.055454
X=-202.297 Y=4.049 Z=157.909,0.054947
X=-202.254 Y=4.122 Z=157.426,0.055758
X=-202.135 Y=4.114 Z=157.109,0.055346
X=-201.923 Y=4.094 Z=156.848,0.054388
X=-201.648 Y=4.171 Z=156.653,0.053782
X=-201.439 Y=4.355 Z=156.486,0.043819
X=-201.198 Y=4.549 Z=156.276,0.044308
X=-200.964 Y=4.807 Z=155.954,0.045137
X=-200.709 Y=5.095 Z=155.482,0.043878
X=-200.398 Y=5.331 Z=154.972,0.043982
X=-200.088 Y=5.512 Z=154.512,0.04497
X=-199.767 Y=5.711 Z=154.331,0.045505
X=-199.412 Y=5.978 Z=154.455,0.043193
X=-199.011 Y=6.211 Z=154.783,0.045288
X=-198.479 Y=6.377 Z=155.131,0.04631
X=-197.828 Y=6.527 Z=155.404,0.044998
X=-197.506 Y=6.498 Z=155.430,0.043025
X=-197.483 Y=6.386 Z=155.470,0.043817
X=-197.242 Y=6.266 Z=155.933,0.044528
X=-196.962 Y=6.180 Z=156.420,0.045322
X=-196.805 Y=5.996 Z=156.799,0.042891
X=-196.676 Y=5.695 Z=157.380,0.045535
X=-196.541 Y=5.196 Z=158.299,0.042881
X=-196.567 Y=4.515 Z=159.270,0.043377
X=-196.864 Y=3.910 Z=159.961,0.045297
X=-197.138 Y=3.426 Z=160.492,0.044688
X=-197.416 Y=3.134 Z=160.865,0.042146
X=-197.630 Y=2.895 Z=161.096,0.042355
X=-197.858 Y=2.704 Z=161.164,0.044583
X=-198.120 Y=2.521 Z=161.181,0.044317
X=-198.447 Y=2.381 Z=161.252,0.055694
X=-198.808 Y=2.322 Z=161.376,0.036251
X=-199.159 Y=2.292 Z=161.562,0.041602
X=-199.526 Y=2.329 Z=161.718,0.045221
X=-199.798 Y=2.495 Z=161.820,0.044377
X=-199.960 Y=2.699 Z=161.910,0.044457
X=-200.107 Y=2.964 Z=162.056,0.043869
X=-200.217 Y=3.244 Z=162.184,0.044282
X=-200.260 Y=3.561 Z=162.227,0.045472
X=-200.166 Y=3.976 Z=162.235,0.042936
X=-200.105 Y=4.402 Z=162.239,0.045134
X=-200.058 Y=4.854 Z=162.254,0.044618
X=-199.974 Y=5.330 Z=162.288,0.044463
X=-199.897 Y=5.842 Z=162.255,0.043414
X=-199.746 Y=6.415 Z=162.189,0.045852
X=-199.557 Y=7.068 Z=162.024,0.043307
X=-199.365 Y=7.741 Z=161.742,0.045269
X=-199.203 Y=8.451 Z=161.334,0.044202
