Position, Time(s)
X=-195.405 Y=6.431 Z=150.141,0.008334
X=-195.394 Y=6.493 Z=150.586,0.4
X=-197.546 Y=6.487 Z=154.017,0.017438
X=-197.870 Y=6.507 Z=154.475,0.083563
X=-198.177 Y=6.562 Z=154.913,0.032609
X=-198.518 Y=6.654 Z=155.333,0.035232
X=-198.744 Y=6.728 Z=155.733,0.034584
X=-198.922 Y=6.769 Z=156.115,0.033698
X=-199.024 Y=6.807 Z=156.459,0.035565
X=-199.138 Y=6.839 Z=156.770,0.034681
X=-199.211 Y=6.872 Z=157.033,0.035124
X=-199.287 Y=6.920 Z=157.224,0.034511
X=-199.311 Y=6.915 Z=157.256,0.034408
X=-199.373 Y=6.880 Z=157.287,0.034826
X=-199.467 Y=6.811 Z=157.423,0.034396
X=-199.510 Y=6.663 Z=157.598,0.038162
X=-199.526 Y=6.499 Z=157.835,0.032507
X=-199.520 Y=6.259 Z=158.159,0.034561
X=-199.482 Y=5.975 Z=158.468,0.034168
X=-199.368 Y=5.618 Z=158.709,0.03414
X=-199.207 Y=5.154 Z=158.917,0.034731
X=-198.986 Y=4.760 Z=158.992,0.035479
X=-198.774 Y=4.330 Z=158.901,0.034183
X=-198.564 Y=3.854 Z=158.752,0.033079
X=-198.275 Y=3.359 Z=158.520,0.033574
X=-197.997 Y=2.851 Z=158.286,0.033642
X=-197.709 Y=2.322 Z=158.072,0.03339
X=-197.428 Y=1.753 Z=157.851,0.033529
X=-196.994 Y=0.884 Z=157.475,0.034639
X=-196.764 Y=0.364 Z=157.224,0.037827
X=-196.579 Y=-0.137 Z=156.905,0.030258
X=-196.459 Y=-0.583 Z=156.556,0.035208
X=-196.350 Y=-0.976 Z=156.196,0.031417
X=-196.304 Y=-1.331 Z=155.916,0.032969
X=-196.252 Y=-1.635 Z=155.755,0.032965
X=-196.184 Y=-1.886 Z=155.628,0.037071
X=-196.162 Y=-2.068 Z=155.536,0.028978
X=-196.077 Y=-2.254 Z=155.515,0.032884
X=-195.986 Y=-2.417 Z=155.456,0.034416
X=-195.917 Y=-2.540 Z=155.368,0.033251
X=-195.900 Y=-2.614 Z=155.257,0.033739
X=-195.924 Y=-2.687 Z=155.186,0.032815
X=-195.970 Y=-2.722 Z=155.189,0.033203
X=-196.062 Y=-2.738 Z=155.189,0.03268
X=-196.156 Y=-2.775 Z=155.259,0.033104
X=-196.267 Y=-2.736 Z=155.370,0.033468
X=-196.299 Y=-2.650 Z=155.536,0.034211
X=-196.254 Y=-2.501 Z=155.724,0.032481
X=-196.210 Y=-2.337 Z=155.931,0.033961
X=-196.138 Y=-2.117 Z=156.095,0.033402
X=-196.092 Y=-1.835 Z=156.156,0.037569
X=-196.036 Y=-1.531 Z=156.185,0.030371
X=-196.043 Y=-1.151 Z=156.169,0.031684
X=-196.036 Y=-0.772 Z=156.193,0.033934
X=-196.082 Y=-0.319 Z=156.310,0.033142
X=-196.184 Y=0.174 Z=156.553,0.032331
X=-196.268 Y=0.706 Z=157.033,0.035131
X=-196.406 Y=1.322 Z=157.592,0.03299
X=-196.578 Y=1.883 Z=157.949,0.032477
X=-196.789 Y=2.542 Z=158.281,0.029422
X=-196.991 Y=3.221 Z=158.590,0.036807
X=-197.138 Y=3.871 Z=158.796,0.031003
X=-197.254 Y=4.494 Z=158.947,0.033372
X=-197.386 Y=5.186 Z=159.032,0.03334
X=-197.417 Y=5.792 Z=159.093,0.033654
X=-197.420 Y=6.377 Z=159.152,0.033085
X=-197.346 Y=6.937 Z=159.226,0.032452
X=-197.252 Y=7.449 Z=159.270,0.035592
X=-197.136 Y=7.960 Z=159.222,0.030803
X=-197.003 Y=8.455 Z=159.150,0.036653
X=-196.884 Y=8.927 Z=159.013,0.03069
X=-196.798 Y=9.414 Z=158.907,0.033659
X=-196.649 Y=9.874 Z=158.852,0.032535
X=-196.486 Y=10.284 Z=158.847,0.035096
X=-196.309 Y=10.701 Z=158.873,0.031583
X=-196.127 Y=11.103 Z=158.870,0.034789
X=-195.953 Y=11.475 Z=158.802,0.031707
X=-195.770 Y=11.807 Z=158.663,0.033634
X=-195.522 Y=12.129 Z=158.377,0.032826
X=-195.261 Y=12.384 Z=157.987,0.034457
X=-194.964 Y=12.629 Z=157.500,0.032688
X=-194.720 Y=12.765 Z=156.915,0.033384
X=-194.552 Y=12.771 Z=156.237,0.033534
X=-194.489 Y=12.619 Z=155.587,0.033323
X=-194.434 Y=12.327 Z=154.981,0.033295
X=-194.519 Y=11.841 Z=154.213,0.032909
X=-194.581 Y=11.265 Z=153.637,0.035277
X=-194.579 Y=10.482 Z=153.196,0.031852
X=-194.666 Y=9.658 Z=152.687,0.035793
X=-194.702 Y=8.764 Z=152.400,0.028273
X=-194.764 Y=7.870 Z=152.157,0.03381
X=-194.896 Y=6.979 Z=151.904,0.034502
X=-194.974 Y=6.043 Z=151.594,0.030881
X=-195.075 Y=5.058 Z=151.098,0.034744
X=-195.170 Y=4.120 Z=150.549,0.032297
X=-195.201 Y=3.114 Z=150.025,0.033432
X=-195.275 Y=2.246 Z=149.484,0.032671
X=-195.191 Y=1.546 Z=149.285,0.033041
X=-194.999 Y=1.002 Z=149.291,0.032062
X=-194.708 Y=0.541 Z=149.451,0.033294
X=-194.542 Y=0.296 Z=149.587,0.034537
X=-194.419 Y=0.191 Z=149.613,0.032414
X=-194.321 Y=0.168 Z=149.491,0.032573
X=-194.276 Y=0.298 Z=149.233,0.034814
X=-194.223 Y=0.551 Z=148.844,0.032375
X=-194.107 Y=0.904 Z=148.268,0.033178
X=-193.930 Y=1.416 Z=147.438,0.033489
X=-193.738 Y=2.055 Z=146.474,0.033256
X=-193.334 Y=2.765 Z=145.693,0.031831
X=-192.758 Y=3.450 Z=145.112,0.034556
X=-192.297 Y=4.222 Z=144.695,0.037625
X=-191.927 Y=4.996 Z=144.445,0.029227
X=-191.628 Y=5.696 Z=144.334,0.031918
X=-191.457 Y=6.281 Z=144.314,0.032717
X=-191.365 Y=6.815 Z=144.320,0.032964
X=-191.311 Y=7.323 Z=144.386,0.03408
X=-191.268 Y=7.787 Z=144.489,0.03332
X=-191.272 Y=8.280 Z=144.611,0.033446
X=-191.274 Y=8.743 Z=144.738,0.032776
X=-191.307 Y=9.161 Z=144.893,0.030023
X=-191.340 Y=9.583 Z=145.064,0.03304
X=-191.369 Y=9.957 Z=145.259,0.033932
X=-191.376 Y=10.271 Z=145.486,0.032887
X=-191.437 Y=10.532 Z=145.813,0.033434
X=-191.478 Y=10.722 Z=146.242,0.033339
X=-191.509 Y=10.903 Z=146.777,0.03598
X=-191.540 Y=11.069 Z=147.428,0.029998
X=-191.639 Y=11.223 Z=148.114,0.035149
X=-191.804 Y=11.331 Z=148.815,0.033117
X=-192.002 Y=11.456 Z=149.513,0.044011
X=-192.251 Y=11.582 Z=150.165,0.024629
X=-192.551 Y=11.666 Z=150.808,0.035061
X=-192.876 Y=11.751 Z=151.429,0.033394
X=-193.214 Y=11.834 Z=152.029,0.033025
X=-193.549 Y=11.907 Z=152.647,0.034612
X=-193.862 Y=11.996 Z=153.318,0.030954
X=-194.196 Y=12.143 Z=153.960,0.035238
X=-194.531 Y=12.267 Z=154.652,0.034412
X=-194.946 Y=12.377 Z=155.376,0.03099
X=-195.411 Y=12.519 Z=156.028,0.034576
X=-195.909 Y=12.634 Z=156.638,0.032862
X=-196.404 Y=12.721 Z=157.190,0.033137
X=-196.857 Y=12.801 Z=157.619,0.033331
X=-197.295 Y=12.915 Z=157.940,0.036337
X=-197.672 Y=12.945 Z=158.203,0.030068
X=-198.041 Y=12.960 Z=158.487,0.032191
X=-198.421 Y=12.961 Z=158.834,0.036811
X=-198.827 Y=12.909 Z=159.347,0.030945
X=-199.227 Y=12.873 Z=159.816,0.033534
X=-199.664 Y=12.763 Z=160.116,0.03024
X=-199.992 Y=12.635 Z=160.309,0.032897
X=-200.308 Y=12.503 Z=160.451,0.033535
X=-200.564 Y=12.376 Z=160.537,0.03301
X=-200.752 Y=12.232 Z=160.649,0.033371
X=-200.935 Y=12.105 Z=160.723,0.032784
X=-201.078 Y=11.996 Z=160.738,0.033194
X=-201.185 Y=11.856 Z=160.745,0.033735
X=-201.289 Y=11.726 Z=160.765,0.034262
X=-201.314 Y=11.615 Z=160.773,0.032803
X=-201.381 Y=11.527 Z=160.799,0.034602
X=-201.476 Y=11.379 Z=160.881,0.031986
X=-201.538 Y=11.250 Z=160.950,0.033534
X=-201.587 Y=11.120 Z=161.027,0.032322
X=-201.664 Y=11.018 Z=161.096,0.034297
X=-201.739 Y=10.914 Z=161.201,0.032507
X=-201.767 Y=10.767 Z=161.294,0.033892
X=-201.786 Y=10.598 Z=161.361,0.032752
X=-201.785 Y=10.432 Z=161.440,0.033472
X=-201.779 Y=10.244 Z=161.554,0.033521
X=-201.719 Y=10.061 Z=161.637,0.033198
X=-201.622 Y=9.887 Z=161.749,0.033664
X=-201.539 Y=9.680 Z=161.851,0.033473
X=-201.486 Y=9.444 Z=161.913,0.032524
X=-201.484 Y=9.231 Z=161.924,0.035101
X=-201.485 Y=9.012 Z=161.876,0.032573
X=-201.459 Y=8.744 Z=161.809,0.03251
X=-201.420 Y=8.517 Z=161.719,0.033931
X=-201.371 Y=8.309 Z=161.635,0.033292
X=-201.287 Y=8.130 Z=161.501,0.03319
X=-201.130 Y=7.956 Z=161.312,0.029948
X=-200.924 Y=7.814 Z=160.995,0.035845
X=-200.669 Y=7.653 Z=160.528,0.030024
X=-200.329 Y=7.506 Z=160.063,0.036638
X=-199.978 Y=7.409 Z=159.629,0.030334
X=-199.705 Y=7.337 Z=159.082,0.033086
X=-199.456 Y=7.262 Z=158.563,0.036526
X=-199.230 Y=7.193 Z=158.024,0.030297
X=-199.082 Y=7.132 Z=157.471,0.032764
X=-198.940 Y=7.132 Z=157.250,0.034393
X=-198.755 Y=7.125 Z=157.174,0.03295
X=-198.650 Y=7.177 Z=156.969,0.033449
X=-198.574 Y=7.226 Z=156.830,0.033865
X=-198.485 Y=7.303 Z=156.635,0.032088
X=-198.380 Y=7.370 Z=156.648,0.033325
X=-198.274 Y=7.448 Z=156.676,0.033053
X=-198.243 Y=7.552 Z=156.655,0.034775
X=-198.238 Y=7.678 Z=156.568,0.032524
X=-198.298 Y=7.752 Z=156.423,0.033162
X=-198.341 Y=7.827 Z=156.308,0.032898
X=-198.344 Y=7.875 Z=156.237,0.033966
X=-198.386 Y=7.918 Z=156.200,0.033429
X=-198.459 Y=7.949 Z=156.191,0.034324
X=-198.564 Y=7.973 Z=156.164,0.032625
X=-198.647 Y=7.967 Z=156.230,0.03355
X=-198.662 Y=7.930 Z=156.311,0.033255
X=-198.722 Y=7.912 Z=156.356,0.0343
X=-198.774 Y=7.855 Z=156.407,0.031989
X=-198.873 Y=7.732 Z=156.502,0.034023
X=-198.920 Y=7.599 Z=156.600,0.032628
X=-198.989 Y=7.438 Z=156.638,0.029976
X=-199.139 Y=7.287 Z=156.609,0.034212
X=-199.253 Y=7.144 Z=156.502,0.032806
X=-199.395 Y=6.965 Z=156.369,0.034148
X=-199.589 Y=6.814 Z=156.253,0.03382
X=-199.706 Y=6.672 Z=156.112,0.031461
X=-199.893 Y=6.537 Z=155.970,0.034092
X=-200.141 Y=6.407 Z=155.792,0.033473
X=-200.383 Y=6.252 Z=155.578,0.034117
X=-200.598 Y=6.080 Z=155.395,0.032575
X=-200.759 Y=5.871 Z=155.224,0.037652
X=-200.929 Y=5.679 Z=155.051,0.033203
X=-201.011 Y=5.549 Z=155.031,0.034188
X=-201.038 Y=5.458 Z=155.083,0.029843
X=-201.007 Y=5.459 Z=155.139,0.031899
X=-200.972 Y=5.528 Z=155.368,0.032514
X=-200.866 Y=5.648 Z=155.615,0.033905
X=-200.883 Y=5.860 Z=155.576,0.033759
X=-200.824 Y=5.786 Z=155.389,0.032773
X=-200.757 Y=5.638 Z=155.055,0.034464
X=-200.654 Y=5.440 Z=154.950,0.031633
X=-200.632 Y=5.329 Z=154.910,0.033682
X=-200.603 Y=5.261 Z=154.896,0.034388
X=-200.574 Y=5.261 Z=154.771,0.032165
X=-200.516 Y=5.258 Z=154.652,0.033524
X=-200.446 Y=5.155 Z=154.586,0.033487
X=-200.412 Y=5.031 Z=154.579,0.033699
X=-200.386 Y=4.908 Z=154.589,0.032026
X=-200.385 Y=4.770 Z=154.606,0.033334
X=-200.364 Y=4.671 Z=154.584,0.034408
X=-200.327 Y=4.615 Z=154.599,0.032051
X=-200.349 Y=4.625 Z=154.576,0.03184
X=-200.312 Y=4.607 Z=154.609,0.033279
X=-200.256 Y=4.571 Z=154.650,0.033482
X=-200.265 Y=4.539 Z=154.742,0.032299
X=-200.274 Y=4.430 Z=154.847,0.03335
X=-200.395 Y=4.123 Z=155.030,0.032977
X=-200.595 Y=3.685 Z=155.124,0.033289
X=-200.835 Y=3.154 Z=155.155,0.033714
X=-201.034 Y=2.675 Z=155.111,0.033008
X=-201.103 Y=2.247 Z=155.012,0.033477
X=-201.215 Y=1.992 Z=154.862,0.031789
X=-201.085 Y=1.939 Z=155.054,0.035809
X=-201.093 Y=1.978 Z=155.237,0.032407
X=-201.019 Y=2.102 Z=155.284,0.032682
X=-201.024 Y=2.174 Z=155.064,0.033416
X=-200.916 Y=2.259 Z=154.894,0.034746
X=-200.799 Y=2.320 Z=154.896,0.03174
X=-200.730 Y=2.401 Z=154.806,0.033944
X=-200.680 Y=2.457 Z=154.718,0.031656
X=-200.600 Y=2.475 Z=154.663,0.035273
X=-200.486 Y=2.508 Z=154.616,0.033442
X=-200.425 Y=2.520 Z=154.570,0.032201
X=-200.366 Y=2.537 Z=154.551,0.033928
X=-200.323 Y=2.471 Z=154.584,0.033674
X=-200.246 Y=2.393 Z=154.627,0.031826
X=-200.187 Y=2.343 Z=154.651,0.035017
X=-200.120 Y=2.357 Z=154.657,0.032309
X=-200.060 Y=2.388 Z=154.627,0.032708
X=-199.999 Y=2.358 Z=154.600,0.034483
X=-200.018 Y=2.389 Z=154.496,0.032762
X=-200.057 Y=2.344 Z=154.412,0.036974
X=-200.128 Y=2.276 Z=154.412,0.033075
X=-200.141 Y=2.211 Z=154.447,0.032671
X=-200.183 Y=2.142 Z=154.463,0.033498
X=-200.219 Y=2.095 Z=154.523,0.033548
X=-200.229 Y=2.023 Z=154.611,0.032464
X=-200.222 Y=1.987 Z=154.671,0.034921
X=-200.152 Y=2.039 Z=154.665,0.032869
X=-200.096 Y=2.123 Z=154.659,0.033225
X=-200.032 Y=2.287 Z=154.694,0.033305
X=-199.865 Y=2.486 Z=154.990,0.033023
X=-199.751 Y=2.908 Z=155.176,0.033601
X=-199.665 Y=3.336 Z=155.277,0.032824
X=-199.567 Y=3.711 Z=155.324,0.034599
X=-199.543 Y=4.088 Z=155.389,0.032597
X=-199.500 Y=4.532 Z=155.476,0.033965
X=-199.438 Y=4.911 Z=155.630,0.034697
X=-199.440 Y=5.250 Z=155.814,0.031927
X=-199.512 Y=5.541 Z=155.971,0.032159
X=-199.602 Y=5.701 Z=156.070,0.035742
X=-199.732 Y=5.853 Z=156.123,0.031753
X=-199.794 Y=5.931 Z=156.105,0.033969
X=-199.855 Y=6.021 Z=156.079,0.0328
X=-199.913 Y=6.096 Z=156.025,0.033863
X=-199.994 Y=6.198 Z=155.973,0.032849
X=-200.051 Y=6.283 Z=155.964,0.033862
X=-200.072 Y=6.405 Z=155.952,0.033024
X=-200.070 Y=6.593 Z=155.935,0.032489
X=-200.060 Y=6.714 Z=155.978,0.034876
X=-200.128 Y=6.965 Z=156.053,0.032007
X=-200.098 Y=7.154 Z=156.116,0.035632
X=-200.179 Y=7.281 Z=156.177,0.030328
X=-200.218 Y=7.390 Z=156.148,0.034798
X=-200.233 Y=7.490 Z=156.119,0.033301
X=-200.219 Y=7.593 Z=156.116,0.033789
X=-200.174 Y=7.637 Z=156.112,0.031257
X=-200.191 Y=7.702 Z=156.084,0.035138
X=-200.215 Y=7.730 Z=156.071,0.032608
X=-200.236 Y=7.752 Z=156.099,0.034058
X=-200.217 Y=7.807 Z=156.163,0.03168
X=-200.213 Y=7.905 Z=156.232,0.033592
