Position, Time(s)
X=-226.104 Y=21.341 Z=167.174,0.008333
X=-226.503 Y=21.238 Z=167.223,0.4
X=-228.244 Y=21.320 Z=166.853,0.00762
X=-228.632 Y=21.197 Z=166.675,0.054996
X=-228.858 Y=21.087 Z=166.563,0.035933
X=-229.156 Y=20.920 Z=166.481,0.039941
X=-229.432 Y=20.765 Z=166.404,0.041822
X=-229.736 Y=20.595 Z=166.352,0.040721
X=-230.017 Y=20.458 Z=166.311,0.041341
X=-230.288 Y=20.308 Z=166.325,0.041764
X=-230.495 Y=20.250 Z=166.333,0.03965
X=-230.750 Y=20.130 Z=166.404,0.041619
X=-231.019 Y=19.957 Z=166.460,0.041878
X=-231.225 Y=19.831 Z=166.507,0.039792
X=-231.482 Y=19.679 Z=166.559,0.041143
X=-231.764 Y=19.518 Z=166.672,0.04153
X=-231.962 Y=19.472 Z=166.787,0.039857
X=-232.154 Y=19.484 Z=166.903,0.040763
X=-232.349 Y=19.514 Z=166.974,0.041387
X=-232.443 Y=19.536 Z=167.046,0.039005
X=-232.497 Y=19.537 Z=167.073,0.040752
X=-232.526 Y=19.548 Z=167.013,0.04068
X=-232.515 Y=19.547 Z=166.925,0.039556
X=-232.485 Y=19.585 Z=166.723,0.040856
X=-232.425 Y=19.605 Z=166.598,0.040617
X=-232.285 Y=19.663 Z=166.387,0.039538
X=-232.079 Y=19.785 Z=166.167,0.040401
X=-231.902 Y=19.963 Z=165.942,0.044667
X=-231.675 Y=20.243 Z=165.741,0.054315
X=-231.467 Y=20.756 Z=165.752,0.054337
X=-231.228 Y=21.364 Z=165.785,0.055674
X=-230.968 Y=22.061 Z=165.874,0.056556
X=-230.881 Y=22.711 Z=165.895,0.055988
X=-230.768 Y=23.254 Z=165.942,0.05401
X=-230.678 Y=23.504 Z=165.967,0.056211
X=-230.518 Y=23.343 Z=166.006,0.05677
X=-230.130 Y=22.614 Z=166.029,0.054677
X=-229.578 Y=21.294 Z=166.060,0.05469
X=-229.099 Y=19.628 Z=165.997,0.055793
X=-228.793 Y=17.826 Z=165.910,0.056234
X=-228.767 Y=16.353 Z=165.771,0.056533
X=-228.820 Y=15.302 Z=165.655,0.056313
X=-228.857 Y=14.518 Z=165.522,0.054622
X=-228.746 Y=13.866 Z=165.471,0.055787
X=-228.658 Y=13.612 Z=165.434,0.056417
X=-228.455 Y=13.595 Z=165.333,0.050679
X=-228.317 Y=13.888 Z=165.065,0.054213
X=-228.085 Y=14.314 Z=164.971,0.055399
X=-227.961 Y=14.777 Z=164.905,0.055787
X=-227.840 Y=15.216 Z=164.877,0.056631
X=-227.762 Y=15.620 Z=164.859,0.055216
X=-227.723 Y=16.002 Z=164.888,0.055269
X=-227.622 Y=16.379 Z=164.921,0.055456
X=-227.460 Y=16.840 Z=164.904,0.056382
X=-227.332 Y=17.383 Z=164.913,0.055362
X=-227.167 Y=17.917 Z=164.910,0.054532
X=-227.065 Y=18.515 Z=164.938,0.055847
X=-226.976 Y=19.093 Z=164.979,0.056047
X=-226.904 Y=19.667 Z=165.110,0.056765
X=-226.904 Y=20.266 Z=165.239,0.059873
X=-226.867 Y=20.978 Z=165.318,0.05136
X=-226.929 Y=21.668 Z=165.421,0.053533
X=-227.108 Y=22.225 Z=165.503,0.056297
X=-227.312 Y=22.863 Z=165.690,0.050441
