Position, Time(s)
X=-234.586 Y=19.315 Z=162.572,0.008333
X=-234.196 Y=19.417 Z=161.960,0.4
X=-232.202 Y=19.648 Z=161.314,0.015431
X=-231.728 Y=19.739 Z=161.244,0.039106
X=-231.189 Y=19.875 Z=160.988,0.032006
X=-230.931 Y=19.919 Z=160.957,0.070656
X=-230.763 Y=19.956 Z=160.963,0.032554
X=-230.447 Y=19.987 Z=161.139,0.039007
X=-230.225 Y=20.031 Z=161.240,0.040446
X=-230.057 Y=20.037 Z=161.414,0.038627
X=-229.977 Y=19.990 Z=161.567,0.03915
X=-229.929 Y=19.917 Z=161.761,0.038575
X=-229.935 Y=19.855 Z=161.945,0.039143
X=-229.963 Y=19.739 Z=162.251,0.037223
X=-229.973 Y=19.632 Z=162.558,0.039036
X=-230.075 Y=19.472 Z=162.770,0.037373
X=-230.290 Y=19.294 Z=162.832,0.050323
X=-230.577 Y=19.081 Z=162.940,0.054701
X=-230.900 Y=18.948 Z=163.092,0.05553
X=-231.225 Y=18.848 Z=163.340,0.055654
X=-231.515 Y=18.830 Z=163.566,0.055353
X=-231.719 Y=18.885 Z=163.734,0.055635
X=-231.863 Y=19.003 Z=163.764,0.054899
X=-231.978 Y=19.048 Z=163.750,0.055439
X=-232.034 Y=19.117 Z=163.758,0.055982
X=-232.031 Y=19.246 Z=163.773,0.055439
X=-231.983 Y=19.296 Z=163.797,0.056934
X=-231.858 Y=19.371 Z=163.794,0.054854
X=-231.760 Y=19.436 Z=163.773,0.056187
X=-231.637 Y=19.450 Z=163.780,0.056459
X=-231.447 Y=19.444 Z=163.768,0.054256
X=-231.333 Y=19.386 Z=163.674,0.056567
X=-231.312 Y=19.379 Z=163.653,0.05488
X=-231.237 Y=19.318 Z=163.639,0.029991
X=-231.213 Y=19.300 Z=163.607,0.03732
X=-231.208 Y=19.252 Z=163.620,0.042353
X=-231.212 Y=19.211 Z=163.660,0.042961
X=-231.262 Y=19.175 Z=163.666,0.043808
X=-231.324 Y=19.121 Z=163.694,0.043754
X=-231.387 Y=19.088 Z=163.715,0.047657
X=-231.421 Y=19.033 Z=163.740,0.043712
X=-231.426 Y=18.973 Z=163.770,0.042112
X=-231.461 Y=18.967 Z=163.778,0.045572
X=-231.493 Y=18.960 Z=163.779,0.043565
X=-231.514 Y=18.932 Z=163.812,0.04561
X=-231.515 Y=18.895 Z=163.812,0.043695
X=-231.477 Y=18.879 Z=163.813,0.043958
X=-231.386 Y=18.845 Z=163.800,0.045112
X=-231.351 Y=18.774 Z=163.808,0.04376
X=-231.246 Y=18.783 Z=163.770,0.045371
X=-231.159 Y=18.736 Z=163.706,0.043941
X=-231.068 Y=18.691 Z=163.673,0.043789
X=-230.975 Y=18.649 Z=163.665,0.04493
X=-230.910 Y=18.547 Z=163.688,0.044657
X=-230.882 Y=18.509 Z=163.674,0.043943
X=-230.827 Y=18.466 Z=163.628,0.044378
X=-230.794 Y=18.433 Z=163.633,0.040225
X=-230.779 Y=18.417 Z=163.614,0.04485
X=-230.778 Y=18.414 Z=163.602,0.043726
X=-230.820 Y=18.430 Z=163.601,0.044844
