Position, Time(s)
X=-207.914 Y=5.899 Z=173.556,0.008334
X=-207.914 Y=5.890 Z=173.609,0.4
X=-207.648 Y=5.636 Z=173.704,0.013643
X=-207.603 Y=5.578 Z=173.731,0.021965
X=-207.548 Y=5.496 Z=173.769,0.028408
X=-207.478 Y=5.469 Z=173.798,0.03678
X=-207.454 Y=5.441 Z=173.806,0.035863
X=-207.401 Y=5.422 Z=173.806,0.034605
X=-207.315 Y=5.459 Z=173.826,0.033796
X=-207.186 Y=5.519 Z=173.928,0.033475
X=-207.191 Y=5.619 Z=173.905,0.033468
X=-207.170 Y=5.602 Z=173.995,0.054667
X=-207.256 Y=5.527 Z=174.015,0.055165
X=-207.330 Y=5.468 Z=174.013,0.054228
X=-207.367 Y=5.528 Z=174.100,0.055685
X=-207.296 Y=5.467 Z=174.095,0.055591
X=-207.267 Y=5.342 Z=173.899,0.055086
X=-207.286 Y=5.170 Z=173.854,0.054844
X=-207.378 Y=4.914 Z=173.872,0.056161
X=-207.452 Y=4.687 Z=173.854,0.056651
X=-207.556 Y=4.483 Z=173.737,0.054504
X=-207.699 Y=4.338 Z=173.691,0.05531
X=-207.886 Y=4.182 Z=173.872,0.056124
X=-208.086 Y=4.051 Z=174.079,0.055537
X=-208.291 Y=3.829 Z=174.116,0.055809
X=-208.635 Y=3.596 Z=174.082,0.054334
X=-208.953 Y=2.952 Z=174.397,0.056088
X=-209.018 Y=2.773 Z=174.493,0.052399
X=-209.212 Y=2.278 Z=174.638,0.026999
X=-209.348 Y=1.743 Z=174.578,0.032637
X=-209.409 Y=1.348 Z=174.520,0.041252
X=-209.487 Y=1.149 Z=174.501,0.043185
X=-209.577 Y=1.110 Z=174.459,0.044648
X=-209.682 Y=1.360 Z=174.395,0.045303
X=-209.714 Y=1.660 Z=174.431,0.043338
X=-209.813 Y=2.110 Z=174.209,0.044399
X=-209.921 Y=2.691 Z=173.831,0.044233
X=-209.874 Y=3.324 Z=173.353,0.044836
X=-209.595 Y=4.037 Z=172.626,0.045674
X=-209.090 Y=4.809 Z=171.441,0.043846
X=-208.647 Y=5.575 Z=169.304,0.045882
X=-208.859 Y=6.274 Z=166.798,0.042888
X=-209.211 Y=6.741 Z=165.220,0.044719
X=-209.355 Y=7.146 Z=163.916,0.044721
X=-209.113 Y=7.385 Z=163.401,0.044564
X=-209.157 Y=7.496 Z=162.811,0.043102
X=-209.116 Y=7.517 Z=162.689,0.044953
X=-208.913 Y=7.437 Z=162.713,0.044205
X=-208.687 Y=7.314 Z=162.809,0.04427
X=-208.452 Y=7.255 Z=162.983,0.043917
X=-208.182 Y=7.217 Z=163.408,0.041139
X=-207.947 Y=7.127 Z=163.912,0.044265
X=-207.868 Y=7.057 Z=164.512,0.044492
X=-207.844 Y=7.026 Z=165.030,0.044569
X=-207.816 Y=6.954 Z=165.627,0.045476
X=-207.712 Y=6.785 Z=166.304,0.045338
X=-207.605 Y=6.613 Z=167.065,0.043091
X=-207.432 Y=6.370 Z=168.046,0.044359
X=-207.452 Y=6.189 Z=168.903,0.044499
X=-207.563 Y=5.913 Z=169.783,0.046304
X=-207.825 Y=5.673 Z=170.504,0.042772
X=-208.126 Y=5.334 Z=171.202,0.04285
X=-208.495 Y=4.909 Z=171.672,0.046756
X=-208.814 Y=4.394 Z=171.891,0.0439
X=-209.063 Y=3.734 Z=171.962,0.045301
X=-209.152 Y=3.025 Z=172.018,0.043976
X=-209.332 Y=2.305 Z=171.995,0.043378
X=-209.478 Y=1.524 Z=172.111,0.044169
X=-209.736 Y=0.619 Z=172.321,0.044724
X=-210.006 Y=-0.444 Z=172.617,0.046875
X=-210.259 Y=-1.616 Z=172.992,0.043051
X=-210.419 Y=-2.917 Z=173.112,0.043287
X=-210.570 Y=-4.142 Z=173.151,0.04476
X=-210.854 Y=-5.374 Z=173.216,0.040255
X=-211.121 Y=-6.592 Z=173.611,0.045449
X=-211.397 Y=-7.878 Z=174.074,0.044595
X=-211.675 Y=-9.148 Z=174.263,0.043928
X=-211.880 Y=-10.280 Z=174.332,0.045498
X=-212.016 Y=-11.465 Z=174.460,0.044021
X=-212.161 Y=-12.548 Z=174.544,0.043127
X=-212.252 Y=-13.527 Z=174.549,0.045055
X=-212.308 Y=-14.491 Z=174.614,0.043381
X=-212.310 Y=-15.446 Z=174.814,0.046246
X=-212.383 Y=-16.323 Z=174.928,0.043917
X=-212.442 Y=-17.117 Z=175.109,0.043415
X=-212.532 Y=-17.678 Z=175.335,0.046424
X=-212.581 Y=-18.103 Z=175.649,0.043135
X=-212.610 Y=-18.322 Z=175.953,0.044243
X=-212.741 Y=-18.417 Z=175.978,0.044405
X=-212.891 Y=-18.356 Z=175.791,0.045429
X=-213.007 Y=-18.144 Z=175.680,0.044917
X=-213.043 Y=-17.883 Z=175.543,0.043676
X=-213.048 Y=-17.574 Z=175.203,0.044592
X=-213.070 Y=-17.228 Z=174.530,0.044
X=-212.946 Y=-16.896 Z=174.197,0.046631
X=-212.858 Y=-16.549 Z=174.103,0.042658
X=-212.800 Y=-16.199 Z=174.101,0.039692
X=-212.815 Y=-16.067 Z=174.043,0.044589
X=-212.786 Y=-16.135 Z=174.173,0.044299
X=-212.692 Y=-16.355 Z=174.345,0.045025
X=-212.603 Y=-16.523 Z=174.330,0.04431
X=-212.236 Y=-16.631 Z=174.267,0.044737
X=-211.740 Y=-16.769 Z=173.860,0.044963
X=-211.210 Y=-16.893 Z=173.289,0.044269
X=-210.645 Y=-16.990 Z=172.694,0.043437
X=-209.965 Y=-17.089 Z=172.320,0.045355
X=-209.390 Y=-17.175 Z=171.753,0.044997
X=-208.685 Y=-17.193 Z=171.831,0.043239
X=-207.831 Y=-17.131 Z=172.217,0.044252
X=-207.387 Y=-17.052 Z=172.298,0.045384
X=-207.143 Y=-16.914 Z=172.218,0.044058
X=-206.922 Y=-16.896 Z=172.278,0.044349
X=-206.766 Y=-16.912 Z=172.398,0.044753
X=-206.638 Y=-16.945 Z=172.471,0.043238
X=-206.580 Y=-16.971 Z=172.579,0.045702
X=-206.498 Y=-17.055 Z=172.669,0.046498
X=-206.279 Y=-17.070 Z=172.844,0.045973
X=-206.103 Y=-17.091 Z=172.888,0.040838
X=-205.968 Y=-17.097 Z=172.843,0.043674
X=-205.917 Y=-17.102 Z=172.828,0.04163
X=-205.843 Y=-17.118 Z=172.905,0.045364
X=-205.774 Y=-17.157 Z=173.066,0.047025
X=-205.777 Y=-17.159 Z=173.223,0.040697
X=-205.755 Y=-17.095 Z=173.201,0.045112
X=-205.746 Y=-17.015 Z=173.073,0.043981
X=-205.658 Y=-16.980 Z=173.089,0.044582
X=-205.765 Y=-17.030 Z=173.072,0.043977
X=-205.904 Y=-17.105 Z=173.155,0.044888
X=-206.046 Y=-17.228 Z=173.265,0.044413
X=-206.199 Y=-17.324 Z=173.390,0.043475
X=-206.303 Y=-17.321 Z=173.488,0.044494
X=-206.359 Y=-17.355 Z=173.682,0.044972
X=-206.376 Y=-17.316 Z=173.853,0.044214
X=-206.469 Y=-17.345 Z=174.100,0.04395
X=-206.561 Y=-17.408 Z=174.340,0.045869
X=-206.593 Y=-17.516 Z=174.582,0.044545
X=-206.678 Y=-17.549 Z=174.753,0.044097
X=-206.799 Y=-17.590 Z=174.812,0.043396
X=-206.958 Y=-17.679 Z=174.841,0.044122
X=-207.034 Y=-17.820 Z=175.049,0.044927
X=-207.125 Y=-17.957 Z=175.252,0.045959
X=-207.127 Y=-18.048 Z=175.424,0.039715
X=-207.078 Y=-18.159 Z=175.478,0.043894
X=-206.969 Y=-18.227 Z=175.343,0.044026
X=-206.921 Y=-18.309 Z=175.112,0.04574
X=-206.867 Y=-18.405 Z=175.011,0.04457
X=-206.807 Y=-18.481 Z=174.959,0.044465
X=-206.915 Y=-18.539 Z=174.901,0.044954
X=-207.141 Y=-18.583 Z=174.946,0.044246
X=-207.309 Y=-18.589 Z=175.067,0.043882
X=-207.458 Y=-18.558 Z=175.114,0.044298
X=-207.570 Y=-18.557 Z=175.052,0.044392
X=-207.623 Y=-18.530 Z=174.964,0.044816
X=-207.670 Y=-18.611 Z=174.923,0.044108
X=-207.714 Y=-18.693 Z=174.886,0.045506
X=-207.728 Y=-18.689 Z=174.765,0.043536
X=-207.591 Y=-18.702 Z=174.393,0.044725
X=-207.322 Y=-18.688 Z=173.549,0.044785
X=-207.088 Y=-18.736 Z=172.378,0.043463
X=-206.815 Y=-18.746 Z=171.773,0.044345
X=-206.561 Y=-18.655 Z=171.396,0.044738
X=-206.429 Y=-18.501 Z=171.015,0.043979
X=-206.275 Y=-18.336 Z=170.767,0.045094
X=-206.194 Y=-18.199 Z=170.819,0.044468
X=-206.140 Y=-18.064 Z=171.105,0.041637
X=-206.107 Y=-17.937 Z=171.393,0.043905
X=-206.065 Y=-17.796 Z=171.643,0.043968
X=-206.082 Y=-17.650 Z=171.770,0.045942
X=-206.085 Y=-17.459 Z=171.929,0.043289
X=-206.080 Y=-17.378 Z=172.181,0.045532
X=-206.151 Y=-17.331 Z=172.455,0.043962
X=-206.204 Y=-17.323 Z=172.824,0.044075
X=-206.282 Y=-17.304 Z=173.192,0.046045
X=-206.511 Y=-17.239 Z=173.548,0.044783
X=-206.782 Y=-17.042 Z=173.897,0.042427
X=-207.095 Y=-16.731 Z=174.318,0.045045
X=-207.489 Y=-16.339 Z=174.592,0.045076
X=-207.981 Y=-15.898 Z=174.718,0.043333
X=-208.386 Y=-15.608 Z=174.786,0.044647
X=-208.716 Y=-15.440 Z=174.849,0.046001
X=-208.948 Y=-15.265 Z=174.899,0.044547
X=-209.178 Y=-14.981 Z=175.082,0.043477
X=-209.451 Y=-14.584 Z=175.201,0.045217
X=-209.759 Y=-14.020 Z=175.510,0.044802
X=-210.078 Y=-13.461 Z=175.832,0.043833
X=-210.546 Y=-12.919 Z=176.443,0.045736
X=-211.070 Y=-12.529 Z=176.734,0.043104
X=-211.577 Y=-12.143 Z=176.882,0.043697
X=-211.955 Y=-11.902 Z=176.979,0.046031
X=-212.300 Y=-11.605 Z=177.415,0.042628
X=-212.620 Y=-11.513 Z=177.708,0.044236
X=-212.759 Y=-11.655 Z=177.867,0.045186
X=-212.721 Y=-11.834 Z=177.863,0.042917
X=-212.517 Y=-11.999 Z=177.794,0.045075
X=-212.338 Y=-12.137 Z=177.810,0.043721
X=-212.116 Y=-12.217 Z=177.601,0.045124
X=-211.588 Y=-12.243 Z=177.081,0.043905
X=-211.145 Y=-12.173 Z=176.587,0.044463
X=-210.843 Y=-12.074 Z=176.155,0.045822
X=-210.589 Y=-12.073 Z=175.841,0.042855
X=-210.143 Y=-12.169 Z=175.325,0.04614
X=-209.880 Y=-12.219 Z=174.967,0.042589
X=-209.517 Y=-12.271 Z=174.548,0.044784
X=-209.235 Y=-12.273 Z=174.088,0.045481
X=-208.801 Y=-12.321 Z=173.311,0.044218
X=-208.489 Y=-12.298 Z=172.493,0.043628
X=-208.239 Y=-12.270 Z=171.826,0.045127
X=-207.899 Y=-12.270 Z=171.320,0.043728
X=-207.698 Y=-12.160 Z=171.214,0.044703
X=-207.524 Y=-12.045 Z=171.406,0.04393
X=-207.412 Y=-11.952 Z=171.793,0.043735
X=-207.340 Y=-12.005 Z=172.076,0.045276
X=-207.140 Y=-12.209 Z=172.450,0.04376
X=-206.946 Y=-12.484 Z=172.683,0.044484
X=-206.817 Y=-12.855 Z=172.805,0.044675
