Position, Time(s)
X=-208.606 Y=-0.930 Z=173.136,0.008333
X=-208.451 Y=-0.587 Z=172.822,0.4
X=-208.000 Y=-0.062 Z=172.085,0.014424
X=-207.799 Y=-0.160 Z=171.967,0.029009
X=-207.648 Y=-0.209 Z=171.980,0.030155
X=-207.495 Y=-0.237 Z=171.989,0.040038
X=-207.362 Y=-0.281 Z=172.109,0.039077
X=-207.294 Y=-0.397 Z=172.124,0.038966
X=-207.313 Y=-0.578 Z=172.153,0.037089
X=-207.407 Y=-0.815 Z=172.249,0.036658
X=-207.468 Y=-1.107 Z=172.337,0.038037
X=-207.597 Y=-1.578 Z=172.321,0.037254
X=-207.668 Y=-1.972 Z=172.293,0.03736
X=-207.637 Y=-2.348 Z=172.265,0.038288
X=-207.512 Y=-2.914 Z=172.256,0.037588
X=-207.409 Y=-3.440 Z=172.260,0.038249
X=-207.158 Y=-4.413 Z=172.354,0.037481
X=-206.972 Y=-5.433 Z=172.327,0.037643
X=-206.999 Y=-6.629 Z=172.108,0.052233
X=-207.116 Y=-7.947 Z=171.975,0.053031
X=-207.220 Y=-9.206 Z=172.008,0.055336
X=-207.251 Y=-10.401 Z=171.995,0.055987
X=-207.340 Y=-11.409 Z=171.957,0.056191
X=-207.535 Y=-12.145 Z=171.921,0.055365
X=-207.863 Y=-12.687 Z=171.935,0.055563
X=-208.444 Y=-13.076 Z=172.134,0.055162
X=-208.732 Y=-13.332 Z=172.407,0.055494
X=-209.013 Y=-13.492 Z=172.584,0.056693
X=-209.229 Y=-13.448 Z=172.802,0.053814
X=-209.356 Y=-13.278 Z=172.719,0.054893
X=-209.518 Y=-12.985 Z=172.444,0.057963
X=-209.637 Y=-12.583 Z=172.269,0.054236
X=-209.554 Y=-12.195 Z=172.276,0.05603
X=-209.396 Y=-11.624 Z=172.374,0.056162
X=-209.139 Y=-11.122 Z=172.466,0.054608
X=-209.061 Y=-10.921 Z=172.462,0.051271
X=-208.911 Y=-10.479 Z=172.416,0.029511
X=-208.687 Y=-10.083 Z=172.646,0.037665
X=-208.402 Y=-9.548 Z=172.869,0.04591
X=-208.370 Y=-9.047 Z=173.024,0.044243
X=-208.359 Y=-8.541 Z=173.228,0.043483
X=-208.432 Y=-7.987 Z=173.474,0.04611
X=-208.533 Y=-7.373 Z=173.653,0.045997
X=-208.613 Y=-6.791 Z=173.790,0.041989
X=-208.690 Y=-6.272 Z=173.786,0.043637
X=-208.541 Y=-5.736 Z=173.960,0.043927
X=-208.330 Y=-5.260 Z=174.214,0.044894
X=-208.114 Y=-4.867 Z=174.614,0.043308
X=-208.062 Y=-4.474 Z=174.953,0.044708
X=-208.263 Y=-4.172 Z=175.225,0.044348
X=-208.524 Y=-3.949 Z=175.497,0.045114
X=-208.965 Y=-3.773 Z=175.579,0.044363
X=-209.433 Y=-3.626 Z=175.658,0.044767
X=-209.885 Y=-3.571 Z=175.830,0.045702
X=-210.358 Y=-3.613 Z=176.065,0.042742
X=-210.857 Y=-3.637 Z=176.292,0.043708
X=-211.279 Y=-3.618 Z=176.486,0.045054
X=-211.654 Y=-3.605 Z=176.573,0.04506
X=-211.993 Y=-3.599 Z=176.777,0.04269
