Position, Time(s)
X=-210.235 Y=1.856 Z=174.362,0.008333
X=-210.375 Y=1.868 Z=174.383,0.4
X=-210.724 Y=2.128 Z=174.005,0.013959
X=-210.715 Y=2.005 Z=173.947,0.026146
X=-210.707 Y=1.872 Z=173.869,0.02946
X=-210.725 Y=1.780 Z=173.863,0.037794
X=-210.686 Y=1.728 Z=173.866,0.037915
X=-210.546 Y=1.696 Z=173.743,0.037461
X=-210.383 Y=1.692 Z=173.487,0.03617
X=-210.175 Y=1.734 Z=173.127,0.037106
X=-209.856 Y=2.064 Z=172.864,0.037243
X=-209.583 Y=2.157 Z=172.551,0.036705
X=-209.309 Y=2.233 Z=172.260,0.037525
X=-209.205 Y=2.160 Z=172.028,0.03675
X=-209.150 Y=1.962 Z=172.015,0.036126
X=-209.024 Y=1.739 Z=172.029,0.037752
X=-208.868 Y=1.394 Z=171.858,0.036659
X=-208.624 Y=1.226 Z=171.607,0.036055
X=-208.353 Y=1.066 Z=171.303,0.037676
X=-208.100 Y=0.901 Z=170.940,0.036255
X=-207.789 Y=0.655 Z=170.707,0.036188
X=-207.594 Y=0.569 Z=170.537,0.036138
X=-207.460 Y=0.584 Z=170.359,0.037133
X=-207.277 Y=0.578 Z=170.199,0.036502
X=-207.079 Y=0.642 Z=170.094,0.036673
X=-206.766 Y=0.715 Z=169.952,0.038232
X=-206.584 Y=0.841 Z=169.877,0.036716
X=-206.273 Y=1.004 Z=169.962,0.055445
X=-206.143 Y=1.367 Z=169.869,0.055622
X=-206.159 Y=1.521 Z=169.594,0.053669
X=-206.359 Y=1.629 Z=169.454,0.056701
X=-206.581 Y=1.712 Z=169.298,0.055168
X=-206.534 Y=1.669 Z=169.288,0.054736
X=-206.689 Y=1.693 Z=169.192,0.056724
X=-206.857 Y=1.773 Z=168.903,0.055064
X=-206.839 Y=1.996 Z=168.491,0.056435
X=-206.753 Y=2.014 Z=167.817,0.055995
X=-206.731 Y=2.031 Z=167.277,0.055776
X=-206.722 Y=2.053 Z=166.926,0.05611
X=-206.681 Y=1.984 Z=166.879,0.05528
X=-206.621 Y=1.838 Z=166.981,0.05639
X=-206.642 Y=1.905 Z=167.127,0.053493
X=-206.613 Y=2.105 Z=167.177,0.05861
X=-206.509 Y=2.313 Z=167.134,0.053797
X=-206.047 Y=2.604 Z=167.360,0.050063
X=-205.886 Y=2.693 Z=167.789,0.05561
X=-206.013 Y=2.998 Z=168.094,0.056341
X=-206.265 Y=3.180 Z=168.213,0.05469
X=-206.359 Y=3.230 Z=168.315,0.055542
X=-206.279 Y=3.236 Z=168.541,0.05559
X=-206.527 Y=3.271 Z=168.695,0.054603
X=-206.910 Y=3.299 Z=168.703,0.056718
X=-207.324 Y=3.291 Z=168.618,0.055838
X=-207.137 Y=3.307 Z=168.784,0.055111
X=-206.565 Y=3.371 Z=168.816,0.054432
X=-205.907 Y=3.403 Z=168.784,0.057708
X=-205.219 Y=3.503 Z=168.616,0.055071
X=-204.364 Y=3.644 Z=168.251,0.055293
X=-203.334 Y=3.726 Z=167.647,0.055505
X=-202.956 Y=3.951 Z=166.597,0.055657
X=-202.741 Y=4.406 Z=165.607,0.060575
X=-202.887 Y=4.856 Z=164.308,0.050423
X=-203.092 Y=5.344 Z=162.840,0.052522
X=-203.118 Y=5.762 Z=161.736,0.056901
X=-202.982 Y=6.022 Z=161.194,0.054315
X=-202.733 Y=6.268 Z=160.948,0.055616
X=-202.662 Y=6.388 Z=160.716,0.055188
X=-202.598 Y=6.412 Z=160.540,0.0552
X=-202.566 Y=6.465 Z=160.519,0.055218
X=-202.515 Y=6.426 Z=160.922,0.056223
X=-202.402 Y=6.352 Z=161.764,0.055789
X=-202.340 Y=6.208 Z=162.897,0.054717
X=-202.499 Y=5.942 Z=164.184,0.056278
X=-202.676 Y=5.604 Z=165.742,0.055047
X=-202.869 Y=5.199 Z=167.540,0.055234
X=-203.102 Y=4.716 Z=169.390,0.057115
X=-203.507 Y=4.135 Z=171.255,0.054052
X=-204.223 Y=3.636 Z=172.432,0.057158
X=-204.917 Y=3.229 Z=173.124,0.053399
X=-205.512 Y=2.690 Z=173.312,0.056052
X=-206.007 Y=2.102 Z=173.249,0.05224
X=-206.363 Y=1.265 Z=173.211,0.055209
X=-206.687 Y=0.381 Z=173.154,0.05431
X=-206.941 Y=-0.665 Z=173.181,0.056678
X=-207.018 Y=-1.761 Z=173.580,0.055798
X=-206.997 Y=-2.818 Z=173.795,0.054817
X=-206.916 Y=-3.824 Z=173.842,0.055597
X=-206.779 Y=-4.830 Z=173.900,0.057073
X=-206.644 Y=-5.830 Z=173.922,0.055191
X=-206.523 Y=-6.784 Z=173.978,0.055748
X=-206.450 Y=-7.764 Z=174.084,0.055047
X=-206.440 Y=-8.659 Z=174.241,0.056273
X=-206.394 Y=-9.461 Z=174.335,0.054114
X=-206.380 Y=-10.222 Z=174.468,0.056299
X=-206.300 Y=-10.857 Z=174.517,0.054452
X=-206.188 Y=-11.332 Z=174.602,0.059465
X=-206.114 Y=-11.756 Z=174.631,0.051463
X=-206.098 Y=-12.093 Z=174.670,0.056572
X=-206.055 Y=-12.195 Z=174.692,0.050686
X=-205.928 Y=-12.447 Z=174.837,0.028128
X=-205.815 Y=-12.768 Z=174.889,0.034246
X=-205.690 Y=-13.090 Z=174.920,0.039062
X=-205.482 Y=-13.521 Z=174.972,0.044363
X=-205.328 Y=-13.889 Z=174.963,0.043952
X=-205.153 Y=-14.272 Z=174.876,0.044649
X=-204.932 Y=-14.630 Z=174.795,0.044621
X=-204.676 Y=-15.008 Z=174.700,0.043119
X=-204.316 Y=-15.441 Z=174.643,0.044297
X=-203.999 Y=-15.765 Z=174.500,0.046534
X=-203.644 Y=-16.109 Z=174.296,0.04384
X=-203.175 Y=-16.425 Z=173.931,0.043493
X=-202.686 Y=-16.720 Z=173.612,0.045646
X=-202.157 Y=-16.921 Z=173.135,0.044352
X=-201.627 Y=-17.048 Z=172.376,0.045083
X=-201.122 Y=-17.108 Z=171.529,0.043211
X=-200.699 Y=-17.077 Z=170.949,0.045497
X=-200.178 Y=-17.018 Z=170.146,0.044622
X=-199.611 Y=-16.928 Z=169.603,0.042808
X=-199.205 Y=-16.804 Z=168.924,0.046592
X=-198.860 Y=-16.720 Z=168.397,0.044464
X=-198.683 Y=-16.647 Z=167.776,0.043174
X=-198.526 Y=-16.597 Z=167.238,0.041238
X=-198.350 Y=-16.565 Z=166.697,0.04471
X=-198.148 Y=-16.532 Z=166.031,0.044045
X=-197.930 Y=-16.548 Z=165.411,0.044862
X=-197.791 Y=-16.622 Z=164.591,0.044542
X=-197.790 Y=-16.629 Z=163.861,0.043652
X=-197.840 Y=-16.614 Z=163.301,0.045489
X=-197.826 Y=-16.592 Z=162.824,0.044178
X=-197.704 Y=-16.597 Z=162.527,0.044692
X=-197.674 Y=-16.647 Z=162.003,0.044402
X=-197.742 Y=-16.677 Z=161.263,0.045141
X=-197.655 Y=-16.650 Z=160.914,0.043675
X=-197.343 Y=-16.592 Z=160.790,0.043228
X=-196.731 Y=-16.568 Z=161.012,0.044146
X=-196.127 Y=-16.485 Z=161.197,0.04972
X=-195.389 Y=-16.303 Z=161.512,0.040864
X=-194.091 Y=-15.969 Z=162.135,0.044751
X=-192.683 Y=-15.506 Z=162.650,0.043554
X=-191.326 Y=-14.941 Z=162.963,0.044828
X=-189.928 Y=-14.292 Z=163.154,0.044783
X=-188.540 Y=-13.507 Z=163.374,0.043585
X=-187.078 Y=-12.651 Z=163.752,0.046217
X=-185.464 Y=-11.765 Z=164.298,0.044388
X=-183.554 Y=-10.725 Z=164.945,0.040957
X=-181.456 Y=-9.616 Z=165.553,0.044111
X=-179.011 Y=-8.376 Z=166.223,0.042693
