Position, Time(s)
X=-224.329 Y=16.274 Z=164.487,0.157629
X=-223.905 Y=15.819 Z=164.334,0.4
X=-224.039 Y=15.509 Z=164.228,0.013577
X=-224.094 Y=15.429 Z=164.227,0.035731
X=-224.129 Y=15.323 Z=164.234,0.047214
X=-224.113 Y=15.146 Z=164.217,0.059219
X=-224.151 Y=15.055 Z=164.207,0.057032
X=-224.172 Y=15.013 Z=164.235,0.053009
X=-224.180 Y=14.992 Z=164.269,0.055395
X=-224.165 Y=14.949 Z=164.290,0.052557
X=-224.187 Y=14.964 Z=164.230,0.053271
X=-224.237 Y=14.956 Z=164.194,0.053919
X=-224.297 Y=14.972 Z=164.330,0.054429
X=-224.294 Y=14.970 Z=164.358,0.053129
X=-224.277 Y=14.977 Z=164.372,0.053839
X=-224.249 Y=14.969 Z=164.390,0.051189
X=-224.217 Y=14.963 Z=164.352,0.055195
X=-224.211 Y=14.983 Z=164.219,0.055779
X=-224.273 Y=14.884 Z=164.187,0.055038
X=-224.392 Y=14.727 Z=164.248,0.055126
X=-224.542 Y=14.533 Z=164.315,0.059484
X=-224.641 Y=14.451 Z=164.366,0.058366
X=-224.702 Y=14.378 Z=164.347,0.048632
X=-224.696 Y=14.259 Z=164.278,0.054271
X=-224.656 Y=14.066 Z=164.168,0.056048
X=-224.635 Y=13.719 Z=164.070,0.055402
X=-224.588 Y=13.383 Z=164.024,0.056225
X=-224.533 Y=12.990 Z=164.044,0.056827
X=-224.499 Y=12.617 Z=164.081,0.058171
X=-224.459 Y=12.330 Z=164.113,0.051316
X=-224.346 Y=12.122 Z=164.075,0.059579
X=-224.217 Y=12.041 Z=163.999,0.056577
X=-224.145 Y=12.045 Z=163.959,0.055947
X=-224.014 Y=12.085 Z=163.961,0.0546
X=-223.963 Y=12.169 Z=163.998,0.057238
X=-223.931 Y=12.304 Z=164.017,0.054213
X=-223.912 Y=12.449 Z=164.034,0.055612
X=-223.859 Y=12.537 Z=164.059,0.05564
X=-223.901 Y=12.648 Z=164.099,0.054934
X=-223.929 Y=12.796 Z=164.123,0.055801
X=-224.004 Y=12.887 Z=164.240,0.055367
X=-224.109 Y=13.107 Z=164.303,0.055649
X=-224.244 Y=13.216 Z=164.391,0.05567
X=-224.379 Y=13.321 Z=164.430,0.055743
X=-224.491 Y=13.381 Z=164.482,0.055738
X=-224.657 Y=13.481 Z=164.528,0.054605
X=-224.812 Y=13.548 Z=164.569,0.056497
X=-224.972 Y=13.612 Z=164.648,0.054229
X=-225.120 Y=13.606 Z=164.743,0.05108
X=-225.224 Y=13.633 Z=164.829,0.056731
X=-225.303 Y=13.665 Z=164.914,0.056201
X=-225.422 Y=13.685 Z=164.975,0.054008
X=-225.492 Y=13.740 Z=165.004,0.056777
X=-225.555 Y=13.739 Z=165.033,0.055084
X=-225.653 Y=13.821 Z=165.058,0.055356
X=-225.699 Y=13.873 Z=165.087,0.05523
X=-225.704 Y=13.898 Z=165.138,0.05628
X=-225.754 Y=13.938 Z=165.191,0.054085
X=-225.707 Y=13.980 Z=165.216,0.056896
X=-225.708 Y=14.038 Z=165.236,0.055286
X=-225.696 Y=14.044 Z=165.268,0.055958
X=-225.723 Y=14.108 Z=165.289,0.054653
X=-225.731 Y=14.133 Z=165.341,0.05783
X=-225.767 Y=14.126 Z=165.367,0.052957
X=-225.760 Y=14.107 Z=165.314,0.055785
X=-225.776 Y=14.083 Z=165.238,0.056782
X=-225.787 Y=14.080 Z=165.212,0.051172
X=-225.751 Y=14.085 Z=165.212,0.055265
X=-225.744 Y=14.099 Z=165.235,0.057026
X=-225.746 Y=14.161 Z=165.271,0.054726
X=-225.805 Y=14.213 Z=165.295,0.055923
X=-225.798 Y=14.209 Z=165.290,0.054828
X=-225.861 Y=14.159 Z=165.273,0.055994
X=-225.901 Y=14.147 Z=165.245,0.055985
X=-225.885 Y=14.107 Z=165.237,0.054895
X=-225.886 Y=14.107 Z=165.240,0.055921
X=-225.939 Y=14.164 Z=165.243,0.05576
X=-225.919 Y=14.194 Z=165.212,0.054498
X=-225.888 Y=14.229 Z=165.214,0.05697
X=-225.856 Y=14.339 Z=165.192,0.054109
X=-225.867 Y=14.381 Z=165.202,0.057513
X=-225.883 Y=14.435 Z=165.195,0.054891
X=-225.857 Y=14.437 Z=165.184,0.055359
X=-225.819 Y=14.457 Z=165.180,0.054998
X=-225.798 Y=14.539 Z=165.163,0.052103
X=-225.777 Y=14.603 Z=165.145,0.056077
X=-225.742 Y=14.607 Z=165.149,0.055575
X=-225.714 Y=14.561 Z=165.157,0.055372
X=-225.673 Y=14.516 Z=165.137,0.055071
X=-225.598 Y=14.464 Z=165.125,0.056296
X=-225.581 Y=14.448 Z=165.080,0.054656
X=-225.554 Y=14.391 Z=165.046,0.055679
X=-225.539 Y=14.290 Z=165.037,0.055021
X=-225.536 Y=14.204 Z=165.154,0.056184
X=-225.487 Y=14.132 Z=165.231,0.055502
X=-225.420 Y=14.032 Z=165.214,0.056116
X=-225.298 Y=13.938 Z=165.131,0.05548
X=-225.126 Y=13.785 Z=164.956,0.056234
X=-224.896 Y=13.468 Z=164.743,0.055632
X=-224.652 Y=13.056 Z=164.487,0.054842
X=-224.279 Y=12.424 Z=164.117,0.055002
X=-223.748 Y=11.382 Z=163.508,0.055995
X=-223.112 Y=10.017 Z=162.462,0.053001
X=-222.530 Y=8.518 Z=161.557,0.053389
X=-222.040 Y=7.197 Z=160.942,0.056527
X=-221.511 Y=6.107 Z=160.619,0.056853
X=-220.768 Y=5.350 Z=160.665,0.054075
X=-219.779 Y=4.961 Z=160.940,0.057568
X=-218.356 Y=4.815 Z=160.841,0.054381
X=-216.558 Y=4.851 Z=160.338,0.058305
X=-214.427 Y=5.173 Z=159.696,0.052752
X=-212.034 Y=5.747 Z=159.236,0.055436
X=-209.469 Y=6.593 Z=158.949,0.055061
X=-206.742 Y=7.673 Z=158.864,0.056417
X=-203.957 Y=9.036 Z=158.623,0.054192
X=-201.296 Y=10.866 Z=158.392,0.055763
X=-198.456 Y=12.673 Z=158.852,0.056597
X=-195.528 Y=14.531 Z=159.379,0.055807
X=-192.621 Y=16.369 Z=159.527,0.055955
X=-189.917 Y=18.058 Z=159.392,0.054896
X=-187.289 Y=19.341 Z=159.141,0.053305
X=-184.787 Y=20.336 Z=158.870,0.055034
X=-182.239 Y=20.755 Z=159.002,0.054738
X=-179.616 Y=20.686 Z=159.014,0.056064
X=-177.009 Y=20.227 Z=158.554,0.054455
X=-174.494 Y=19.409 Z=157.977,0.062143
X=-171.847 Y=18.380 Z=157.589,0.049055
X=-169.133 Y=17.254 Z=157.416,0.057707
X=-166.283 Y=15.962 Z=157.317,0.055138
X=-163.326 Y=14.545 Z=157.204,0.053645
X=-160.451 Y=13.068 Z=157.194,0.057637
X=-157.252 Y=11.492 Z=157.932,0.054945
X=-154.029 Y=9.879 Z=158.961,0.054217
X=-151.279 Y=8.518 Z=159.723,0.057025
X=-148.544 Y=7.338 Z=160.170,0.05552
X=-145.695 Y=6.451 Z=160.022,0.054882
X=-143.019 Y=6.064 Z=159.445,0.054613
X=-140.448 Y=6.037 Z=159.287,0.055862
X=-137.715 Y=6.183 Z=159.682,0.052667
X=-134.967 Y=6.578 Z=159.899,0.055287
X=-132.360 Y=7.037 Z=159.932,0.056529
X=-129.659 Y=7.319 Z=160.164,0.053409
X=-127.070 Y=7.150 Z=160.571,0.057565
X=-124.903 Y=7.035 Z=160.952,0.053804
X=-123.041 Y=7.240 Z=161.401,0.056624
X=-121.588 Y=7.768 Z=161.898,0.054555
X=-120.179 Y=8.527 Z=162.938,0.056356
X=-118.675 Y=9.535 Z=163.790,0.055534
X=-117.040 Y=10.338 Z=164.209,0.062396
X=-115.322 Y=11.032 Z=163.772,0.050401
X=-113.511 Y=11.457 Z=163.157,0.053339
X=-111.708 Y=11.440 Z=163.172,0.056818
X=-110.063 Y=11.042 Z=163.416,0.055794
X=-108.597 Y=10.469 Z=163.577,0.053659
X=-107.250 Y=9.626 Z=163.417,0.055303
X=-106.135 Y=8.635 Z=163.185,0.055755
X=-105.264 Y=7.416 Z=163.282,0.051982
X=-104.611 Y=6.215 Z=163.605,0.056884
X=-104.192 Y=5.544 Z=163.544,0.054618
X=-103.701 Y=5.116 Z=163.676,0.054753
X=-103.137 Y=5.011 Z=163.628,0.056198
X=-102.659 Y=5.094 Z=163.610,0.054938
X=-102.190 Y=5.291 Z=163.563,0.055892
X=-101.720 Y=5.546 Z=163.568,0.055165
X=-101.302 Y=5.743 Z=163.626,0.056259
X=-100.997 Y=6.022 Z=163.509,0.05546
X=-100.755 Y=6.408 Z=163.373,0.055212
X=-100.550 Y=6.733 Z=163.354,0.055857
X=-100.461 Y=7.050 Z=163.282,0.055667
X=-100.457 Y=7.384 Z=163.167,0.055633
X=-100.445 Y=7.638 Z=163.135,0.054649
X=-100.508 Y=7.937 Z=163.173,0.056599
X=-100.591 Y=8.207 Z=163.260,0.05511
X=-100.666 Y=8.478 Z=163.333,0.054707
X=-100.707 Y=8.680 Z=163.412,0.056753
X=-100.655 Y=8.896 Z=163.460,0.056004
X=-100.506 Y=9.106 Z=163.433,0.055081
X=-100.359 Y=9.358 Z=163.423,0.054254
X=-100.129 Y=9.557 Z=163.432,0.056375
X=-99.922 Y=9.724 Z=163.468,0.055529
X=-99.619 Y=9.878 Z=163.455,0.056682
X=-99.356 Y=9.921 Z=163.410,0.054529
X=-99.087 Y=9.930 Z=163.322,0.055222
X=-98.865 Y=9.923 Z=163.240,0.056463
X=-98.667 Y=9.886 Z=163.227,0.054748
X=-98.458 Y=9.844 Z=163.243,0.061002
X=-98.289 Y=9.786 Z=163.247,0.050477
