Position, Time(s)
X=-227.687 Y=4.413 Z=165.108,0.158748
X=-226.774 Y=4.399 Z=164.940,0.4
X=-225.330 Y=4.885 Z=164.032,0.011698
X=-225.139 Y=5.040 Z=163.932,0.02962
X=-224.958 Y=5.233 Z=163.806,0.05669
X=-224.838 Y=5.393 Z=163.833,0.048878
X=-224.730 Y=5.512 Z=163.855,0.051695
X=-224.575 Y=5.599 Z=163.854,0.053092
X=-224.445 Y=5.709 Z=163.791,0.052577
X=-224.379 Y=5.770 Z=163.767,0.049164
X=-224.264 Y=5.849 Z=163.774,0.051532
X=-224.193 Y=5.863 Z=163.777,0.049233
X=-224.154 Y=5.816 Z=163.773,0.051448
X=-224.138 Y=5.767 Z=163.779,0.048879
X=-224.170 Y=5.623 Z=163.801,0.05031
X=-224.279 Y=5.480 Z=163.805,0.049007
X=-224.477 Y=5.303 Z=163.802,0.051193
X=-224.653 Y=5.144 Z=163.834,0.048586
X=-224.809 Y=4.909 Z=163.898,0.050478
X=-224.925 Y=4.794 Z=163.911,0.048877
X=-225.038 Y=4.711 Z=163.889,0.051337
X=-225.116 Y=4.623 Z=163.866,0.049706
X=-225.161 Y=4.587 Z=163.862,0.050223
X=-225.170 Y=4.578 Z=163.846,0.04616
X=-225.206 Y=4.576 Z=163.842,0.045917
X=-225.338 Y=4.570 Z=163.901,0.047706
X=-225.393 Y=4.545 Z=163.928,0.046432
X=-225.497 Y=4.568 Z=163.912,0.045829
X=-225.600 Y=4.636 Z=163.886,0.055454
X=-225.688 Y=4.737 Z=163.900,0.054211
X=-225.780 Y=4.865 Z=163.946,0.055561
X=-225.812 Y=5.012 Z=163.982,0.056435
X=-225.840 Y=5.131 Z=164.005,0.055116
X=-225.831 Y=5.173 Z=164.034,0.05548
X=-225.859 Y=5.239 Z=164.034,0.056418
X=-225.852 Y=5.277 Z=164.026,0.054303
X=-225.872 Y=5.282 Z=164.032,0.055887
X=-225.886 Y=5.227 Z=164.029,0.056161
X=-225.854 Y=5.228 Z=164.013,0.058009
X=-225.792 Y=5.206 Z=164.016,0.052981
X=-225.818 Y=5.232 Z=164.009,0.055709
X=-225.811 Y=5.222 Z=164.011,0.05545
X=-225.769 Y=5.134 Z=164.003,0.05479
X=-225.712 Y=5.126 Z=163.996,0.056829
X=-225.686 Y=5.065 Z=164.006,0.0566
X=-225.645 Y=5.069 Z=163.989,0.054555
X=-225.569 Y=5.062 Z=163.980,0.056123
X=-225.447 Y=5.048 Z=163.966,0.055866
X=-225.343 Y=5.061 Z=163.927,0.055069
X=-225.317 Y=5.052 Z=163.943,0.055621
X=-225.233 Y=5.093 Z=163.952,0.055568
X=-225.115 Y=5.094 Z=163.960,0.055035
X=-225.041 Y=5.174 Z=163.924,0.05544
X=-224.984 Y=5.211 Z=163.913,0.056093
X=-224.933 Y=5.257 Z=163.901,0.056114
X=-224.958 Y=5.226 Z=163.934,0.054189
X=-224.998 Y=5.305 Z=163.964,0.057257
X=-224.984 Y=5.334 Z=163.997,0.054919
X=-224.983 Y=5.370 Z=163.989,0.055346
X=-225.001 Y=5.395 Z=163.981,0.056011
X=-224.976 Y=5.401 Z=163.990,0.055383
X=-224.961 Y=5.454 Z=164.003,0.052135
X=-224.923 Y=5.474 Z=164.019,0.056543
