Position, Time(s)
X=-197.923 Y=19.436 Z=157.411,0.008333
X=-198.009 Y=19.463 Z=157.858,0.4
X=-198.778 Y=19.418 Z=158.788,0.012867
X=-199.160 Y=19.451 Z=159.050,0.023761
X=-199.635 Y=19.525 Z=159.359,0.028197
X=-200.140 Y=19.622 Z=159.599,0.035764
X=-200.595 Y=19.771 Z=159.798,0.036118
X=-201.130 Y=19.912 Z=159.988,0.036891
X=-201.501 Y=19.967 Z=160.094,0.035582
X=-201.825 Y=20.049 Z=160.157,0.035499
X=-202.100 Y=20.079 Z=160.215,0.035787
X=-202.401 Y=19.989 Z=160.254,0.037475
X=-202.632 Y=19.872 Z=160.286,0.036271
X=-202.787 Y=19.707 Z=160.377,0.036542
X=-202.943 Y=19.436 Z=160.473,0.038813
X=-203.059 Y=19.255 Z=160.629,0.037376
X=-203.146 Y=19.078 Z=160.793,0.038835
X=-203.272 Y=18.843 Z=161.019,0.037127
X=-203.389 Y=18.642 Z=161.139,0.037465
X=-203.370 Y=18.234 Z=161.291,0.038328
X=-203.280 Y=17.830 Z=161.376,0.036814
X=-203.260 Y=16.984 Z=161.268,0.036476
X=-203.336 Y=16.295 Z=161.286,0.037973
X=-203.507 Y=15.834 Z=161.608,0.058345
X=-203.332 Y=15.202 Z=162.305,0.047128
X=-203.189 Y=14.485 Z=162.458,0.056936
X=-203.030 Y=13.730 Z=162.438,0.055834
X=-202.804 Y=13.159 Z=162.263,0.054985
X=-202.682 Y=12.910 Z=162.003,0.054599
X=-202.757 Y=12.979 Z=161.666,0.056991
X=-202.699 Y=13.130 Z=161.757,0.054294
X=-202.605 Y=13.336 Z=161.683,0.055867
X=-202.439 Y=13.719 Z=161.526,0.055453
X=-202.052 Y=13.978 Z=161.405,0.055996
X=-201.747 Y=14.221 Z=161.061,0.054754
X=-201.601 Y=14.664 Z=160.891,0.057238
X=-201.346 Y=15.197 Z=160.835,0.054715
X=-200.945 Y=15.699 Z=160.619,0.054876
X=-200.594 Y=16.033 Z=160.190,0.056652
X=-200.458 Y=16.104 Z=160.010,0.05384
X=-200.099 Y=16.250 Z=159.468,0.026765
X=-199.574 Y=16.310 Z=158.494,0.032284
X=-199.124 Y=16.386 Z=157.262,0.041188
X=-198.813 Y=16.527 Z=156.209,0.043197
X=-198.414 Y=16.729 Z=155.872,0.043805
X=-198.188 Y=17.040 Z=155.909,0.045141
X=-198.075 Y=17.362 Z=156.007,0.045007
X=-197.841 Y=17.634 Z=156.039,0.042618
X=-197.577 Y=17.799 Z=156.054,0.043905
X=-197.332 Y=17.847 Z=155.939,0.04428
X=-197.237 Y=17.621 Z=155.861,0.044019
X=-197.021 Y=17.147 Z=156.024,0.045262
X=-196.846 Y=16.445 Z=156.322,0.044689
X=-196.768 Y=15.439 Z=156.658,0.044149
X=-196.917 Y=14.183 Z=157.018,0.044691
X=-197.183 Y=13.197 Z=157.367,0.044991
X=-197.522 Y=12.572 Z=157.625,0.043636
X=-197.786 Y=12.183 Z=157.688,0.047323
X=-198.009 Y=11.961 Z=157.785,0.042205
X=-198.276 Y=11.784 Z=157.892,0.043636
X=-198.440 Y=11.712 Z=158.029,0.04648
X=-198.608 Y=11.641 Z=158.228,0.042698
X=-198.540 Y=11.792 Z=158.314,0.044984
X=-198.301 Y=12.287 Z=158.387,0.039409
X=-197.859 Y=13.200 Z=158.482,0.045186
X=-197.467 Y=14.426 Z=158.711,0.044787
X=-197.336 Y=15.741 Z=158.933,0.043434
X=-197.424 Y=17.028 Z=159.194,0.046492
X=-197.682 Y=18.238 Z=159.402,0.044159
X=-198.032 Y=19.307 Z=159.582,0.043594
X=-198.435 Y=20.245 Z=159.716,0.044708
X=-198.918 Y=21.210 Z=159.793,0.044677
X=-199.411 Y=22.156 Z=159.839,0.044566
X=-199.928 Y=22.903 Z=159.792,0.046131
X=-200.409 Y=23.544 Z=159.707,0.043096
X=-200.852 Y=24.106 Z=159.636,0.044374
X=-201.344 Y=24.659 Z=159.549,0.043242
X=-201.851 Y=25.264 Z=159.481,0.045428
X=-202.364 Y=25.838 Z=159.472,0.044307
X=-202.853 Y=26.299 Z=159.471,0.043754
X=-203.228 Y=26.648 Z=159.518,0.046319
X=-203.576 Y=26.903 Z=159.533,0.042589
X=-203.879 Y=27.129 Z=159.580,0.045848
X=-204.108 Y=27.293 Z=159.655,0.043324
X=-204.202 Y=27.333 Z=159.826,0.044659
X=-204.141 Y=27.249 Z=160.028,0.042637
X=-204.078 Y=27.164 Z=160.146,0.042427
X=-204.117 Y=27.114 Z=160.222,0.045858
