Position, Time(s)
X=-202.047 Y=21.159 Z=155.922,0.008333
X=-201.992 Y=21.075 Z=155.750,0.4
X=-201.488 Y=20.958 Z=155.065,0.009082
X=-201.472 Y=20.976 Z=155.023,0.026518
X=-201.459 Y=21.033 Z=155.004,0.029063
X=-201.530 Y=21.110 Z=154.980,0.038224
X=-201.721 Y=21.223 Z=154.868,0.038889
X=-201.810 Y=21.273 Z=154.748,0.036367
X=-201.867 Y=21.321 Z=154.660,0.036411
X=-201.907 Y=21.343 Z=154.553,0.03688
X=-201.972 Y=21.279 Z=154.456,0.036604
X=-201.966 Y=21.222 Z=154.418,0.035832
X=-201.971 Y=21.119 Z=154.393,0.037632
X=-201.919 Y=20.955 Z=154.372,0.03652
X=-201.858 Y=20.808 Z=154.338,0.037192
X=-201.761 Y=20.618 Z=154.290,0.037447
X=-201.661 Y=20.509 Z=154.227,0.036729
X=-201.637 Y=20.730 Z=154.071,0.036024
X=-201.763 Y=21.336 Z=153.520,0.042076
X=-201.853 Y=21.937 Z=153.072,0.056537
X=-201.751 Y=22.026 Z=152.884,0.051553
X=-201.449 Y=21.518 Z=152.957,0.0584
X=-201.109 Y=20.677 Z=152.976,0.05526
X=-200.894 Y=19.622 Z=152.846,0.055523
X=-200.882 Y=18.755 Z=152.687,0.055445
X=-200.862 Y=18.351 Z=152.621,0.058667
X=-200.955 Y=18.114 Z=152.677,0.051919
X=-201.199 Y=18.115 Z=152.787,0.056041
X=-201.548 Y=18.537 Z=152.802,0.054948
X=-201.604 Y=19.245 Z=152.746,0.054665
X=-201.666 Y=19.831 Z=152.496,0.055825
X=-201.763 Y=20.036 Z=152.429,0.055358
X=-202.037 Y=20.263 Z=152.390,0.056727
X=-202.455 Y=20.343 Z=152.251,0.054927
X=-202.739 Y=20.127 Z=152.095,0.051937
X=-202.949 Y=19.902 Z=151.896,0.045401
X=-203.060 Y=19.695 Z=151.400,0.043852
X=-202.952 Y=19.552 Z=151.358,0.043229
X=-203.124 Y=19.407 Z=151.578,0.047158
X=-203.496 Y=19.064 Z=151.745,0.042404
X=-203.802 Y=18.551 Z=152.049,0.04487
X=-204.068 Y=17.984 Z=152.532,0.043684
X=-204.288 Y=17.336 Z=152.876,0.044207
X=-204.408 Y=16.829 Z=153.224,0.044999
X=-204.502 Y=16.368 Z=153.443,0.04605
X=-204.825 Y=16.080 Z=153.543,0.044223
