Position, Time(s)
X=-199.868 Y=31.573 Z=157.649,0.008349
X=-199.421 Y=31.358 Z=157.469,0.4
X=-199.626 Y=30.450 Z=157.765,0.015629
X=-199.710 Y=30.256 Z=157.829,0.021625
X=-199.762 Y=30.142 Z=157.827,0.02749
X=-199.844 Y=29.943 Z=157.799,0.036794
X=-199.997 Y=29.689 Z=157.811,0.035073
X=-200.176 Y=29.484 Z=157.786,0.03474
X=-200.431 Y=29.287 Z=157.818,0.033597
X=-200.711 Y=29.078 Z=157.892,0.033317
X=-200.933 Y=28.888 Z=157.959,0.033168
X=-201.020 Y=28.726 Z=158.019,0.03321
X=-201.096 Y=28.520 Z=157.997,0.033941
X=-201.208 Y=28.259 Z=157.997,0.034226
X=-201.315 Y=27.985 Z=157.989,0.033511
X=-201.416 Y=27.655 Z=157.991,0.033229
X=-201.481 Y=27.345 Z=158.002,0.033551
X=-201.539 Y=27.057 Z=158.013,0.033296
X=-201.583 Y=26.818 Z=158.040,0.033265
X=-201.616 Y=26.558 Z=158.057,0.033872
X=-201.676 Y=26.287 Z=158.039,0.033148
X=-201.711 Y=25.982 Z=157.998,0.033033
X=-201.785 Y=25.597 Z=157.949,0.032933
X=-201.834 Y=25.140 Z=157.844,0.032851
X=-201.803 Y=24.648 Z=157.766,0.032732
X=-201.799 Y=24.137 Z=157.735,0.033301
X=-201.892 Y=23.724 Z=157.689,0.032841
X=-202.105 Y=23.349 Z=157.573,0.032863
X=-202.286 Y=23.104 Z=157.543,0.033743
X=-202.503 Y=22.692 Z=157.657,0.033218
X=-202.786 Y=22.159 Z=157.911,0.032857
X=-203.017 Y=21.727 Z=158.080,0.052568
X=-203.208 Y=21.282 Z=158.127,0.054371
X=-203.436 Y=20.547 Z=158.150,0.056216
X=-203.714 Y=19.720 Z=158.310,0.056299
X=-204.035 Y=18.879 Z=158.434,0.055384
X=-204.146 Y=18.348 Z=158.745,0.055602
X=-204.336 Y=18.039 Z=159.026,0.057128
X=-204.546 Y=17.802 Z=159.350,0.054203
X=-204.671 Y=17.592 Z=159.566,0.059766
X=-204.624 Y=17.601 Z=159.859,0.051318
X=-204.595 Y=17.555 Z=159.797,0.054012
X=-204.472 Y=17.857 Z=159.677,0.056253
X=-204.246 Y=18.502 Z=159.544,0.055872
X=-204.042 Y=18.989 Z=159.243,0.055745
X=-203.868 Y=19.438 Z=159.042,0.054349
X=-203.550 Y=19.649 Z=159.006,0.059385
X=-203.284 Y=19.649 Z=158.844,0.050041
X=-203.055 Y=19.597 Z=158.640,0.043573
X=-202.852 Y=19.640 Z=158.402,0.044914
X=-202.697 Y=19.693 Z=158.251,0.044428
X=-202.551 Y=19.758 Z=158.297,0.043419
X=-202.614 Y=19.935 Z=158.397,0.044984
X=-202.625 Y=20.188 Z=158.402,0.044139
X=-202.631 Y=20.444 Z=158.610,0.045992
X=-202.719 Y=20.610 Z=158.786,0.043283
X=-202.924 Y=20.660 Z=159.019,0.045378
X=-203.038 Y=20.681 Z=159.220,0.044475
X=-203.219 Y=20.795 Z=159.414,0.043454
X=-203.292 Y=21.027 Z=159.689,0.043853
X=-203.318 Y=21.309 Z=160.033,0.045771
X=-203.335 Y=21.498 Z=160.228,0.044064
X=-203.218 Y=21.713 Z=160.417,0.045566
X=-203.088 Y=21.977 Z=160.417,0.044139
X=-202.883 Y=22.362 Z=160.328,0.043663
X=-202.623 Y=22.827 Z=160.384,0.044387
X=-202.317 Y=23.276 Z=160.413,0.043716
X=-202.193 Y=23.791 Z=160.309,0.044692
X=-202.240 Y=24.240 Z=160.315,0.045498
X=-202.292 Y=24.524 Z=160.398,0.04402
X=-202.389 Y=24.662 Z=160.267,0.041167
X=-202.389 Y=24.599 Z=160.079,0.043702
X=-202.393 Y=24.528 Z=159.841,0.044414
X=-202.420 Y=24.655 Z=159.751,0.04433
X=-202.598 Y=24.864 Z=159.746,0.045105
X=-202.810 Y=25.022 Z=159.663,0.044195
