Position, Time(s)
X=-202.750 Y=6.379 Z=154.833,0.008333
X=-202.667 Y=6.464 Z=154.845,0.4
X=-201.852 Y=10.615 Z=155.043,0.012559
X=-201.809 Y=11.079 Z=154.947,0.096288
X=-201.719 Y=11.593 Z=154.749,0.048588
X=-201.656 Y=11.941 Z=154.543,0.029789
X=-201.610 Y=12.197 Z=154.390,0.031993
X=-201.584 Y=12.451 Z=154.269,0.034929
X=-201.576 Y=12.675 Z=154.180,0.034583
X=-201.589 Y=12.809 Z=154.182,0.036132
X=-201.675 Y=12.917 Z=154.215,0.034183
X=-201.719 Y=13.061 Z=154.263,0.034659
X=-201.786 Y=13.184 Z=154.304,0.034598
X=-201.796 Y=13.305 Z=154.316,0.034179
X=-201.804 Y=13.407 Z=154.342,0.03399
X=-201.837 Y=13.541 Z=154.383,0.039849
X=-201.839 Y=13.736 Z=154.432,0.02875
X=-201.843 Y=13.880 Z=154.436,0.034113
X=-201.834 Y=13.920 Z=154.456,0.034527
X=-201.844 Y=13.932 Z=154.455,0.035735
X=-201.844 Y=13.875 Z=154.428,0.034923
X=-201.748 Y=13.780 Z=154.448,0.035562
X=-201.703 Y=13.719 Z=154.449,0.033201
X=-201.668 Y=13.701 Z=154.475,0.033591
X=-201.610 Y=13.633 Z=154.479,0.033368
X=-201.596 Y=13.567 Z=154.457,0.03337
X=-201.525 Y=13.494 Z=154.420,0.033347
X=-201.503 Y=13.460 Z=154.392,0.033273
X=-201.495 Y=13.474 Z=154.364,0.033358
X=-201.494 Y=13.571 Z=154.397,0.033256
X=-201.492 Y=13.668 Z=154.437,0.032225
X=-201.498 Y=13.782 Z=154.495,0.032079
X=-201.484 Y=13.958 Z=154.603,0.032318
X=-201.522 Y=14.257 Z=154.653,0.03243
X=-201.588 Y=14.554 Z=154.649,0.03303
X=-201.624 Y=14.924 Z=154.599,0.033651
X=-201.637 Y=15.199 Z=154.567,0.03339
X=-201.658 Y=15.402 Z=154.525,0.034526
X=-201.650 Y=15.517 Z=154.461,0.031466
X=-201.662 Y=15.655 Z=154.398,0.034449
X=-201.691 Y=15.844 Z=154.286,0.032901
X=-201.777 Y=16.125 Z=154.176,0.033061
X=-201.849 Y=16.493 Z=154.004,0.032947
X=-201.922 Y=16.948 Z=153.831,0.035207
X=-201.940 Y=17.469 Z=153.611,0.030923
X=-202.040 Y=17.844 Z=153.490,0.036368
X=-202.152 Y=18.063 Z=153.437,0.031364
X=-202.228 Y=18.071 Z=153.502,0.034143
X=-202.174 Y=17.945 Z=153.599,0.033524
X=-201.970 Y=17.568 Z=153.745,0.03353
X=-202.020 Y=17.204 Z=153.797,0.034577
X=-202.254 Y=17.043 Z=153.883,0.031793
X=-202.304 Y=16.738 Z=154.026,0.032429
X=-202.389 Y=16.517 Z=154.034,0.036888
X=-202.518 Y=16.274 Z=154.041,0.029041
X=-202.654 Y=16.162 Z=154.074,0.03327
X=-202.707 Y=15.944 Z=154.004,0.033896
X=-202.816 Y=15.940 Z=153.939,0.033406
X=-202.930 Y=15.976 Z=153.937,0.033854
X=-203.028 Y=15.897 Z=154.003,0.029871
