Position, Time(s)
X=-199.793 Y=19.849 Z=153.878,0.008333
X=-200.159 Y=20.274 Z=153.983,0.4
X=-201.375 Y=22.420 Z=154.546,0.012479
X=-201.526 Y=23.068 Z=154.752,0.029763
X=-201.678 Y=23.685 Z=154.912,0.028883
X=-201.711 Y=24.238 Z=155.016,0.038007
X=-201.669 Y=24.950 Z=155.067,0.038353
X=-201.551 Y=25.491 Z=155.080,0.035637
X=-201.420 Y=26.036 Z=155.036,0.035388
X=-201.260 Y=26.557 Z=155.004,0.035602
X=-201.090 Y=27.114 Z=154.967,0.036984
X=-200.952 Y=27.471 Z=154.958,0.036174
X=-200.827 Y=27.765 Z=154.944,0.035988
X=-200.554 Y=28.229 Z=154.710,0.036279
X=-200.406 Y=28.545 Z=154.371,0.037485
X=-200.391 Y=28.527 Z=154.371,0.055186
X=-200.521 Y=28.263 Z=154.429,0.053828
X=-200.728 Y=27.899 Z=154.432,0.055827
X=-201.107 Y=27.433 Z=154.324,0.055737
X=-201.537 Y=26.972 Z=154.258,0.055422
X=-201.911 Y=26.461 Z=154.404,0.057197
X=-202.259 Y=25.783 Z=154.561,0.054605
X=-202.509 Y=25.191 Z=154.505,0.054546
X=-202.694 Y=24.806 Z=154.397,0.056092
X=-202.742 Y=24.497 Z=154.342,0.054257
X=-202.698 Y=24.137 Z=154.339,0.055917
X=-202.509 Y=23.647 Z=154.306,0.057177
X=-202.297 Y=23.227 Z=154.264,0.054681
X=-202.054 Y=22.777 Z=154.176,0.054658
X=-201.728 Y=22.369 Z=154.040,0.056974
X=-201.279 Y=22.073 Z=153.901,0.056815
X=-201.085 Y=21.859 Z=153.503,0.053741
X=-201.018 Y=21.807 Z=153.350,0.052968
X=-200.896 Y=21.746 Z=153.138,0.028121
X=-200.959 Y=21.665 Z=152.911,0.037833
X=-201.065 Y=21.566 Z=152.764,0.044635
X=-201.088 Y=21.450 Z=152.575,0.043714
X=-201.053 Y=21.473 Z=152.173,0.044872
X=-201.069 Y=21.453 Z=151.430,0.044541
X=-201.399 Y=21.287 Z=150.794,0.0439
X=-201.431 Y=21.223 Z=150.957,0.046193
X=-201.330 Y=21.296 Z=151.107,0.044857
X=-201.299 Y=21.250 Z=151.037,0.045669
X=-201.320 Y=21.103 Z=150.847,0.042107
X=-201.214 Y=20.954 Z=150.890,0.044169
X=-201.076 Y=20.688 Z=151.132,0.04466
X=-201.139 Y=20.579 Z=151.394,0.045266
X=-201.092 Y=20.446 Z=151.736,0.044879
X=-201.032 Y=20.221 Z=151.914,0.043254
X=-201.121 Y=20.062 Z=151.889,0.043799
X=-201.182 Y=19.899 Z=151.868,0.045353
X=-201.155 Y=19.792 Z=151.850,0.043918
X=-201.162 Y=19.884 Z=152.015,0.046356
X=-201.223 Y=20.130 Z=152.127,0.043993
X=-201.286 Y=20.177 Z=152.212,0.043481
X=-201.405 Y=20.096 Z=152.256,0.0405
X=-201.464 Y=19.885 Z=152.254,0.043978
X=-201.467 Y=19.567 Z=152.097,0.044467
X=-201.531 Y=19.355 Z=152.063,0.04496
X=-201.534 Y=19.345 Z=152.322,0.044633
X=-201.654 Y=19.280 Z=152.463,0.04478
X=-201.744 Y=19.233 Z=152.566,0.043389
X=-201.685 Y=19.190 Z=152.747,0.04444
X=-201.559 Y=19.139 Z=152.919,0.045553
X=-201.489 Y=19.034 Z=153.032,0.046198
X=-201.554 Y=19.037 Z=153.077,0.042775
X=-201.562 Y=19.230 Z=153.176,0.042618
