Position, Time(s)
X=-198.647 Y=26.269 Z=151.773,0.008334
X=-198.219 Y=26.736 Z=151.700,0.4
X=-197.745 Y=26.981 Z=151.445,0.012809
X=-197.678 Y=26.978 Z=151.476,0.02701
X=-197.669 Y=26.975 Z=151.440,0.030088
X=-197.654 Y=26.920 Z=151.465,0.038722
X=-197.638 Y=26.915 Z=151.589,0.038425
X=-197.669 Y=26.755 Z=151.649,0.03697
X=-197.690 Y=26.517 Z=151.703,0.036322
X=-197.738 Y=26.106 Z=151.804,0.037372
X=-197.781 Y=25.398 Z=151.923,0.036432
X=-197.759 Y=24.737 Z=151.878,0.037175
X=-197.803 Y=24.137 Z=151.747,0.037811
X=-197.874 Y=23.576 Z=151.319,0.037103
X=-197.979 Y=23.191 Z=151.013,0.035969
X=-197.946 Y=22.804 Z=150.676,0.037535
X=-198.034 Y=22.540 Z=150.322,0.036597
X=-198.090 Y=22.892 Z=150.080,0.036965
X=-197.907 Y=23.901 Z=150.131,0.040143
X=-198.005 Y=24.825 Z=150.636,0.054814
X=-198.171 Y=25.718 Z=151.152,0.05431
X=-198.424 Y=26.282 Z=151.764,0.056733
X=-198.706 Y=26.241 Z=152.454,0.056302
X=-198.855 Y=26.000 Z=153.062,0.055777
X=-199.007 Y=25.723 Z=153.821,0.05563
X=-199.363 Y=25.545 Z=154.294,0.055402
X=-199.702 Y=25.388 Z=154.647,0.055225
X=-199.896 Y=25.245 Z=154.852,0.054247
X=-200.072 Y=25.211 Z=155.207,0.05581
X=-200.281 Y=25.029 Z=155.158,0.055184
X=-200.495 Y=24.964 Z=155.029,0.055793
X=-200.701 Y=24.846 Z=154.781,0.057008
X=-200.845 Y=24.701 Z=154.683,0.054658
X=-200.891 Y=24.646 Z=154.737,0.054439
X=-200.942 Y=24.401 Z=155.043,0.055907
X=-201.011 Y=23.964 Z=155.324,0.055696
X=-201.087 Y=23.707 Z=155.614,0.052029
X=-201.155 Y=23.538 Z=155.894,0.046809
X=-200.992 Y=23.478 Z=155.966,0.043754
X=-200.792 Y=23.474 Z=155.792,0.043328
X=-200.437 Y=23.386 Z=155.551,0.045161
X=-200.011 Y=23.199 Z=155.301,0.046354
X=-199.650 Y=22.887 Z=154.929,0.044056
X=-199.244 Y=22.654 Z=154.452,0.04631
X=-198.910 Y=22.744 Z=153.704,0.040124
X=-198.407 Y=23.024 Z=152.921,0.045279
X=-197.991 Y=23.293 Z=151.929,0.0449
X=-197.510 Y=23.474 Z=151.124,0.043411
X=-196.946 Y=23.830 Z=150.612,0.04503
X=-196.431 Y=24.149 Z=150.497,0.043951
X=-196.293 Y=24.473 Z=150.655,0.044566
X=-196.282 Y=24.637 Z=150.830,0.045171
X=-196.220 Y=24.634 Z=151.010,0.044608
X=-196.195 Y=24.691 Z=151.136,0.04427
X=-196.112 Y=24.672 Z=151.340,0.044136
X=-196.103 Y=24.484 Z=151.466,0.04425
X=-196.071 Y=24.190 Z=151.689,0.044647
X=-196.088 Y=23.778 Z=151.805,0.044363
X=-196.068 Y=23.607 Z=151.864,0.044568
X=-196.044 Y=23.400 Z=151.870,0.034563
X=-196.229 Y=23.700 Z=151.873,0.039596
X=-196.677 Y=24.438 Z=152.104,0.056965
X=-197.816 Y=25.516 Z=152.307,0.05415
X=-199.335 Y=26.290 Z=152.203,0.055864
X=-200.930 Y=26.936 Z=152.228,0.054716
X=-202.152 Y=27.796 Z=152.669,0.056228
X=-202.489 Y=29.004 Z=153.708,0.055636
X=-202.281 Y=30.255 Z=154.450,0.056745
X=-202.267 Y=30.997 Z=154.199,0.055108
X=-202.305 Y=31.093 Z=153.798,0.054696
X=-202.074 Y=31.041 Z=153.924,0.055165
X=-201.911 Y=31.058 Z=154.089,0.055407
X=-201.793 Y=30.997 Z=154.074,0.0551
X=-201.392 Y=30.848 Z=154.083,0.055537
X=-200.516 Y=30.458 Z=154.142,0.055828
X=-199.140 Y=29.787 Z=154.117,0.05609
X=-197.512 Y=29.006 Z=154.084,0.054906
X=-196.506 Y=28.178 Z=153.784,0.051759
X=-196.335 Y=27.478 Z=153.485,0.056407
X=-196.294 Y=26.930 Z=153.539,0.054784
X=-196.190 Y=26.393 Z=153.522,0.054847
X=-196.208 Y=25.877 Z=153.413,0.056117
X=-196.362 Y=25.402 Z=153.255,0.056149
X=-196.529 Y=25.062 Z=153.149,0.05754
X=-196.672 Y=24.731 Z=153.106,0.053972
X=-196.840 Y=24.334 Z=153.301,0.054649
X=-196.942 Y=24.051 Z=153.513,0.055849
X=-197.115 Y=23.901 Z=153.609,0.055419
X=-197.358 Y=23.814 Z=153.539,0.054737
X=-197.558 Y=23.554 Z=153.314,0.057482
X=-197.854 Y=22.998 Z=152.941,0.054056
X=-198.199 Y=22.326 Z=152.843,0.057116
X=-198.291 Y=22.273 Z=153.174,0.058356
X=-198.184 Y=22.452 Z=153.731,0.053314
X=-198.181 Y=22.540 Z=153.930,0.054176
X=-198.224 Y=22.532 Z=153.808,0.05194
X=-198.426 Y=22.600 Z=153.497,0.029126
X=-198.502 Y=22.581 Z=153.220,0.038436
X=-198.455 Y=22.505 Z=153.291,0.045924
X=-198.398 Y=22.461 Z=153.443,0.042056
X=-198.373 Y=22.687 Z=153.487,0.04387
X=-198.311 Y=23.028 Z=153.521,0.045014
X=-198.195 Y=23.213 Z=153.607,0.044912
X=-198.170 Y=23.293 Z=153.601,0.04457
X=-198.120 Y=23.278 Z=153.616,0.043528
X=-198.014 Y=23.252 Z=153.615,0.045316
X=-197.804 Y=23.220 Z=153.527,0.043681
X=-197.596 Y=23.231 Z=153.503,0.044427
X=-197.322 Y=23.269 Z=153.619,0.044756
X=-197.240 Y=23.343 Z=153.651,0.044842
X=-197.301 Y=23.468 Z=153.686,0.043744
X=-197.287 Y=23.571 Z=153.608,0.044322
X=-197.330 Y=23.827 Z=153.651,0.043963
X=-197.354 Y=23.955 Z=153.774,0.045912
X=-197.432 Y=23.881 Z=153.925,0.045192
X=-197.548 Y=23.683 Z=153.946,0.043946
X=-197.687 Y=23.451 Z=153.990,0.043066
X=-197.858 Y=23.268 Z=154.057,0.045205
X=-197.912 Y=23.258 Z=154.076,0.040971
X=-197.815 Y=23.291 Z=154.069,0.04389
X=-197.724 Y=23.424 Z=154.000,0.044351
X=-197.571 Y=23.523 Z=154.058,0.043853
X=-197.426 Y=23.653 Z=154.178,0.045413
X=-197.394 Y=23.687 Z=154.181,0.044905
X=-197.367 Y=23.810 Z=154.144,0.043217
X=-197.351 Y=24.052 Z=154.122,0.04555
X=-197.409 Y=24.423 Z=154.040,0.044581
X=-197.454 Y=24.804 Z=153.931,0.044649
X=-197.402 Y=25.056 Z=153.819,0.043175
X=-197.365 Y=25.139 Z=153.748,0.043636
X=-197.348 Y=25.023 Z=153.728,0.04469
X=-197.305 Y=24.802 Z=153.739,0.044825
X=-197.341 Y=24.658 Z=153.751,0.045209
X=-197.337 Y=24.654 Z=153.748,0.043521
X=-197.329 Y=24.756 Z=153.730,0.044976
X=-197.348 Y=24.898 Z=153.809,0.044389
X=-197.387 Y=25.014 Z=153.822,0.044434
X=-197.352 Y=25.039 Z=153.886,0.044646
X=-197.305 Y=24.857 Z=153.900,0.045518
X=-197.248 Y=24.357 Z=153.944,0.043558
X=-196.930 Y=23.443 Z=154.107,0.044455
X=-196.567 Y=22.198 Z=154.262,0.040788
X=-196.301 Y=20.985 Z=154.371,0.044944
X=-196.076 Y=20.026 Z=154.417,0.044492
X=-195.864 Y=19.306 Z=154.429,0.043771
X=-195.616 Y=18.595 Z=154.438,0.045492
X=-195.295 Y=18.016 Z=154.334,0.043451
X=-194.909 Y=17.444 Z=154.230,0.044916
X=-194.611 Y=16.976 Z=154.011,0.043616
X=-194.312 Y=16.669 Z=153.779,0.044602
X=-194.055 Y=16.399 Z=153.549,0.044586
X=-193.826 Y=16.144 Z=153.342,0.04565
X=-193.571 Y=15.767 Z=153.214,0.045698
X=-193.317 Y=15.229 Z=153.154,0.041355
X=-193.170 Y=14.675 Z=152.936,0.045267
X=-192.959 Y=14.167 Z=152.648,0.044246
X=-192.768 Y=13.865 Z=152.483,0.043936
X=-192.355 Y=13.703 Z=152.606,0.044346
X=-191.781 Y=13.539 Z=152.775,0.045924
X=-191.056 Y=13.307 Z=152.708,0.04409
X=-190.135 Y=12.935 Z=152.527,0.044362
X=-189.048 Y=12.630 Z=152.215,0.043917
X=-187.782 Y=12.382 Z=151.960,0.044085
X=-186.662 Y=12.224 Z=151.834,0.044952
X=-185.339 Y=11.934 Z=151.701,0.040179
X=-183.980 Y=11.347 Z=151.706,0.045319
X=-182.450 Y=10.738 Z=151.549,0.043009
X=-180.712 Y=10.369 Z=151.140,0.044138
X=-178.716 Y=10.182 Z=150.739,0.053715
X=-176.423 Y=10.269 Z=150.342,0.038581
X=-173.967 Y=10.479 Z=150.031,0.04327
X=-171.211 Y=10.756 Z=149.847,0.04328
X=-168.244 Y=10.999 Z=149.674,0.044644
X=-165.131 Y=11.249 Z=149.674,0.044774
X=-161.856 Y=11.485 Z=150.227,0.043933
X=-158.809 Y=11.842 Z=150.912,0.045152
X=-156.045 Y=12.250 Z=151.866,0.04291
X=-153.801 Y=12.651 Z=152.394,0.045461
X=-151.756 Y=12.907 Z=152.712,0.04467
X=-149.875 Y=13.038 Z=152.960,0.04521
X=-148.148 Y=13.081 Z=153.395,0.043902
X=-146.727 Y=13.129 Z=153.719,0.044924
X=-145.232 Y=13.156 Z=153.925,0.043613
X=-143.552 Y=13.019 Z=153.955,0.045512
X=-141.760 Y=12.843 Z=153.870,0.044098
X=-139.909 Y=12.514 Z=153.772,0.044629
X=-137.900 Y=12.034 Z=153.645,0.03924
X=-135.693 Y=11.407 Z=153.389,0.045014
X=-133.398 Y=10.646 Z=153.017,0.044961
X=-130.919 Y=9.836 Z=152.729,0.045131
X=-128.302 Y=8.827 Z=152.463,0.043064
X=-125.622 Y=7.728 Z=152.151,0.046307
X=-122.841 Y=6.578 Z=151.981,0.043382
X=-119.634 Y=5.568 Z=152.025,0.043947
X=-115.747 Y=5.105 Z=152.337,0.04541
X=-111.709 Y=5.537 Z=152.373,0.044295
X=-108.552 Y=6.462 Z=152.077,0.044265
X=-105.932 Y=6.850 Z=152.278,0.043923
X=-103.841 Y=6.266 Z=152.843,0.044
X=-101.994 Y=4.970 Z=153.418,0.0462
X=-100.120 Y=3.563 Z=153.664,0.043354
X=-97.977 Y=2.469 Z=153.577,0.04435
X=-95.628 Y=1.778 Z=153.232,0.045209
X=-93.390 Y=0.865 Z=152.984,0.043514
X=-91.405 Y=-0.299 Z=152.900,0.04509
X=-89.585 Y=-1.341 Z=152.830,0.050013
X=-87.608 Y=-1.954 Z=152.679,0.037311
X=-85.465 Y=-2.016 Z=152.493,0.044916
X=-82.956 Y=-1.829 Z=152.522,0.04756
X=-80.203 Y=-1.538 Z=152.279,0.043058
