Position, Time(s)
X=-226.348 Y=26.271 Z=11.151,0.008334
X=-226.371 Y=26.271 Z=11.151,0.4
X=-226.364 Y=26.258 Z=11.159,0.010975
X=-226.379 Y=26.266 Z=11.147,0.043721
X=-226.341 Y=26.268 Z=11.133,0.035321
X=-226.352 Y=26.281 Z=11.133,0.043912
X=-226.344 Y=26.280 Z=11.140,0.0419
X=-226.360 Y=26.301 Z=11.151,0.03862
X=-226.368 Y=26.285 Z=11.147,0.036592
X=-226.361 Y=26.269 Z=11.156,0.054835
X=-226.354 Y=26.256 Z=11.158,0.053945
X=-226.392 Y=26.224 Z=11.183,0.057609
X=-226.364 Y=26.210 Z=11.197,0.053385
X=-226.299 Y=26.175 Z=11.270,0.055255
X=-225.483 Y=26.639 Z=12.437,0.055853
X=-225.740 Y=27.081 Z=16.815,0.056068
X=-225.004 Y=27.724 Z=23.087,0.055812
X=-223.690 Y=28.799 Z=31.238,0.055895
X=-222.027 Y=29.697 Z=40.956,0.055119
X=-220.538 Y=30.347 Z=52.097,0.056136
X=-218.816 Y=30.581 Z=63.738,0.057097
X=-216.912 Y=30.790 Z=75.358,0.053048
X=-215.038 Y=31.238 Z=85.649,0.055637
X=-213.286 Y=31.717 Z=94.923,0.056159
X=-211.869 Y=32.375 Z=102.959,0.055534
X=-211.306 Y=32.902 Z=107.457,0.051235
X=-210.620 Y=33.642 Z=112.449,0.034805
X=-210.179 Y=34.502 Z=117.022,0.043102
X=-209.871 Y=35.379 Z=121.104,0.047184
X=-209.666 Y=36.199 Z=124.739,0.043996
X=-209.578 Y=36.738 Z=128.251,0.042967
X=-209.627 Y=36.696 Z=131.961,0.04387
X=-209.901 Y=36.425 Z=135.911,0.044396
X=-210.393 Y=35.874 Z=140.066,0.044321
X=-210.922 Y=35.024 Z=144.573,0.042991
X=-211.397 Y=34.330 Z=148.989,0.047095
X=-211.766 Y=33.851 Z=153.508,0.042202
X=-211.760 Y=33.491 Z=157.922,0.044259
X=-211.667 Y=33.121 Z=162.495,0.044516
X=-211.533 Y=32.666 Z=167.172,0.044542
X=-211.622 Y=31.951 Z=171.714,0.045195
X=-212.088 Y=30.963 Z=176.130,0.043781
X=-212.973 Y=29.489 Z=180.103,0.045248
X=-214.215 Y=27.684 Z=183.409,0.043994
X=-215.566 Y=25.545 Z=185.897,0.043736
X=-217.284 Y=23.018 Z=187.416,0.048755
X=-218.979 Y=20.566 Z=187.775,0.041205
X=-220.600 Y=18.252 Z=187.737,0.044269
X=-222.310 Y=16.541 Z=187.312,0.040977
X=-223.720 Y=15.522 Z=186.649,0.045069
X=-224.252 Y=15.304 Z=186.254,0.044454
X=-224.634 Y=14.745 Z=185.465,0.043693
X=-225.080 Y=13.563 Z=184.702,0.043862
X=-225.494 Y=12.433 Z=183.737,0.045121
X=-226.354 Y=11.973 Z=182.575,0.044122
X=-227.259 Y=12.070 Z=181.607,0.044782
X=-227.805 Y=12.400 Z=180.754,0.04393
X=-228.417 Y=12.201 Z=180.296,0.045673
X=-229.307 Y=11.469 Z=179.358,0.042913
X=-229.874 Y=11.672 Z=178.742,0.045651
X=-230.208 Y=11.179 Z=177.799,0.044285
X=-230.296 Y=12.188 Z=178.268,0.044599
X=-230.075 Y=11.714 Z=178.503,0.045275
X=-230.089 Y=11.639 Z=178.254,0.042438
X=-229.948 Y=11.631 Z=177.846,0.043849
X=-229.684 Y=11.888 Z=177.777,0.04486
X=-229.921 Y=11.801 Z=177.464,0.044448
X=-230.374 Y=11.754 Z=176.755,0.045069
X=-230.586 Y=11.869 Z=175.790,0.044162
X=-231.179 Y=11.847 Z=175.033,0.046053
X=-231.070 Y=11.603 Z=175.546,0.040461
X=-230.978 Y=11.745 Z=176.593,0.043479
X=-231.265 Y=11.885 Z=176.901,0.044167
X=-231.659 Y=11.912 Z=177.652,0.04452
X=-231.951 Y=11.960 Z=178.562,0.048565
X=-231.890 Y=12.291 Z=178.889,0.041458
X=-232.062 Y=13.580 Z=178.567,0.04348
X=-232.452 Y=14.307 Z=178.435,0.04417
X=-232.730 Y=14.531 Z=178.729,0.044323
X=-232.910 Y=14.647 Z=179.016,0.045841
X=-232.672 Y=14.570 Z=179.197,0.042701
X=-232.222 Y=14.280 Z=179.097,0.04547
X=-231.650 Y=14.007 Z=178.708,0.044271
X=-230.948 Y=13.869 Z=178.226,0.044218
X=-230.433 Y=14.073 Z=177.677,0.044383
X=-230.259 Y=14.705 Z=177.534,0.044247
X=-230.287 Y=15.722 Z=177.587,0.045048
X=-230.293 Y=16.711 Z=177.574,0.043897
X=-230.313 Y=17.733 Z=177.337,0.044677
X=-230.191 Y=18.826 Z=177.121,0.044244
X=-229.925 Y=20.188 Z=177.135,0.04488
X=-229.690 Y=21.543 Z=177.166,0.044745
X=-229.488 Y=22.500 Z=177.187,0.044367
X=-229.231 Y=23.365 Z=177.208,0.039776
X=-229.022 Y=24.193 Z=177.184,0.044675
X=-228.990 Y=25.004 Z=176.851,0.044289
X=-229.056 Y=25.491 Z=176.375,0.044146
X=-229.236 Y=25.671 Z=176.033,0.044403
X=-229.467 Y=25.610 Z=175.934,0.04531
X=-229.715 Y=25.621 Z=175.832,0.0444
X=-229.984 Y=25.791 Z=175.888,0.043664
X=-230.272 Y=25.723 Z=175.682,0.044998
X=-230.448 Y=25.255 Z=175.227,0.043799
X=-230.419 Y=25.203 Z=175.463,0.044118
X=-230.353 Y=25.895 Z=174.986,0.045427
X=-230.164 Y=25.860 Z=173.457,0.045019
X=-231.005 Y=25.317 Z=171.867,0.043646
X=-231.582 Y=24.642 Z=170.170,0.044685
X=-232.616 Y=23.819 Z=168.839,0.043514
X=-233.368 Y=22.850 Z=167.899,0.045388
X=-233.118 Y=22.617 Z=169.222,0.043597
X=-232.642 Y=21.723 Z=170.107,0.045222
X=-232.557 Y=20.970 Z=170.589,0.043586
X=-232.562 Y=20.707 Z=170.757,0.045865
X=-232.478 Y=20.566 Z=171.394,0.042803
X=-232.534 Y=19.696 Z=171.757,0.046275
X=-232.271 Y=18.539 Z=172.020,0.03957
X=-232.283 Y=17.792 Z=171.822,0.04446
X=-232.291 Y=17.261 Z=171.688,0.044264
X=-231.872 Y=16.959 Z=172.105,0.044735
X=-232.207 Y=16.553 Z=171.706,0.044569
X=-232.527 Y=15.635 Z=171.462,0.045942
X=-232.510 Y=14.027 Z=171.211,0.043154
X=-232.442 Y=12.226 Z=171.024,0.043172
X=-232.495 Y=10.633 Z=170.892,0.04534
X=-232.997 Y=9.460 Z=170.771,0.044587
X=-233.448 Y=8.748 Z=170.825,0.043889
X=-233.542 Y=8.506 Z=171.046,0.045416
X=-233.408 Y=8.318 Z=171.407,0.043669
X=-233.390 Y=8.243 Z=171.231,0.044641
X=-233.423 Y=8.072 Z=171.081,0.044442
X=-233.507 Y=7.694 Z=170.742,0.045435
X=-233.520 Y=7.222 Z=170.402,0.043306
X=-233.648 Y=6.709 Z=169.841,0.043819
X=-233.667 Y=6.247 Z=169.529,0.044597
X=-233.675 Y=5.961 Z=169.450,0.043757
X=-233.493 Y=5.770 Z=169.574,0.044821
X=-233.551 Y=5.669 Z=169.571,0.045603
X=-233.565 Y=5.686 Z=169.571,0.041594
X=-233.747 Y=5.665 Z=169.748,0.044649
X=-233.950 Y=5.442 Z=170.014,0.042729
X=-234.501 Y=4.748 Z=170.281,0.044875
X=-234.539 Y=4.784 Z=170.377,0.043489
X=-234.500 Y=5.087 Z=170.440,0.045226
X=-234.402 Y=5.392 Z=170.585,0.044456
X=-234.196 Y=5.866 Z=170.558,0.045226
X=-233.991 Y=6.280 Z=170.621,0.04368
X=-233.728 Y=6.886 Z=170.611,0.044366
X=-233.397 Y=7.606 Z=170.580,0.044742
X=-233.196 Y=8.106 Z=170.675,0.044111
X=-233.026 Y=8.306 Z=170.705,0.044179
X=-232.834 Y=8.687 Z=170.777,0.044959
X=-232.631 Y=9.101 Z=170.853,0.04484
X=-232.333 Y=9.692 Z=171.094,0.042855
X=-232.085 Y=10.798 Z=171.359,0.046161
X=-231.853 Y=12.164 Z=171.636,0.044755
X=-231.499 Y=13.807 Z=171.856,0.042613
X=-230.908 Y=15.389 Z=172.009,0.045754
X=-230.322 Y=16.603 Z=171.959,0.045168
X=-229.959 Y=17.330 Z=171.770,0.044718
X=-229.903 Y=17.573 Z=171.574,0.043675
X=-229.930 Y=17.404 Z=171.560,0.043331
X=-229.872 Y=17.157 Z=171.770,0.044977
X=-229.719 Y=16.926 Z=171.991,0.043068
X=-229.457 Y=16.791 Z=172.035,0.045814
X=-229.201 Y=17.116 Z=172.319,0.043722
X=-228.962 Y=17.697 Z=172.608,0.044496
X=-228.806 Y=18.053 Z=172.253,0.044002
X=-228.340 Y=17.956 Z=171.900,0.045387
X=-228.100 Y=17.916 Z=171.626,0.043971
X=-227.896 Y=18.312 Z=171.607,0.045042
X=-227.422 Y=18.480 Z=172.057,0.043798
X=-227.227 Y=18.648 Z=172.586,0.044602
X=-227.177 Y=18.831 Z=173.247,0.044376
X=-227.348 Y=19.226 Z=174.203,0.04448
X=-227.645 Y=19.487 Z=174.703,0.043238
X=-227.759 Y=19.691 Z=174.950,0.045216
X=-227.621 Y=19.528 Z=175.037,0.044565
X=-227.466 Y=19.367 Z=174.806,0.044404
X=-227.416 Y=19.566 Z=174.182,0.044513
X=-227.289 Y=19.762 Z=173.410,0.044514
X=-226.917 Y=19.321 Z=172.704,0.044145
X=-226.595 Y=18.541 Z=172.507,0.045144
X=-226.279 Y=18.137 Z=172.861,0.043964
X=-226.113 Y=17.728 Z=173.757,0.044332
X=-226.371 Y=17.724 Z=174.151,0.044444
X=-226.520 Y=17.633 Z=174.119,0.045009
X=-226.486 Y=17.675 Z=174.196,0.044279
X=-226.363 Y=17.607 Z=174.128,0.044426
X=-226.367 Y=17.469 Z=173.829,0.043274
X=-226.466 Y=17.190 Z=173.571,0.045098
X=-226.581 Y=16.899 Z=173.544,0.045126
X=-226.588 Y=16.750 Z=173.706,0.043989
X=-226.808 Y=16.655 Z=173.394,0.043166
X=-226.901 Y=16.581 Z=173.166,0.04713
X=-226.963 Y=16.539 Z=172.956,0.041966
X=-226.974 Y=16.495 Z=172.815,0.044315
X=-226.929 Y=16.427 Z=172.852,0.044718
X=-226.918 Y=16.370 Z=172.833,0.045042
X=-226.922 Y=16.291 Z=172.693,0.044834
X=-226.938 Y=16.208 Z=172.507,0.044359
X=-226.874 Y=16.144 Z=172.422,0.043259
X=-226.793 Y=16.133 Z=172.399,0.044874
X=-226.595 Y=16.263 Z=172.423,0.045139
X=-226.358 Y=16.477 Z=172.380,0.044124
X=-226.271 Y=16.768 Z=172.224,0.044639
X=-226.218 Y=17.068 Z=172.033,0.043231
X=-226.071 Y=17.260 Z=172.049,0.045351
X=-225.904 Y=17.558 Z=172.209,0.04471
X=-225.790 Y=17.892 Z=172.318,0.043827
X=-225.858 Y=18.201 Z=172.237,0.045168
X=-225.900 Y=18.423 Z=172.289,0.044544
X=-226.010 Y=18.658 Z=172.332,0.043735
X=-226.106 Y=18.897 Z=172.421,0.045849
X=-226.166 Y=19.129 Z=172.535,0.043189
X=-226.241 Y=19.327 Z=172.626,0.044243
X=-226.354 Y=19.365 Z=172.627,0.044924
X=-226.541 Y=19.341 Z=172.522,0.044006
X=-226.609 Y=19.287 Z=172.674,0.046283
X=-226.736 Y=19.389 Z=172.796,0.043482
X=-226.861 Y=19.566 Z=172.936,0.04296
X=-226.904 Y=19.736 Z=173.096,0.045676
X=-226.929 Y=19.951 Z=173.181,0.043534
X=-226.957 Y=20.095 Z=173.042,0.04497
X=-226.965 Y=20.094 Z=172.922,0.043769
X=-227.016 Y=19.964 Z=172.881,0.044693
X=-227.054 Y=19.833 Z=172.863,0.045005
X=-227.061 Y=19.699 Z=172.876,0.043556
X=-227.046 Y=19.487 Z=172.926,0.044912
X=-226.857 Y=19.299 Z=172.981,0.045267
X=-226.623 Y=19.184 Z=173.049,0.044007
X=-226.294 Y=18.958 Z=173.079,0.044383
X=-225.835 Y=18.612 Z=173.067,0.044436
X=-225.334 Y=18.292 Z=173.000,0.044733
X=-224.974 Y=17.934 Z=172.864,0.044591
X=-224.637 Y=17.636 Z=172.710,0.044153
X=-224.544 Y=17.507 Z=172.561,0.04505
X=-224.495 Y=17.296 Z=172.643,0.043714
X=-224.431 Y=16.987 Z=172.655,0.044174
X=-224.438 Y=16.509 Z=172.548,0.044228
X=-224.480 Y=15.974 Z=172.389,0.044795
X=-224.465 Y=15.239 Z=172.337,0.045036
X=-224.080 Y=14.381 Z=172.495,0.043177
X=-223.506 Y=13.311 Z=172.517,0.04405
X=-222.875 Y=12.447 Z=172.120,0.046482
X=-221.871 Y=12.125 Z=171.964,0.043405
X=-220.413 Y=12.557 Z=171.876,0.044484
X=-218.464 Y=13.405 Z=171.826,0.044334
X=-216.182 Y=14.127 Z=171.733,0.046054
X=-213.416 Y=14.590 Z=171.597,0.04345
X=-210.214 Y=14.991 Z=171.385,0.043787
X=-206.552 Y=15.538 Z=170.956,0.045548
X=-202.596 Y=16.242 Z=170.762,0.044087
X=-198.513 Y=17.029 Z=170.374,0.04393
X=-194.960 Y=17.543 Z=169.871,0.044452
X=-191.755 Y=17.749 Z=169.989,0.04494
X=-188.888 Y=17.853 Z=170.855,0.044739
X=-186.294 Y=17.975 Z=171.993,0.044352
X=-184.224 Y=17.797 Z=173.084,0.044416
X=-182.479 Y=17.556 Z=174.180,0.045327
X=-180.662 Y=17.367 Z=175.002,0.044599
X=-178.847 Y=17.268 Z=175.184,0.045553
X=-176.960 Y=17.228 Z=174.824,0.043105
X=-174.765 Y=17.082 Z=174.392,0.043518
X=-172.538 Y=16.785 Z=173.994,0.045225
X=-170.153 Y=16.364 Z=173.739,0.044914
X=-167.648 Y=15.801 Z=173.618,0.044067
X=-164.896 Y=15.150 Z=173.403,0.044424
X=-162.054 Y=14.483 Z=172.969,0.044929
X=-159.060 Y=13.683 Z=172.477,0.043568
X=-155.975 Y=12.813 Z=171.919,0.045114
X=-152.698 Y=11.777 Z=171.436,0.044923
X=-149.308 Y=10.631 Z=171.068,0.043265
X=-145.873 Y=9.376 Z=171.122,0.043052
X=-142.499 Y=8.055 Z=171.712,0.048375
X=-139.462 Y=6.713 Z=173.073,0.039596
X=-136.869 Y=5.798 Z=174.230,0.045643
X=-134.407 Y=5.269 Z=174.864,0.044177
X=-131.920 Y=4.871 Z=175.280,0.043763
