Position, Time(s)
X=-206.991 Y=31.332 Z=88.290,0.255086
X=-203.272 Y=35.558 Z=102.752,0.4
X=-197.710 Y=42.119 Z=125.159,0.013398
X=-196.705 Y=43.398 Z=131.107,0.033501
X=-196.382 Y=43.632 Z=135.686,0.033786
X=-196.240 Y=43.867 Z=142.050,0.038838
X=-196.376 Y=43.704 Z=146.736,0.038976
X=-196.630 Y=43.508 Z=151.528,0.03729
X=-197.018 Y=43.256 Z=157.028,0.036823
X=-197.663 Y=43.008 Z=161.252,0.038153
X=-198.808 Y=42.597 Z=166.272,0.037287
X=-199.608 Y=42.276 Z=169.359,0.037863
X=-200.669 Y=41.798 Z=172.139,0.037474
X=-202.488 Y=40.882 Z=175.622,0.037247
X=-204.219 Y=40.024 Z=178.325,0.038051
X=-205.995 Y=38.940 Z=180.633,0.037255
X=-208.402 Y=37.276 Z=183.192,0.038578
X=-211.249 Y=35.566 Z=185.047,0.03707
X=-214.849 Y=33.899 Z=185.882,0.037286
X=-218.578 Y=32.401 Z=185.422,0.042842
X=-222.306 Y=30.979 Z=184.041,0.05449
X=-222.974 Y=28.920 Z=183.805,0.053811
X=-222.508 Y=27.212 Z=183.134,0.056024
X=-221.837 Y=25.592 Z=182.615,0.056604
X=-221.513 Y=24.972 Z=182.029,0.055357
X=-221.673 Y=24.792 Z=181.080,0.054497
X=-221.985 Y=24.198 Z=180.104,0.054265
X=-222.180 Y=22.903 Z=179.762,0.056343
X=-222.882 Y=23.255 Z=179.616,0.056476
X=-223.037 Y=23.164 Z=179.125,0.054302
X=-223.101 Y=23.033 Z=179.010,0.056015
X=-223.917 Y=22.910 Z=179.278,0.056717
X=-224.456 Y=23.418 Z=179.853,0.053646
X=-224.976 Y=24.027 Z=179.546,0.056033
X=-225.262 Y=26.024 Z=178.284,0.056144
X=-225.457 Y=26.725 Z=177.837,0.051328
X=-225.644 Y=28.759 Z=176.632,0.030334
X=-224.855 Y=29.901 Z=176.342,0.038286
X=-223.906 Y=30.888 Z=176.432,0.036684
