Position, Time(s)
X=-227.347 Y=29.705 Z=11.625,0.008333
X=-227.310 Y=29.684 Z=11.625,0.4
X=-227.288 Y=29.696 Z=11.627,0.014042
X=-227.293 Y=29.699 Z=11.634,0.039629
X=-227.285 Y=29.649 Z=11.609,0.033055
X=-227.340 Y=29.704 Z=11.622,0.038385
X=-227.308 Y=29.698 Z=11.616,0.03932
X=-227.311 Y=29.704 Z=11.610,0.03717
X=-227.266 Y=29.677 Z=11.582,0.036326
X=-227.154 Y=29.670 Z=11.590,0.037286
X=-226.890 Y=29.607 Z=11.584,0.036467
X=-226.873 Y=29.583 Z=11.609,0.036252
X=-226.956 Y=29.621 Z=11.602,0.037401
X=-227.072 Y=29.642 Z=11.592,0.036201
X=-227.131 Y=29.608 Z=11.601,0.035985
X=-227.001 Y=29.622 Z=11.617,0.036154
X=-226.914 Y=29.656 Z=11.621,0.037618
X=-226.842 Y=29.663 Z=11.629,0.036529
X=-226.831 Y=29.660 Z=11.614,0.036025
X=-226.746 Y=29.629 Z=11.593,0.037801
X=-226.758 Y=29.611 Z=11.588,0.035898
X=-226.793 Y=29.612 Z=11.577,0.036094
X=-226.198 Y=29.539 Z=11.579,0.054322
X=-225.522 Y=29.554 Z=11.923,0.053611
X=-226.403 Y=29.871 Z=13.263,0.05452
X=-226.029 Y=30.429 Z=17.028,0.056375
X=-224.855 Y=30.703 Z=20.563,0.05503
X=-223.285 Y=31.682 Z=28.777,0.055308
X=-220.286 Y=32.498 Z=37.805,0.056792
X=-217.247 Y=33.081 Z=47.024,0.055055
X=-214.561 Y=33.198 Z=56.947,0.055294
X=-212.654 Y=33.243 Z=68.274,0.055511
X=-211.472 Y=33.505 Z=79.742,0.055235
X=-210.597 Y=34.166 Z=90.101,0.057852
X=-209.648 Y=35.177 Z=98.926,0.054398
X=-208.625 Y=36.494 Z=106.141,0.05538
X=-207.640 Y=38.019 Z=112.500,0.055558
X=-206.903 Y=39.595 Z=118.466,0.056782
X=-206.349 Y=41.090 Z=124.418,0.053679
X=-206.325 Y=41.345 Z=126.015,0.051764
X=-206.263 Y=41.933 Z=130.747,0.031512
X=-206.429 Y=42.351 Z=135.440,0.038496
X=-206.829 Y=42.483 Z=139.685,0.036435
X=-207.363 Y=42.362 Z=143.906,0.03993
X=-207.858 Y=42.079 Z=148.091,0.046261
X=-208.136 Y=41.813 Z=151.969,0.042051
X=-208.173 Y=41.460 Z=156.422,0.043499
X=-208.204 Y=41.268 Z=160.935,0.044558
X=-208.591 Y=40.918 Z=165.270,0.044846
X=-209.214 Y=40.061 Z=169.193,0.043644
X=-209.757 Y=38.906 Z=173.062,0.044753
X=-210.630 Y=37.482 Z=175.933,0.044847
X=-211.664 Y=36.010 Z=178.243,0.044391
X=-213.018 Y=34.275 Z=180.092,0.044809
X=-214.681 Y=32.398 Z=181.597,0.044098
X=-216.386 Y=30.631 Z=182.627,0.044778
X=-218.395 Y=28.924 Z=183.516,0.043541
X=-220.611 Y=27.401 Z=183.950,0.04528
X=-222.973 Y=26.200 Z=184.221,0.043276
X=-225.243 Y=25.284 Z=184.027,0.044284
X=-227.218 Y=24.713 Z=183.452,0.04574
X=-228.818 Y=24.315 Z=182.508,0.044097
X=-229.890 Y=24.057 Z=181.594,0.041701
X=-230.320 Y=23.737 Z=181.017,0.042734
X=-229.979 Y=23.408 Z=180.604,0.045657
X=-229.129 Y=22.454 Z=180.557,0.043703
X=-228.580 Y=21.485 Z=180.207,0.043314
X=-228.396 Y=20.980 Z=179.285,0.045123
X=-229.114 Y=20.772 Z=177.524,0.045001
X=-230.668 Y=21.744 Z=176.875,0.044677
X=-229.675 Y=21.262 Z=177.493,0.043922
X=-228.008 Y=21.166 Z=177.461,0.043499
X=-227.640 Y=20.631 Z=176.607,0.045949
X=-227.956 Y=20.800 Z=175.738,0.043334
X=-228.278 Y=20.356 Z=174.873,0.045731
X=-228.360 Y=19.873 Z=174.480,0.043423
X=-228.734 Y=19.679 Z=174.973,0.044409
X=-228.332 Y=19.426 Z=176.349,0.045622
X=-228.557 Y=19.196 Z=177.297,0.043207
X=-228.810 Y=19.121 Z=178.470,0.044758
X=-229.154 Y=19.333 Z=179.770,0.043926
X=-229.571 Y=19.486 Z=180.425,0.044353
X=-229.825 Y=19.534 Z=180.766,0.046029
X=-229.870 Y=19.271 Z=181.120,0.043398
X=-229.805 Y=19.182 Z=181.512,0.043493
X=-230.161 Y=19.789 Z=181.473,0.045699
X=-230.855 Y=20.252 Z=181.514,0.043685
X=-231.241 Y=20.475 Z=181.745,0.044657
X=-231.682 Y=20.466 Z=181.833,0.043714
X=-231.861 Y=20.318 Z=182.118,0.045517
X=-231.759 Y=19.847 Z=182.232,0.044522
X=-231.362 Y=19.212 Z=182.253,0.042178
X=-231.067 Y=18.823 Z=182.038,0.044948
X=-230.948 Y=18.659 Z=181.790,0.04442
X=-230.745 Y=18.854 Z=181.547,0.045036
X=-230.585 Y=19.353 Z=181.259,0.045137
X=-230.432 Y=19.554 Z=181.122,0.044474
X=-230.460 Y=19.653 Z=180.955,0.043966
X=-230.483 Y=19.902 Z=180.698,0.044176
X=-230.653 Y=20.330 Z=180.532,0.045282
X=-230.754 Y=20.673 Z=180.515,0.045374
X=-230.735 Y=20.551 Z=180.499,0.043848
X=-230.729 Y=20.315 Z=180.508,0.043913
X=-230.858 Y=20.210 Z=180.447,0.044797
X=-231.049 Y=20.162 Z=180.022,0.044023
X=-231.217 Y=19.662 Z=179.507,0.044809
X=-231.358 Y=18.911 Z=178.962,0.044137
X=-231.295 Y=17.599 Z=178.960,0.047268
X=-231.079 Y=16.179 Z=178.889,0.042826
X=-231.239 Y=15.057 Z=178.476,0.043186
X=-231.766 Y=14.366 Z=178.246,0.045538
X=-232.235 Y=13.993 Z=178.374,0.044726
X=-232.483 Y=13.893 Z=178.429,0.044054
X=-232.489 Y=13.912 Z=178.452,0.04528
X=-232.377 Y=13.989 Z=178.443,0.042497
X=-232.128 Y=13.915 Z=178.255,0.043972
X=-231.923 Y=13.758 Z=177.894,0.045227
X=-231.649 Y=13.725 Z=177.536,0.043054
