Position, Time(s)
X=-210.497 Y=-5.976 Z=173.749,0.008334
X=-210.315 Y=-5.925 Z=173.500,0.4
X=-209.934 Y=-5.658 Z=173.254,0.016055
X=-209.831 Y=-5.613 Z=173.238,0.025761
X=-209.774 Y=-5.545 Z=173.267,0.02947
X=-209.700 Y=-5.427 Z=173.394,0.038024
X=-209.551 Y=-5.296 Z=173.619,0.038621
X=-209.296 Y=-5.223 Z=173.760,0.047845
X=-209.106 Y=-5.173 Z=173.743,0.054601
X=-208.991 Y=-5.103 Z=173.628,0.05696
X=-208.806 Y=-5.047 Z=173.619,0.055416
X=-208.675 Y=-4.969 Z=173.502,0.054661
X=-208.616 Y=-4.900 Z=173.311,0.056215
X=-208.458 Y=-4.890 Z=173.216,0.05567
X=-208.272 Y=-4.879 Z=173.190,0.057091
X=-208.115 Y=-4.862 Z=173.166,0.053429
X=-207.941 Y=-4.797 Z=172.866,0.055966
X=-207.632 Y=-4.789 Z=172.152,0.055163
X=-207.233 Y=-4.812 Z=171.300,0.05581
X=-207.008 Y=-4.888 Z=170.698,0.055387
X=-206.830 Y=-4.941 Z=170.341,0.056857
X=-206.639 Y=-4.955 Z=169.908,0.055251
X=-206.499 Y=-4.964 Z=169.579,0.055733
X=-206.436 Y=-4.935 Z=169.403,0.055714
X=-206.449 Y=-4.941 Z=169.401,0.055231
X=-206.387 Y=-4.975 Z=169.480,0.028633
X=-206.442 Y=-5.004 Z=169.611,0.035808
X=-206.473 Y=-5.040 Z=169.810,0.03594
X=-206.501 Y=-4.979 Z=170.106,0.040609
X=-206.519 Y=-4.887 Z=170.308,0.04585
X=-206.498 Y=-4.779 Z=170.593,0.041796
X=-206.454 Y=-4.728 Z=170.942,0.046925
X=-206.499 Y=-4.669 Z=171.251,0.041343
X=-206.513 Y=-4.646 Z=171.470,0.045168
X=-206.535 Y=-4.639 Z=171.671,0.045403
X=-206.489 Y=-4.676 Z=171.918,0.044004
X=-206.578 Y=-4.750 Z=172.089,0.043572
X=-206.708 Y=-4.825 Z=172.268,0.046166
X=-206.723 Y=-4.859 Z=172.498,0.04284
X=-206.764 Y=-4.804 Z=172.566,0.045838
X=-206.811 Y=-4.764 Z=172.628,0.044624
X=-206.902 Y=-4.668 Z=172.655,0.047662
X=-207.000 Y=-4.653 Z=172.727,0.042258
X=-207.085 Y=-4.639 Z=172.706,0.041441
X=-207.084 Y=-4.683 Z=172.727,0.046214
X=-207.101 Y=-4.725 Z=172.733,0.043292
X=-207.167 Y=-4.770 Z=172.768,0.044798
X=-207.212 Y=-4.836 Z=172.733,0.045073
X=-207.167 Y=-4.854 Z=172.731,0.039777
X=-207.268 Y=-4.839 Z=172.741,0.043235
X=-207.382 Y=-4.886 Z=172.776,0.045812
X=-207.287 Y=-4.908 Z=172.788,0.044313
X=-207.228 Y=-4.908 Z=172.972,0.044852
X=-207.188 Y=-4.996 Z=172.967,0.043624
X=-207.114 Y=-5.114 Z=173.070,0.044924
X=-207.044 Y=-5.241 Z=173.096,0.044113
X=-206.984 Y=-5.293 Z=173.146,0.043723
X=-206.927 Y=-5.299 Z=173.408,0.045557
X=-206.964 Y=-5.341 Z=173.556,0.044087
X=-207.051 Y=-5.448 Z=173.392,0.044585
X=-207.173 Y=-5.577 Z=173.223,0.044169
X=-207.263 Y=-5.715 Z=173.008,0.04348
X=-207.484 Y=-5.677 Z=172.920,0.045266
X=-207.797 Y=-5.612 Z=172.918,0.045128
X=-208.172 Y=-5.432 Z=172.965,0.046892
X=-208.579 Y=-5.285 Z=172.846,0.041556
X=-208.848 Y=-5.088 Z=172.675,0.045
X=-208.861 Y=-5.030 Z=172.537,0.043563
X=-208.483 Y=-4.813 Z=172.667,0.044907
X=-208.007 Y=-4.595 Z=172.772,0.04434
X=-207.426 Y=-4.478 Z=172.770,0.047829
X=-206.601 Y=-4.432 Z=172.789,0.037775
X=-205.892 Y=-4.398 Z=172.796,0.044227
X=-205.240 Y=-4.364 Z=172.821,0.045372
X=-204.666 Y=-4.394 Z=172.890,0.044106
X=-204.191 Y=-4.470 Z=172.751,0.045204
X=-203.809 Y=-4.647 Z=172.676,0.04333
X=-203.533 Y=-4.836 Z=172.756,0.044578
X=-203.232 Y=-4.918 Z=172.878,0.044659
X=-202.900 Y=-4.949 Z=172.846,0.043175
X=-202.658 Y=-4.954 Z=172.644,0.045366
X=-202.446 Y=-4.965 Z=172.420,0.043558
X=-202.336 Y=-4.841 Z=172.261,0.045813
X=-202.267 Y=-4.693 Z=172.425,0.044687
X=-202.251 Y=-4.525 Z=172.407,0.043844
X=-202.335 Y=-4.426 Z=172.521,0.043385
X=-202.627 Y=-4.281 Z=172.323,0.045884
X=-202.751 Y=-4.124 Z=172.484,0.046521
X=-202.850 Y=-4.020 Z=172.662,0.041409
X=-203.059 Y=-4.016 Z=172.531,0.0446
X=-203.345 Y=-4.204 Z=172.444,0.044363
X=-203.536 Y=-4.384 Z=172.472,0.04406
X=-203.767 Y=-4.531 Z=172.526,0.044502
X=-204.075 Y=-4.690 Z=172.646,0.040518
X=-204.261 Y=-4.938 Z=172.734,0.045115
X=-204.231 Y=-5.220 Z=172.813,0.044003
X=-204.215 Y=-5.460 Z=172.719,0.045083
X=-204.152 Y=-5.666 Z=172.664,0.043976
X=-203.985 Y=-5.765 Z=172.593,0.044638
X=-203.823 Y=-5.781 Z=172.436,0.044797
X=-203.745 Y=-5.725 Z=172.311,0.04365
X=-203.688 Y=-5.564 Z=172.209,0.04466
X=-203.673 Y=-5.294 Z=172.130,0.045018
X=-203.689 Y=-4.962 Z=172.112,0.044863
X=-203.758 Y=-4.681 Z=172.038,0.044026
X=-203.873 Y=-4.347 Z=172.034,0.044446
X=-204.003 Y=-4.005 Z=172.081,0.044657
X=-204.150 Y=-3.742 Z=172.036,0.043675
X=-204.316 Y=-3.483 Z=171.814,0.044403
X=-204.449 Y=-3.258 Z=171.664,0.044845
X=-204.570 Y=-3.083 Z=171.615,0.044493
X=-204.703 Y=-2.910 Z=171.712,0.044524
X=-204.802 Y=-2.675 Z=171.831,0.044845
X=-204.895 Y=-2.300 Z=171.912,0.043296
X=-205.069 Y=-1.700 Z=171.933,0.04633
X=-205.150 Y=-1.130 Z=171.872,0.04329
X=-205.243 Y=-0.582 Z=171.851,0.041061
X=-205.361 Y=0.194 Z=171.880,0.044262
X=-205.441 Y=0.973 Z=171.945,0.045812
X=-205.550 Y=1.342 Z=171.844,0.044102
X=-205.576 Y=1.597 Z=171.829,0.045437
X=-205.582 Y=1.770 Z=171.787,0.042752
X=-205.667 Y=2.143 Z=171.891,0.044723
X=-205.984 Y=2.740 Z=171.978,0.044644
X=-206.457 Y=3.595 Z=172.321,0.045313
X=-206.903 Y=4.113 Z=172.237,0.045084
X=-207.000 Y=4.566 Z=172.200,0.044134
X=-206.921 Y=4.982 Z=172.038,0.043963
X=-207.018 Y=5.240 Z=171.681,0.044166
X=-207.329 Y=5.320 Z=171.311,0.044487
X=-207.725 Y=5.141 Z=171.103,0.043858
X=-208.247 Y=4.841 Z=171.042,0.045292
X=-208.824 Y=4.551 Z=171.199,0.043302
X=-209.214 Y=4.280 Z=171.238,0.045219
X=-209.588 Y=4.075 Z=171.048,0.049538
X=-209.787 Y=4.006 Z=170.956,0.041475
X=-210.022 Y=3.842 Z=170.734,0.042542
X=-210.113 Y=3.750 Z=170.964,0.043825
X=-209.934 Y=3.462 Z=171.052,0.041194
X=-209.829 Y=3.438 Z=170.852,0.044996
X=-209.774 Y=3.483 Z=170.635,0.042592
X=-209.636 Y=3.613 Z=170.748,0.04538
X=-209.477 Y=3.792 Z=171.092,0.044685
X=-209.075 Y=4.002 Z=171.664,0.045368
X=-208.807 Y=4.061 Z=172.023,0.042411
X=-208.747 Y=4.168 Z=172.210,0.046315
X=-208.670 Y=4.189 Z=172.272,0.043693
X=-208.398 Y=4.007 Z=172.163,0.043513
X=-208.111 Y=3.957 Z=171.950,0.044881
X=-207.925 Y=3.825 Z=171.525,0.044397
X=-207.508 Y=3.742 Z=171.192,0.045455
X=-206.892 Y=3.321 Z=170.834,0.043031
X=-206.170 Y=2.883 Z=170.622,0.044904
X=-205.580 Y=2.348 Z=170.420,0.045906
X=-205.068 Y=1.818 Z=170.624,0.043879
X=-204.655 Y=1.055 Z=170.754,0.044067
X=-204.436 Y=0.195 Z=170.707,0.043843
X=-204.239 Y=-0.687 Z=170.737,0.045782
X=-204.126 Y=-1.637 Z=170.528,0.043225
X=-204.035 Y=-2.385 Z=170.332,0.044223
X=-203.980 Y=-2.763 Z=170.250,0.043927
X=-203.794 Y=-2.810 Z=170.198,0.040948
X=-203.456 Y=-2.441 Z=169.948,0.045964
X=-202.855 Y=-1.852 Z=169.902,0.044081
X=-202.097 Y=-1.069 Z=169.545,0.044456
X=-201.080 Y=-0.295 Z=168.821,0.044185
X=-199.836 Y=0.383 Z=168.117,0.044612
X=-198.389 Y=0.846 Z=167.804,0.044944
X=-197.238 Y=1.168 Z=167.688,0.044019
X=-195.540 Y=1.447 Z=168.259,0.043686
X=-193.343 Y=1.711 Z=168.609,0.046379
X=-191.011 Y=1.924 Z=168.327,0.042977
X=-188.705 Y=2.144 Z=167.932,0.044461
X=-186.446 Y=2.180 Z=167.703,0.043954
X=-184.156 Y=2.057 Z=167.686,0.043791
X=-181.823 Y=2.006 Z=167.406,0.045892
X=-179.553 Y=1.918 Z=166.996,0.045973
X=-177.324 Y=1.755 Z=166.622,0.043446
X=-174.961 Y=1.523 Z=166.560,0.043087
X=-172.633 Y=1.196 Z=167.176,0.045129
X=-170.340 Y=0.770 Z=168.326,0.043479
X=-168.162 Y=0.336 Z=169.227,0.045201
X=-165.812 Y=0.191 Z=169.443,0.043208
X=-163.827 Y=0.340 Z=169.167,0.045328
X=-161.628 Y=0.699 Z=168.660,0.040041
X=-159.408 Y=1.131 Z=168.757,0.046043
X=-157.157 Y=1.135 Z=169.283,0.043281
X=-154.923 Y=0.770 Z=169.814,0.044979
X=-152.640 Y=0.062 Z=170.103,0.044228
X=-150.436 Y=-0.730 Z=169.989,0.04532
X=-148.214 Y=-1.659 Z=169.792,0.043057
X=-146.173 Y=-2.514 Z=169.572,0.048565
X=-144.140 Y=-3.337 Z=169.290,0.043155
X=-142.171 Y=-3.804 Z=168.977,0.04335
X=-139.952 Y=-4.003 Z=168.763,0.044048
X=-137.597 Y=-3.550 Z=168.399,0.046108
X=-135.004 Y=-2.809 Z=168.077,0.052419
X=-132.563 Y=-2.193 Z=168.468,0.037206
X=-129.945 Y=-1.572 Z=169.591,0.042972
X=-126.953 Y=-0.911 Z=170.748,0.043748
X=-124.165 Y=-0.501 Z=171.160,0.045087
X=-121.537 Y=-0.144 Z=170.431,0.044504
X=-119.019 Y=0.042 Z=169.399,0.044467
X=-116.750 Y=-0.075 Z=169.030,0.043909
X=-114.639 Y=-0.130 Z=169.241,0.044449
X=-112.724 Y=-0.174 Z=169.948,0.045208
X=-110.617 Y=-0.558 Z=170.583,0.04018
X=-108.604 Y=-0.816 Z=170.242,0.044953
X=-106.343 Y=-1.047 Z=169.700,0.045984
X=-104.078 Y=-1.388 Z=169.420,0.042191
X=-101.774 Y=-1.770 Z=169.222,0.044416
X=-99.582 Y=-2.225 Z=169.114,0.046811
X=-97.477 Y=-2.644 Z=169.017,0.041903
X=-95.061 Y=-3.191 Z=169.161,0.044653
X=-92.931 Y=-3.936 Z=169.744,0.044572
X=-91.122 Y=-4.657 Z=170.083,0.044562
X=-89.552 Y=-5.468 Z=170.180,0.04485
X=-87.796 Y=-6.111 Z=170.036,0.044519
X=-86.006 Y=-6.853 Z=170.042,0.044533
X=-84.371 Y=-7.482 Z=170.127,0.04361
X=-83.089 Y=-7.917 Z=170.344,0.044982
X=-81.950 Y=-8.426 Z=171.003,0.044251
X=-80.814 Y=-8.949 Z=171.453,0.043709
X=-79.837 Y=-9.310 Z=171.350,0.044979
X=-78.849 Y=-9.669 Z=171.018,0.044793
X=-78.073 Y=-9.934 Z=170.767,0.044553
X=-77.516 Y=-10.054 Z=170.510,0.042725
X=-77.295 Y=-10.099 Z=170.487,0.047633
X=-77.100 Y=-10.101 Z=170.674,0.041872
X=-76.708 Y=-10.085 Z=170.742,0.042377
X=-76.331 Y=-10.036 Z=170.734,0.0451
X=-75.766 Y=-10.134 Z=170.774,0.043246
X=-75.239 Y=-10.182 Z=170.678,0.044919
X=-74.538 Y=-10.285 Z=170.521,0.04456
X=-73.762 Y=-10.339 Z=170.264,0.045437
X=-72.994 Y=-10.456 Z=170.165,0.043041
X=-72.316 Y=-10.548 Z=170.088,0.045921
X=-71.772 Y=-10.545 Z=169.978,0.043622
X=-71.282 Y=-10.456 Z=170.018,0.044332
X=-70.740 Y=-10.441 Z=170.185,0.043924
X=-70.159 Y=-10.286 Z=170.175,0.044841
X=-69.630 Y=-10.075 Z=170.028,0.044569
X=-69.132 Y=-9.781 Z=169.937,0.042916
X=-68.800 Y=-9.402 Z=169.786,0.04546
X=-68.623 Y=-9.034 Z=169.884,0.045058
X=-68.452 Y=-8.645 Z=169.960,0.043861
X=-68.226 Y=-8.285 Z=170.102,0.044243
X=-68.026 Y=-7.941 Z=170.153,0.044382
X=-67.887 Y=-7.543 Z=170.118,0.045275
X=-67.788 Y=-7.252 Z=170.177,0.044261
X=-67.677 Y=-6.923 Z=170.153,0.044624
X=-67.490 Y=-6.585 Z=170.129,0.042792
X=-67.142 Y=-6.233 Z=170.073,0.045054
X=-66.704 Y=-5.806 Z=169.972,0.044421
X=-66.293 Y=-5.387 Z=169.903,0.044637
X=-65.672 Y=-4.849 Z=169.804,0.044883
X=-65.266 Y=-4.422 Z=169.816,0.044154
X=-64.772 Y=-4.030 Z=169.721,0.044585
X=-64.458 Y=-3.777 Z=169.582,0.043371
X=-64.259 Y=-3.675 Z=169.515,0.045601
X=-64.038 Y=-3.717 Z=169.633,0.043243
X=-63.684 Y=-3.718 Z=169.613,0.044666
X=-63.179 Y=-3.677 Z=169.535,0.044568
X=-62.491 Y=-3.602 Z=169.429,0.044173
