Position, Time(s)
X=-207.605 Y=-0.032 Z=172.171,0.008334
X=-207.666 Y=-0.152 Z=172.217,0.4
X=-207.667 Y=-0.236 Z=172.272,0.013846
X=-207.668 Y=-0.218 Z=172.257,0.022765
X=-207.683 Y=-0.207 Z=172.239,0.030747
X=-207.641 Y=-0.224 Z=172.201,0.037414
X=-207.592 Y=-0.227 Z=172.160,0.036829
X=-207.546 Y=-0.206 Z=172.152,0.037223
X=-207.481 Y=-0.194 Z=172.156,0.036097
X=-207.437 Y=-0.191 Z=172.184,0.036503
X=-207.433 Y=-0.188 Z=172.192,0.038503
X=-207.396 Y=-0.145 Z=172.181,0.037594
X=-207.403 Y=-0.138 Z=172.200,0.038742
X=-207.386 Y=-0.174 Z=172.257,0.0377
X=-207.395 Y=-0.225 Z=172.260,0.036965
X=-207.311 Y=-0.263 Z=172.250,0.039208
X=-207.293 Y=-0.239 Z=172.244,0.038395
X=-207.299 Y=-0.183 Z=172.241,0.04979
X=-207.299 Y=-0.216 Z=172.247,0.054011
X=-207.291 Y=-0.218 Z=172.221,0.05435
X=-207.247 Y=-0.241 Z=172.235,0.056753
X=-207.256 Y=-0.281 Z=172.251,0.054518
X=-207.252 Y=-0.305 Z=172.259,0.054951
X=-207.317 Y=-0.298 Z=172.252,0.056186
X=-207.355 Y=-0.339 Z=172.270,0.055388
X=-207.368 Y=-0.281 Z=172.269,0.05676
X=-207.412 Y=-0.248 Z=172.282,0.056051
X=-207.446 Y=-0.262 Z=172.293,0.054098
X=-207.485 Y=-0.236 Z=172.282,0.056004
X=-207.469 Y=-0.210 Z=172.264,0.055125
X=-207.494 Y=-0.134 Z=172.242,0.056666
X=-207.449 Y=-0.106 Z=172.232,0.054255
X=-207.468 Y=-0.045 Z=172.224,0.056692
X=-207.461 Y=-0.021 Z=172.238,0.0515
X=-207.497 Y=-0.011 Z=172.245,0.033659
X=-207.489 Y=-0.007 Z=172.228,0.044001
X=-207.470 Y=-0.018 Z=172.245,0.045776
X=-207.479 Y=-0.042 Z=172.241,0.044185
X=-207.495 Y=-0.015 Z=172.235,0.04356
X=-207.503 Y=-0.012 Z=172.222,0.044356
X=-207.517 Y=-0.002 Z=172.226,0.044769
X=-207.509 Y=0.009 Z=172.228,0.046586
X=-207.510 Y=0.023 Z=172.247,0.045438
X=-207.551 Y=0.053 Z=172.241,0.044658
X=-207.541 Y=0.035 Z=172.246,0.040737
X=-207.519 Y=0.040 Z=172.246,0.04376
X=-207.500 Y=0.038 Z=172.252,0.045582
X=-207.509 Y=0.088 Z=172.238,0.044154
X=-207.496 Y=0.131 Z=172.229,0.044528
