Position, Time(s)
X=-199.865 Y=-5.104 Z=182.762,0.008334
X=-200.544 Y=-5.457 Z=182.004,0.4
X=-200.513 Y=-5.403 Z=178.699,0.013973
X=-200.519 Y=-5.588 Z=178.169,0.028316
X=-200.468 Y=-5.637 Z=177.824,0.029651
X=-200.689 Y=-5.759 Z=177.450,0.038436
X=-200.845 Y=-5.830 Z=176.996,0.036566
X=-200.894 Y=-5.872 Z=176.460,0.037041
X=-201.248 Y=-6.021 Z=175.659,0.038214
X=-201.407 Y=-6.142 Z=174.805,0.036406
X=-201.347 Y=-6.163 Z=174.349,0.035897
X=-201.441 Y=-6.241 Z=174.047,0.038405
X=-201.395 Y=-6.234 Z=174.028,0.037977
X=-201.511 Y=-6.168 Z=174.040,0.037428
X=-201.660 Y=-6.291 Z=174.076,0.038168
X=-201.805 Y=-6.332 Z=173.977,0.037101
X=-202.054 Y=-6.449 Z=173.577,0.038445
X=-202.162 Y=-6.488 Z=173.435,0.037276
X=-202.191 Y=-6.408 Z=173.364,0.037089
X=-202.280 Y=-6.355 Z=173.360,0.038196
X=-202.383 Y=-6.296 Z=173.374,0.036515
X=-202.711 Y=-6.253 Z=173.293,0.03649
X=-202.873 Y=-6.259 Z=173.211,0.03768
X=-202.846 Y=-6.385 Z=173.085,0.036438
X=-202.936 Y=-6.398 Z=172.783,0.035989
X=-202.939 Y=-6.590 Z=172.723,0.048703
X=-203.071 Y=-6.492 Z=172.576,0.054986
X=-203.348 Y=-6.557 Z=172.398,0.055591
X=-203.439 Y=-6.590 Z=172.304,0.056123
X=-203.357 Y=-6.620 Z=172.233,0.055034
X=-203.377 Y=-6.657 Z=172.152,0.055045
X=-203.367 Y=-6.729 Z=172.321,0.055194
X=-203.521 Y=-6.835 Z=172.501,0.056009
X=-203.653 Y=-6.860 Z=172.333,0.054613
X=-203.815 Y=-6.741 Z=172.193,0.056332
X=-203.949 Y=-6.635 Z=172.227,0.055969
X=-204.049 Y=-6.423 Z=172.586,0.055534
X=-204.267 Y=-6.085 Z=173.116,0.055599
X=-204.584 Y=-5.641 Z=173.658,0.054903
X=-205.048 Y=-5.121 Z=173.880,0.056142
X=-205.461 Y=-4.598 Z=173.713,0.055918
X=-205.702 Y=-4.174 Z=173.493,0.056735
X=-205.593 Y=-3.797 Z=173.180,0.055483
X=-205.132 Y=-3.657 Z=173.137,0.05514
X=-204.543 Y=-3.705 Z=172.892,0.042222
X=-204.166 Y=-3.380 Z=172.685,0.0428
X=-204.170 Y=-2.846 Z=172.530,0.045003
X=-204.582 Y=-2.546 Z=172.300,0.045123
X=-204.644 Y=-2.629 Z=172.602,0.043655
X=-205.285 Y=-2.597 Z=172.982,0.044103
X=-205.807 Y=-2.608 Z=173.259,0.044375
X=-206.141 Y=-2.518 Z=173.417,0.043885
X=-206.289 Y=-2.547 Z=173.612,0.045209
X=-206.357 Y=-2.893 Z=173.587,0.04513
X=-206.496 Y=-3.347 Z=173.646,0.046064
X=-206.682 Y=-3.692 Z=173.835,0.040798
X=-206.757 Y=-3.794 Z=174.046,0.046014
X=-206.942 Y=-3.800 Z=173.949,0.043939
