Position, Time(s)
X=-209.080 Y=-0.261 Z=157.550,0.008333
X=-208.899 Y=-0.391 Z=157.436,0.4
X=-208.778 Y=-0.125 Z=157.307,0.014763
X=-208.754 Y=-0.059 Z=157.247,0.020245
X=-208.751 Y=-0.009 Z=157.177,0.029437
X=-208.670 Y=0.013 Z=157.185,0.03695
X=-208.626 Y=-0.035 Z=157.210,0.037402
X=-208.594 Y=-0.107 Z=157.206,0.036036
X=-208.613 Y=-0.083 Z=157.183,0.034532
X=-208.611 Y=-0.094 Z=157.209,0.035515
X=-208.589 Y=-0.164 Z=157.267,0.034953
X=-208.581 Y=-0.342 Z=157.326,0.049424
X=-208.626 Y=-0.520 Z=157.305,0.051502
X=-208.726 Y=-0.688 Z=157.316,0.056497
X=-208.759 Y=-0.848 Z=157.276,0.05493
X=-208.736 Y=-1.020 Z=157.295,0.055507
X=-208.775 Y=-1.193 Z=157.275,0.054614
X=-208.770 Y=-1.346 Z=157.204,0.056234
X=-208.808 Y=-1.382 Z=157.230,0.056582
X=-208.724 Y=-1.335 Z=157.284,0.053982
X=-208.755 Y=-1.272 Z=157.192,0.056609
X=-208.698 Y=-1.329 Z=157.093,0.055521
X=-208.634 Y=-1.286 Z=156.984,0.055089
X=-208.667 Y=-1.154 Z=156.898,0.056224
X=-208.736 Y=-0.778 Z=156.876,0.055573
X=-208.823 Y=-0.427 Z=156.883,0.055797
X=-208.971 Y=-0.267 Z=156.827,0.055145
X=-209.217 Y=-0.130 Z=156.606,0.056005
X=-209.333 Y=-0.115 Z=156.438,0.051521
X=-209.456 Y=-0.136 Z=156.360,0.04493
X=-209.514 Y=-0.074 Z=156.305,0.044135
X=-209.514 Y=-0.013 Z=156.286,0.044109
X=-209.525 Y=-0.064 Z=156.256,0.043643
X=-209.380 Y=-0.178 Z=156.306,0.045123
X=-209.240 Y=-0.316 Z=156.446,0.044316
X=-209.279 Y=-0.416 Z=156.469,0.044566
X=-209.276 Y=-0.474 Z=156.254,0.044156
