Position, Time(s)
X=-208.293 Y=-0.190 Z=158.343,0.008334
X=-208.125 Y=0.251 Z=158.889,0.4
X=-208.010 Y=3.407 Z=158.550,0.016909
X=-208.121 Y=3.521 Z=158.681,0.094534
X=-208.342 Y=3.403 Z=158.918,0.036853
X=-208.644 Y=3.110 Z=158.964,0.030799
X=-208.883 Y=2.755 Z=158.922,0.036765
X=-209.202 Y=2.298 Z=158.722,0.041628
X=-209.304 Y=2.138 Z=158.748,0.030274
X=-209.577 Y=1.869 Z=158.725,0.034461
X=-209.724 Y=1.598 Z=158.696,0.035222
X=-209.878 Y=1.239 Z=158.548,0.035117
X=-210.030 Y=0.828 Z=158.237,0.0355
X=-210.126 Y=0.417 Z=158.047,0.036635
X=-210.177 Y=0.068 Z=157.947,0.03441
X=-210.274 Y=-0.192 Z=158.076,0.035172
X=-210.357 Y=-0.303 Z=158.179,0.03526
X=-210.398 Y=-0.455 Z=158.256,0.034616
X=-210.369 Y=-0.652 Z=158.344,0.036143
X=-210.298 Y=-0.931 Z=158.245,0.040041
X=-210.258 Y=-1.282 Z=158.124,0.031834
X=-210.176 Y=-1.491 Z=158.114,0.035846
X=-210.153 Y=-1.742 Z=158.049,0.034678
X=-210.101 Y=-2.105 Z=158.048,0.036489
X=-210.105 Y=-2.462 Z=158.082,0.035156
X=-210.052 Y=-2.570 Z=158.087,0.035005
X=-209.982 Y=-2.494 Z=158.095,0.034547
X=-209.858 Y=-2.445 Z=158.159,0.034242
X=-209.809 Y=-2.521 Z=158.220,0.034568
X=-209.712 Y=-2.617 Z=158.200,0.034678
X=-209.596 Y=-2.732 Z=158.167,0.036887
X=-209.505 Y=-2.831 Z=158.100,0.03475
X=-209.416 Y=-2.883 Z=157.985,0.034886
X=-209.365 Y=-2.836 Z=157.932,0.034395
X=-209.266 Y=-2.829 Z=157.902,0.033813
X=-209.131 Y=-2.916 Z=157.755,0.035091
X=-209.053 Y=-2.931 Z=157.645,0.035305
X=-208.952 Y=-2.775 Z=157.630,0.036128
X=-208.962 Y=-2.619 Z=157.556,0.035074
X=-208.948 Y=-2.595 Z=157.623,0.035088
X=-208.928 Y=-2.556 Z=157.708,0.034596
X=-208.964 Y=-2.486 Z=157.826,0.040505
X=-209.020 Y=-2.453 Z=157.912,0.032034
X=-209.176 Y=-2.362 Z=157.907,0.035092
X=-209.222 Y=-2.245 Z=157.933,0.035385
X=-209.324 Y=-2.196 Z=157.985,0.034819
X=-209.427 Y=-2.206 Z=158.069,0.035505
X=-209.531 Y=-2.216 Z=158.240,0.037433
X=-209.681 Y=-2.156 Z=158.284,0.035978
X=-209.831 Y=-2.165 Z=158.162,0.035224
X=-209.943 Y=-2.240 Z=158.038,0.037038
X=-210.095 Y=-2.349 Z=157.894,0.037457
X=-210.250 Y=-2.410 Z=157.774,0.035989
X=-210.425 Y=-2.543 Z=157.686,0.034631
X=-210.502 Y=-2.586 Z=157.767,0.038429
X=-210.601 Y=-2.601 Z=157.756,0.03341
X=-210.704 Y=-2.593 Z=157.833,0.031692
X=-210.909 Y=-2.617 Z=157.802,0.034325
X=-211.034 Y=-2.638 Z=157.740,0.041656
X=-211.174 Y=-2.685 Z=157.679,0.04326
X=-211.198 Y=-2.687 Z=157.704,0.044673
X=-211.246 Y=-2.720 Z=157.642,0.044464
X=-211.272 Y=-2.728 Z=157.528,0.046718
X=-211.274 Y=-2.788 Z=157.457,0.041891
X=-211.228 Y=-2.812 Z=157.401,0.04485
X=-211.245 Y=-2.748 Z=157.314,0.045419
X=-211.275 Y=-2.745 Z=157.222,0.043665
X=-211.244 Y=-2.780 Z=157.230,0.043997
X=-211.180 Y=-2.775 Z=157.368,0.043747
X=-211.232 Y=-2.762 Z=157.372,0.045327
X=-211.281 Y=-2.583 Z=157.509,0.044733
X=-211.355 Y=-2.330 Z=157.529,0.04438
X=-211.487 Y=-2.249 Z=157.365,0.043808
X=-211.471 Y=-2.243 Z=157.391,0.044947
X=-211.336 Y=-2.135 Z=157.453,0.044123
X=-211.385 Y=-2.182 Z=157.472,0.044485
X=-211.506 Y=-2.245 Z=157.659,0.044629
X=-211.412 Y=-2.510 Z=157.997,0.044708
X=-211.365 Y=-2.679 Z=158.264,0.044595
X=-211.132 Y=-2.895 Z=158.560,0.040825
X=-211.088 Y=-3.155 Z=158.907,0.045023
X=-210.896 Y=-3.397 Z=159.410,0.043502
X=-210.819 Y=-3.510 Z=159.680,0.045656
X=-210.676 Y=-3.567 Z=159.998,0.043853
X=-210.537 Y=-3.624 Z=160.106,0.045229
X=-210.511 Y=-3.528 Z=160.216,0.043369
X=-210.534 Y=-3.392 Z=160.391,0.044104
X=-210.537 Y=-3.156 Z=160.680,0.045797
X=-210.629 Y=-2.851 Z=160.664,0.043677
X=-210.753 Y=-2.476 Z=160.591,0.046928
X=-210.821 Y=-2.160 Z=160.340,0.043844
X=-210.824 Y=-1.936 Z=160.048,0.042716
X=-210.819 Y=-1.827 Z=159.789,0.045212
X=-210.651 Y=-1.751 Z=159.754,0.043439
X=-210.622 Y=-1.565 Z=159.559,0.044162
X=-210.600 Y=-1.219 Z=159.370,0.045189
X=-210.610 Y=-0.766 Z=159.336,0.043947
X=-210.690 Y=-0.215 Z=159.333,0.045693
X=-210.788 Y=0.316 Z=159.109,0.046442
X=-210.903 Y=0.877 Z=158.867,0.046992
X=-210.983 Y=1.344 Z=158.467,0.040741
X=-211.118 Y=1.719 Z=157.739,0.043304
X=-211.160 Y=1.946 Z=157.388,0.049519
X=-210.998 Y=2.060 Z=157.502,0.038243
X=-210.899 Y=2.019 Z=157.475,0.046209
X=-210.744 Y=1.877 Z=157.461,0.041079
X=-210.557 Y=1.664 Z=157.517,0.044255
X=-210.317 Y=1.433 Z=157.669,0.043802
X=-210.075 Y=1.171 Z=157.791,0.044667
X=-209.836 Y=0.860 Z=157.810,0.044525
X=-209.661 Y=0.580 Z=157.788,0.043351
X=-209.490 Y=0.285 Z=157.803,0.044047
X=-209.336 Y=0.045 Z=157.781,0.04524
X=-209.209 Y=-0.188 Z=157.761,0.043794
X=-209.139 Y=-0.393 Z=157.789,0.046108
X=-209.060 Y=-0.658 Z=157.859,0.043195
X=-208.974 Y=-0.884 Z=157.991,0.044259
X=-208.908 Y=-1.158 Z=158.076,0.04452
X=-208.822 Y=-1.428 Z=158.136,0.044909
X=-208.746 Y=-1.611 Z=158.160,0.043481
X=-208.736 Y=-1.765 Z=158.164,0.044617
X=-208.677 Y=-1.932 Z=158.309,0.046091
X=-208.587 Y=-2.179 Z=158.379,0.042876
X=-208.457 Y=-2.451 Z=158.381,0.045248
X=-208.363 Y=-2.711 Z=158.351,0.03974
X=-208.250 Y=-2.965 Z=158.395,0.044885
X=-208.149 Y=-3.216 Z=158.469,0.043588
X=-208.012 Y=-3.383 Z=158.572,0.044884
X=-207.833 Y=-3.587 Z=158.554,0.045697
X=-207.715 Y=-3.790 Z=158.598,0.042561
X=-207.625 Y=-3.988 Z=158.770,0.04555
X=-207.545 Y=-4.213 Z=158.867,0.044324
X=-207.552 Y=-4.364 Z=158.950,0.045269
X=-207.622 Y=-4.318 Z=158.944,0.045584
X=-207.841 Y=-4.180 Z=158.846,0.041814
X=-208.169 Y=-3.968 Z=158.803,0.045314
X=-208.493 Y=-3.796 Z=158.912,0.045144
X=-208.765 Y=-3.683 Z=159.047,0.044366
X=-209.013 Y=-3.583 Z=159.154,0.045283
X=-209.258 Y=-3.334 Z=159.187,0.049126
X=-209.462 Y=-3.093 Z=159.165,0.050403
X=-209.590 Y=-2.863 Z=159.158,0.033404
X=-209.685 Y=-2.668 Z=159.156,0.046801
X=-209.741 Y=-2.478 Z=159.193,0.040914
X=-209.729 Y=-2.288 Z=159.200,0.045446
X=-209.737 Y=-2.090 Z=159.235,0.044641
X=-209.730 Y=-1.911 Z=159.231,0.043607
X=-209.698 Y=-1.759 Z=159.203,0.040912
X=-209.708 Y=-1.597 Z=159.158,0.045004
X=-209.823 Y=-1.355 Z=159.133,0.047757
X=-209.873 Y=-1.206 Z=159.136,0.040288
X=-209.983 Y=-1.066 Z=159.210,0.044881
X=-210.065 Y=-1.003 Z=159.212,0.045578
X=-210.096 Y=-0.967 Z=159.243,0.042956
X=-210.104 Y=-0.984 Z=159.265,0.044086
X=-210.078 Y=-1.023 Z=159.342,0.044943
