Position, Time(s)
X=-212.969 Y=-3.807 Z=162.137,0.008333
X=-213.465 Y=-2.061 Z=162.381,0.4
X=-213.840 Y=3.225 Z=162.563,0.013259
X=-213.915 Y=4.244 Z=162.577,0.023006
X=-214.039 Y=5.180 Z=162.564,0.029507
X=-214.253 Y=6.139 Z=162.609,0.036209
X=-214.425 Y=7.073 Z=162.596,0.036332
X=-214.667 Y=7.951 Z=162.564,0.035328
X=-214.935 Y=8.792 Z=162.577,0.034299
X=-215.344 Y=9.730 Z=162.580,0.034301
X=-215.781 Y=10.451 Z=162.611,0.034209
X=-216.245 Y=11.130 Z=162.640,0.033987
X=-216.653 Y=11.708 Z=162.753,0.034085
X=-216.915 Y=12.129 Z=162.841,0.034296
X=-217.103 Y=12.465 Z=162.917,0.034664
X=-217.240 Y=12.684 Z=162.944,0.036297
X=-217.338 Y=12.796 Z=162.973,0.034752
X=-217.359 Y=12.855 Z=162.971,0.034193
X=-217.311 Y=12.828 Z=162.951,0.034303
X=-217.184 Y=12.619 Z=162.941,0.03433
X=-216.503 Y=11.876 Z=163.055,0.03413
X=-215.558 Y=10.603 Z=163.227,0.041216
X=-214.575 Y=9.014 Z=163.334,0.055642
X=-213.744 Y=7.223 Z=163.431,0.053825
X=-213.168 Y=5.392 Z=163.483,0.056069
X=-212.873 Y=3.820 Z=163.521,0.055314
X=-212.751 Y=2.571 Z=163.525,0.055265
X=-212.680 Y=1.679 Z=163.552,0.055994
X=-212.577 Y=1.042 Z=163.601,0.054468
X=-212.500 Y=0.584 Z=163.638,0.056067
X=-212.328 Y=0.249 Z=163.660,0.054747
X=-212.124 Y=0.014 Z=163.679,0.056793
X=-211.889 Y=-0.220 Z=163.703,0.054857
X=-211.670 Y=-0.405 Z=163.685,0.055913
X=-211.493 Y=-0.627 Z=163.686,0.055021
X=-211.347 Y=-0.834 Z=163.693,0.056155
X=-211.271 Y=-0.962 Z=163.670,0.054538
X=-211.137 Y=-0.999 Z=163.622,0.057257
X=-211.031 Y=-0.926 Z=163.637,0.050315
X=-210.920 Y=-0.685 Z=163.675,0.034292
X=-210.979 Y=-0.107 Z=163.770,0.045336
X=-211.118 Y=0.458 Z=163.978,0.04297
X=-211.454 Y=0.934 Z=164.174,0.044464
X=-211.764 Y=1.227 Z=164.394,0.045825
X=-212.090 Y=1.388 Z=164.525,0.044514
X=-212.314 Y=1.428 Z=164.651,0.045892
X=-212.536 Y=1.412 Z=164.721,0.043708
X=-212.708 Y=1.286 Z=164.785,0.043334
X=-212.765 Y=1.051 Z=164.813,0.044016
X=-212.828 Y=0.844 Z=164.798,0.045108
X=-212.840 Y=0.609 Z=164.764,0.045879
X=-212.842 Y=0.375 Z=164.702,0.042406
X=-212.850 Y=0.121 Z=164.670,0.045192
X=-212.864 Y=-0.125 Z=164.608,0.044936
X=-212.893 Y=-0.394 Z=164.604,0.043903
X=-212.921 Y=-0.709 Z=164.606,0.044965
X=-212.901 Y=-1.038 Z=164.633,0.043458
X=-212.923 Y=-1.309 Z=164.612,0.045914
X=-212.902 Y=-1.580 Z=164.588,0.042689
X=-212.844 Y=-1.943 Z=164.537,0.046062
X=-212.833 Y=-2.231 Z=164.516,0.045127
X=-212.792 Y=-2.536 Z=164.510,0.038011
X=-212.785 Y=-2.797 Z=164.506,0.045242
X=-212.773 Y=-3.103 Z=164.513,0.044384
X=-212.726 Y=-3.414 Z=164.503,0.042659
X=-212.689 Y=-3.737 Z=164.497,0.046325
X=-212.610 Y=-4.065 Z=164.466,0.044178
X=-212.577 Y=-4.387 Z=164.508,0.044228
X=-212.573 Y=-4.707 Z=164.521,0.044358
X=-212.620 Y=-4.955 Z=164.536,0.045508
X=-212.661 Y=-5.248 Z=164.528,0.043239
X=-212.745 Y=-5.534 Z=164.562,0.044124
X=-212.796 Y=-5.930 Z=164.623,0.044605
X=-212.859 Y=-6.290 Z=164.721,0.044627
X=-212.910 Y=-6.595 Z=164.805,0.044358
X=-212.962 Y=-6.788 Z=164.889,0.045239
X=-212.996 Y=-6.942 Z=164.955,0.043816
X=-213.066 Y=-7.006 Z=164.986,0.044133
