Position, Time(s)
X=-212.980 Y=-26.347 Z=161.107,0.008333
X=-212.725 Y=-25.815 Z=161.261,0.4
X=-212.039 Y=-24.548 Z=161.443,0.015195
X=-211.951 Y=-24.330 Z=161.473,0.025277
X=-211.878 Y=-24.113 Z=161.506,0.029444
X=-211.811 Y=-23.894 Z=161.548,0.036325
X=-211.799 Y=-23.611 Z=161.609,0.037953
X=-211.846 Y=-23.263 Z=161.678,0.03517
X=-211.993 Y=-22.935 Z=161.776,0.045051
X=-212.133 Y=-22.687 Z=161.853,0.05444
X=-212.307 Y=-22.497 Z=161.930,0.056557
X=-212.459 Y=-22.305 Z=161.985,0.057395
X=-212.678 Y=-22.175 Z=162.002,0.053448
X=-212.901 Y=-22.125 Z=162.003,0.056088
X=-213.069 Y=-22.128 Z=161.985,0.055134
X=-213.206 Y=-22.082 Z=161.951,0.055421
X=-213.316 Y=-22.028 Z=161.928,0.054897
X=-213.436 Y=-21.886 Z=161.903,0.055751
X=-213.518 Y=-21.748 Z=161.904,0.056464
X=-213.532 Y=-21.577 Z=161.915,0.055094
X=-213.459 Y=-21.274 Z=161.916,0.055307
X=-213.318 Y=-20.854 Z=161.931,0.057308
X=-212.983 Y=-20.110 Z=161.957,0.057426
X=-212.569 Y=-19.196 Z=162.070,0.052231
X=-212.202 Y=-18.357 Z=162.144,0.056836
X=-211.887 Y=-17.412 Z=162.219,0.039316
X=-211.643 Y=-16.378 Z=162.273,0.046116
X=-211.359 Y=-15.337 Z=162.348,0.045101
X=-211.064 Y=-14.199 Z=162.312,0.04419
X=-210.913 Y=-13.011 Z=162.223,0.042693
X=-210.912 Y=-11.835 Z=162.258,0.045692
X=-210.982 Y=-10.813 Z=162.300,0.044558
X=-211.188 Y=-9.777 Z=162.405,0.044484
X=-211.411 Y=-8.774 Z=162.488,0.044395
X=-211.649 Y=-7.729 Z=162.534,0.04513
X=-211.834 Y=-6.694 Z=162.476,0.044408
X=-212.157 Y=-5.315 Z=161.919,0.043769
X=-212.764 Y=-3.979 Z=161.146,0.044624
X=-213.234 Y=-2.948 Z=161.022,0.045774
X=-213.844 Y=-2.162 Z=161.082,0.042665
X=-214.475 Y=-1.529 Z=161.375,0.043708
X=-214.955 Y=-1.060 Z=161.619,0.044737
X=-215.347 Y=-0.643 Z=161.684,0.047401
X=-215.687 Y=-0.247 Z=161.618,0.042554
X=-216.009 Y=0.114 Z=161.607,0.043998
X=-216.223 Y=0.395 Z=161.721,0.043639
X=-216.372 Y=0.568 Z=161.828,0.044141
X=-216.461 Y=0.653 Z=161.890,0.040443
X=-216.453 Y=0.608 Z=161.972,0.044419
X=-216.351 Y=0.503 Z=162.091,0.044289
X=-216.086 Y=0.320 Z=162.261,0.045553
X=-215.773 Y=0.036 Z=162.311,0.043921
X=-215.272 Y=-0.403 Z=162.368,0.043678
X=-214.605 Y=-1.035 Z=162.508,0.045274
X=-213.857 Y=-1.859 Z=162.655,0.046192
X=-213.203 Y=-2.749 Z=162.859,0.042726
X=-212.760 Y=-3.610 Z=162.985,0.045603
X=-212.431 Y=-4.424 Z=163.156,0.044062
X=-212.237 Y=-5.157 Z=163.288,0.044659
X=-212.176 Y=-5.673 Z=163.443,0.043413
X=-212.166 Y=-6.035 Z=163.528,0.044145
X=-212.157 Y=-6.265 Z=163.561,0.045702
X=-212.142 Y=-6.417 Z=163.590,0.043733
X=-212.134 Y=-6.522 Z=163.658,0.044955
X=-212.148 Y=-6.581 Z=163.695,0.043715
X=-212.166 Y=-6.568 Z=163.735,0.045234
X=-212.191 Y=-6.520 Z=163.688,0.044745
X=-212.227 Y=-6.387 Z=163.692,0.044369
X=-212.309 Y=-6.247 Z=163.661,0.043737
X=-212.359 Y=-6.173 Z=163.683,0.044503
X=-212.502 Y=-6.074 Z=163.726,0.040187
X=-212.655 Y=-6.020 Z=163.795,0.045448
X=-212.761 Y=-6.040 Z=163.849,0.044002
X=-212.866 Y=-6.136 Z=163.876,0.044127
X=-212.958 Y=-6.252 Z=163.883,0.044739
X=-213.028 Y=-6.387 Z=163.820,0.044216
X=-213.056 Y=-6.582 Z=163.775,0.04414
X=-213.111 Y=-6.836 Z=163.754,0.044353
X=-213.126 Y=-7.077 Z=163.754,0.046238
X=-213.198 Y=-7.303 Z=163.740,0.042884
X=-213.202 Y=-7.537 Z=163.727,0.044844
X=-213.209 Y=-7.781 Z=163.727,0.044342
X=-213.242 Y=-7.979 Z=163.726,0.044595
X=-213.269 Y=-8.137 Z=163.738,0.044415
X=-213.257 Y=-8.299 Z=163.768,0.044765
X=-213.245 Y=-8.403 Z=163.804,0.044611
