Position, Time(s)
X=-159.873 Y=8.346 Z=168.001,0.320369
X=-159.951 Y=8.395 Z=168.062,0.4
X=-159.409 Y=8.644 Z=167.899,0.015594
X=-159.078 Y=8.699 Z=167.720,0.03797
X=-158.902 Y=8.699 Z=167.591,0.038576
X=-158.753 Y=8.686 Z=167.484,0.038083
X=-158.628 Y=8.614 Z=167.454,0.040478
X=-158.541 Y=8.535 Z=167.483,0.040776
X=-158.508 Y=8.417 Z=167.541,0.040761
X=-158.400 Y=8.250 Z=167.552,0.039372
X=-158.292 Y=8.032 Z=167.508,0.040684
X=-158.213 Y=7.803 Z=167.440,0.055927
X=-158.203 Y=7.550 Z=167.444,0.053351
X=-158.219 Y=7.388 Z=167.484,0.056471
X=-158.213 Y=7.218 Z=167.563,0.05393
X=-158.202 Y=7.147 Z=167.623,0.055968
X=-158.091 Y=7.044 Z=167.573,0.056184
X=-157.953 Y=6.996 Z=167.485,0.055432
X=-157.744 Y=6.969 Z=167.416,0.054402
X=-157.486 Y=6.942 Z=167.322,0.058462
X=-157.141 Y=6.882 Z=166.999,0.053104
X=-156.773 Y=6.821 Z=166.646,0.055936
X=-156.423 Y=6.806 Z=166.321,0.055493
X=-155.973 Y=6.757 Z=165.770,0.055237
X=-155.491 Y=6.754 Z=164.982,0.056218
X=-155.015 Y=6.676 Z=164.012,0.057277
X=-154.622 Y=6.628 Z=163.313,0.053961
X=-154.456 Y=6.776 Z=163.202,0.052754
X=-154.411 Y=6.821 Z=163.438,0.056053
X=-154.538 Y=6.359 Z=163.730,0.054713
X=-154.913 Y=5.390 Z=163.991,0.056421
X=-155.748 Y=4.142 Z=164.449,0.054935
X=-156.961 Y=3.401 Z=164.944,0.057785
X=-157.791 Y=3.538 Z=165.265,0.061392
X=-157.999 Y=4.000 Z=165.269,0.054124
X=-157.908 Y=4.573 Z=165.040,0.051875
X=-157.651 Y=4.978 Z=164.873,0.05583
X=-157.095 Y=5.303 Z=164.801,0.051401
X=-156.442 Y=5.546 Z=164.701,0.056311
X=-155.611 Y=5.806 Z=164.526,0.055176
X=-154.470 Y=6.041 Z=164.336,0.055586
X=-153.069 Y=6.093 Z=164.130,0.055246
X=-151.572 Y=5.990 Z=163.962,0.055323
X=-150.004 Y=5.708 Z=163.848,0.055686
X=-148.252 Y=5.306 Z=163.693,0.055391
X=-146.325 Y=4.761 Z=163.425,0.051615
X=-144.223 Y=4.052 Z=163.106,0.055118
X=-142.190 Y=3.161 Z=162.831,0.056954
X=-140.029 Y=1.905 Z=163.015,0.056236
X=-137.997 Y=0.586 Z=163.333,0.055367
X=-135.828 Y=-0.713 Z=163.595,0.054575
X=-133.509 Y=-1.985 Z=163.852,0.056345
X=-131.150 Y=-3.318 Z=163.900,0.054727
X=-128.778 Y=-4.589 Z=163.682,0.056
X=-126.278 Y=-5.560 Z=163.432,0.055272
X=-124.248 Y=-6.454 Z=163.501,0.056276
X=-123.060 Y=-7.516 Z=164.029,0.056022
X=-122.093 Y=-8.648 Z=164.315,0.055538
X=-121.194 Y=-9.883 Z=164.276,0.055236
X=-120.136 Y=-10.923 Z=164.157,0.054802
X=-118.366 Y=-11.404 Z=163.992,0.055924
X=-115.496 Y=-10.884 Z=163.347,0.055176
X=-112.743 Y=-10.005 Z=162.806,0.056039
X=-110.689 Y=-9.376 Z=163.110,0.052257
X=-109.254 Y=-8.910 Z=162.782,0.055667
X=-108.580 Y=-8.501 Z=162.433,0.055728
X=-108.937 Y=-8.753 Z=162.875,0.056038
X=-110.403 Y=-9.226 Z=162.706,0.053804
X=-113.683 Y=-9.319 Z=161.449,0.056013
X=-117.474 Y=-9.461 Z=161.110,0.055145
X=-120.682 Y=-9.499 Z=160.873,0.055599
X=-123.853 Y=-9.300 Z=160.920,0.054681
X=-127.211 Y=-9.374 Z=162.748,0.055877
