Position, Time(s)
X=-159.499 Y=-12.463 Z=165.355,0.333333
X=-159.563 Y=-12.644 Z=165.348,0.4
X=-159.626 Y=-13.304 Z=165.321,0.011541
X=-159.572 Y=-13.462 Z=165.297,0.038302
X=-159.485 Y=-13.554 Z=165.301,0.044644
X=-159.413 Y=-13.596 Z=165.302,0.034814
X=-159.350 Y=-13.646 Z=165.297,0.033526
X=-159.239 Y=-13.641 Z=165.271,0.036325
X=-159.053 Y=-13.585 Z=165.313,0.036862
X=-158.606 Y=-13.397 Z=165.516,0.035525
X=-157.756 Y=-13.014 Z=165.807,0.035321
X=-156.744 Y=-12.492 Z=165.841,0.035612
X=-155.776 Y=-11.842 Z=165.640,0.036897
X=-154.966 Y=-11.177 Z=165.475,0.035802
X=-153.651 Y=-9.868 Z=165.395,0.036108
X=-153.015 Y=-8.962 Z=165.443,0.03963
X=-152.489 Y=-7.878 Z=165.444,0.034462
X=-152.231 Y=-6.913 Z=165.509,0.038301
X=-152.202 Y=-6.213 Z=165.677,0.038424
X=-152.161 Y=-5.496 Z=165.804,0.037055
X=-152.128 Y=-4.665 Z=165.948,0.037466
X=-152.201 Y=-3.731 Z=166.054,0.037839
X=-152.403 Y=-2.811 Z=166.090,0.036856
X=-152.551 Y=-2.636 Z=166.105,0.040282
X=-152.729 Y=-2.683 Z=166.137,0.035032
X=-152.893 Y=-2.745 Z=166.185,0.036869
X=-153.082 Y=-2.789 Z=166.306,0.038693
X=-153.276 Y=-2.824 Z=166.401,0.036731
X=-153.460 Y=-2.834 Z=166.486,0.036746
X=-153.561 Y=-2.819 Z=166.558,0.034947
X=-153.773 Y=-2.692 Z=166.661,0.035438
X=-153.963 Y=-2.442 Z=166.592,0.035352
X=-153.950 Y=-2.229 Z=166.380,0.050392
X=-153.773 Y=-2.203 Z=165.824,0.054155
X=-153.270 Y=-2.438 Z=164.870,0.055113
X=-152.641 Y=-2.866 Z=163.394,0.056831
X=-152.100 Y=-3.377 Z=161.710,0.055582
X=-151.566 Y=-3.773 Z=160.989,0.054286
X=-151.411 Y=-4.047 Z=161.181,0.054554
X=-151.281 Y=-4.407 Z=161.528,0.056839
X=-151.105 Y=-4.799 Z=161.898,0.055414
X=-151.235 Y=-5.173 Z=162.377,0.0556
X=-151.833 Y=-5.485 Z=162.951,0.055279
X=-152.776 Y=-5.750 Z=163.468,0.055947
X=-153.868 Y=-5.829 Z=163.979,0.054533
X=-154.858 Y=-5.790 Z=164.442,0.056503
X=-155.558 Y=-5.689 Z=164.565,0.05532
X=-156.146 Y=-5.516 Z=164.445,0.055483
X=-156.731 Y=-5.219 Z=164.398,0.055656
X=-157.329 Y=-4.906 Z=164.651,0.04401
X=-157.857 Y=-4.625 Z=165.025,0.045383
X=-158.262 Y=-4.383 Z=165.298,0.044039
X=-158.491 Y=-4.180 Z=165.476,0.043998
X=-158.567 Y=-4.007 Z=165.589,0.04503
X=-158.603 Y=-3.749 Z=165.623,0.043983
X=-158.601 Y=-3.462 Z=165.579,0.045131
X=-158.555 Y=-3.172 Z=165.577,0.043621
X=-158.447 Y=-2.831 Z=165.582,0.045029
X=-158.300 Y=-2.470 Z=165.523,0.044246
X=-158.129 Y=-2.127 Z=165.415,0.043418
X=-157.962 Y=-1.827 Z=165.362,0.04617
X=-157.854 Y=-1.420 Z=165.403,0.043649
X=-157.678 Y=-1.029 Z=165.436,0.0441
X=-157.568 Y=-0.570 Z=165.463,0.044852
X=-157.408 Y=-0.159 Z=165.486,0.04537
X=-157.210 Y=0.147 Z=165.451,0.043493
X=-157.039 Y=0.392 Z=165.508,0.044012
X=-156.814 Y=0.638 Z=165.543,0.045102
X=-156.695 Y=0.783 Z=165.559,0.043926
X=-156.655 Y=0.912 Z=165.549,0.04401
X=-156.634 Y=0.969 Z=165.467,0.045318
X=-156.707 Y=0.963 Z=165.433,0.048106
X=-156.855 Y=0.920 Z=165.514,0.044058
X=-156.963 Y=0.787 Z=165.607,0.04492
X=-156.972 Y=0.648 Z=165.617,0.044503
X=-156.986 Y=0.466 Z=165.584,0.044061
X=-156.934 Y=0.279 Z=165.486,0.044373
X=-156.935 Y=0.128 Z=165.313,0.045784
X=-157.000 Y=0.034 Z=165.255,0.043349
X=-157.090 Y=-0.020 Z=165.262,0.044179
X=-157.120 Y=-0.001 Z=165.351,0.045065
X=-157.145 Y=0.030 Z=165.360,0.044331
X=-157.206 Y=0.060 Z=165.386,0.043218
X=-157.233 Y=0.029 Z=165.394,0.045675
X=-157.264 Y=-0.088 Z=165.368,0.043522
X=-157.283 Y=-0.210 Z=165.339,0.044893
X=-157.271 Y=-0.272 Z=165.274,0.043746
X=-157.236 Y=-0.331 Z=165.227,0.044873
X=-157.269 Y=-0.224 Z=165.162,0.0453
X=-157.206 Y=0.237 Z=164.908,0.042978
X=-157.160 Y=0.882 Z=164.248,0.045354
X=-157.164 Y=1.000 Z=163.339,0.044694
X=-157.067 Y=0.633 Z=162.370,0.044599
X=-157.011 Y=0.339 Z=162.133,0.04743
X=-156.934 Y=0.070 Z=162.303,0.044563
X=-156.982 Y=-0.001 Z=162.141,0.045431
X=-156.936 Y=-0.015 Z=162.440,0.043413
X=-156.921 Y=-0.019 Z=162.645,0.044662
X=-156.871 Y=0.024 Z=162.744,0.044028
X=-156.882 Y=0.051 Z=163.054,0.045088
X=-156.892 Y=0.050 Z=163.645,0.044181
X=-157.007 Y=0.058 Z=164.113,0.044337
X=-157.128 Y=-0.021 Z=164.235,0.044258
X=-157.103 Y=-0.057 Z=164.097,0.043624
X=-157.066 Y=-0.157 Z=163.885,0.045832
X=-156.959 Y=-0.251 Z=163.758,0.043834
X=-156.916 Y=-0.376 Z=163.766,0.044558
X=-156.937 Y=-0.455 Z=163.984,0.044196
X=-156.996 Y=-0.596 Z=164.310,0.044319
X=-157.174 Y=-0.751 Z=164.590,0.043836
X=-157.348 Y=-0.869 Z=164.880,0.045053
X=-157.397 Y=-1.023 Z=165.132,0.047334
X=-157.462 Y=-1.162 Z=165.134,0.042182
X=-157.443 Y=-1.241 Z=164.974,0.044162
X=-157.412 Y=-1.309 Z=164.887,0.044412
X=-157.321 Y=-1.359 Z=164.710,0.043782
X=-157.245 Y=-1.354 Z=164.708,0.045583
X=-157.186 Y=-1.394 Z=164.747,0.044228
X=-157.141 Y=-1.393 Z=164.767,0.045905
X=-157.116 Y=-1.398 Z=164.799,0.043084
X=-157.023 Y=-1.463 Z=164.809,0.044685
X=-156.936 Y=-1.510 Z=164.835,0.044447
X=-156.751 Y=-1.577 Z=164.840,0.044253
X=-156.567 Y=-1.712 Z=164.790,0.044869
X=-156.387 Y=-1.859 Z=164.793,0.043828
X=-156.169 Y=-1.989 Z=164.801,0.044535
X=-156.012 Y=-2.164 Z=164.647,0.04484
X=-155.968 Y=-2.310 Z=164.438,0.044127
X=-156.029 Y=-2.485 Z=164.384,0.045382
X=-156.176 Y=-2.628 Z=164.481,0.042846
X=-156.361 Y=-2.719 Z=164.584,0.044861
X=-156.511 Y=-2.800 Z=164.579,0.046217
X=-156.667 Y=-2.918 Z=164.583,0.043809
X=-156.839 Y=-2.981 Z=164.619,0.044146
X=-156.965 Y=-3.039 Z=164.656,0.044387
X=-157.076 Y=-3.104 Z=164.681,0.04414
X=-157.157 Y=-3.134 Z=164.665,0.044113
X=-157.261 Y=-3.148 Z=164.687,0.044477
X=-157.341 Y=-3.169 Z=164.714,0.044854
X=-157.442 Y=-3.166 Z=164.742,0.043757
X=-157.468 Y=-3.191 Z=164.737,0.046826
X=-157.521 Y=-3.176 Z=164.719,0.042183
X=-157.534 Y=-3.178 Z=164.710,0.044398
X=-157.513 Y=-3.192 Z=164.705,0.044086
X=-157.526 Y=-3.158 Z=164.723,0.044406
X=-157.485 Y=-3.103 Z=164.721,0.045175
X=-157.405 Y=-3.112 Z=164.720,0.043432
X=-157.326 Y=-3.104 Z=164.687,0.045638
X=-157.235 Y=-3.094 Z=164.662,0.044114
X=-157.086 Y=-3.068 Z=164.623,0.044277
X=-156.981 Y=-3.066 Z=164.633,0.043906
X=-156.870 Y=-3.051 Z=164.647,0.044354
X=-156.740 Y=-3.013 Z=164.653,0.045608
X=-156.655 Y=-2.987 Z=164.666,0.044184
X=-156.536 Y=-2.937 Z=164.632,0.044171
X=-156.436 Y=-2.946 Z=164.580,0.044204
X=-156.392 Y=-2.921 Z=164.533,0.0446
X=-156.392 Y=-2.862 Z=164.482,0.043955
X=-156.418 Y=-2.825 Z=164.529,0.044889
X=-156.457 Y=-2.755 Z=164.583,0.04452
X=-156.551 Y=-2.706 Z=164.620,0.044583
X=-156.598 Y=-2.667 Z=164.606,0.043714
X=-156.646 Y=-2.662 Z=164.602,0.045797
X=-156.734 Y=-2.649 Z=164.614,0.042918
X=-156.782 Y=-2.696 Z=164.613,0.044938
X=-156.881 Y=-2.687 Z=164.630,0.044797
X=-157.056 Y=-2.690 Z=164.666,0.044091
X=-157.153 Y=-2.717 Z=164.691,0.04475
X=-157.220 Y=-2.715 Z=164.693,0.049021
X=-157.281 Y=-2.732 Z=164.719,0.040649
X=-157.346 Y=-2.715 Z=164.719,0.044024
X=-157.409 Y=-2.703 Z=164.701,0.043223
X=-157.429 Y=-2.700 Z=164.694,0.046278
X=-157.441 Y=-2.712 Z=164.710,0.043713
X=-157.461 Y=-2.733 Z=164.725,0.044588
X=-157.436 Y=-2.799 Z=164.710,0.044857
X=-157.415 Y=-2.814 Z=164.677,0.04328
X=-157.415 Y=-2.889 Z=164.667,0.044875
X=-157.439 Y=-2.918 Z=164.657,0.043831
X=-157.439 Y=-2.983 Z=164.682,0.044657
X=-157.441 Y=-2.981 Z=164.686,0.044932
X=-157.453 Y=-2.999 Z=164.666,0.044211
X=-157.435 Y=-3.018 Z=164.665,0.045246
X=-157.349 Y=-3.058 Z=164.660,0.042514
X=-157.278 Y=-3.110 Z=164.685,0.044555
X=-157.239 Y=-3.100 Z=164.684,0.043306
X=-157.162 Y=-3.094 Z=164.659,0.045398
X=-157.071 Y=-3.071 Z=164.646,0.044535
X=-156.930 Y=-3.068 Z=164.672,0.044603
