Position, Time(s)
X=-157.418 Y=3.749 Z=166.147,0.299978
X=-157.545 Y=3.843 Z=166.384,0.4
X=-157.671 Y=4.027 Z=166.498,0.01207
X=-157.662 Y=4.093 Z=166.489,0.036468
X=-157.703 Y=4.165 Z=166.497,0.032855
X=-157.711 Y=4.233 Z=166.533,0.038757
X=-157.714 Y=4.294 Z=166.559,0.039454
X=-157.697 Y=4.299 Z=166.579,0.03706
X=-157.621 Y=4.325 Z=166.606,0.038414
X=-157.560 Y=4.335 Z=166.600,0.036556
X=-157.491 Y=4.386 Z=166.566,0.036629
X=-157.373 Y=4.403 Z=166.483,0.039213
X=-157.240 Y=4.459 Z=166.431,0.039129
X=-157.159 Y=4.505 Z=166.423,0.055144
X=-157.141 Y=4.535 Z=166.418,0.054433
X=-157.078 Y=4.549 Z=166.391,0.056404
X=-157.016 Y=4.508 Z=166.329,0.054249
X=-156.917 Y=4.391 Z=166.123,0.057007
X=-156.711 Y=4.201 Z=165.523,0.054497
X=-156.348 Y=3.905 Z=164.500,0.057204
X=-155.998 Y=3.660 Z=163.550,0.054331
X=-155.588 Y=3.460 Z=162.703,0.055208
X=-155.141 Y=3.340 Z=162.194,0.05613
X=-154.762 Y=3.274 Z=162.267,0.056398
X=-154.546 Y=3.375 Z=162.660,0.053717
X=-154.279 Y=3.381 Z=162.775,0.055218
X=-153.911 Y=3.371 Z=162.559,0.057735
X=-153.601 Y=3.371 Z=162.160,0.055037
X=-153.426 Y=3.329 Z=161.762,0.050757
X=-153.277 Y=3.209 Z=161.410,0.044127
X=-153.271 Y=3.108 Z=161.098,0.046233
X=-153.314 Y=2.916 Z=161.074,0.044562
X=-153.504 Y=2.612 Z=161.238,0.043234
X=-153.782 Y=2.253 Z=161.432,0.044639
X=-154.063 Y=2.135 Z=161.608,0.04422
X=-154.278 Y=2.318 Z=161.858,0.045162
X=-154.399 Y=2.614 Z=162.096,0.044092
X=-154.396 Y=2.991 Z=162.120,0.044417
X=-154.415 Y=3.418 Z=161.976,0.044848
X=-154.460 Y=3.846 Z=161.813,0.043561
X=-154.502 Y=4.444 Z=161.842,0.044032
X=-154.525 Y=5.245 Z=162.305,0.04667
X=-154.719 Y=6.108 Z=162.901,0.044036
X=-155.068 Y=6.950 Z=163.474,0.042806
X=-155.531 Y=7.556 Z=163.914,0.044962
X=-155.955 Y=7.909 Z=164.242,0.045254
X=-156.337 Y=8.060 Z=164.508,0.04375
X=-156.677 Y=8.053 Z=164.770,0.045064
X=-157.014 Y=7.957 Z=165.057,0.043418
X=-157.318 Y=7.842 Z=165.340,0.043733
X=-157.617 Y=7.667 Z=165.593,0.045266
X=-157.889 Y=7.466 Z=165.797,0.040773
X=-158.073 Y=7.213 Z=165.955,0.044553
X=-158.215 Y=6.887 Z=166.072,0.044097
X=-158.261 Y=6.594 Z=166.115,0.044926
X=-158.306 Y=6.300 Z=166.176,0.042864
X=-158.352 Y=5.985 Z=166.286,0.044852
X=-158.282 Y=5.676 Z=166.378,0.044385
X=-158.209 Y=5.505 Z=166.447,0.044729
X=-158.129 Y=5.383 Z=166.467,0.044801
X=-158.007 Y=5.214 Z=166.456,0.043522
X=-157.868 Y=5.101 Z=166.403,0.045022
X=-157.706 Y=4.968 Z=166.320,0.04539
X=-157.578 Y=4.869 Z=166.271,0.04373
X=-157.522 Y=4.708 Z=166.260,0.044872
X=-157.494 Y=4.511 Z=166.298,0.044041
X=-157.497 Y=4.338 Z=166.390,0.04442
X=-157.514 Y=4.162 Z=166.488,0.044854
X=-157.470 Y=3.980 Z=166.551,0.043611
X=-157.383 Y=3.764 Z=166.569,0.044373
X=-157.281 Y=3.663 Z=166.519,0.045027
X=-157.157 Y=3.617 Z=166.465,0.044689
X=-157.053 Y=3.725 Z=166.497,0.043143
X=-156.935 Y=4.141 Z=166.481,0.042968
X=-156.887 Y=4.862 Z=166.452,0.043883
X=-156.933 Y=5.777 Z=166.400,0.045472
X=-157.126 Y=6.814 Z=166.332,0.043073
X=-157.497 Y=8.039 Z=166.356,0.045796
X=-158.003 Y=9.066 Z=166.285,0.045287
X=-158.600 Y=9.976 Z=166.250,0.044647
X=-159.118 Y=10.650 Z=166.096,0.044214
X=-159.438 Y=11.135 Z=165.905,0.043171
X=-159.713 Y=11.518 Z=165.727,0.04499
X=-160.047 Y=11.830 Z=165.647,0.043129
X=-160.379 Y=12.171 Z=165.605,0.045059
X=-160.850 Y=12.555 Z=165.559,0.043946
X=-161.289 Y=12.828 Z=165.505,0.045397
X=-161.677 Y=13.010 Z=165.486,0.043548
X=-162.008 Y=13.143 Z=165.461,0.04461
X=-162.230 Y=13.210 Z=165.397,0.043933
X=-162.385 Y=13.305 Z=165.283,0.044776
X=-162.339 Y=13.355 Z=165.016,0.044618
X=-162.145 Y=13.382 Z=164.788,0.043684
X=-161.916 Y=13.443 Z=164.551,0.045352
X=-161.615 Y=13.518 Z=164.302,0.044548
X=-161.300 Y=13.555 Z=164.165,0.043297
X=-160.930 Y=13.540 Z=164.231,0.040853
X=-160.647 Y=13.474 Z=164.390,0.044465
X=-160.409 Y=13.377 Z=164.501,0.044948
X=-159.982 Y=13.208 Z=164.634,0.043994
X=-159.195 Y=12.869 Z=164.887,0.044029
X=-157.959 Y=12.235 Z=165.143,0.045915
X=-156.658 Y=11.214 Z=165.167,0.043605
X=-155.749 Y=10.204 Z=165.049,0.044636
X=-155.431 Y=9.437 Z=164.995,0.044601
X=-155.582 Y=9.267 Z=165.018,0.044356
X=-155.892 Y=9.441 Z=165.035,0.044703
X=-156.402 Y=9.924 Z=165.071,0.044122
X=-157.197 Y=10.782 Z=165.070,0.044433
X=-158.041 Y=11.578 Z=165.040,0.044607
X=-159.054 Y=12.357 Z=165.039,0.043853
X=-160.305 Y=13.180 Z=165.067,0.045482
X=-161.760 Y=13.967 Z=165.071,0.044016
X=-163.176 Y=14.604 Z=164.987,0.043622
X=-164.114 Y=14.917 Z=164.753,0.044806
X=-164.799 Y=15.084 Z=164.488,0.044557
X=-165.620 Y=15.337 Z=164.485,0.044174
X=-166.712 Y=15.593 Z=164.542,0.044323
X=-167.623 Y=15.743 Z=164.608,0.04465
X=-168.487 Y=15.872 Z=164.614,0.04037
X=-169.209 Y=16.016 Z=164.520,0.04431
X=-169.709 Y=16.164 Z=164.303,0.044863
X=-169.947 Y=16.404 Z=164.024,0.044918
X=-169.981 Y=16.655 Z=163.770,0.0438
X=-169.942 Y=16.904 Z=163.683,0.045731
X=-169.954 Y=17.103 Z=163.697,0.042872
X=-169.913 Y=17.310 Z=163.686,0.044633
X=-169.665 Y=17.536 Z=163.631,0.043988
X=-169.254 Y=17.764 Z=163.447,0.04477
X=-168.706 Y=17.949 Z=163.224,0.044406
X=-167.722 Y=18.046 Z=163.132,0.044466
X=-165.805 Y=18.276 Z=163.440,0.04497
X=-162.702 Y=18.391 Z=163.869,0.043496
X=-159.207 Y=17.669 Z=164.316,0.045081
X=-156.132 Y=16.054 Z=164.500,0.045456
X=-153.772 Y=14.060 Z=164.452,0.04328
