Position, Time(s)
X=-152.949 Y=-3.371 Z=7.786,0.008333
X=-152.972 Y=-3.350 Z=7.789,0.4
X=-152.986 Y=-3.341 Z=7.791,0.014353
X=-152.981 Y=-3.334 Z=7.790,0.04006
X=-152.970 Y=-3.345 Z=7.787,0.032406
X=-152.967 Y=-3.354 Z=7.794,0.038329
X=-152.952 Y=-3.358 Z=7.803,0.037405
X=-152.968 Y=-3.337 Z=7.794,0.036608
X=-152.967 Y=-3.339 Z=7.789,0.037881
X=-152.972 Y=-3.345 Z=7.791,0.037255
X=-152.956 Y=-3.349 Z=7.783,0.036854
X=-152.953 Y=-3.337 Z=7.791,0.038135
X=-152.951 Y=-3.320 Z=7.789,0.036657
X=-152.964 Y=-3.321 Z=7.783,0.036559
X=-152.910 Y=-3.351 Z=7.748,0.042267
X=-152.954 Y=-3.332 Z=7.757,0.052846
X=-152.968 Y=-3.328 Z=7.792,0.054431
X=-152.937 Y=-3.364 Z=7.797,0.057378
X=-152.961 Y=-3.364 Z=7.808,0.054093
X=-152.976 Y=-3.342 Z=7.786,0.056171
X=-152.997 Y=-3.313 Z=7.813,0.054665
X=-152.978 Y=-3.325 Z=7.774,0.055164
X=-152.939 Y=-3.356 Z=7.782,0.056078
X=-152.962 Y=-3.334 Z=7.797,0.055647
X=-152.967 Y=-3.327 Z=7.792,0.054832
X=-152.956 Y=-3.335 Z=7.796,0.055806
X=-152.945 Y=-3.344 Z=7.789,0.055741
X=-152.949 Y=-3.346 Z=7.797,0.055595
X=-152.959 Y=-3.358 Z=7.795,0.055322
X=-153.019 Y=-3.308 Z=7.795,0.056571
X=-153.034 Y=-3.319 Z=7.799,0.054829
X=-152.965 Y=-3.198 Z=7.822,0.031435
X=-152.523 Y=-2.715 Z=8.440,0.03645
X=-152.322 Y=-1.915 Z=11.295,0.03621
X=-152.610 Y=-0.865 Z=16.955,0.039309
X=-152.590 Y=0.237 Z=21.981,0.044144
X=-152.446 Y=1.225 Z=28.847,0.042628
