Position, Time(s)
X=-153.070 Y=10.558 Z=8.051,0.008333
X=-153.086 Y=10.607 Z=8.065,0.4
X=-153.061 Y=10.607 Z=8.087,0.0115
X=-153.015 Y=10.621 Z=8.103,0.045386
X=-153.022 Y=10.615 Z=8.116,0.031645
X=-153.062 Y=10.640 Z=8.120,0.039634
X=-153.024 Y=10.684 Z=8.138,0.036968
X=-152.989 Y=10.695 Z=8.150,0.036251
X=-152.982 Y=10.661 Z=8.158,0.037848
X=-152.977 Y=10.670 Z=8.154,0.036682
X=-152.931 Y=10.693 Z=8.165,0.036073
X=-152.869 Y=10.646 Z=8.186,0.037474
X=-152.236 Y=10.764 Z=8.255,0.040164
X=-152.780 Y=12.328 Z=11.138,0.056607
X=-153.545 Y=13.080 Z=17.066,0.053784
X=-153.394 Y=13.969 Z=24.483,0.056025
X=-150.507 Y=14.528 Z=35.285,0.054615
X=-146.966 Y=14.438 Z=46.544,0.056489
X=-143.176 Y=13.986 Z=57.123,0.055258
X=-139.824 Y=13.789 Z=66.246,0.056267
X=-137.009 Y=13.898 Z=74.973,0.055505
X=-134.550 Y=14.519 Z=82.944,0.054969
X=-132.676 Y=15.221 Z=89.565,0.054807
X=-131.421 Y=16.106 Z=94.782,0.056803
X=-130.369 Y=17.175 Z=99.111,0.053656
X=-129.837 Y=18.173 Z=102.482,0.057439
X=-129.529 Y=19.255 Z=105.030,0.054829
X=-129.600 Y=20.062 Z=107.200,0.056179
X=-129.708 Y=20.250 Z=107.662,0.052225
X=-130.053 Y=20.716 Z=108.677,0.03116
X=-130.676 Y=21.200 Z=109.425,0.037481
X=-131.636 Y=21.667 Z=110.226,0.038818
X=-132.587 Y=22.206 Z=111.560,0.03801
X=-133.415 Y=22.695 Z=113.768,0.046407
X=-133.881 Y=23.038 Z=116.692,0.041753
X=-134.183 Y=23.265 Z=120.639,0.045592
X=-134.310 Y=23.388 Z=124.969,0.043088
X=-134.333 Y=23.478 Z=129.522,0.044581
X=-134.304 Y=23.480 Z=134.472,0.04386
X=-134.141 Y=23.475 Z=139.096,0.044603
X=-133.883 Y=23.675 Z=143.490,0.043481
X=-133.777 Y=24.092 Z=147.654,0.045905
X=-133.234 Y=24.615 Z=151.900,0.044059
X=-132.578 Y=25.004 Z=155.873,0.043828
X=-132.085 Y=24.792 Z=159.861,0.045862
X=-131.702 Y=24.469 Z=164.024,0.044267
X=-131.904 Y=23.796 Z=168.310,0.044515
X=-132.282 Y=22.372 Z=172.688,0.043746
X=-133.338 Y=20.472 Z=176.700,0.045146
X=-135.028 Y=18.961 Z=179.837,0.044272
X=-136.917 Y=17.331 Z=182.145,0.04359
X=-139.332 Y=15.671 Z=183.521,0.040657
X=-141.917 Y=14.178 Z=184.162,0.044631
X=-144.879 Y=13.017 Z=183.968,0.043816
X=-147.947 Y=12.534 Z=183.946,0.045092
X=-150.616 Y=11.748 Z=183.704,0.042891
X=-152.968 Y=10.458 Z=183.343,0.045113
X=-154.870 Y=9.282 Z=182.501,0.044176
X=-156.144 Y=8.280 Z=181.577,0.04476
X=-156.579 Y=7.397 Z=180.447,0.045024
X=-156.414 Y=6.673 Z=179.228,0.043787
X=-156.076 Y=6.296 Z=177.906,0.045203
X=-155.823 Y=6.468 Z=176.862,0.044616
X=-155.633 Y=7.177 Z=176.156,0.042824
X=-155.712 Y=7.379 Z=175.518,0.045214
X=-156.054 Y=6.978 Z=175.241,0.045203
X=-156.781 Y=7.037 Z=175.159,0.042907
X=-157.615 Y=7.043 Z=173.996,0.045183
X=-158.519 Y=6.741 Z=172.826,0.043652
X=-159.007 Y=5.679 Z=172.710,0.046067
X=-159.484 Y=5.142 Z=172.345,0.043124
X=-159.905 Y=5.605 Z=172.706,0.046773
X=-158.997 Y=6.079 Z=174.646,0.04142
X=-159.072 Y=6.025 Z=175.635,0.045285
X=-159.244 Y=5.834 Z=175.880,0.04812
X=-158.940 Y=5.792 Z=175.905,0.04547
X=-158.569 Y=5.594 Z=175.845,0.044148
X=-158.222 Y=6.059 Z=175.196,0.043508
X=-159.094 Y=6.700 Z=175.335,0.044211
X=-159.833 Y=7.550 Z=175.544,0.044636
X=-159.718 Y=8.340 Z=176.119,0.044962
X=-159.426 Y=9.044 Z=176.310,0.044079
X=-158.313 Y=9.196 Z=176.291,0.043531
X=-157.125 Y=8.664 Z=175.629,0.044712
X=-156.037 Y=7.673 Z=174.947,0.044465
X=-155.280 Y=6.818 Z=173.663,0.045046
X=-154.742 Y=7.203 Z=173.271,0.044485
X=-154.097 Y=7.966 Z=172.298,0.044805
X=-153.184 Y=8.398 Z=169.629,0.042955
X=-153.843 Y=8.564 Z=166.850,0.045747
X=-154.180 Y=8.194 Z=166.280,0.043463
X=-154.428 Y=8.047 Z=166.338,0.044842
X=-154.386 Y=7.906 Z=166.424,0.045239
X=-154.212 Y=7.645 Z=166.661,0.04388
X=-153.859 Y=7.667 Z=167.095,0.043759
X=-153.352 Y=7.288 Z=167.924,0.044676
X=-152.677 Y=7.152 Z=168.763,0.044645
X=-152.421 Y=6.886 Z=169.078,0.044861
X=-152.419 Y=6.651 Z=168.885,0.044829
X=-152.463 Y=6.600 Z=168.542,0.044078
X=-152.677 Y=7.255 Z=167.768,0.044376
X=-153.080 Y=8.050 Z=167.523,0.044498
X=-153.063 Y=8.018 Z=168.090,0.045553
X=-152.952 Y=7.552 Z=168.689,0.042763
X=-152.875 Y=7.115 Z=169.096,0.045289
X=-152.712 Y=7.053 Z=169.641,0.044354
X=-152.593 Y=7.548 Z=170.355,0.044384
X=-152.890 Y=7.874 Z=170.814,0.045448
X=-153.233 Y=7.810 Z=171.088,0.043982
X=-153.544 Y=7.517 Z=171.338,0.044125
X=-153.695 Y=7.033 Z=171.452,0.043648
X=-153.620 Y=6.700 Z=171.408,0.045768
X=-153.622 Y=6.468 Z=171.554,0.043766
X=-153.800 Y=6.573 Z=171.712,0.045174
X=-154.218 Y=6.826 Z=172.117,0.043119
X=-154.485 Y=6.966 Z=172.738,0.0454
X=-154.600 Y=7.098 Z=173.190,0.043573
X=-154.587 Y=7.040 Z=173.034,0.044663
X=-154.414 Y=7.164 Z=172.511,0.044472
X=-154.127 Y=7.223 Z=171.864,0.044846
X=-153.718 Y=7.228 Z=171.237,0.043722
X=-153.666 Y=7.430 Z=170.012,0.045227
X=-153.571 Y=7.536 Z=168.868,0.04481
X=-153.381 Y=7.285 Z=168.386,0.043109
X=-153.171 Y=7.015 Z=168.366,0.044118
X=-153.164 Y=6.758 Z=168.535,0.045159
X=-153.444 Y=6.437 Z=168.577,0.044981
