Position, Time(s)
X=-144.883 Y=8.963 Z=7.653,0.008334
X=-144.840 Y=8.960 Z=7.642,0.4
X=-144.863 Y=8.926 Z=7.643,0.014813
X=-144.870 Y=8.914 Z=7.638,0.044151
X=-144.879 Y=8.911 Z=7.641,0.03048
X=-144.836 Y=8.879 Z=7.608,0.038813
X=-144.678 Y=8.926 Z=7.568,0.036475
X=-144.811 Y=9.033 Z=7.654,0.035655
X=-144.850 Y=8.985 Z=7.630,0.036242
X=-144.792 Y=8.984 Z=7.656,0.047988
X=-144.792 Y=8.925 Z=7.665,0.054285
X=-145.255 Y=9.047 Z=7.891,0.056343
X=-145.223 Y=9.413 Z=8.760,0.054559
X=-146.167 Y=9.200 Z=11.854,0.056732
X=-146.848 Y=9.093 Z=16.365,0.055705
X=-146.836 Y=9.217 Z=23.001,0.056925
X=-146.478 Y=9.401 Z=30.633,0.053818
X=-146.103 Y=9.590 Z=40.573,0.055334
X=-146.208 Y=9.872 Z=51.983,0.055515
X=-146.994 Y=10.669 Z=64.318,0.055514
X=-148.091 Y=12.209 Z=75.594,0.054659
X=-149.480 Y=14.294 Z=85.092,0.056758
X=-150.715 Y=16.781 Z=93.091,0.054837
X=-151.467 Y=19.931 Z=100.134,0.055426
X=-152.336 Y=23.240 Z=106.887,0.055632
X=-152.839 Y=25.678 Z=111.003,0.055924
X=-153.587 Y=28.128 Z=115.377,0.041234
X=-154.441 Y=30.197 Z=119.249,0.045202
X=-155.329 Y=31.904 Z=122.786,0.044609
X=-155.823 Y=33.381 Z=126.386,0.043503
X=-155.752 Y=34.671 Z=130.241,0.044332
X=-155.243 Y=35.585 Z=134.390,0.045237
X=-154.382 Y=36.256 Z=138.915,0.043568
X=-153.174 Y=36.889 Z=143.805,0.044353
X=-152.224 Y=37.217 Z=148.752,0.044656
X=-151.437 Y=37.565 Z=153.716,0.044259
X=-151.002 Y=37.881 Z=158.340,0.04554
X=-150.756 Y=38.294 Z=162.612,0.043639
X=-151.145 Y=38.289 Z=166.885,0.043198
X=-151.888 Y=38.006 Z=171.368,0.0447
X=-152.940 Y=36.787 Z=176.429,0.044827
X=-154.161 Y=34.882 Z=181.068,0.044802
X=-155.188 Y=32.718 Z=184.812,0.044658
X=-156.257 Y=30.117 Z=187.499,0.044767
