Position, Time(s)
X=-154.549 Y=-1.257 Z=66.406,0.283707
X=-154.850 Y=2.807 Z=80.215,0.4
X=-154.735 Y=10.806 Z=103.517,0.012271
X=-154.479 Y=12.844 Z=109.624,0.039082
X=-154.237 Y=14.121 Z=114.208,0.031547
X=-154.103 Y=15.621 Z=120.231,0.04112
X=-153.548 Y=16.808 Z=124.667,0.038959
X=-153.100 Y=18.195 Z=130.236,0.0389
X=-152.898 Y=19.195 Z=134.314,0.037334
X=-152.855 Y=20.378 Z=138.909,0.036995
X=-152.931 Y=21.910 Z=147.609,0.038111
X=-152.472 Y=22.807 Z=154.536,0.040436
X=-152.466 Y=22.573 Z=159.794,0.055489
X=-152.985 Y=21.215 Z=165.368,0.055177
X=-153.629 Y=18.485 Z=170.437,0.054895
X=-154.644 Y=14.539 Z=174.264,0.054992
X=-154.939 Y=10.145 Z=176.810,0.056986
X=-154.633 Y=6.936 Z=177.343,0.05556
X=-154.865 Y=5.220 Z=176.955,0.055617
X=-154.562 Y=5.945 Z=175.446,0.058026
X=-154.135 Y=7.528 Z=174.049,0.054667
X=-153.381 Y=7.229 Z=172.139,0.054043
X=-151.740 Y=6.481 Z=170.982,0.0558
X=-152.143 Y=6.767 Z=170.480,0.055053
X=-151.661 Y=6.288 Z=170.401,0.055051
X=-152.091 Y=5.192 Z=170.101,0.056915
X=-151.479 Y=4.365 Z=170.578,0.055272
X=-151.751 Y=3.436 Z=171.073,0.054749
X=-151.697 Y=3.056 Z=171.523,0.05447
X=-151.607 Y=2.527 Z=172.403,0.031268
X=-151.904 Y=2.598 Z=173.022,0.037485
X=-153.317 Y=2.330 Z=172.787,0.040272
X=-154.905 Y=2.811 Z=173.777,0.044247
X=-155.541 Y=2.961 Z=174.627,0.044057
X=-156.025 Y=2.820 Z=175.488,0.043504
X=-155.908 Y=1.863 Z=175.650,0.04548
X=-155.525 Y=0.828 Z=175.766,0.045029
X=-155.303 Y=0.170 Z=175.777,0.04373
X=-154.970 Y=-0.331 Z=175.970,0.044764
