Position, Time(s)
X=-198.013 Y=-10.173 Z=-10.120,0.155764
X=-198.020 Y=-10.154 Z=-10.122,0.4
X=-197.977 Y=-10.154 Z=-10.115,0.012611
X=-198.008 Y=-10.142 Z=-10.117,0.032712
X=-198.035 Y=-10.145 Z=-10.166,0.031604
X=-198.050 Y=-10.127 Z=-10.109,0.030677
X=-198.004 Y=-10.152 Z=-10.131,0.034505
X=-197.998 Y=-10.158 Z=-10.116,0.033819
X=-198.049 Y=-10.143 Z=-10.115,0.033284
X=-198.027 Y=-10.147 Z=-10.106,0.032802
X=-198.003 Y=-10.137 Z=-10.116,0.032512
X=-197.986 Y=-10.163 Z=-10.123,0.032411
X=-197.996 Y=-10.156 Z=-10.122,0.031262
X=-197.993 Y=-10.156 Z=-10.112,0.030107
X=-198.010 Y=-10.138 Z=-10.120,0.031297
X=-198.014 Y=-10.132 Z=-10.134,0.031474
X=-197.998 Y=-10.140 Z=-10.119,0.030683
X=-197.984 Y=-10.171 Z=-10.103,0.045763
X=-198.054 Y=-10.137 Z=-10.107,0.053153
X=-198.425 Y=-10.182 Z=-9.722,0.057521
X=-197.239 Y=-9.375 Z=-2.243,0.055101
X=-196.246 Y=-8.068 Z=7.145,0.055725
X=-195.732 Y=-6.451 Z=16.789,0.05541
X=-195.009 Y=-3.823 Z=29.667,0.056594
X=-194.942 Y=-1.213 Z=42.178,0.054468
X=-195.137 Y=1.278 Z=53.968,0.055621
X=-195.867 Y=3.760 Z=65.645,0.055353
X=-196.612 Y=5.788 Z=76.939,0.055252
X=-196.710 Y=7.290 Z=87.094,0.055914
X=-196.455 Y=8.617 Z=96.760,0.055879
X=-196.044 Y=9.858 Z=105.756,0.055726
X=-195.424 Y=10.677 Z=114.661,0.055161
X=-194.913 Y=11.393 Z=123.479,0.055056
X=-194.836 Y=11.555 Z=127.538,0.052247
X=-194.769 Y=11.500 Z=134.922,0.026664
X=-195.155 Y=11.099 Z=141.724,0.040664
X=-195.619 Y=10.649 Z=148.116,0.044146
X=-196.669 Y=9.880 Z=153.807,0.045035
X=-198.071 Y=8.486 Z=158.321,0.044287
X=-200.120 Y=6.591 Z=162.442,0.043089
X=-202.347 Y=4.813 Z=165.559,0.045862
X=-204.695 Y=3.584 Z=167.731,0.044737
X=-207.096 Y=2.858 Z=169.643,0.043381
X=-209.294 Y=1.242 Z=170.899,0.044458
X=-211.538 Y=-0.882 Z=171.667,0.044276
X=-213.731 Y=-2.649 Z=171.997,0.043753
X=-215.988 Y=-4.223 Z=171.911,0.045116
X=-218.343 Y=-5.756 Z=171.504,0.044434
X=-220.311 Y=-7.288 Z=170.792,0.043847
X=-222.087 Y=-8.444 Z=169.997,0.047977
X=-223.341 Y=-9.565 Z=169.035,0.041767
X=-223.825 Y=-10.628 Z=168.098,0.044082
X=-223.743 Y=-11.426 Z=167.136,0.044795
X=-223.202 Y=-12.066 Z=166.084,0.044449
X=-222.736 Y=-12.686 Z=165.140,0.044473
X=-221.989 Y=-13.681 Z=164.194,0.044113
X=-221.943 Y=-14.296 Z=163.561,0.044549
X=-222.430 Y=-14.659 Z=163.006,0.039901
X=-223.168 Y=-14.865 Z=162.505,0.045038
X=-224.191 Y=-15.055 Z=162.049,0.045215
X=-225.308 Y=-15.127 Z=161.700,0.043683
X=-225.953 Y=-15.246 Z=161.615,0.044189
X=-226.256 Y=-15.031 Z=161.445,0.04452
X=-226.655 Y=-14.523 Z=161.360,0.044726
