Position, Time(s)
X=-219.442 Y=-6.549 Z=-10.345,0.172208
X=-219.401 Y=-6.536 Z=-10.357,0.4
X=-218.763 Y=-6.447 Z=-10.336,0.012242
X=-218.296 Y=-6.278 Z=-10.219,0.036368
X=-218.633 Y=-6.237 Z=-8.940,0.031459
X=-218.970 Y=-6.514 Z=-6.341,0.031383
X=-218.420 Y=-6.043 Z=2.090,0.034497
X=-217.927 Y=-5.689 Z=7.389,0.033026
X=-217.371 Y=-5.416 Z=11.100,0.032993
X=-215.921 Y=-4.374 Z=19.373,0.033255
X=-215.031 Y=-3.532 Z=24.330,0.033149
X=-213.489 Y=-2.312 Z=32.244,0.032869
X=-211.005 Y=-0.398 Z=44.189,0.032962
X=-208.616 Y=1.406 Z=56.802,0.044407
X=-206.520 Y=3.072 Z=69.055,0.055102
X=-204.914 Y=4.518 Z=80.381,0.055831
X=-203.156 Y=6.001 Z=89.967,0.055281
X=-202.237 Y=7.307 Z=98.175,0.056001
X=-201.679 Y=8.902 Z=104.917,0.056176
X=-201.561 Y=10.257 Z=110.880,0.055501
X=-201.733 Y=11.596 Z=116.536,0.054326
X=-202.015 Y=12.617 Z=122.095,0.055946
X=-202.364 Y=13.178 Z=128.397,0.055209
X=-202.395 Y=13.374 Z=134.753,0.056261
X=-202.469 Y=12.821 Z=141.294,0.055264
X=-202.412 Y=12.073 Z=147.793,0.056294
X=-202.357 Y=11.245 Z=153.398,0.05304
X=-202.692 Y=10.129 Z=158.419,0.05712
X=-203.666 Y=9.056 Z=162.854,0.054381
X=-204.167 Y=8.712 Z=164.306,0.052322
X=-205.408 Y=7.871 Z=166.620,0.027309
X=-207.094 Y=6.855 Z=168.307,0.03941
X=-209.037 Y=5.962 Z=169.101,0.044774
X=-211.188 Y=5.230 Z=169.284,0.044104
X=-213.500 Y=4.629 Z=168.691,0.044111
X=-215.874 Y=4.089 Z=167.710,0.044499
X=-218.118 Y=3.583 Z=166.365,0.04487
X=-219.977 Y=3.053 Z=164.959,0.04402
X=-221.348 Y=2.774 Z=163.974,0.045417
X=-221.949 Y=2.764 Z=163.051,0.043573
X=-222.114 Y=2.899 Z=162.474,0.043899
